,group,variable,month,RESTAURACIONES CANTIDAD,RESTAURACIONES CANTIDAD,TOTALES,TOTALES,TOTALES
SICA SICA (VILLA AROMA),atencion odontologica,restauraciones,2011-08-01,31,63,31,63,94
SICAYA,atencion odontologica,restauraciones,2011-08-01,0,16,0,16,16
SIPE SIPE,atencion odontologica,restauraciones,2011-08-01,86,346,86,346,432
SOPACHUY,atencion odontologica,restauraciones,2011-08-01,19,85,19,85,104
SORACACHI,atencion odontologica,restauraciones,2011-08-01,9,25,9,25,34
SORATA,atencion odontologica,restauraciones,2011-08-01,44,94,44,94,138
SUCRE,atencion odontologica,restauraciones,2011-08-01,2125,3156,2125,3156,5281
TACACOMA,atencion odontologica,restauraciones,2011-08-01,23,40,23,40,63
TACOPAYA,atencion odontologica,restauraciones,2011-08-01,2,6,2,6,8
TAHUA,atencion odontologica,restauraciones,2011-08-01,1,1,1,1,2
TAPACARI,atencion odontologica,restauraciones,2011-08-01,38,101,38,101,139
TARABUCO,atencion odontologica,restauraciones,2011-08-01,44,58,44,58,102
TARACO,atencion odontologica,restauraciones,2011-08-01,11,15,11,15,26
TARATA,atencion odontologica,restauraciones,2011-08-01,40,49,40,49,89
TARIJA,atencion odontologica,restauraciones,2011-08-01,2024,2591,2024,2591,4615
TARVITA,atencion odontologica,restauraciones,2011-08-01,30,61,30,61,91
TEOPONTE,atencion odontologica,restauraciones,2011-08-01,1,9,1,9,10
TIAWANACU,atencion odontologica,restauraciones,2011-08-01,15,17,15,17,32
TINGUIPAYA,atencion odontologica,restauraciones,2011-08-01,1,4,1,4,5
TIPUANI,atencion odontologica,restauraciones,2011-08-01,12,13,12,13,25
TIQUIPAYA,atencion odontologica,restauraciones,2011-08-01,391,772,391,772,1163
TIRAQUE (CBBA),atencion odontologica,restauraciones,2011-08-01,39,35,39,35,74
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,restauraciones,2011-08-01,5,8,5,8,13
TOCO,atencion odontologica,restauraciones,2011-08-01,17,23,17,23,40
TOLATA,atencion odontologica,restauraciones,2011-08-01,14,20,14,20,34
TOLEDO,atencion odontologica,restauraciones,2011-08-01,54,29,54,29,83
TOMAVE,atencion odontologica,restauraciones,2011-08-01,17,35,17,35,52
TOMINA,atencion odontologica,restauraciones,2011-08-01,24,96,24,96,120
TORO TORO,atencion odontologica,restauraciones,2011-08-01,11,18,11,18,29
TOTORA(CBBA),atencion odontologica,restauraciones,2011-08-01,31,47,31,47,78
TOTORA(ORR),atencion odontologica,restauraciones,2011-08-01,3,7,3,7,10
TRIGAL,atencion odontologica,restauraciones,2011-08-01,3,10,3,10,13
TRINIDAD,atencion odontologica,restauraciones,2011-08-01,174,354,174,354,528
TUPIZA,atencion odontologica,restauraciones,2011-08-01,125,134,125,134,259
TURCO,atencion odontologica,restauraciones,2011-08-01,27,76,27,76,103
UMALA,atencion odontologica,restauraciones,2011-08-01,13,15,13,15,28
UNCIA,atencion odontologica,restauraciones,2011-08-01,44,37,44,37,81
URIONDO (A. CONCEPCION),atencion odontologica,restauraciones,2011-08-01,137,317,137,317,454
URUBICHA,atencion odontologica,restauraciones,2011-08-01,1,4,1,4,5
UYUNI,atencion odontologica,restauraciones,2011-08-01,37,68,37,68,105
VACAS,atencion odontologica,restauraciones,2011-08-01,20,31,20,31,51
VALLEGRANDE,atencion odontologica,restauraciones,2011-08-01,43,133,43,133,176
VIACHA,atencion odontologica,restauraciones,2011-08-01,81,188,81,188,269
VILA VILA,atencion odontologica,restauraciones,2011-08-01,12,11,12,11,23
VILLA CHARCAS,atencion odontologica,restauraciones,2011-08-01,8,26,8,26,34
VILLA MONTES,atencion odontologica,restauraciones,2011-08-01,220,491,220,491,711
VILLA NUEVA (LOMA ALTA),atencion odontologica,restauraciones,2011-08-01,9,20,9,20,29
VILLA RIVERO,atencion odontologica,restauraciones,2011-08-01,24,25,24,25,49
VILLA SERRANO,atencion odontologica,restauraciones,2011-08-01,132,199,132,199,331
VILLA TUNARI,atencion odontologica,restauraciones,2011-08-01,238,435,238,435,673
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,restauraciones,2011-08-01,82,163,82,163,245
VILLAZON,atencion odontologica,restauraciones,2011-08-01,102,214,102,214,316
VINTO,atencion odontologica,restauraciones,2011-08-01,54,165,54,165,219
VITICHI,atencion odontologica,restauraciones,2011-08-01,32,57,32,57,89
WALDO BALLIVIAN,atencion odontologica,restauraciones,2011-08-01,8,17,8,17,25
WARNES,atencion odontologica,restauraciones,2011-08-01,82,255,82,255,337
YACO,atencion odontologica,restauraciones,2011-08-01,4,0,4,0,4
YACUIBA,atencion odontologica,restauraciones,2011-08-01,298,598,298,598,896
YAMPARAEZ,atencion odontologica,restauraciones,2011-08-01,18,34,18,34,52
YANACACHI,atencion odontologica,restauraciones,2011-08-01,20,29,20,29,49
YAPACANI,atencion odontologica,restauraciones,2011-08-01,63,173,63,173,236
YOCALLA,atencion odontologica,restauraciones,2011-08-01,4,12,4,12,16
YOTALA,atencion odontologica,restauraciones,2011-08-01,6,17,6,17,23
YUNCHARA,atencion odontologica,restauraciones,2011-08-01,18,47,18,47,65
ZUDAÑEZ,atencion odontologica,restauraciones,2011-08-01,4,19,4,19,23
ACACIO,atencion odontologica,restauraciones,2011-09-01,5,6,5,6,11
ACHACACHI,atencion odontologica,restauraciones,2011-09-01,34,72,34,72,106
ACHOCALLA,atencion odontologica,restauraciones,2011-09-01,17,29,17,29,46
AIQUILE,atencion odontologica,restauraciones,2011-09-01,42,57,42,57,99
ALALAY,atencion odontologica,restauraciones,2011-09-01,3,1,3,1,4
ALCALA,atencion odontologica,restauraciones,2011-09-01,19,35,19,35,54
ALTO BENI,atencion odontologica,restauraciones,2011-09-01,13,19,13,19,32
ANCORAIMES,atencion odontologica,restauraciones,2011-09-01,6,5,6,5,11
ANDAMARCA,atencion odontologica,restauraciones,2011-09-01,14,33,14,33,47
ANTEQUERA,atencion odontologica,restauraciones,2011-09-01,14,13,14,13,27
ANZALDO,atencion odontologica,restauraciones,2011-09-01,6,38,6,38,44
APOLO,atencion odontologica,restauraciones,2011-09-01,73,135,73,135,208
ARAMPAMPA,atencion odontologica,restauraciones,2011-09-01,10,19,10,19,29
ARANI,atencion odontologica,restauraciones,2011-09-01,24,77,24,77,101
ARBIETO,atencion odontologica,restauraciones,2011-09-01,10,45,10,45,55
ARQUE,atencion odontologica,restauraciones,2011-09-01,3,82,3,82,85
ASCENCION DE GUARAYOS,atencion odontologica,restauraciones,2011-09-01,6,13,6,13,19
ATOCHA,atencion odontologica,restauraciones,2011-09-01,128,172,128,172,300
AYATA,atencion odontologica,restauraciones,2011-09-01,3,28,3,28,31
AYO AYO,atencion odontologica,restauraciones,2011-09-01,15,12,15,12,27
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,restauraciones,2011-09-01,67,114,67,114,181
AZURDUY,atencion odontologica,restauraciones,2011-09-01,31,48,31,48,79
BATALLAS,atencion odontologica,restauraciones,2011-09-01,50,55,50,55,105
BAURES,atencion odontologica,restauraciones,2011-09-01,11,7,11,7,18
BELEN DE ANDAMARCA,atencion odontologica,restauraciones,2011-09-01,1,3,1,3,4
BELEN DE URMIRI,atencion odontologica,restauraciones,2011-09-01,1,3,1,3,4
BELLA FLOR,atencion odontologica,restauraciones,2011-09-01,2,15,2,15,17
BERMEJO,atencion odontologica,restauraciones,2011-09-01,127,248,127,248,375
BETANZOS,atencion odontologica,restauraciones,2011-09-01,34,55,34,55,89
BOLIVAR,atencion odontologica,restauraciones,2011-09-01,15,23,15,23,38
BOYUIBE,atencion odontologica,restauraciones,2011-09-01,8,13,8,13,21
BUENA VISTA,atencion odontologica,restauraciones,2011-09-01,5,20,5,20,25
CABEZAS,atencion odontologica,restauraciones,2011-09-01,17,64,17,64,81
CAIROMA,atencion odontologica,restauraciones,2011-09-01,3,7,3,7,10
CAJUATA,atencion odontologica,restauraciones,2011-09-01,17,14,17,14,31
CALACOTO,atencion odontologica,restauraciones,2011-09-01,29,30,29,30,59
CALAMARCA,atencion odontologica,restauraciones,2011-09-01,30,56,30,56,86
CAMARGO,atencion odontologica,restauraciones,2011-09-01,116,146,116,146,262
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,restauraciones,2011-09-01,16,31,16,31,47
CAMIRI,atencion odontologica,restauraciones,2011-09-01,152,311,152,311,463
CAPINOTA,atencion odontologica,restauraciones,2011-09-01,73,68,73,68,141
CAQUIAVIRI,atencion odontologica,restauraciones,2011-09-01,18,25,18,25,43
CARACOLLO,atencion odontologica,restauraciones,2011-09-01,27,40,27,40,67
CARANAVI,atencion odontologica,restauraciones,2011-09-01,94,259,94,259,353
CARAPARI,atencion odontologica,restauraciones,2011-09-01,58,166,58,166,224
CARIPUYO,atencion odontologica,restauraciones,2011-09-01,10,16,10,16,26
CARMEN RIVERO TORREZ,atencion odontologica,restauraciones,2011-09-01,7,9,7,9,16
CATACORA,atencion odontologica,restauraciones,2011-09-01,16,25,16,25,41
CHALLAPATA,atencion odontologica,restauraciones,2011-09-01,96,198,96,198,294
CHAQUI,atencion odontologica,restauraciones,2011-09-01,2,6,2,6,8
CHARAGUA,atencion odontologica,restauraciones,2011-09-01,14,40,14,40,54
CHARAÑA,atencion odontologica,restauraciones,2011-09-01,28,45,28,45,73
CHAYANTA,atencion odontologica,restauraciones,2011-09-01,3,49,3,49,52
CHIMORE,atencion odontologica,restauraciones,2011-09-01,16,78,16,78,94
CHIPAYA,atencion odontologica,restauraciones,2011-09-01,2,7,2,7,9
CHOQUE COTA,atencion odontologica,restauraciones,2011-09-01,9,22,9,22,31
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,restauraciones,2011-09-01,37,56,37,56,93
CHUMA,atencion odontologica,restauraciones,2011-09-01,41,71,41,71,112
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,restauraciones,2011-09-01,8,31,8,31,39
CKOCHAS,atencion odontologica,restauraciones,2011-09-01,16,32,16,32,48
CLIZA,atencion odontologica,restauraciones,2011-09-01,35,88,35,88,123
COBIJA,atencion odontologica,restauraciones,2011-09-01,119,185,119,185,304
COCAPATA,atencion odontologica,restauraciones,2011-09-01,3,24,3,24,27
COCHABAMBA,atencion odontologica,restauraciones,2011-09-01,2764,3669,2764,3669,6433
COIPASA,atencion odontologica,restauraciones,2011-09-01,9,23,9,23,32
COLCAPIRHUA,atencion odontologica,restauraciones,2011-09-01,153,193,153,193,346
"COLCHA ""K""",atencion odontologica,restauraciones,2011-09-01,4,27,4,27,31
COLLANA,atencion odontologica,restauraciones,2011-09-01,2,9,2,9,11
COLOMI,atencion odontologica,restauraciones,2011-09-01,23,45,23,45,68
COLPA BELGICA,atencion odontologica,restauraciones,2011-09-01,20,56,20,56,76
COLQUECHACA,atencion odontologica,restauraciones,2011-09-01,26,74,26,74,100
COLQUIRI,atencion odontologica,restauraciones,2011-09-01,28,28,28,28,56
COMANCHE,atencion odontologica,restauraciones,2011-09-01,55,67,55,67,122
COMARAPA,atencion odontologica,restauraciones,2011-09-01,54,141,54,141,195
CONCEPCION,atencion odontologica,restauraciones,2011-09-01,23,27,23,27,50
COPACABANA,atencion odontologica,restauraciones,2011-09-01,7,13,7,13,20
CORIPATA,atencion odontologica,restauraciones,2011-09-01,31,25,31,25,56
CORO CORO,atencion odontologica,restauraciones,2011-09-01,7,4,7,4,11
COROICO,atencion odontologica,restauraciones,2011-09-01,87,101,87,101,188
CORQUE,atencion odontologica,restauraciones,2011-09-01,7,29,7,29,36
COTAGAITA,atencion odontologica,restauraciones,2011-09-01,159,207,159,207,366
COTOCA,atencion odontologica,restauraciones,2011-09-01,17,27,17,27,44
CUATRO CAÑADAS,atencion odontologica,restauraciones,2011-09-01,35,76,35,76,111
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,restauraciones,2011-09-01,37,41,37,41,78
CUEVO,atencion odontologica,restauraciones,2011-09-01,5,17,5,17,22
CULPINA,atencion odontologica,restauraciones,2011-09-01,7,18,7,18,25
CURAHUARA DE CARANGAS,atencion odontologica,restauraciones,2011-09-01,9,16,9,16,25
DESAGUADERO,atencion odontologica,restauraciones,2011-09-01,11,27,11,27,38
EL ALTO,atencion odontologica,restauraciones,2011-09-01,2582,3948,2582,3948,6530
EL CHORO,atencion odontologica,restauraciones,2011-09-01,6,9,6,9,15
EL PUENTE(STC),atencion odontologica,restauraciones,2011-09-01,0,6,0,6,6
EL PUENTE(TJA),atencion odontologica,restauraciones,2011-09-01,30,89,30,89,119
EL TORNO,atencion odontologica,restauraciones,2011-09-01,60,216,60,216,276
EL VILLAR,atencion odontologica,restauraciones,2011-09-01,27,29,27,29,56
ENTRE RIOS TRJ,atencion odontologica,restauraciones,2011-09-01,55,108,55,108,163
ENTRE RIOS CBBA,atencion odontologica,restauraciones,2011-09-01,47,69,47,69,116
ESCOMA,atencion odontologica,restauraciones,2011-09-01,25,45,25,45,70
EUCALIPTUS,atencion odontologica,restauraciones,2011-09-01,18,15,18,15,33
FERNANDEZ ALONSO,atencion odontologica,restauraciones,2011-09-01,30,62,30,62,92
FILADELFIA,atencion odontologica,restauraciones,2011-09-01,11,32,11,32,43
GENERAL SAAVEDRA,atencion odontologica,restauraciones,2011-09-01,4,77,4,77,81
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,restauraciones,2011-09-01,19,26,19,26,45
GUANAY,atencion odontologica,restauraciones,2011-09-01,11,19,11,19,30
GUAQUI,atencion odontologica,restauraciones,2011-09-01,8,22,8,22,30
GUAYARAMERIN,atencion odontologica,restauraciones,2011-09-01,174,292,174,292,466
GUTIERREZ,atencion odontologica,restauraciones,2011-09-01,43,43,43,43,86
HUACARETA,atencion odontologica,restauraciones,2011-09-01,24,38,24,38,62
HUACAYA (VILLA DE HUACAYA),atencion odontologica,restauraciones,2011-09-01,4,16,4,16,20
HUACHACALLA,atencion odontologica,restauraciones,2011-09-01,9,13,9,13,22
HUANUNI,atencion odontologica,restauraciones,2011-09-01,66,107,66,107,173
HUARACAJE,atencion odontologica,restauraciones,2011-09-01,30,33,30,33,63
HUARINA,atencion odontologica,restauraciones,2011-09-01,3,9,3,9,12
HUAYLLAMARCA,atencion odontologica,restauraciones,2011-09-01,33,34,33,34,67
HUMANATA,atencion odontologica,restauraciones,2011-09-01,8,5,8,5,13
ICLA,atencion odontologica,restauraciones,2011-09-01,17,26,17,26,43
INCAHUASI,atencion odontologica,restauraciones,2011-09-01,2,35,2,35,37
INGAVI (HUMAITA),atencion odontologica,restauraciones,2011-09-01,0,1,0,1,1
INQUISIVI,atencion odontologica,restauraciones,2011-09-01,4,6,4,6,10
IRUPANA (VILLA DE LANZA),atencion odontologica,restauraciones,2011-09-01,32,53,32,53,85
IXIAMAS,atencion odontologica,restauraciones,2011-09-01,18,33,18,33,51
JESUS DE MACHACA,atencion odontologica,restauraciones,2011-09-01,14,34,14,34,48
LA ASUNTA,atencion odontologica,restauraciones,2011-09-01,12,24,12,24,36
LA GUARDIA,atencion odontologica,restauraciones,2011-09-01,45,107,45,107,152
LA PAZ,atencion odontologica,restauraciones,2011-09-01,5856,7082,5856,7082,12938
LA RIVERA,atencion odontologica,restauraciones,2011-09-01,0,1,0,1,1
LAGUNILLAS,atencion odontologica,restauraciones,2011-09-01,8,6,8,6,14
LAJA,atencion odontologica,restauraciones,2011-09-01,37,60,37,60,97
LAS CARRERAS,atencion odontologica,restauraciones,2011-09-01,9,23,9,23,32
LLALLAGUA,atencion odontologica,restauraciones,2011-09-01,80,160,80,160,240
LLICA,atencion odontologica,restauraciones,2011-09-01,7,20,7,20,27
LORETO,atencion odontologica,restauraciones,2011-09-01,0,1,0,1,1
LURIBAY,atencion odontologica,restauraciones,2011-09-01,14,23,14,23,37
MACHACAMARCA,atencion odontologica,restauraciones,2011-09-01,12,13,12,13,25
MACHARETI,atencion odontologica,restauraciones,2011-09-01,34,109,34,109,143
MAGDALENA,atencion odontologica,restauraciones,2011-09-01,22,46,22,46,68
MAIRANA,atencion odontologica,restauraciones,2011-09-01,20,69,20,69,89
MALLA,atencion odontologica,restauraciones,2011-09-01,2,8,2,8,10
MAPIRI,atencion odontologica,restauraciones,2011-09-01,33,75,33,75,108
MECAPACA,atencion odontologica,restauraciones,2011-09-01,5,18,5,18,23
MINEROS,atencion odontologica,restauraciones,2011-09-01,40,77,40,77,117
MIZQUE,atencion odontologica,restauraciones,2011-09-01,5,54,5,54,59
MOCOMOCO,atencion odontologica,restauraciones,2011-09-01,10,13,10,13,23
MOJOCOYA,atencion odontologica,restauraciones,2011-09-01,15,27,15,27,42
MONTEAGUDO,atencion odontologica,restauraciones,2011-09-01,52,177,52,177,229
MONTERO,atencion odontologica,restauraciones,2011-09-01,224,468,224,468,692
MORO MORO,atencion odontologica,restauraciones,2011-09-01,5,12,5,12,17
MOROCHATA,atencion odontologica,restauraciones,2011-09-01,9,45,9,45,54
OCURI,atencion odontologica,restauraciones,2011-09-01,12,10,12,10,22
OKINAWA,atencion odontologica,restauraciones,2011-09-01,7,28,7,28,35
OMEREQUE,atencion odontologica,restauraciones,2011-09-01,3,12,3,12,15
ORURO,atencion odontologica,restauraciones,2011-09-01,995,1474,995,1474,2469
PADCAYA,atencion odontologica,restauraciones,2011-09-01,89,78,89,78,167
PADILLA,atencion odontologica,restauraciones,2011-09-01,31,82,31,82,113
PAILON,atencion odontologica,restauraciones,2011-09-01,22,27,22,27,49
PALCA,atencion odontologica,restauraciones,2011-09-01,5,7,5,7,12
PALOS BLANCOS,atencion odontologica,restauraciones,2011-09-01,15,67,15,67,82
PAMPA AULLAGAS,atencion odontologica,restauraciones,2011-09-01,16,13,16,13,29
PAMPA GRANDE,atencion odontologica,restauraciones,2011-09-01,6,20,6,20,26
PAPEL PAMPA,atencion odontologica,restauraciones,2011-09-01,25,28,25,28,53
PASORAPA,atencion odontologica,restauraciones,2011-09-01,5,22,5,22,27
PATACAMAYA,atencion odontologica,restauraciones,2011-09-01,37,93,37,93,130
PAZÑA,atencion odontologica,restauraciones,2011-09-01,29,49,29,49,78
PELECHUCO,atencion odontologica,restauraciones,2011-09-01,28,44,28,44,72
POCOATA,atencion odontologica,restauraciones,2011-09-01,30,56,30,56,86
POCONA,atencion odontologica,restauraciones,2011-09-01,120,153,120,153,273
POJO (CBBA),atencion odontologica,restauraciones,2011-09-01,54,100,54,100,154
POOPO,atencion odontologica,restauraciones,2011-09-01,50,75,50,75,125
PORCO,atencion odontologica,restauraciones,2011-09-01,0,3,0,3,3
POROMA,atencion odontologica,restauraciones,2011-09-01,16,73,16,73,89
PORONGO,atencion odontologica,restauraciones,2011-09-01,3,23,3,23,26
PORTACHUELO,atencion odontologica,restauraciones,2011-09-01,74,124,74,124,198
PORVENIR,atencion odontologica,restauraciones,2011-09-01,26,37,26,37,63
POSTRER VALLE,atencion odontologica,restauraciones,2011-09-01,6,32,6,32,38
POTOSI,atencion odontologica,restauraciones,2011-09-01,550,1052,550,1052,1602
PRESTO,atencion odontologica,restauraciones,2011-09-01,5,10,5,10,15
PUCARANI,atencion odontologica,restauraciones,2011-09-01,27,34,27,34,61
PUERTO ACOSTA,atencion odontologica,restauraciones,2011-09-01,3,8,3,8,11
PUERTO CARABUCO,atencion odontologica,restauraciones,2011-09-01,21,15,21,15,36
PUERTO GONZALO MORENO,atencion odontologica,restauraciones,2011-09-01,32,44,32,44,76
PUERTO PEREZ,atencion odontologica,restauraciones,2011-09-01,6,12,6,12,18
PUERTO QUIJARRO,atencion odontologica,restauraciones,2011-09-01,53,66,53,66,119
PUERTO RICO,atencion odontologica,restauraciones,2011-09-01,27,39,27,39,66
PUERTO SUAREZ,atencion odontologica,restauraciones,2011-09-01,11,63,11,63,74
PUERTO VILLARROEL,atencion odontologica,restauraciones,2011-09-01,149,214,149,214,363
PUNA,atencion odontologica,restauraciones,2011-09-01,28,51,28,51,79
PUNATA,atencion odontologica,restauraciones,2011-09-01,67,105,67,105,172
QUIABAYA,atencion odontologica,restauraciones,2011-09-01,11,9,11,9,20
QUILLACOLLO,atencion odontologica,restauraciones,2011-09-01,569,860,569,860,1429
QUIME,atencion odontologica,restauraciones,2011-09-01,211,64,211,64,275
QUIRUSILLAS,atencion odontologica,restauraciones,2011-09-01,8,14,8,14,22
RAVELO,atencion odontologica,restauraciones,2011-09-01,4,18,4,18,22
REYES,atencion odontologica,restauraciones,2011-09-01,139,13,139,13,152
RIBERALTA,atencion odontologica,restauraciones,2011-09-01,56,239,56,239,295
ROBORE,atencion odontologica,restauraciones,2011-09-01,18,38,18,38,56
RURRENABAQUE,atencion odontologica,restauraciones,2011-09-01,10,19,10,19,29
SABAYA,atencion odontologica,restauraciones,2011-09-01,11,18,11,18,29
SACABA,atencion odontologica,restauraciones,2011-09-01,581,857,581,857,1438
SACABAMBA,atencion odontologica,restauraciones,2011-09-01,13,26,13,26,39
