,group,variable,month,CONSULTAS NUEVAS MENORES DE 5 AÑOS CANTIDAD,CONSULTAS NUEVAS MENORES DE 5 AÑOS CANTIDAD,TOTALES,TOTALES,TOTALES
CAJUATA,atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,44,25,44,25,69
CALACOTO,atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,13,9,13,9,22
CALAMARCA,atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,29,32,29,32,61
CAMARGO,atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,21,23,21,23,44
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,58,27,58,27,85
CAMIRI,atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,90,109,90,109,199
CAPINOTA,atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,44,44,44,44,88
CAQUIAVIRI,atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,9,8,9,8,17
CARACOLLO,atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,45,37,45,37,82
CARANAVI,atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,132,127,132,127,259
CARAPARI,atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,2,10,2,10,12
CARIPUYO,atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,2,4,2,4,6
CARMEN RIVERO TORREZ,atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,12,16,12,16,28
CATACORA,atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,5,3,5,3,8
CHALLAPATA,atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,65,56,65,56,121
CHAQUI,atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,9,7,9,7,16
CHARAGUA,atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,19,42,19,42,61
CHARAÑA,atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,11,12,11,12,23
CHAYANTA,atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,37,9,37,9,46
CHIMORE,atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,41,67,41,67,108
CHIPAYA,atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,4,0,4,0,4
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,51,19,51,19,70
CHUMA,atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,6,6,6,6,12
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,5,10,5,10,15
CKOCHAS,atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,21,9,21,9,30
CLIZA,atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,200,237,200,237,437
COBIJA,atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,280,212,280,212,492
COCAPATA,atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,20,24,20,24,44
COCHABAMBA,atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,1958,1980,1958,1980,3938
COIPASA,atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,10,10,10,10,20
COLCAPIRHUA,atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,262,236,262,236,498
"COLCHA ""K""",atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,22,28,22,28,50
COLLANA,atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,3,1,3,1,4
COLOMI,atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,42,22,42,22,64
COLPA BELGICA,atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,44,44,44,44,88
COLQUECHACA,atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,32,78,32,78,110
COLQUIRI,atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,30,28,30,28,58
COMANCHE,atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,4,2,4,2,6
COMARAPA,atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,35,44,35,44,79
CONCEPCION,atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,18,14,18,14,32
COPACABANA,atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,19,52,19,52,71
CORIPATA,atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,57,76,57,76,133
CORO CORO,atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,8,3,8,3,11
COROICO,atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,20,26,20,26,46
CORQUE,atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,0,1,0,1,1
COTAGAITA,atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,22,27,22,27,49
COTOCA,atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,11,16,11,16,27
CUATRO CAÑADAS,atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,54,67,54,67,121
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,31,24,31,24,55
CUEVO,atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,5,3,5,3,8
CULPINA,atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,9,16,9,16,25
CURAHUARA DE CARANGAS,atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,3,7,3,7,10
CURVA,atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,18,7,18,7,25
DESAGUADERO,atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,3,5,3,5,8
EL ALTO,atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,1826,1693,1826,1693,3519
EL CHORO,atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,20,13,20,13,33
EL PUENTE(STC),atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,7,4,7,4,11
EL PUENTE(TJA),atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,1,8,1,8,9
EL TORNO,atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,52,70,52,70,122
EL VILLAR,atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,9,10,9,10,19
ENTRE RIOS TRJ,atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,71,18,71,18,89
ENTRE RIOS CBBA,atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,14,10,14,10,24
ESCOMA,atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,5,4,5,4,9
EUCALIPTUS,atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,25,36,25,36,61
FERNANDEZ ALONSO,atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,17,32,17,32,49
FILADELFIA,atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,24,16,24,16,40
GENERAL SAAVEDRA,atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,4,13,4,13,17
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,25,22,25,22,47
GUANAY,atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,45,48,45,48,93
GUAQUI,atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,3,6,3,6,9
GUAYARAMERIN,atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,50,52,50,52,102
GUTIERREZ,atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,33,42,33,42,75
HUACARETA,atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,23,14,23,14,37
HUACAYA (VILLA DE HUACAYA),atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,29,31,29,31,60
HUACHACALLA,atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,0,1,0,1,1
HUANUNI,atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,22,25,22,25,47
HUARACAJE,atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,14,11,14,11,25
HUARINA,atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,2,1,2,1,3
HUAYLLAMARCA,atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,7,6,7,6,13
HUMANATA,atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,1,1,1,1,2
ICLA,atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,112,102,112,102,214
INCAHUASI,atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,22,23,22,23,45
INGAVI (HUMAITA),atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,20,31,20,31,51
INQUISIVI,atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,4,0,4,0,4
IRUPANA (VILLA DE LANZA),atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,40,19,40,19,59
IXIAMAS,atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,5,12,5,12,17
JESUS DE MACHACA,atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,17,25,17,25,42
LA ASUNTA,atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,40,19,40,19,59
LA GUARDIA,atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,77,54,77,54,131
LA PAZ,atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,3466,3379,3466,3379,6845
LAGUNILLAS,atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,4,6,4,6,10
LAJA,atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,34,27,34,27,61
LAS CARRERAS,atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,6,4,6,4,10
LLALLAGUA,atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,85,149,85,149,234
LLICA,atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,4,19,4,19,23
LORETO,atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,5,6,5,6,11
LURIBAY,atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,116,49,116,49,165
MACHACAMARCA,atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,5,15,5,15,20
MACHARETI,atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,63,89,63,89,152
MAGDALENA,atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,4,6,4,6,10
MAIRANA,atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,20,37,20,37,57
MALLA,atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,19,18,19,18,37
MECAPACA,atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,0,4,0,4,4
MINEROS,atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,84,61,84,61,145
MIZQUE,atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,6,7,6,7,13
MOCOMOCO,atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,9,4,9,4,13
MOJOCOYA,atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,3,3,3,3,6
MONTEAGUDO,atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,39,33,39,33,72
MONTERO,atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,298,229,298,229,527
MORO MORO,atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,2,1,2,1,3
MOROCHATA,atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,57,45,57,45,102
OCURI,atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,0,3,0,3,3
OKINAWA,atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,14,20,14,20,34
OMEREQUE,atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,10,4,10,4,14
ORURO,atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,841,1072,841,1072,1913
PADCAYA,atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,12,11,12,11,23
PADILLA,atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,43,56,43,56,99
PAILON,atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,90,105,90,105,195
PALCA,atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,18,2,18,2,20
PALOS BLANCOS,atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,13,15,13,15,28
PAMPA AULLAGAS,atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,7,19,7,19,26
PAMPA GRANDE,atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,31,46,31,46,77
PAPEL PAMPA,atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,14,7,14,7,21
PASORAPA,atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,37,11,37,11,48
PATACAMAYA,atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,82,95,82,95,177
PAZÑA,atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,21,28,21,28,49
PELECHUCO,atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,20,27,20,27,47
POCOATA,atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,80,66,80,66,146
POCONA,atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,41,54,41,54,95
POJO (CBBA),atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,42,35,42,35,77
POOPO,atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,40,60,40,60,100
PORCO,atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,32,28,32,28,60
POROMA,atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,42,34,42,34,76
PORONGO,atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,11,3,11,3,14
PORTACHUELO,atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,22,12,22,12,34
PORVENIR,atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,30,73,30,73,103
POSTRER VALLE,atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,18,21,18,21,39
POTOSI,atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,590,548,590,548,1138
PRESTO,atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,21,13,21,13,34
PUCARA,atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,11,31,11,31,42
PUCARANI,atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,18,25,18,25,43
PUERTO ACOSTA,atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,6,0,6,0,6
PUERTO GONZALO MORENO,atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,6,10,6,10,16
PUERTO PEREZ,atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,11,12,11,12,23
PUERTO QUIJARRO,atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,38,37,38,37,75
PUERTO RICO,atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,51,58,51,58,109
PUERTO SUAREZ,atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,26,34,26,34,60
PUERTO VILLARROEL,atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,76,57,76,57,133
PUNA,atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,12,16,12,16,28
PUNATA,atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,163,182,163,182,345
QUIABAYA,atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,7,7,7,7,14
QUILLACOLLO,atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,588,614,588,614,1202
QUIME,atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,13,17,13,17,30
QUIRUSILLAS,atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,0,5,0,5,5
RAVELO,atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,21,13,21,13,34
REYES,atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,11,17,11,17,28
RIBERALTA,atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,96,130,96,130,226
ROBORE,atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,13,9,13,9,22
RURRENABAQUE,atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,15,11,15,11,26
SABAYA,atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,15,23,15,23,38
SACABA,atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,313,273,313,273,586
SACABAMBA,atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,3,11,3,11,14
SACACA,atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,17,18,17,18,35
SAIPINA,atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,16,12,16,12,28
SALINAS DE GARCI MENDOZA,atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,62,61,62,61,123
SAMAIPATA,atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,22,27,22,27,49
SAN AGUSTIN,atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,2,0,2,0,2
SAN ANDRES,atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,12,12,12,12,24
SAN ANDRES DE MACHACA,atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,32,8,32,8,40
SAN ANTONIO DE LOMERIO,atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,6,6,6,6,12
SAN BENITO,atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,40,42,40,42,82
SAN BORJA,atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,30,42,30,42,72
SAN BUENA VENTURA,atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,14,15,14,15,29
SAN CARLOS,atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,33,37,33,37,70
SAN IGNACIO,atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,13,17,13,17,30
SAN IGNACIO DE VELASCO,atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,2,1,2,1,3
SAN JAVIER(BNI),atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,6,12,6,12,18
SAN JAVIER(STC),atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,3,6,3,6,9
SAN JOSE DE CHIQUITOS,atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,23,21,23,21,44
SAN JUAN DE YAPACANI,atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,15,15,15,15,30
SAN JULIAN,atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,38,18,38,18,56
SAN LORENZO(PND),atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,71,61,71,61,132
SAN LORENZO(TJA),atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,22,33,22,33,55
SAN LUCAS,atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,124,144,124,144,268
SAN MATIAS,atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,11,13,11,13,24
SAN MIGUEL DE VELASCO,atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,15,10,15,10,25
SAN PEDRO,atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,7,13,7,13,20
SAN PEDRO DE BUENA VISTA,atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,1,0,1,0,1
SAN PEDRO DE CURAHUARA,atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,14,10,14,10,24
SAN PEDRO DE TIQUINA,atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,14,17,14,17,31
SAN RAFAEL,atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,6,1,6,1,7
SAN RAMON BENI,atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,1,2,1,2,3
SAN RAMON SCZ,atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,26,29,26,29,55
SANTA ANA,atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,48,47,48,47,95
SANTA CRUZ DE LA SIERRA,atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,2045,2294,2045,2294,4339
SANTA ROSA,atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,20,10,20,10,30
SANTA ROSA DEL SARA,atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,31,24,31,24,55
SANTIAGO DE CALLAPA,atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,0,1,0,1,1
SANTIAGO DE HUARI,atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,55,61,55,61,116
SANTIAGO DE HUATA,atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,2,2,2,2,4
SANTIAGO DE MACHACA,atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,34,42,34,42,76
SANTIVAÑES,atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,11,16,11,16,27
SANTUARIO DE QUILLACAS,atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,23,12,23,12,35
SAPAHAQUI,atencion odontologica,consultas nuevas menores de 5 anos,2011-07-01,2,5,2,5,7
