,group,variable,month,PRIMERA CONSULTA CANTIDAD,PRIMERA CONSULTA CANTIDAD,TOTALES,TOTALES,TOTALES
TARATA,atencion odontologica,primera consulta,2011-08-01,33,49,33,49,82
TARIJA,atencion odontologica,primera consulta,2011-08-01,1265,1859,1265,1859,3124
TARVITA,atencion odontologica,primera consulta,2011-08-01,97,182,97,182,279
TEOPONTE,atencion odontologica,primera consulta,2011-08-01,16,23,16,23,39
TIAWANACU,atencion odontologica,primera consulta,2011-08-01,78,105,78,105,183
TINGUIPAYA,atencion odontologica,primera consulta,2011-08-01,20,36,20,36,56
TIPUANI,atencion odontologica,primera consulta,2011-08-01,37,49,37,49,86
TIQUIPAYA,atencion odontologica,primera consulta,2011-08-01,191,289,191,289,480
TIRAQUE (CBBA),atencion odontologica,primera consulta,2011-08-01,106,134,106,134,240
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,primera consulta,2011-08-01,13,9,13,9,22
TOCO,atencion odontologica,primera consulta,2011-08-01,25,40,25,40,65
TOLATA,atencion odontologica,primera consulta,2011-08-01,8,14,8,14,22
TOLEDO,atencion odontologica,primera consulta,2011-08-01,46,75,46,75,121
TOMAVE,atencion odontologica,primera consulta,2011-08-01,26,44,26,44,70
TOMINA,atencion odontologica,primera consulta,2011-08-01,90,131,90,131,221
TORO TORO,atencion odontologica,primera consulta,2011-08-01,89,91,89,91,180
TOTORA(CBBA),atencion odontologica,primera consulta,2011-08-01,43,54,43,54,97
TOTORA(ORR),atencion odontologica,primera consulta,2011-08-01,5,8,5,8,13
TRIGAL,atencion odontologica,primera consulta,2011-08-01,15,23,15,23,38
TRINIDAD,atencion odontologica,primera consulta,2011-08-01,212,385,212,385,597
TUPIZA,atencion odontologica,primera consulta,2011-08-01,249,327,249,327,576
TURCO,atencion odontologica,primera consulta,2011-08-01,11,11,11,11,22
UMALA,atencion odontologica,primera consulta,2011-08-01,29,42,29,42,71
UNCIA,atencion odontologica,primera consulta,2011-08-01,62,121,62,121,183
URIONDO (A. CONCEPCION),atencion odontologica,primera consulta,2011-08-01,94,175,94,175,269
URUBICHA,atencion odontologica,primera consulta,2011-08-01,11,35,11,35,46
UYUNI,atencion odontologica,primera consulta,2011-08-01,90,134,90,134,224
VACAS,atencion odontologica,primera consulta,2011-08-01,19,31,19,31,50
VALLEGRANDE,atencion odontologica,primera consulta,2011-08-01,102,114,102,114,216
VIACHA,atencion odontologica,primera consulta,2011-08-01,40,41,40,41,81
VILA VILA,atencion odontologica,primera consulta,2011-08-01,117,93,117,93,210
VILLA CHARCAS,atencion odontologica,primera consulta,2011-08-01,314,356,314,356,670
VILLA MONTES,atencion odontologica,primera consulta,2011-08-01,257,587,257,587,844
VILLA NUEVA (LOMA ALTA),atencion odontologica,primera consulta,2011-08-01,23,29,23,29,52
VILLA RIVERO,atencion odontologica,primera consulta,2011-08-01,35,31,35,31,66
VILLA SERRANO,atencion odontologica,primera consulta,2011-08-01,831,814,831,814,1645
VILLA TUNARI,atencion odontologica,primera consulta,2011-08-01,390,521,390,521,911
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,primera consulta,2011-08-01,247,273,247,273,520
VILLAZON,atencion odontologica,primera consulta,2011-08-01,128,215,128,215,343
VINTO,atencion odontologica,primera consulta,2011-08-01,38,92,38,92,130
VITICHI,atencion odontologica,primera consulta,2011-08-01,77,86,77,86,163
WALDO BALLIVIAN,atencion odontologica,primera consulta,2011-08-01,19,25,19,25,44
WARNES,atencion odontologica,primera consulta,2011-08-01,69,123,69,123,192
YACO,atencion odontologica,primera consulta,2011-08-01,18,14,18,14,32
YACUIBA,atencion odontologica,primera consulta,2011-08-01,249,488,249,488,737
YAMPARAEZ,atencion odontologica,primera consulta,2011-08-01,35,74,35,74,109
YANACACHI,atencion odontologica,primera consulta,2011-08-01,16,25,16,25,41
YAPACANI,atencion odontologica,primera consulta,2011-08-01,56,80,56,80,136
YOCALLA,atencion odontologica,primera consulta,2011-08-01,14,23,14,23,37
YOTALA,atencion odontologica,primera consulta,2011-08-01,70,106,70,106,176
YUNCHARA,atencion odontologica,primera consulta,2011-08-01,59,78,59,78,137
ZUDAÑEZ,atencion odontologica,primera consulta,2011-08-01,112,149,112,149,261
ACACIO,atencion odontologica,primera consulta,2011-09-01,1,1,1,1,2
ACHACACHI,atencion odontologica,primera consulta,2011-09-01,148,189,148,189,337
ACHOCALLA,atencion odontologica,primera consulta,2011-09-01,2,11,2,11,13
AIQUILE,atencion odontologica,primera consulta,2011-09-01,45,75,45,75,120
ALALAY,atencion odontologica,primera consulta,2011-09-01,25,22,25,22,47
ALCALA,atencion odontologica,primera consulta,2011-09-01,134,92,134,92,226
ALTO BENI,atencion odontologica,primera consulta,2011-09-01,14,18,14,18,32
ANCORAIMES,atencion odontologica,primera consulta,2011-09-01,10,9,10,9,19
ANDAMARCA,atencion odontologica,primera consulta,2011-09-01,16,13,16,13,29
ANTEQUERA,atencion odontologica,primera consulta,2011-09-01,119,89,119,89,208
ANZALDO,atencion odontologica,primera consulta,2011-09-01,34,38,34,38,72
APOLO,atencion odontologica,primera consulta,2011-09-01,41,62,41,62,103
ARAMPAMPA,atencion odontologica,primera consulta,2011-09-01,12,12,12,12,24
ARANI,atencion odontologica,primera consulta,2011-09-01,12,35,12,35,47
ARBIETO,atencion odontologica,primera consulta,2011-09-01,28,55,28,55,83
ARQUE,atencion odontologica,primera consulta,2011-09-01,119,162,119,162,281
ASCENCION DE GUARAYOS,atencion odontologica,primera consulta,2011-09-01,15,32,15,32,47
ATOCHA,atencion odontologica,primera consulta,2011-09-01,443,520,443,520,963
AYATA,atencion odontologica,primera consulta,2011-09-01,41,31,41,31,72
AYO AYO,atencion odontologica,primera consulta,2011-09-01,22,30,22,30,52
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,primera consulta,2011-09-01,87,100,87,100,187
AZURDUY,atencion odontologica,primera consulta,2011-09-01,11,29,11,29,40
BATALLAS,atencion odontologica,primera consulta,2011-09-01,34,61,34,61,95
BELEN DE ANDAMARCA,atencion odontologica,primera consulta,2011-09-01,6,14,6,14,20
BELEN DE URMIRI,atencion odontologica,primera consulta,2011-09-01,14,15,14,15,29
BELLA FLOR,atencion odontologica,primera consulta,2011-09-01,10,14,10,14,24
BERMEJO,atencion odontologica,primera consulta,2011-09-01,322,393,322,393,715
BETANZOS,atencion odontologica,primera consulta,2011-09-01,47,46,47,46,93
BOLIVAR,atencion odontologica,primera consulta,2011-09-01,38,36,38,36,74
BOLPEBRA,atencion odontologica,primera consulta,2011-09-01,31,13,31,13,44
BOYUIBE,atencion odontologica,primera consulta,2011-09-01,8,23,8,23,31
BUENA VISTA,atencion odontologica,primera consulta,2011-09-01,40,60,40,60,100
CABEZAS,atencion odontologica,primera consulta,2011-09-01,64,117,64,117,181
CAIROMA,atencion odontologica,primera consulta,2011-09-01,31,40,31,40,71
CAJUATA,atencion odontologica,primera consulta,2011-09-01,13,25,13,25,38
CALACOTO,atencion odontologica,primera consulta,2011-09-01,44,47,44,47,91
CALAMARCA,atencion odontologica,primera consulta,2011-09-01,56,77,56,77,133
CAMARGO,atencion odontologica,primera consulta,2011-09-01,173,217,173,217,390
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,primera consulta,2011-09-01,61,134,61,134,195
CAMIRI,atencion odontologica,primera consulta,2011-09-01,339,437,339,437,776
CAPINOTA,atencion odontologica,primera consulta,2011-09-01,161,177,161,177,338
CAQUIAVIRI,atencion odontologica,primera consulta,2011-09-01,23,27,23,27,50
CARACOLLO,atencion odontologica,primera consulta,2011-09-01,40,66,40,66,106
CARANAVI,atencion odontologica,primera consulta,2011-09-01,103,109,103,109,212
CARAPARI,atencion odontologica,primera consulta,2011-09-01,52,81,52,81,133
CARIPUYO,atencion odontologica,primera consulta,2011-09-01,53,55,53,55,108
CARMEN RIVERO TORREZ,atencion odontologica,primera consulta,2011-09-01,14,22,14,22,36
CATACORA,atencion odontologica,primera consulta,2011-09-01,26,19,26,19,45
CHALLAPATA,atencion odontologica,primera consulta,2011-09-01,74,124,74,124,198
CHAQUI,atencion odontologica,primera consulta,2011-09-01,7,33,7,33,40
CHARAGUA,atencion odontologica,primera consulta,2011-09-01,57,90,57,90,147
CHARAÑA,atencion odontologica,primera consulta,2011-09-01,29,41,29,41,70
CHAYANTA,atencion odontologica,primera consulta,2011-09-01,11,21,11,21,32
CHIMORE,atencion odontologica,primera consulta,2011-09-01,48,89,48,89,137
CHIPAYA,atencion odontologica,primera consulta,2011-09-01,3,12,3,12,15
CHOQUE COTA,atencion odontologica,primera consulta,2011-09-01,4,5,4,5,9
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,primera consulta,2011-09-01,35,37,35,37,72
CHUMA,atencion odontologica,primera consulta,2011-09-01,95,123,95,123,218
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,primera consulta,2011-09-01,23,54,23,54,77
CKOCHAS,atencion odontologica,primera consulta,2011-09-01,28,25,28,25,53
CLIZA,atencion odontologica,primera consulta,2011-09-01,30,45,30,45,75
COBIJA,atencion odontologica,primera consulta,2011-09-01,387,370,387,370,757
COCAPATA,atencion odontologica,primera consulta,2011-09-01,39,67,39,67,106
COCHABAMBA,atencion odontologica,primera consulta,2011-09-01,1837,2621,1837,2621,4458
COIPASA,atencion odontologica,primera consulta,2011-09-01,7,9,7,9,16
COLCAPIRHUA,atencion odontologica,primera consulta,2011-09-01,59,105,59,105,164
"COLCHA ""K""",atencion odontologica,primera consulta,2011-09-01,51,49,51,49,100
COLLANA,atencion odontologica,primera consulta,2011-09-01,25,27,25,27,52
COLOMI,atencion odontologica,primera consulta,2011-09-01,53,80,53,80,133
COLPA BELGICA,atencion odontologica,primera consulta,2011-09-01,8,12,8,12,20
COLQUECHACA,atencion odontologica,primera consulta,2011-09-01,52,51,52,51,103
COLQUIRI,atencion odontologica,primera consulta,2011-09-01,26,15,26,15,41
COMANCHE,atencion odontologica,primera consulta,2011-09-01,49,44,49,44,93
COMARAPA,atencion odontologica,primera consulta,2011-09-01,88,103,88,103,191
CONCEPCION,atencion odontologica,primera consulta,2011-09-01,10,6,10,6,16
COPACABANA,atencion odontologica,primera consulta,2011-09-01,37,43,37,43,80
CORIPATA,atencion odontologica,primera consulta,2011-09-01,77,62,77,62,139
CORO CORO,atencion odontologica,primera consulta,2011-09-01,20,25,20,25,45
COROICO,atencion odontologica,primera consulta,2011-09-01,30,28,30,28,58
CORQUE,atencion odontologica,primera consulta,2011-09-01,26,45,26,45,71
COTAGAITA,atencion odontologica,primera consulta,2011-09-01,293,316,293,316,609
COTOCA,atencion odontologica,primera consulta,2011-09-01,44,131,44,131,175
CUATRO CAÑADAS,atencion odontologica,primera consulta,2011-09-01,54,80,54,80,134
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,primera consulta,2011-09-01,22,24,22,24,46
CUEVO,atencion odontologica,primera consulta,2011-09-01,15,29,15,29,44
CULPINA,atencion odontologica,primera consulta,2011-09-01,24,42,24,42,66
CURAHUARA DE CARANGAS,atencion odontologica,primera consulta,2011-09-01,1,3,1,3,4
CURVA,atencion odontologica,primera consulta,2011-09-01,25,24,25,24,49
DESAGUADERO,atencion odontologica,primera consulta,2011-09-01,41,66,41,66,107
EL ALTO,atencion odontologica,primera consulta,2011-09-01,5433,6412,5433,6412,11845
EL CHORO,atencion odontologica,primera consulta,2011-09-01,15,14,15,14,29
EL PUENTE(STC),atencion odontologica,primera consulta,2011-09-01,11,15,11,15,26
EL PUENTE(TJA),atencion odontologica,primera consulta,2011-09-01,81,84,81,84,165
EL TORNO,atencion odontologica,primera consulta,2011-09-01,71,142,71,142,213
EL VILLAR,atencion odontologica,primera consulta,2011-09-01,268,240,268,240,508
ENTRE RIOS TRJ,atencion odontologica,primera consulta,2011-09-01,78,87,78,87,165
ENTRE RIOS CBBA,atencion odontologica,primera consulta,2011-09-01,42,70,42,70,112
ESCOMA,atencion odontologica,primera consulta,2011-09-01,62,109,62,109,171
EUCALIPTUS,atencion odontologica,primera consulta,2011-09-01,20,25,20,25,45
FERNANDEZ ALONSO,atencion odontologica,primera consulta,2011-09-01,49,64,49,64,113
FILADELFIA,atencion odontologica,primera consulta,2011-09-01,61,61,61,61,122
GENERAL SAAVEDRA,atencion odontologica,primera consulta,2011-09-01,63,96,63,96,159
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,primera consulta,2011-09-01,54,52,54,52,106
GUANAY,atencion odontologica,primera consulta,2011-09-01,33,72,33,72,105
GUAQUI,atencion odontologica,primera consulta,2011-09-01,26,24,26,24,50
GUAYARAMERIN,atencion odontologica,primera consulta,2011-09-01,109,293,109,293,402
GUTIERREZ,atencion odontologica,primera consulta,2011-09-01,176,216,176,216,392
HUACARETA,atencion odontologica,primera consulta,2011-09-01,32,40,32,40,72
HUACAYA (VILLA DE HUACAYA),atencion odontologica,primera consulta,2011-09-01,9,13,9,13,22
HUACHACALLA,atencion odontologica,primera consulta,2011-09-01,2,5,2,5,7
HUANUNI,atencion odontologica,primera consulta,2011-09-01,55,76,55,76,131
HUARACAJE,atencion odontologica,primera consulta,2011-09-01,11,15,11,15,26
HUARINA,atencion odontologica,primera consulta,2011-09-01,13,24,13,24,37
HUAYLLAMARCA,atencion odontologica,primera consulta,2011-09-01,21,29,21,29,50
HUMANATA,atencion odontologica,primera consulta,2011-09-01,30,40,30,40,70
ICLA,atencion odontologica,primera consulta,2011-09-01,209,169,209,169,378
INCAHUASI,atencion odontologica,primera consulta,2011-09-01,34,52,34,52,86
INQUISIVI,atencion odontologica,primera consulta,2011-09-01,22,42,22,42,64
IRUPANA (VILLA DE LANZA),atencion odontologica,primera consulta,2011-09-01,11,12,11,12,23
IXIAMAS,atencion odontologica,primera consulta,2011-09-01,25,31,25,31,56
JESUS DE MACHACA,atencion odontologica,primera consulta,2011-09-01,83,178,83,178,261
LA ASUNTA,atencion odontologica,primera consulta,2011-09-01,33,70,33,70,103
LA GUARDIA,atencion odontologica,primera consulta,2011-09-01,93,195,93,195,288
LA PAZ,atencion odontologica,primera consulta,2011-09-01,3507,4119,3507,4119,7626
LA RIVERA,atencion odontologica,primera consulta,2011-09-01,1,3,1,3,4
LAGUNILLAS,atencion odontologica,primera consulta,2011-09-01,38,63,38,63,101
LAJA,atencion odontologica,primera consulta,2011-09-01,129,172,129,172,301
LAS CARRERAS,atencion odontologica,primera consulta,2011-09-01,112,91,112,91,203
LLALLAGUA,atencion odontologica,primera consulta,2011-09-01,96,130,96,130,226
LLICA,atencion odontologica,primera consulta,2011-09-01,17,25,17,25,42
LORETO,atencion odontologica,primera consulta,2011-09-01,9,15,9,15,24
LURIBAY,atencion odontologica,primera consulta,2011-09-01,20,34,20,34,54
MACHACAMARCA,atencion odontologica,primera consulta,2011-09-01,9,10,9,10,19
MACHARETI,atencion odontologica,primera consulta,2011-09-01,99,102,99,102,201
MAGDALENA,atencion odontologica,primera consulta,2011-09-01,29,50,29,50,79
MAIRANA,atencion odontologica,primera consulta,2011-09-01,40,54,40,54,94
MALLA,atencion odontologica,primera consulta,2011-09-01,9,12,9,12,21
MAPIRI,atencion odontologica,primera consulta,2011-09-01,26,36,26,36,62
MECAPACA,atencion odontologica,primera consulta,2011-09-01,2,3,2,3,5
MINEROS,atencion odontologica,primera consulta,2011-09-01,44,81,44,81,125
MIZQUE,atencion odontologica,primera consulta,2011-09-01,21,30,21,30,51
MOCOMOCO,atencion odontologica,primera consulta,2011-09-01,96,95,96,95,191
MOJOCOYA,atencion odontologica,primera consulta,2011-09-01,122,132,122,132,254
MONTEAGUDO,atencion odontologica,primera consulta,2011-09-01,258,296,258,296,554
MONTERO,atencion odontologica,primera consulta,2011-09-01,228,515,228,515,743
MORO MORO,atencion odontologica,primera consulta,2011-09-01,22,35,22,35,57
MOROCHATA,atencion odontologica,primera consulta,2011-09-01,14,33,14,33,47
OCURI,atencion odontologica,primera consulta,2011-09-01,46,43,46,43,89
OKINAWA,atencion odontologica,primera consulta,2011-09-01,18,32,18,32,50
OMEREQUE,atencion odontologica,primera consulta,2011-09-01,0,5,0,5,5
ORURO,atencion odontologica,primera consulta,2011-09-01,828,1095,828,1095,1923
PADCAYA,atencion odontologica,primera consulta,2011-09-01,62,103,62,103,165
PADILLA,atencion odontologica,primera consulta,2011-09-01,122,154,122,154,276
PAILON,atencion odontologica,primera consulta,2011-09-01,20,27,20,27,47
PALCA,atencion odontologica,primera consulta,2011-09-01,1,3,1,3,4
PALOS BLANCOS,atencion odontologica,primera consulta,2011-09-01,30,54,30,54,84
PAMPA AULLAGAS,atencion odontologica,primera consulta,2011-09-01,17,10,17,10,27
PAMPA GRANDE,atencion odontologica,primera consulta,2011-09-01,21,34,21,34,55
PAPEL PAMPA,atencion odontologica,primera consulta,2011-09-01,46,38,46,38,84
PASORAPA,atencion odontologica,primera consulta,2011-09-01,2,0,2,0,2
PATACAMAYA,atencion odontologica,primera consulta,2011-09-01,40,72,40,72,112
PAZÑA,atencion odontologica,primera consulta,2011-09-01,20,28,20,28,48
PELECHUCO,atencion odontologica,primera consulta,2011-09-01,47,84,47,84,131
POCOATA,atencion odontologica,primera consulta,2011-09-01,24,73,24,73,97
POCONA,atencion odontologica,primera consulta,2011-09-01,138,151,138,151,289
POJO (CBBA),atencion odontologica,primera consulta,2011-09-01,115,139,115,139,254
POOPO,atencion odontologica,primera consulta,2011-09-01,35,62,35,62,97
PORCO,atencion odontologica,primera consulta,2011-09-01,25,47,25,47,72
POROMA,atencion odontologica,primera consulta,2011-09-01,38,107,38,107,145
PORONGO,atencion odontologica,primera consulta,2011-09-01,13,22,13,22,35
PORTACHUELO,atencion odontologica,primera consulta,2011-09-01,48,69,48,69,117
PORVENIR,atencion odontologica,primera consulta,2011-09-01,52,49,52,49,101
POSTRER VALLE,atencion odontologica,primera consulta,2011-09-01,5,7,5,7,12
POTOSI,atencion odontologica,primera consulta,2011-09-01,703,1025,703,1025,1728
PRESTO,atencion odontologica,primera consulta,2011-09-01,11,23,11,23,34
PUCARA,atencion odontologica,primera consulta,2011-09-01,37,34,37,34,71
PUCARANI,atencion odontologica,primera consulta,2011-09-01,201,249,201,249,450
PUERTO ACOSTA,atencion odontologica,primera consulta,2011-09-01,28,47,28,47,75
PUERTO CARABUCO,atencion odontologica,primera consulta,2011-09-01,36,26,36,26,62
PUERTO GONZALO MORENO,atencion odontologica,primera consulta,2011-09-01,28,26,28,26,54
PUERTO PEREZ,atencion odontologica,primera consulta,2011-09-01,42,36,42,36,78
PUERTO QUIJARRO,atencion odontologica,primera consulta,2011-09-01,107,64,107,64,171
PUERTO RICO,atencion odontologica,primera consulta,2011-09-01,92,66,92,66,158
PUERTO SUAREZ,atencion odontologica,primera consulta,2011-09-01,23,71,23,71,94
PUERTO VILLARROEL,atencion odontologica,primera consulta,2011-09-01,74,116,74,116,190
PUNA,atencion odontologica,primera consulta,2011-09-01,65,88,65,88,153
PUNATA,atencion odontologica,primera consulta,2011-09-01,50,93,50,93,143
