,group,variable,month,PERIODONCIAS CANTIDAD,PERIODONCIAS CANTIDAD,TOTALES,TOTALES,TOTALES
PALOS BLANCOS,atencion odontologica,periodoncias,2011-08-01,0,3,0,3,3
PAMPA AULLAGAS,atencion odontologica,periodoncias,2011-08-01,0,1,0,1,1
PAMPA GRANDE,atencion odontologica,periodoncias,2011-08-01,0,7,0,7,7
PATACAMAYA,atencion odontologica,periodoncias,2011-08-01,0,6,0,6,6
PAZÑA,atencion odontologica,periodoncias,2011-08-01,0,1,0,1,1
POCOATA,atencion odontologica,periodoncias,2011-08-01,0,1,0,1,1
POCONA,atencion odontologica,periodoncias,2011-08-01,5,5,5,5,10
POJO (CBBA),atencion odontologica,periodoncias,2011-08-01,5,12,5,12,17
POOPO,atencion odontologica,periodoncias,2011-08-01,0,14,0,14,14
PORCO,atencion odontologica,periodoncias,2011-08-01,0,2,0,2,2
POROMA,atencion odontologica,periodoncias,2011-08-01,0,1,0,1,1
PORTACHUELO,atencion odontologica,periodoncias,2011-08-01,3,8,3,8,11
PORVENIR,atencion odontologica,periodoncias,2011-08-01,0,1,0,1,1
POTOSI,atencion odontologica,periodoncias,2011-08-01,15,47,15,47,62
PUCARA,atencion odontologica,periodoncias,2011-08-01,1,0,1,0,1
PUCARANI,atencion odontologica,periodoncias,2011-08-01,1,0,1,0,1
PUERTO ACOSTA,atencion odontologica,periodoncias,2011-08-01,1,1,1,1,2
PUERTO CARABUCO,atencion odontologica,periodoncias,2011-08-01,1,2,1,2,3
PUERTO GONZALO MORENO,atencion odontologica,periodoncias,2011-08-01,1,0,1,0,1
PUERTO PEREZ,atencion odontologica,periodoncias,2011-08-01,2,2,2,2,4
PUERTO QUIJARRO,atencion odontologica,periodoncias,2011-08-01,3,3,3,3,6
PUERTO RICO,atencion odontologica,periodoncias,2011-08-01,13,22,13,22,35
PUERTO SUAREZ,atencion odontologica,periodoncias,2011-08-01,0,2,0,2,2
PUERTO VILLARROEL,atencion odontologica,periodoncias,2011-08-01,3,7,3,7,10
PUNA,atencion odontologica,periodoncias,2011-08-01,2,2,2,2,4
PUNATA,atencion odontologica,periodoncias,2011-08-01,17,21,17,21,38
QUILLACOLLO,atencion odontologica,periodoncias,2011-08-01,7,14,7,14,21
QUIME,atencion odontologica,periodoncias,2011-08-01,4,4,4,4,8
REYES,atencion odontologica,periodoncias,2011-08-01,15,9,15,9,24
RIBERALTA,atencion odontologica,periodoncias,2011-08-01,7,155,7,155,162
ROBORE,atencion odontologica,periodoncias,2011-08-01,2,4,2,4,6
RURRENABAQUE,atencion odontologica,periodoncias,2011-08-01,45,48,45,48,93
SABAYA,atencion odontologica,periodoncias,2011-08-01,0,1,0,1,1
SACABA,atencion odontologica,periodoncias,2011-08-01,128,140,128,140,268
SACABAMBA,atencion odontologica,periodoncias,2011-08-01,15,10,15,10,25
SACACA,atencion odontologica,periodoncias,2011-08-01,0,1,0,1,1
SALINAS DE GARCI MENDOZA,atencion odontologica,periodoncias,2011-08-01,2,5,2,5,7
SAMAIPATA,atencion odontologica,periodoncias,2011-08-01,4,8,4,8,12
SAN ANDRES,atencion odontologica,periodoncias,2011-08-01,5,1,5,1,6
SAN ANDRES DE MACHACA,atencion odontologica,periodoncias,2011-08-01,2,4,2,4,6
SAN BENITO,atencion odontologica,periodoncias,2011-08-01,0,6,0,6,6
SAN BORJA,atencion odontologica,periodoncias,2011-08-01,13,8,13,8,21
SAN CARLOS,atencion odontologica,periodoncias,2011-08-01,6,7,6,7,13
SAN IGNACIO,atencion odontologica,periodoncias,2011-08-01,14,3,14,3,17
SAN IGNACIO DE VELASCO,atencion odontologica,periodoncias,2011-08-01,3,4,3,4,7
SAN JAVIER(STC),atencion odontologica,periodoncias,2011-08-01,1,1,1,1,2
SAN JOSE DE CHIQUITOS,atencion odontologica,periodoncias,2011-08-01,7,8,7,8,15
SAN JULIAN,atencion odontologica,periodoncias,2011-08-01,0,9,0,9,9
SAN LORENZO(PND),atencion odontologica,periodoncias,2011-08-01,0,2,0,2,2
SAN LORENZO(TJA),atencion odontologica,periodoncias,2011-08-01,0,1,0,1,1
SAN LUCAS,atencion odontologica,periodoncias,2011-08-01,5,9,5,9,14
SAN MIGUEL DE VELASCO,atencion odontologica,periodoncias,2011-08-01,0,2,0,2,2
SAN PEDRO,atencion odontologica,periodoncias,2011-08-01,3,11,3,11,14
SAN RAFAEL,atencion odontologica,periodoncias,2011-08-01,7,23,7,23,30
SAN RAMON SCZ,atencion odontologica,periodoncias,2011-08-01,4,9,4,9,13
SANTA ANA,atencion odontologica,periodoncias,2011-08-01,1,6,1,6,7
SANTA CRUZ DE LA SIERRA,atencion odontologica,periodoncias,2011-08-01,607,950,607,950,1557
SANTA ROSA,atencion odontologica,periodoncias,2011-08-01,2,2,2,2,4
SANTA ROSA DEL SARA,atencion odontologica,periodoncias,2011-08-01,0,12,0,12,12
SANTIAGO DE HUARI,atencion odontologica,periodoncias,2011-08-01,0,1,0,1,1
SANTIAGO DE HUATA,atencion odontologica,periodoncias,2011-08-01,2,4,2,4,6
SANTIVAÑES,atencion odontologica,periodoncias,2011-08-01,0,3,0,3,3
SANTUARIO DE QUILLACAS,atencion odontologica,periodoncias,2011-08-01,2,2,2,2,4
SHINAOTA,atencion odontologica,periodoncias,2011-08-01,0,8,0,8,8
SICA SICA (VILLA AROMA),atencion odontologica,periodoncias,2011-08-01,3,5,3,5,8
SICAYA,atencion odontologica,periodoncias,2011-08-01,0,3,0,3,3
SIPE SIPE,atencion odontologica,periodoncias,2011-08-01,6,95,6,95,101
SOPACHUY,atencion odontologica,periodoncias,2011-08-01,3,2,3,2,5
SORACACHI,atencion odontologica,periodoncias,2011-08-01,0,2,0,2,2
SORATA,atencion odontologica,periodoncias,2011-08-01,0,4,0,4,4
SUCRE,atencion odontologica,periodoncias,2011-08-01,262,399,262,399,661
TAPACARI,atencion odontologica,periodoncias,2011-08-01,2,11,2,11,13
TARABUCO,atencion odontologica,periodoncias,2011-08-01,1,29,1,29,30
TARATA,atencion odontologica,periodoncias,2011-08-01,4,4,4,4,8
TARIJA,atencion odontologica,periodoncias,2011-08-01,141,281,141,281,422
TARVITA,atencion odontologica,periodoncias,2011-08-01,1,18,1,18,19
TIAWANACU,atencion odontologica,periodoncias,2011-08-01,3,3,3,3,6
TIPUANI,atencion odontologica,periodoncias,2011-08-01,0,2,0,2,2
TIQUIPAYA,atencion odontologica,periodoncias,2011-08-01,50,159,50,159,209
TIRAQUE (CBBA),atencion odontologica,periodoncias,2011-08-01,0,4,0,4,4
TOCO,atencion odontologica,periodoncias,2011-08-01,9,24,9,24,33
TOLATA,atencion odontologica,periodoncias,2011-08-01,11,20,11,20,31
TOLEDO,atencion odontologica,periodoncias,2011-08-01,0,2,0,2,2
TOMINA,atencion odontologica,periodoncias,2011-08-01,7,11,7,11,18
TORO TORO,atencion odontologica,periodoncias,2011-08-01,4,0,4,0,4
TOTORA(CBBA),atencion odontologica,periodoncias,2011-08-01,3,5,3,5,8
TRIGAL,atencion odontologica,periodoncias,2011-08-01,1,5,1,5,6
TRINIDAD,atencion odontologica,periodoncias,2011-08-01,30,30,30,30,60
TUPIZA,atencion odontologica,periodoncias,2011-08-01,52,45,52,45,97
TURCO,atencion odontologica,periodoncias,2011-08-01,9,9,9,9,18
UMALA,atencion odontologica,periodoncias,2011-08-01,1,3,1,3,4
URIONDO (A. CONCEPCION),atencion odontologica,periodoncias,2011-08-01,18,25,18,25,43
UYUNI,atencion odontologica,periodoncias,2011-08-01,1,0,1,0,1
VACAS,atencion odontologica,periodoncias,2011-08-01,4,2,4,2,6
VALLEGRANDE,atencion odontologica,periodoncias,2011-08-01,0,6,0,6,6
VIACHA,atencion odontologica,periodoncias,2011-08-01,25,31,25,31,56
VILA VILA,atencion odontologica,periodoncias,2011-08-01,0,2,0,2,2
VILLA CHARCAS,atencion odontologica,periodoncias,2011-08-01,0,1,0,1,1
VILLA MONTES,atencion odontologica,periodoncias,2011-08-01,14,33,14,33,47
VILLA RIVERO,atencion odontologica,periodoncias,2011-08-01,11,16,11,16,27
VILLA SERRANO,atencion odontologica,periodoncias,2011-08-01,4,15,4,15,19
VILLA TUNARI,atencion odontologica,periodoncias,2011-08-01,38,67,38,67,105
VILLAZON,atencion odontologica,periodoncias,2011-08-01,15,12,15,12,27
VINTO,atencion odontologica,periodoncias,2011-08-01,0,37,0,37,37
VITICHI,atencion odontologica,periodoncias,2011-08-01,4,12,4,12,16
WARNES,atencion odontologica,periodoncias,2011-08-01,11,22,11,22,33
YACUIBA,atencion odontologica,periodoncias,2011-08-01,22,51,22,51,73
YAMPARAEZ,atencion odontologica,periodoncias,2011-08-01,0,11,0,11,11
YANACACHI,atencion odontologica,periodoncias,2011-08-01,4,2,4,2,6
YAPACANI,atencion odontologica,periodoncias,2011-08-01,3,24,3,24,27
YOCALLA,atencion odontologica,periodoncias,2011-08-01,0,2,0,2,2
YOTALA,atencion odontologica,periodoncias,2011-08-01,7,8,7,8,15
YUNCHARA,atencion odontologica,periodoncias,2011-08-01,4,2,4,2,6
ACHACACHI,atencion odontologica,periodoncias,2011-09-01,12,0,12,0,12
AIQUILE,atencion odontologica,periodoncias,2011-09-01,13,20,13,20,33
ALCALA,atencion odontologica,periodoncias,2011-09-01,1,14,1,14,15
ALTO BENI,atencion odontologica,periodoncias,2011-09-01,0,1,0,1,1
ANCORAIMES,atencion odontologica,periodoncias,2011-09-01,2,1,2,1,3
ANDAMARCA,atencion odontologica,periodoncias,2011-09-01,0,1,0,1,1
ANTEQUERA,atencion odontologica,periodoncias,2011-09-01,1,0,1,0,1
ANZALDO,atencion odontologica,periodoncias,2011-09-01,10,11,10,11,21
APOLO,atencion odontologica,periodoncias,2011-09-01,1,3,1,3,4
ARANI,atencion odontologica,periodoncias,2011-09-01,2,14,2,14,16
ARBIETO,atencion odontologica,periodoncias,2011-09-01,23,57,23,57,80
ARQUE,atencion odontologica,periodoncias,2011-09-01,0,3,0,3,3
ASCENCION DE GUARAYOS,atencion odontologica,periodoncias,2011-09-01,0,4,0,4,4
ATOCHA,atencion odontologica,periodoncias,2011-09-01,3,4,3,4,7
AYO AYO,atencion odontologica,periodoncias,2011-09-01,0,1,0,1,1
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,periodoncias,2011-09-01,1,10,1,10,11
AZURDUY,atencion odontologica,periodoncias,2011-09-01,1,3,1,3,4
BERMEJO,atencion odontologica,periodoncias,2011-09-01,12,39,12,39,51
BETANZOS,atencion odontologica,periodoncias,2011-09-01,1,1,1,1,2
BUENA VISTA,atencion odontologica,periodoncias,2011-09-01,3,0,3,0,3
CABEZAS,atencion odontologica,periodoncias,2011-09-01,6,32,6,32,38
CAMARGO,atencion odontologica,periodoncias,2011-09-01,2,6,2,6,8
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,periodoncias,2011-09-01,0,4,0,4,4
CAMIRI,atencion odontologica,periodoncias,2011-09-01,26,57,26,57,83
CAPINOTA,atencion odontologica,periodoncias,2011-09-01,2,0,2,0,2
CARACOLLO,atencion odontologica,periodoncias,2011-09-01,8,14,8,14,22
CARANAVI,atencion odontologica,periodoncias,2011-09-01,3,22,3,22,25
CARAPARI,atencion odontologica,periodoncias,2011-09-01,6,12,6,12,18
CARMEN RIVERO TORREZ,atencion odontologica,periodoncias,2011-09-01,4,13,4,13,17
CATACORA,atencion odontologica,periodoncias,2011-09-01,3,1,3,1,4
CHALLAPATA,atencion odontologica,periodoncias,2011-09-01,5,2,5,2,7
CHARAGUA,atencion odontologica,periodoncias,2011-09-01,2,3,2,3,5
CHARAÑA,atencion odontologica,periodoncias,2011-09-01,1,1,1,1,2
CHAYANTA,atencion odontologica,periodoncias,2011-09-01,0,1,0,1,1
CHIMORE,atencion odontologica,periodoncias,2011-09-01,1,8,1,8,9
CHIPAYA,atencion odontologica,periodoncias,2011-09-01,0,5,0,5,5
CHOQUE COTA,atencion odontologica,periodoncias,2011-09-01,0,2,0,2,2
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,periodoncias,2011-09-01,0,5,0,5,5
CHUMA,atencion odontologica,periodoncias,2011-09-01,2,3,2,3,5
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,periodoncias,2011-09-01,0,5,0,5,5
CKOCHAS,atencion odontologica,periodoncias,2011-09-01,1,4,1,4,5
CLIZA,atencion odontologica,periodoncias,2011-09-01,19,57,19,57,76
COBIJA,atencion odontologica,periodoncias,2011-09-01,0,2,0,2,2
COCAPATA,atencion odontologica,periodoncias,2011-09-01,0,5,0,5,5
COCHABAMBA,atencion odontologica,periodoncias,2011-09-01,532,919,532,919,1451
COIPASA,atencion odontologica,periodoncias,2011-09-01,0,2,0,2,2
COLCAPIRHUA,atencion odontologica,periodoncias,2011-09-01,2,20,2,20,22
"COLCHA ""K""",atencion odontologica,periodoncias,2011-09-01,1,1,1,1,2
COLOMI,atencion odontologica,periodoncias,2011-09-01,3,9,3,9,12
COLPA BELGICA,atencion odontologica,periodoncias,2011-09-01,0,22,0,22,22
COLQUECHACA,atencion odontologica,periodoncias,2011-09-01,1,1,1,1,2
COLQUIRI,atencion odontologica,periodoncias,2011-09-01,4,1,4,1,5
COMANCHE,atencion odontologica,periodoncias,2011-09-01,1,2,1,2,3
COMARAPA,atencion odontologica,periodoncias,2011-09-01,2,9,2,9,11
CONCEPCION,atencion odontologica,periodoncias,2011-09-01,2,3,2,3,5
CORO CORO,atencion odontologica,periodoncias,2011-09-01,1,2,1,2,3
COROICO,atencion odontologica,periodoncias,2011-09-01,2,5,2,5,7
CORQUE,atencion odontologica,periodoncias,2011-09-01,0,2,0,2,2
COTAGAITA,atencion odontologica,periodoncias,2011-09-01,13,12,13,12,25
COTOCA,atencion odontologica,periodoncias,2011-09-01,0,5,0,5,5
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,periodoncias,2011-09-01,1,6,1,6,7
CUEVO,atencion odontologica,periodoncias,2011-09-01,1,0,1,0,1
CULPINA,atencion odontologica,periodoncias,2011-09-01,0,1,0,1,1
DESAGUADERO,atencion odontologica,periodoncias,2011-09-01,0,5,0,5,5
EL ALTO,atencion odontologica,periodoncias,2011-09-01,137,234,137,234,371
EL PUENTE(STC),atencion odontologica,periodoncias,2011-09-01,0,3,0,3,3
EL PUENTE(TJA),atencion odontologica,periodoncias,2011-09-01,0,1,0,1,1
EL TORNO,atencion odontologica,periodoncias,2011-09-01,5,21,5,21,26
ENTRE RIOS CBBA,atencion odontologica,periodoncias,2011-09-01,10,26,10,26,36
EUCALIPTUS,atencion odontologica,periodoncias,2011-09-01,0,5,0,5,5
FERNANDEZ ALONSO,atencion odontologica,periodoncias,2011-09-01,4,3,4,3,7
FILADELFIA,atencion odontologica,periodoncias,2011-09-01,0,5,0,5,5
GENERAL SAAVEDRA,atencion odontologica,periodoncias,2011-09-01,5,5,5,5,10
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,periodoncias,2011-09-01,0,1,0,1,1
GUANAY,atencion odontologica,periodoncias,2011-09-01,0,1,0,1,1
GUAYARAMERIN,atencion odontologica,periodoncias,2011-09-01,14,22,14,22,36
GUTIERREZ,atencion odontologica,periodoncias,2011-09-01,6,5,6,5,11
HUACARETA,atencion odontologica,periodoncias,2011-09-01,1,2,1,2,3
HUACAYA (VILLA DE HUACAYA),atencion odontologica,periodoncias,2011-09-01,2,1,2,1,3
HUACHACALLA,atencion odontologica,periodoncias,2011-09-01,0,1,0,1,1
HUANUNI,atencion odontologica,periodoncias,2011-09-01,5,14,5,14,19
HUARACAJE,atencion odontologica,periodoncias,2011-09-01,7,9,7,9,16
HUAYLLAMARCA,atencion odontologica,periodoncias,2011-09-01,1,2,1,2,3
ICLA,atencion odontologica,periodoncias,2011-09-01,1,0,1,0,1
INGAVI (HUMAITA),atencion odontologica,periodoncias,2011-09-01,0,2,0,2,2
INQUISIVI,atencion odontologica,periodoncias,2011-09-01,0,1,0,1,1
IRUPANA (VILLA DE LANZA),atencion odontologica,periodoncias,2011-09-01,2,11,2,11,13
IXIAMAS,atencion odontologica,periodoncias,2011-09-01,1,1,1,1,2
JESUS DE MACHACA,atencion odontologica,periodoncias,2011-09-01,1,2,1,2,3
LA ASUNTA,atencion odontologica,periodoncias,2011-09-01,1,2,1,2,3
LA GUARDIA,atencion odontologica,periodoncias,2011-09-01,17,46,17,46,63
LA PAZ,atencion odontologica,periodoncias,2011-09-01,1001,982,1001,982,1983
LAGUNILLAS,atencion odontologica,periodoncias,2011-09-01,16,23,16,23,39
LAJA,atencion odontologica,periodoncias,2011-09-01,2,9,2,9,11
LAS CARRERAS,atencion odontologica,periodoncias,2011-09-01,0,2,0,2,2
LLALLAGUA,atencion odontologica,periodoncias,2011-09-01,2,8,2,8,10
LLICA,atencion odontologica,periodoncias,2011-09-01,16,0,16,0,16
MACHACAMARCA,atencion odontologica,periodoncias,2011-09-01,2,3,2,3,5
MACHARETI,atencion odontologica,periodoncias,2011-09-01,1,1,1,1,2
MAGDALENA,atencion odontologica,periodoncias,2011-09-01,3,2,3,2,5
MAIRANA,atencion odontologica,periodoncias,2011-09-01,0,8,0,8,8
MECAPACA,atencion odontologica,periodoncias,2011-09-01,0,3,0,3,3
MINEROS,atencion odontologica,periodoncias,2011-09-01,7,12,7,12,19
MIZQUE,atencion odontologica,periodoncias,2011-09-01,16,5,16,5,21
MOCOMOCO,atencion odontologica,periodoncias,2011-09-01,1,4,1,4,5
MONTEAGUDO,atencion odontologica,periodoncias,2011-09-01,1,7,1,7,8
MONTERO,atencion odontologica,periodoncias,2011-09-01,30,100,30,100,130
MOROCHATA,atencion odontologica,periodoncias,2011-09-01,6,18,6,18,24
OKINAWA,atencion odontologica,periodoncias,2011-09-01,8,2,8,2,10
OMEREQUE,atencion odontologica,periodoncias,2011-09-01,0,1,0,1,1
ORURO,atencion odontologica,periodoncias,2011-09-01,120,144,120,144,264
PADCAYA,atencion odontologica,periodoncias,2011-09-01,9,18,9,18,27
PADILLA,atencion odontologica,periodoncias,2011-09-01,5,7,5,7,12
PAMPA AULLAGAS,atencion odontologica,periodoncias,2011-09-01,0,1,0,1,1
PAMPA GRANDE,atencion odontologica,periodoncias,2011-09-01,0,1,0,1,1
PAPEL PAMPA,atencion odontologica,periodoncias,2011-09-01,3,9,3,9,12
PASORAPA,atencion odontologica,periodoncias,2011-09-01,0,1,0,1,1
PATACAMAYA,atencion odontologica,periodoncias,2011-09-01,1,3,1,3,4
PAZÑA,atencion odontologica,periodoncias,2011-09-01,1,1,1,1,2
PELECHUCO,atencion odontologica,periodoncias,2011-09-01,3,0,3,0,3
POCOATA,atencion odontologica,periodoncias,2011-09-01,0,1,0,1,1
POCONA,atencion odontologica,periodoncias,2011-09-01,1,5,1,5,6
POJO (CBBA),atencion odontologica,periodoncias,2011-09-01,8,35,8,35,43
POOPO,atencion odontologica,periodoncias,2011-09-01,4,1,4,1,5
PORCO,atencion odontologica,periodoncias,2011-09-01,11,11,11,11,22
POROMA,atencion odontologica,periodoncias,2011-09-01,0,1,0,1,1
PORONGO,atencion odontologica,periodoncias,2011-09-01,0,6,0,6,6
PORTACHUELO,atencion odontologica,periodoncias,2011-09-01,5,3,5,3,8
PORVENIR,atencion odontologica,periodoncias,2011-09-01,2,0,2,0,2
POSTRER VALLE,atencion odontologica,periodoncias,2011-09-01,1,1,1,1,2
POTOSI,atencion odontologica,periodoncias,2011-09-01,57,78,57,78,135
PUCARANI,atencion odontologica,periodoncias,2011-09-01,0,1,0,1,1
PUERTO CARABUCO,atencion odontologica,periodoncias,2011-09-01,5,4,5,4,9
PUERTO PEREZ,atencion odontologica,periodoncias,2011-09-01,0,2,0,2,2
PUERTO QUIJARRO,atencion odontologica,periodoncias,2011-09-01,5,4,5,4,9
PUERTO RICO,atencion odontologica,periodoncias,2011-09-01,15,17,15,17,32
PUERTO SUAREZ,atencion odontologica,periodoncias,2011-09-01,2,9,2,9,11
PUERTO VILLARROEL,atencion odontologica,periodoncias,2011-09-01,5,26,5,26,31
PUNA,atencion odontologica,periodoncias,2011-09-01,3,0,3,0,3
PUNATA,atencion odontologica,periodoncias,2011-09-01,53,69,53,69,122
QUILLACOLLO,atencion odontologica,periodoncias,2011-09-01,9,22,9,22,31
QUIME,atencion odontologica,periodoncias,2011-09-01,5,5,5,5,10
REYES,atencion odontologica,periodoncias,2011-09-01,91,0,91,0,91
RIBERALTA,atencion odontologica,periodoncias,2011-09-01,5,119,5,119,124
ROBORE,atencion odontologica,periodoncias,2011-09-01,1,9,1,9,10
RURRENABAQUE,atencion odontologica,periodoncias,2011-09-01,26,37,26,37,63
SABAYA,atencion odontologica,periodoncias,2011-09-01,1,0,1,0,1
SACABA,atencion odontologica,periodoncias,2011-09-01,40,62,40,62,102
SACABAMBA,atencion odontologica,periodoncias,2011-09-01,1,8,1,8,9
SACACA,atencion odontologica,periodoncias,2011-09-01,0,3,0,3,3
SAIPINA,atencion odontologica,periodoncias,2011-09-01,2,1,2,1,3
SALINAS DE GARCI MENDOZA,atencion odontologica,periodoncias,2011-09-01,2,2,2,2,4
SAMAIPATA,atencion odontologica,periodoncias,2011-09-01,3,7,3,7,10
SAN AGUSTIN,atencion odontologica,periodoncias,2011-09-01,1,0,1,0,1
SAN ANDRES DE MACHACA,atencion odontologica,periodoncias,2011-09-01,2,9,2,9,11
SAN ANTONIO DE LOMERIO,atencion odontologica,periodoncias,2011-09-01,1,0,1,0,1
SAN BENITO,atencion odontologica,periodoncias,2011-09-01,10,12,10,12,22
SAN BORJA,atencion odontologica,periodoncias,2011-09-01,16,9,16,9,25
SAN CARLOS,atencion odontologica,periodoncias,2011-09-01,7,10,7,10,17
SAN IGNACIO,atencion odontologica,periodoncias,2011-09-01,4,16,4,16,20
SAN IGNACIO DE VELASCO,atencion odontologica,periodoncias,2011-09-01,3,4,3,4,7
SAN JAVIER(BNI),atencion odontologica,periodoncias,2011-09-01,0,1,0,1,1
SAN JAVIER(STC),atencion odontologica,periodoncias,2011-09-01,3,2,3,2,5
SAN JOSE DE CHIQUITOS,atencion odontologica,periodoncias,2011-09-01,1,0,1,0,1
SAN JULIAN,atencion odontologica,periodoncias,2011-09-01,0,1,0,1,1
SAN LORENZO(PND),atencion odontologica,periodoncias,2011-09-01,0,1,0,1,1
SAN LUCAS,atencion odontologica,periodoncias,2011-09-01,2,2,2,2,4
SAN MIGUEL DE VELASCO,atencion odontologica,periodoncias,2011-09-01,14,34,14,34,48
SAN PEDRO,atencion odontologica,periodoncias,2011-09-01,6,15,6,15,21
SAN PEDRO DE BUENA VISTA,atencion odontologica,periodoncias,2011-09-01,0,2,0,2,2
SAN RAFAEL,atencion odontologica,periodoncias,2011-09-01,14,32,14,32,46
SAN RAMON SCZ,atencion odontologica,periodoncias,2011-09-01,2,18,2,18,20
SANTA ANA,atencion odontologica,periodoncias,2011-09-01,5,16,5,16,21
SANTA CRUZ DE LA SIERRA,atencion odontologica,periodoncias,2011-09-01,575,959,575,959,1534
SANTA ROSA,atencion odontologica,periodoncias,2011-09-01,1,2,1,2,3
SANTA ROSA DEL SARA,atencion odontologica,periodoncias,2011-09-01,0,5,0,5,5
SANTIAGO DE HUARI,atencion odontologica,periodoncias,2011-09-01,0,7,0,7,7
SANTIAGO DE HUATA,atencion odontologica,periodoncias,2011-09-01,1,0,1,0,1
SANTIVAÑES,atencion odontologica,periodoncias,2011-09-01,0,2,0,2,2
SANTUARIO DE QUILLACAS,atencion odontologica,periodoncias,2011-09-01,0,1,0,1,1
SHINAOTA,atencion odontologica,periodoncias,2011-09-01,0,2,0,2,2
SICA SICA (VILLA AROMA),atencion odontologica,periodoncias,2011-09-01,2,1,2,1,3
SICAYA,atencion odontologica,periodoncias,2011-09-01,0,2,0,2,2
SIPE SIPE,atencion odontologica,periodoncias,2011-09-01,6,23,6,23,29
SOPACHUY,atencion odontologica,periodoncias,2011-09-01,1,0,1,0,1
SORACACHI,atencion odontologica,periodoncias,2011-09-01,1,1,1,1,2
SORATA,atencion odontologica,periodoncias,2011-09-01,1,4,1,4,5
SUCRE,atencion odontologica,periodoncias,2011-09-01,249,444,249,444,693
TAPACARI,atencion odontologica,periodoncias,2011-09-01,2,15,2,15,17
TARABUCO,atencion odontologica,periodoncias,2011-09-01,0,26,0,26,26
TARACO,atencion odontologica,periodoncias,2011-09-01,0,4,0,4,4
TARATA,atencion odontologica,periodoncias,2011-09-01,7,5,7,5,12
TARIJA,atencion odontologica,periodoncias,2011-09-01,112,255,112,255,367
TARVITA,atencion odontologica,periodoncias,2011-09-01,0,9,0,9,9
