,group,variable,month,ENDODONCIAS CANTIDAD,ENDODONCIAS CANTIDAD,TOTALES,TOTALES,TOTALES
COIPASA,atencion odontologica,endodoncias,2011-08-01,1,2,1,2,3
COLCAPIRHUA,atencion odontologica,endodoncias,2011-08-01,24,25,24,25,49
"COLCHA ""K""",atencion odontologica,endodoncias,2011-08-01,2,1,2,1,3
COLLANA,atencion odontologica,endodoncias,2011-08-01,0,2,0,2,2
COLOMI,atencion odontologica,endodoncias,2011-08-01,3,2,3,2,5
COLPA BELGICA,atencion odontologica,endodoncias,2011-08-01,1,4,1,4,5
COLQUECHACA,atencion odontologica,endodoncias,2011-08-01,11,8,11,8,19
COMARAPA,atencion odontologica,endodoncias,2011-08-01,13,10,13,10,23
CONCEPCION,atencion odontologica,endodoncias,2011-08-01,0,2,0,2,2
COPACABANA,atencion odontologica,endodoncias,2011-08-01,1,1,1,1,2
CORIPATA,atencion odontologica,endodoncias,2011-08-01,2,0,2,0,2
CORO CORO,atencion odontologica,endodoncias,2011-08-01,0,4,0,4,4
COROICO,atencion odontologica,endodoncias,2011-08-01,12,17,12,17,29
CORQUE,atencion odontologica,endodoncias,2011-08-01,4,8,4,8,12
COTAGAITA,atencion odontologica,endodoncias,2011-08-01,16,37,16,37,53
COTOCA,atencion odontologica,endodoncias,2011-08-01,0,2,0,2,2
CUATRO CAÑADAS,atencion odontologica,endodoncias,2011-08-01,1,2,1,2,3
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,endodoncias,2011-08-01,0,1,0,1,1
CUEVO,atencion odontologica,endodoncias,2011-08-01,2,3,2,3,5
CULPINA,atencion odontologica,endodoncias,2011-08-01,8,27,8,27,35
CURAHUARA DE CARANGAS,atencion odontologica,endodoncias,2011-08-01,3,6,3,6,9
DESAGUADERO,atencion odontologica,endodoncias,2011-08-01,3,3,3,3,6
EL ALTO,atencion odontologica,endodoncias,2011-08-01,367,454,367,454,821
EL CHORO,atencion odontologica,endodoncias,2011-08-01,1,0,1,0,1
EL PUENTE(TJA),atencion odontologica,endodoncias,2011-08-01,3,10,3,10,13
EL TORNO,atencion odontologica,endodoncias,2011-08-01,14,31,14,31,45
ENTRE RIOS TRJ,atencion odontologica,endodoncias,2011-08-01,11,12,11,12,23
ENTRE RIOS CBBA,atencion odontologica,endodoncias,2011-08-01,18,13,18,13,31
EUCALIPTUS,atencion odontologica,endodoncias,2011-08-01,4,9,4,9,13
FERNANDEZ ALONSO,atencion odontologica,endodoncias,2011-08-01,10,8,10,8,18
FILADELFIA,atencion odontologica,endodoncias,2011-08-01,0,1,0,1,1
GENERAL SAAVEDRA,atencion odontologica,endodoncias,2011-08-01,1,2,1,2,3
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,endodoncias,2011-08-01,1,10,1,10,11
GUANAY,atencion odontologica,endodoncias,2011-08-01,5,15,5,15,20
GUAQUI,atencion odontologica,endodoncias,2011-08-01,0,1,0,1,1
GUAYARAMERIN,atencion odontologica,endodoncias,2011-08-01,7,7,7,7,14
GUTIERREZ,atencion odontologica,endodoncias,2011-08-01,2,10,2,10,12
HUACARETA,atencion odontologica,endodoncias,2011-08-01,4,10,4,10,14
HUACAYA (VILLA DE HUACAYA),atencion odontologica,endodoncias,2011-08-01,3,4,3,4,7
HUACHACALLA,atencion odontologica,endodoncias,2011-08-01,4,1,4,1,5
HUANUNI,atencion odontologica,endodoncias,2011-08-01,9,11,9,11,20
HUARACAJE,atencion odontologica,endodoncias,2011-08-01,2,3,2,3,5
HUARINA,atencion odontologica,endodoncias,2011-08-01,0,3,0,3,3
HUAYLLAMARCA,atencion odontologica,endodoncias,2011-08-01,5,4,5,4,9
HUMANATA,atencion odontologica,endodoncias,2011-08-01,1,1,1,1,2
ICLA,atencion odontologica,endodoncias,2011-08-01,5,6,5,6,11
INCAHUASI,atencion odontologica,endodoncias,2011-08-01,0,4,0,4,4
IRUPANA (VILLA DE LANZA),atencion odontologica,endodoncias,2011-08-01,3,3,3,3,6
IXIAMAS,atencion odontologica,endodoncias,2011-08-01,0,1,0,1,1
LA ASUNTA,atencion odontologica,endodoncias,2011-08-01,5,8,5,8,13
LA GUARDIA,atencion odontologica,endodoncias,2011-08-01,33,21,33,21,54
LA PAZ,atencion odontologica,endodoncias,2011-08-01,775,877,775,877,1652
LAGUNILLAS,atencion odontologica,endodoncias,2011-08-01,2,1,2,1,3
LAS CARRERAS,atencion odontologica,endodoncias,2011-08-01,0,1,0,1,1
LLALLAGUA,atencion odontologica,endodoncias,2011-08-01,13,25,13,25,38
LURIBAY,atencion odontologica,endodoncias,2011-08-01,2,0,2,0,2
MACHACAMARCA,atencion odontologica,endodoncias,2011-08-01,6,2,6,2,8
MACHARETI,atencion odontologica,endodoncias,2011-08-01,0,12,0,12,12
MAIRANA,atencion odontologica,endodoncias,2011-08-01,1,3,1,3,4
MALLA,atencion odontologica,endodoncias,2011-08-01,1,0,1,0,1
MAPIRI,atencion odontologica,endodoncias,2011-08-01,5,5,5,5,10
MINEROS,atencion odontologica,endodoncias,2011-08-01,8,17,8,17,25
MIZQUE,atencion odontologica,endodoncias,2011-08-01,1,0,1,0,1
MOCOMOCO,atencion odontologica,endodoncias,2011-08-01,5,5,5,5,10
MOJOCOYA,atencion odontologica,endodoncias,2011-08-01,0,3,0,3,3
MONTEAGUDO,atencion odontologica,endodoncias,2011-08-01,11,38,11,38,49
MONTERO,atencion odontologica,endodoncias,2011-08-01,12,27,12,27,39
OCURI,atencion odontologica,endodoncias,2011-08-01,0,4,0,4,4
OKINAWA,atencion odontologica,endodoncias,2011-08-01,1,0,1,0,1
OMEREQUE,atencion odontologica,endodoncias,2011-08-01,0,5,0,5,5
ORURO,atencion odontologica,endodoncias,2011-08-01,290,345,290,345,635
PADCAYA,atencion odontologica,endodoncias,2011-08-01,33,54,33,54,87
PADILLA,atencion odontologica,endodoncias,2011-08-01,1,3,1,3,4
PAILON,atencion odontologica,endodoncias,2011-08-01,8,7,8,7,15
PALCA,atencion odontologica,endodoncias,2011-08-01,0,9,0,9,9
PALOS BLANCOS,atencion odontologica,endodoncias,2011-08-01,2,14,2,14,16
PAMPA AULLAGAS,atencion odontologica,endodoncias,2011-08-01,0,2,0,2,2
PAMPA GRANDE,atencion odontologica,endodoncias,2011-08-01,2,5,2,5,7
PASORAPA,atencion odontologica,endodoncias,2011-08-01,0,5,0,5,5
PATACAMAYA,atencion odontologica,endodoncias,2011-08-01,4,13,4,13,17
PAZÑA,atencion odontologica,endodoncias,2011-08-01,5,5,5,5,10
PELECHUCO,atencion odontologica,endodoncias,2011-08-01,3,2,3,2,5
POCOATA,atencion odontologica,endodoncias,2011-08-01,2,5,2,5,7
POCONA,atencion odontologica,endodoncias,2011-08-01,8,15,8,15,23
POJO (CBBA),atencion odontologica,endodoncias,2011-08-01,2,7,2,7,9
POOPO,atencion odontologica,endodoncias,2011-08-01,6,14,6,14,20
PORCO,atencion odontologica,endodoncias,2011-08-01,3,9,3,9,12
POROMA,atencion odontologica,endodoncias,2011-08-01,1,4,1,4,5
PORTACHUELO,atencion odontologica,endodoncias,2011-08-01,1,18,1,18,19
PORVENIR,atencion odontologica,endodoncias,2011-08-01,8,10,8,10,18
POTOSI,atencion odontologica,endodoncias,2011-08-01,119,196,119,196,315
PRESTO,atencion odontologica,endodoncias,2011-08-01,2,4,2,4,6
PUERTO ACOSTA,atencion odontologica,endodoncias,2011-08-01,4,4,4,4,8
PUERTO CARABUCO,atencion odontologica,endodoncias,2011-08-01,2,0,2,0,2
PUERTO GONZALO MORENO,atencion odontologica,endodoncias,2011-08-01,2,2,2,2,4
PUERTO RICO,atencion odontologica,endodoncias,2011-08-01,1,2,1,2,3
PUERTO VILLARROEL,atencion odontologica,endodoncias,2011-08-01,35,53,35,53,88
PUNA,atencion odontologica,endodoncias,2011-08-01,1,1,1,1,2
PUNATA,atencion odontologica,endodoncias,2011-08-01,15,50,15,50,65
QUILLACOLLO,atencion odontologica,endodoncias,2011-08-01,95,122,95,122,217
QUIME,atencion odontologica,endodoncias,2011-08-01,7,17,7,17,24
QUIRUSILLAS,atencion odontologica,endodoncias,2011-08-01,0,5,0,5,5
RAVELO,atencion odontologica,endodoncias,2011-08-01,2,2,2,2,4
REYES,atencion odontologica,endodoncias,2011-08-01,12,3,12,3,15
RIBERALTA,atencion odontologica,endodoncias,2011-08-01,8,11,8,11,19
SABAYA,atencion odontologica,endodoncias,2011-08-01,0,1,0,1,1
SACABA,atencion odontologica,endodoncias,2011-08-01,78,92,78,92,170
SACABAMBA,atencion odontologica,endodoncias,2011-08-01,6,8,6,8,14
SACACA,atencion odontologica,endodoncias,2011-08-01,0,2,0,2,2
SAIPINA,atencion odontologica,endodoncias,2011-08-01,2,5,2,5,7
SALINAS DE GARCI MENDOZA,atencion odontologica,endodoncias,2011-08-01,9,7,9,7,16
SAMAIPATA,atencion odontologica,endodoncias,2011-08-01,1,2,1,2,3
SAN AGUSTIN,atencion odontologica,endodoncias,2011-08-01,0,1,0,1,1
SAN ANDRES DE MACHACA,atencion odontologica,endodoncias,2011-08-01,0,3,0,3,3
SAN ANTONIO DE LOMERIO,atencion odontologica,endodoncias,2011-08-01,2,3,2,3,5
SAN BENITO,atencion odontologica,endodoncias,2011-08-01,14,27,14,27,41
SAN BORJA,atencion odontologica,endodoncias,2011-08-01,11,82,11,82,93
SAN BUENA VENTURA,atencion odontologica,endodoncias,2011-08-01,0,1,0,1,1
SAN CARLOS,atencion odontologica,endodoncias,2011-08-01,10,22,10,22,32
SAN IGNACIO,atencion odontologica,endodoncias,2011-08-01,2,9,2,9,11
SAN IGNACIO DE VELASCO,atencion odontologica,endodoncias,2011-08-01,3,7,3,7,10
SAN JAVIER(STC),atencion odontologica,endodoncias,2011-08-01,2,2,2,2,4
SAN JOSE DE CHIQUITOS,atencion odontologica,endodoncias,2011-08-01,1,4,1,4,5
SAN LORENZO(PND),atencion odontologica,endodoncias,2011-08-01,1,3,1,3,4
SAN LORENZO(TJA),atencion odontologica,endodoncias,2011-08-01,34,36,34,36,70
SAN LUCAS,atencion odontologica,endodoncias,2011-08-01,15,12,15,12,27
SAN MATIAS,atencion odontologica,endodoncias,2011-08-01,1,3,1,3,4
SAN MIGUEL DE VELASCO,atencion odontologica,endodoncias,2011-08-01,5,32,5,32,37
SAN PEDRO,atencion odontologica,endodoncias,2011-08-01,4,15,4,15,19
SAN PEDRO DE TIQUINA,atencion odontologica,endodoncias,2011-08-01,0,1,0,1,1
SAN RAFAEL,atencion odontologica,endodoncias,2011-08-01,0,3,0,3,3
SAN RAMON BENI,atencion odontologica,endodoncias,2011-08-01,2,19,2,19,21
SAN RAMON SCZ,atencion odontologica,endodoncias,2011-08-01,3,5,3,5,8
SANTA ANA,atencion odontologica,endodoncias,2011-08-01,2,7,2,7,9
SANTA CRUZ DE LA SIERRA,atencion odontologica,endodoncias,2011-08-01,529,675,529,675,1204
SANTA ROSA,atencion odontologica,endodoncias,2011-08-01,3,1,3,1,4
SANTA ROSA DEL SARA,atencion odontologica,endodoncias,2011-08-01,0,2,0,2,2
SANTIAGO DE HUARI,atencion odontologica,endodoncias,2011-08-01,11,14,11,14,25
SANTIAGO DE HUATA,atencion odontologica,endodoncias,2011-08-01,2,4,2,4,6
SANTIAGO DE MACHACA,atencion odontologica,endodoncias,2011-08-01,0,2,0,2,2
SANTIVAÑES,atencion odontologica,endodoncias,2011-08-01,2,6,2,6,8
SANTUARIO DE QUILLACAS,atencion odontologica,endodoncias,2011-08-01,1,4,1,4,5
SAPAHAQUI,atencion odontologica,endodoncias,2011-08-01,0,1,0,1,1
SENA,atencion odontologica,endodoncias,2011-08-01,0,2,0,2,2
SHINAOTA,atencion odontologica,endodoncias,2011-08-01,8,29,8,29,37
SIPE SIPE,atencion odontologica,endodoncias,2011-08-01,26,65,26,65,91
SOPACHUY,atencion odontologica,endodoncias,2011-08-01,0,6,0,6,6
SORACACHI,atencion odontologica,endodoncias,2011-08-01,4,2,4,2,6
SORATA,atencion odontologica,endodoncias,2011-08-01,3,13,3,13,16
SUCRE,atencion odontologica,endodoncias,2011-08-01,397,512,397,512,909
TACACOMA,atencion odontologica,endodoncias,2011-08-01,3,1,3,1,4
TAHUA,atencion odontologica,endodoncias,2011-08-01,0,2,0,2,2
TAPACARI,atencion odontologica,endodoncias,2011-08-01,2,10,2,10,12
TARABUCO,atencion odontologica,endodoncias,2011-08-01,1,12,1,12,13
TARATA,atencion odontologica,endodoncias,2011-08-01,4,11,4,11,15
TARIJA,atencion odontologica,endodoncias,2011-08-01,551,673,551,673,1224
TARVITA,atencion odontologica,endodoncias,2011-08-01,8,20,8,20,28
TEOPONTE,atencion odontologica,endodoncias,2011-08-01,1,1,1,1,2
TIAWANACU,atencion odontologica,endodoncias,2011-08-01,1,4,1,4,5
TIQUIPAYA,atencion odontologica,endodoncias,2011-08-01,31,61,31,61,92
TIRAQUE (CBBA),atencion odontologica,endodoncias,2011-08-01,7,22,7,22,29
TOCO,atencion odontologica,endodoncias,2011-08-01,2,15,2,15,17
TOLATA,atencion odontologica,endodoncias,2011-08-01,1,11,1,11,12
TOLEDO,atencion odontologica,endodoncias,2011-08-01,2,3,2,3,5
TOMINA,atencion odontologica,endodoncias,2011-08-01,2,12,2,12,14
TORO TORO,atencion odontologica,endodoncias,2011-08-01,0,2,0,2,2
TOTORA(CBBA),atencion odontologica,endodoncias,2011-08-01,3,6,3,6,9
TRINIDAD,atencion odontologica,endodoncias,2011-08-01,38,81,38,81,119
TUPIZA,atencion odontologica,endodoncias,2011-08-01,74,79,74,79,153
TURCO,atencion odontologica,endodoncias,2011-08-01,1,0,1,0,1
UNCIA,atencion odontologica,endodoncias,2011-08-01,24,46,24,46,70
URIONDO (A. CONCEPCION),atencion odontologica,endodoncias,2011-08-01,25,63,25,63,88
UYUNI,atencion odontologica,endodoncias,2011-08-01,15,28,15,28,43
VACAS,atencion odontologica,endodoncias,2011-08-01,1,9,1,9,10
VALLEGRANDE,atencion odontologica,endodoncias,2011-08-01,18,42,18,42,60
VIACHA,atencion odontologica,endodoncias,2011-08-01,36,38,36,38,74
VILA VILA,atencion odontologica,endodoncias,2011-08-01,4,1,4,1,5
VILLA CHARCAS,atencion odontologica,endodoncias,2011-08-01,4,8,4,8,12
VILLA MONTES,atencion odontologica,endodoncias,2011-08-01,38,53,38,53,91
VILLA RIVERO,atencion odontologica,endodoncias,2011-08-01,2,6,2,6,8
VILLA SERRANO,atencion odontologica,endodoncias,2011-08-01,12,16,12,16,28
VILLA TUNARI,atencion odontologica,endodoncias,2011-08-01,35,63,35,63,98
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,endodoncias,2011-08-01,6,19,6,19,25
VILLAZON,atencion odontologica,endodoncias,2011-08-01,33,42,33,42,75
VINTO,atencion odontologica,endodoncias,2011-08-01,11,10,11,10,21
VITICHI,atencion odontologica,endodoncias,2011-08-01,6,17,6,17,23
WARNES,atencion odontologica,endodoncias,2011-08-01,2,10,2,10,12
YACUIBA,atencion odontologica,endodoncias,2011-08-01,35,62,35,62,97
YAMPARAEZ,atencion odontologica,endodoncias,2011-08-01,3,10,3,10,13
YANACACHI,atencion odontologica,endodoncias,2011-08-01,4,2,4,2,6
YAPACANI,atencion odontologica,endodoncias,2011-08-01,7,26,7,26,33
YOTALA,atencion odontologica,endodoncias,2011-08-01,5,33,5,33,38
YUNCHARA,atencion odontologica,endodoncias,2011-08-01,7,1,7,1,8
ZUDAÑEZ,atencion odontologica,endodoncias,2011-08-01,0,2,0,2,2
ACACIO,atencion odontologica,endodoncias,2011-09-01,1,1,1,1,2
ACHACACHI,atencion odontologica,endodoncias,2011-09-01,21,35,21,35,56
ACHOCALLA,atencion odontologica,endodoncias,2011-09-01,0,2,0,2,2
AIQUILE,atencion odontologica,endodoncias,2011-09-01,14,29,14,29,43
ALCALA,atencion odontologica,endodoncias,2011-09-01,2,3,2,3,5
ANCORAIMES,atencion odontologica,endodoncias,2011-09-01,6,4,6,4,10
ANDAMARCA,atencion odontologica,endodoncias,2011-09-01,3,2,3,2,5
ANTEQUERA,atencion odontologica,endodoncias,2011-09-01,4,1,4,1,5
ANZALDO,atencion odontologica,endodoncias,2011-09-01,1,2,1,2,3
ARAMPAMPA,atencion odontologica,endodoncias,2011-09-01,1,2,1,2,3
ARANI,atencion odontologica,endodoncias,2011-09-01,7,19,7,19,26
ARBIETO,atencion odontologica,endodoncias,2011-09-01,3,7,3,7,10
ARQUE,atencion odontologica,endodoncias,2011-09-01,0,16,0,16,16
ASCENCION DE GUARAYOS,atencion odontologica,endodoncias,2011-09-01,1,2,1,2,3
ATOCHA,atencion odontologica,endodoncias,2011-09-01,40,40,40,40,80
AYATA,atencion odontologica,endodoncias,2011-09-01,1,0,1,0,1
AYO AYO,atencion odontologica,endodoncias,2011-09-01,2,1,2,1,3
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,endodoncias,2011-09-01,12,23,12,23,35
AZURDUY,atencion odontologica,endodoncias,2011-09-01,11,8,11,8,19
BATALLAS,atencion odontologica,endodoncias,2011-09-01,7,0,7,0,7
BAURES,atencion odontologica,endodoncias,2011-09-01,1,1,1,1,2
BELEN DE URMIRI,atencion odontologica,endodoncias,2011-09-01,1,0,1,0,1
BERMEJO,atencion odontologica,endodoncias,2011-09-01,31,43,31,43,74
BETANZOS,atencion odontologica,endodoncias,2011-09-01,2,12,2,12,14
BOLIVAR,atencion odontologica,endodoncias,2011-09-01,5,0,5,0,5
BOYUIBE,atencion odontologica,endodoncias,2011-09-01,1,1,1,1,2
CABEZAS,atencion odontologica,endodoncias,2011-09-01,0,3,0,3,3
CAIROMA,atencion odontologica,endodoncias,2011-09-01,2,1,2,1,3
CAJUATA,atencion odontologica,endodoncias,2011-09-01,1,0,1,0,1
CALAMARCA,atencion odontologica,endodoncias,2011-09-01,4,9,4,9,13
CAMARGO,atencion odontologica,endodoncias,2011-09-01,15,38,15,38,53
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,endodoncias,2011-09-01,0,2,0,2,2
CAMIRI,atencion odontologica,endodoncias,2011-09-01,30,46,30,46,76
CAPINOTA,atencion odontologica,endodoncias,2011-09-01,16,22,16,22,38
CARACOLLO,atencion odontologica,endodoncias,2011-09-01,5,10,5,10,15
CARANAVI,atencion odontologica,endodoncias,2011-09-01,6,37,6,37,43
CARAPARI,atencion odontologica,endodoncias,2011-09-01,12,33,12,33,45
CARIPUYO,atencion odontologica,endodoncias,2011-09-01,2,11,2,11,13
CARMEN RIVERO TORREZ,atencion odontologica,endodoncias,2011-09-01,0,1,0,1,1
CATACORA,atencion odontologica,endodoncias,2011-09-01,0,3,0,3,3
CHALLAPATA,atencion odontologica,endodoncias,2011-09-01,6,14,6,14,20
CHAQUI,atencion odontologica,endodoncias,2011-09-01,2,4,2,4,6
CHARAGUA,atencion odontologica,endodoncias,2011-09-01,2,6,2,6,8
CHARAÑA,atencion odontologica,endodoncias,2011-09-01,0,2,0,2,2
CHAYANTA,atencion odontologica,endodoncias,2011-09-01,1,4,1,4,5
CHIMORE,atencion odontologica,endodoncias,2011-09-01,6,5,6,5,11
CHIPAYA,atencion odontologica,endodoncias,2011-09-01,0,2,0,2,2
CHOQUE COTA,atencion odontologica,endodoncias,2011-09-01,4,6,4,6,10
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,endodoncias,2011-09-01,0,8,0,8,8
CHUMA,atencion odontologica,endodoncias,2011-09-01,4,20,4,20,24
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,endodoncias,2011-09-01,0,22,0,22,22
CKOCHAS,atencion odontologica,endodoncias,2011-09-01,0,1,0,1,1
CLIZA,atencion odontologica,endodoncias,2011-09-01,17,37,17,37,54
COBIJA,atencion odontologica,endodoncias,2011-09-01,7,15,7,15,22
COCHABAMBA,atencion odontologica,endodoncias,2011-09-01,644,792,644,792,1436
COIPASA,atencion odontologica,endodoncias,2011-09-01,2,0,2,0,2
COLCAPIRHUA,atencion odontologica,endodoncias,2011-09-01,33,21,33,21,54
COLLANA,atencion odontologica,endodoncias,2011-09-01,5,4,5,4,9
COLOMI,atencion odontologica,endodoncias,2011-09-01,1,1,1,1,2
COLPA BELGICA,atencion odontologica,endodoncias,2011-09-01,4,6,4,6,10
COLQUECHACA,atencion odontologica,endodoncias,2011-09-01,11,13,11,13,24
COMANCHE,atencion odontologica,endodoncias,2011-09-01,1,0,1,0,1
COMARAPA,atencion odontologica,endodoncias,2011-09-01,4,20,4,20,24
CONCEPCION,atencion odontologica,endodoncias,2011-09-01,2,2,2,2,4
COPACABANA,atencion odontologica,endodoncias,2011-09-01,0,1,0,1,1
CORIPATA,atencion odontologica,endodoncias,2011-09-01,14,6,14,6,20
COROICO,atencion odontologica,endodoncias,2011-09-01,17,18,17,18,35
CORQUE,atencion odontologica,endodoncias,2011-09-01,2,4,2,4,6
COTAGAITA,atencion odontologica,endodoncias,2011-09-01,27,17,27,17,44
CUATRO CAÑADAS,atencion odontologica,endodoncias,2011-09-01,2,2,2,2,4
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,endodoncias,2011-09-01,1,1,1,1,2
CULPINA,atencion odontologica,endodoncias,2011-09-01,1,7,1,7,8
CURAHUARA DE CARANGAS,atencion odontologica,endodoncias,2011-09-01,1,1,1,1,2
DESAGUADERO,atencion odontologica,endodoncias,2011-09-01,2,5,2,5,7
EL ALTO,atencion odontologica,endodoncias,2011-09-01,433,490,433,490,923
EL CHORO,atencion odontologica,endodoncias,2011-09-01,0,1,0,1,1
EL PUENTE(TJA),atencion odontologica,endodoncias,2011-09-01,5,18,5,18,23
EL TORNO,atencion odontologica,endodoncias,2011-09-01,9,40,9,40,49
ENTRE RIOS TRJ,atencion odontologica,endodoncias,2011-09-01,1,16,1,16,17
ENTRE RIOS CBBA,atencion odontologica,endodoncias,2011-09-01,9,19,9,19,28
ESCOMA,atencion odontologica,endodoncias,2011-09-01,9,14,9,14,23
EUCALIPTUS,atencion odontologica,endodoncias,2011-09-01,1,5,1,5,6
FERNANDEZ ALONSO,atencion odontologica,endodoncias,2011-09-01,10,19,10,19,29
FILADELFIA,atencion odontologica,endodoncias,2011-09-01,2,4,2,4,6
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,endodoncias,2011-09-01,0,5,0,5,5
GUANAY,atencion odontologica,endodoncias,2011-09-01,2,6,2,6,8
GUAYARAMERIN,atencion odontologica,endodoncias,2011-09-01,14,25,14,25,39
GUTIERREZ,atencion odontologica,endodoncias,2011-09-01,7,8,7,8,15
HUACARETA,atencion odontologica,endodoncias,2011-09-01,10,3,10,3,13
HUACAYA (VILLA DE HUACAYA),atencion odontologica,endodoncias,2011-09-01,0,3,0,3,3
HUACHACALLA,atencion odontologica,endodoncias,2011-09-01,5,8,5,8,13
HUANUNI,atencion odontologica,endodoncias,2011-09-01,4,14,4,14,18
HUARACAJE,atencion odontologica,endodoncias,2011-09-01,2,3,2,3,5
HUAYLLAMARCA,atencion odontologica,endodoncias,2011-09-01,6,4,6,4,10
HUMANATA,atencion odontologica,endodoncias,2011-09-01,1,0,1,0,1
ICLA,atencion odontologica,endodoncias,2011-09-01,5,2,5,2,7
INCAHUASI,atencion odontologica,endodoncias,2011-09-01,0,5,0,5,5
IRUPANA (VILLA DE LANZA),atencion odontologica,endodoncias,2011-09-01,3,3,3,3,6
IXIAMAS,atencion odontologica,endodoncias,2011-09-01,2,3,2,3,5
JESUS DE MACHACA,atencion odontologica,endodoncias,2011-09-01,1,5,1,5,6
LA ASUNTA,atencion odontologica,endodoncias,2011-09-01,10,20,10,20,30
LA GUARDIA,atencion odontologica,endodoncias,2011-09-01,11,21,11,21,32
LA PAZ,atencion odontologica,endodoncias,2011-09-01,946,984,946,984,1930
LA RIVERA,atencion odontologica,endodoncias,2011-09-01,0,1,0,1,1
LAGUNILLAS,atencion odontologica,endodoncias,2011-09-01,1,2,1,2,3
LAS CARRERAS,atencion odontologica,endodoncias,2011-09-01,4,2,4,2,6
LLALLAGUA,atencion odontologica,endodoncias,2011-09-01,25,24,25,24,49
LURIBAY,atencion odontologica,endodoncias,2011-09-01,1,1,1,1,2
MACHACAMARCA,atencion odontologica,endodoncias,2011-09-01,3,2,3,2,5
MACHARETI,atencion odontologica,endodoncias,2011-09-01,5,11,5,11,16
MAGDALENA,atencion odontologica,endodoncias,2011-09-01,3,3,3,3,6
MAIRANA,atencion odontologica,endodoncias,2011-09-01,1,5,1,5,6
MALLA,atencion odontologica,endodoncias,2011-09-01,3,1,3,1,4
MAPIRI,atencion odontologica,endodoncias,2011-09-01,12,8,12,8,20
MINEROS,atencion odontologica,endodoncias,2011-09-01,3,8,3,8,11
MIZQUE,atencion odontologica,endodoncias,2011-09-01,0,2,0,2,2
MOCOMOCO,atencion odontologica,endodoncias,2011-09-01,6,3,6,3,9
MOJOCOYA,atencion odontologica,endodoncias,2011-09-01,1,2,1,2,3
MONTEAGUDO,atencion odontologica,endodoncias,2011-09-01,10,46,10,46,56
MONTERO,atencion odontologica,endodoncias,2011-09-01,27,45,27,45,72
