,group,variable,month,CONSULTAS NUEVAS DE 5 A 59 AÑOS CANTIDAD,CONSULTAS NUEVAS DE 5 A 59 AÑOS CANTIDAD,TOTALES,TOTALES,TOTALES
REYES,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-07-01,56,65,56,65,121
RIBERALTA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-07-01,129,243,129,243,372
ROBORE,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-07-01,72,113,72,113,185
RURRENABAQUE,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-07-01,36,48,36,48,84
SABAYA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-07-01,82,84,82,84,166
SACABA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-07-01,2167,3219,2167,3219,5386
SACABAMBA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-07-01,10,8,10,8,18
SACACA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-07-01,35,51,35,51,86
SAIPINA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-07-01,45,44,45,44,89
SALINAS DE GARCI MENDOZA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-07-01,34,59,34,59,93
SAMAIPATA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-07-01,58,69,58,69,127
SAN AGUSTIN,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-07-01,9,6,9,6,15
SAN ANDRES,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-07-01,17,51,17,51,68
SAN ANDRES DE MACHACA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-07-01,132,175,132,175,307
SAN ANTONIO DE LOMERIO,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-07-01,12,26,12,26,38
SAN BENITO,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-07-01,189,246,189,246,435
SAN BORJA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-07-01,59,161,59,161,220
SAN BUENA VENTURA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-07-01,4,11,4,11,15
SAN CARLOS,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-07-01,63,152,63,152,215
SAN IGNACIO,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-07-01,370,523,370,523,893
SAN IGNACIO DE VELASCO,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-07-01,17,30,17,30,47
SAN JAVIER(BNI),atencion odontologica,consultas nuevas de 5 a 59 anos,2011-07-01,82,100,82,100,182
SAN JAVIER(STC),atencion odontologica,consultas nuevas de 5 a 59 anos,2011-07-01,9,48,9,48,57
SAN JOAQUIN,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-07-01,89,0,89,0,89
SAN JOSE DE CHIQUITOS,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-07-01,33,112,33,112,145
SAN JUAN DE YAPACANI,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-07-01,23,34,23,34,57
SAN JULIAN,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-07-01,29,135,29,135,164
SAN LORENZO(PND),atencion odontologica,consultas nuevas de 5 a 59 anos,2011-07-01,29,19,29,19,48
SAN LORENZO(TJA),atencion odontologica,consultas nuevas de 5 a 59 anos,2011-07-01,294,629,294,629,923
SAN LUCAS,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-07-01,137,295,137,295,432
SAN MATIAS,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-07-01,25,35,25,35,60
SAN MIGUEL DE VELASCO,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-07-01,55,120,55,120,175
SAN PEDRO,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-07-01,47,81,47,81,128
SAN PEDRO DE BUENA VISTA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-07-01,40,48,40,48,88
SAN PEDRO DE CURAHUARA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-07-01,46,35,46,35,81
SAN PEDRO DE TIQUINA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-07-01,20,38,20,38,58
SAN RAFAEL,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-07-01,14,40,14,40,54
SAN RAMON BENI,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-07-01,18,28,18,28,46
SAN RAMON SCZ,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-07-01,39,43,39,43,82
SANTA ANA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-07-01,208,182,208,182,390
SANTA CRUZ DE LA SIERRA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-07-01,2767,4666,2767,4666,7433
SANTA ROSA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-07-01,82,153,82,153,235
SANTA ROSA DEL SARA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-07-01,97,174,97,174,271
SANTIAGO DE CALLAPA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-07-01,10,7,10,7,17
SANTIAGO DE HUARI,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-07-01,96,195,96,195,291
SANTIAGO DE HUATA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-07-01,27,38,27,38,65
SANTIAGO DE MACHACA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-07-01,97,149,97,149,246
SANTIVAÑES,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-07-01,31,75,31,75,106
SANTUARIO DE QUILLACAS,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-07-01,27,36,27,36,63
SAPAHAQUI,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-07-01,9,18,9,18,27
SENA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-07-01,47,56,47,56,103
SHINAOTA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-07-01,51,188,51,188,239
SICA SICA (VILLA AROMA),atencion odontologica,consultas nuevas de 5 a 59 anos,2011-07-01,42,60,42,60,102
SICAYA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-07-01,17,32,17,32,49
SIPE SIPE,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-07-01,64,267,64,267,331
SOPACHUY,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-07-01,39,84,39,84,123
SORACACHI,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-07-01,24,24,24,24,48
SORATA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-07-01,36,84,36,84,120
SUCRE,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-07-01,2719,4148,2719,4148,6867
TACACOMA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-07-01,30,54,30,54,84
TACOPAYA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-07-01,9,21,9,21,30
TAHUA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-07-01,6,6,6,6,12
TAPACARI,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-07-01,149,139,149,139,288
TARABUCO,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-07-01,232,428,232,428,660
TARACO,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-07-01,16,19,16,19,35
TARATA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-07-01,105,129,105,129,234
TARIJA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-07-01,3270,4929,3270,4929,8199
TARVITA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-07-01,94,200,94,200,294
TIAWANACU,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-07-01,79,103,79,103,182
TINGUIPAYA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-07-01,14,27,14,27,41
TIPUANI,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-07-01,2,16,2,16,18
TIQUIPAYA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-07-01,556,727,556,727,1283
TIRAQUE (CBBA),atencion odontologica,consultas nuevas de 5 a 59 anos,2011-07-01,40,58,40,58,98
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,consultas nuevas de 5 a 59 anos,2011-07-01,12,17,12,17,29
TOCO,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-07-01,11,29,11,29,40
TOLATA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-07-01,32,82,32,82,114
TOLEDO,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-07-01,55,82,55,82,137
TOMAVE,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-07-01,25,52,25,52,77
TOMINA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-07-01,244,329,244,329,573
TORO TORO,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-07-01,49,41,49,41,90
TOTORA(CBBA),atencion odontologica,consultas nuevas de 5 a 59 anos,2011-07-01,174,134,174,134,308
TOTORA(ORR),atencion odontologica,consultas nuevas de 5 a 59 anos,2011-07-01,3,4,3,4,7
TRIGAL,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-07-01,17,34,17,34,51
TRINIDAD,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-07-01,435,712,435,712,1147
TUPIZA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-07-01,300,340,300,340,640
TURCO,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-07-01,32,32,32,32,64
UMALA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-07-01,3,4,3,4,7
UNCIA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-07-01,42,92,42,92,134
URIONDO (A. CONCEPCION),atencion odontologica,consultas nuevas de 5 a 59 anos,2011-07-01,251,602,251,602,853
URUBICHA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-07-01,11,40,11,40,51
UYUNI,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-07-01,78,109,78,109,187
VACAS,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-07-01,14,45,14,45,59
VALLEGRANDE,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-07-01,100,122,100,122,222
VIACHA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-07-01,67,215,67,215,282
VILA VILA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-07-01,3,9,3,9,12
VILLA CHARCAS,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-07-01,47,79,47,79,126
VILLA MONTES,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-07-01,553,1060,553,1060,1613
VILLA NUEVA (LOMA ALTA),atencion odontologica,consultas nuevas de 5 a 59 anos,2011-07-01,12,17,12,17,29
VILLA RIVERO,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-07-01,48,67,48,67,115
VILLA SERRANO,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-07-01,62,133,62,133,195
VILLA TUNARI,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-07-01,294,477,294,477,771
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,consultas nuevas de 5 a 59 anos,2011-07-01,95,122,95,122,217
VILLAZON,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-07-01,86,132,86,132,218
VINTO,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-07-01,31,30,31,30,61
VITICHI,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-07-01,44,116,44,116,160
WARNES,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-07-01,200,331,200,331,531
YACO,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-07-01,14,15,14,15,29
YACUIBA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-07-01,395,600,395,600,995
YAMPARAEZ,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-07-01,31,113,31,113,144
YANACACHI,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-07-01,18,31,18,31,49
YAPACANI,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-07-01,43,179,43,179,222
YOCALLA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-07-01,6,38,6,38,44
YOTALA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-07-01,40,71,40,71,111
YUNCHARA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-07-01,57,138,57,138,195
ZUDAÑEZ,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-07-01,40,57,40,57,97
ACACIO,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-08-01,53,37,53,37,90
ACHACACHI,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-08-01,235,299,235,299,534
ACHOCALLA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-08-01,16,39,16,39,55
AIQUILE,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-08-01,36,55,36,55,91
ALCALA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-08-01,53,178,53,178,231
ALTO BENI,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-08-01,19,35,19,35,54
ANCORAIMES,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-08-01,25,42,25,42,67
ANDAMARCA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-08-01,12,44,12,44,56
ANTEQUERA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-08-01,38,56,38,56,94
ANZALDO,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-08-01,55,40,55,40,95
APOLO,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-08-01,24,59,24,59,83
ARAMPAMPA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-08-01,9,9,9,9,18
ARANI,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-08-01,10,27,10,27,37
ARBIETO,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-08-01,7,17,7,17,24
ARQUE,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-08-01,60,177,60,177,237
ASCENCION DE GUARAYOS,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-08-01,32,43,32,43,75
ATOCHA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-08-01,351,400,351,400,751
AYATA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-08-01,27,75,27,75,102
AYO AYO,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-08-01,26,21,26,21,47
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,consultas nuevas de 5 a 59 anos,2011-08-01,200,193,200,193,393
AZURDUY,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-08-01,43,45,43,45,88
BATALLAS,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-08-01,21,68,21,68,89
BAURES,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-08-01,28,26,28,26,54
BELEN DE ANDAMARCA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-08-01,2,2,2,2,4
BELEN DE URMIRI,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-08-01,26,24,26,24,50
BELLA FLOR,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-08-01,103,84,103,84,187
BERMEJO,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-08-01,575,728,575,728,1303
BETANZOS,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-08-01,31,80,31,80,111
BOLIVAR,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-08-01,23,49,23,49,72
BOLPEBRA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-08-01,23,22,23,22,45
BOYUIBE,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-08-01,25,51,25,51,76
BUENA VISTA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-08-01,50,54,50,54,104
CABEZAS,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-08-01,120,112,120,112,232
CAIROMA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-08-01,32,28,32,28,60
"CAIZA ""D""",atencion odontologica,consultas nuevas de 5 a 59 anos,2011-08-01,18,37,18,37,55
CAJUATA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-08-01,17,16,17,16,33
CALACOTO,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-08-01,83,107,83,107,190
CALAMARCA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-08-01,64,105,64,105,169
CAMARGO,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-08-01,225,274,225,274,499
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,consultas nuevas de 5 a 59 anos,2011-08-01,127,141,127,141,268
CAMIRI,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-08-01,247,366,247,366,613
CAPINOTA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-08-01,312,362,312,362,674
CAQUIAVIRI,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-08-01,28,94,28,94,122
CARACOLLO,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-08-01,100,172,100,172,272
CARANAVI,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-08-01,324,385,324,385,709
CARAPARI,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-08-01,190,345,190,345,535
CARIPUYO,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-08-01,20,11,20,11,31
CARMEN RIVERO TORREZ,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-08-01,68,88,68,88,156
CATACORA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-08-01,35,50,35,50,85
CHACARILLA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-08-01,1,5,1,5,6
CHALLAPATA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-08-01,116,205,116,205,321
CHAQUI,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-08-01,19,16,19,16,35
CHARAGUA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-08-01,97,124,97,124,221
CHARAÑA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-08-01,44,97,44,97,141
CHAYANTA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-08-01,13,46,13,46,59
CHIMORE,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-08-01,128,94,128,94,222
CHIPAYA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-08-01,15,21,15,21,36
CHOQUE COTA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-08-01,37,27,37,27,64
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,consultas nuevas de 5 a 59 anos,2011-08-01,28,33,28,33,61
CHUMA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-08-01,92,97,92,97,189
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-08-01,70,83,70,83,153
CKOCHAS,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-08-01,23,74,23,74,97
CLIZA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-08-01,103,164,103,164,267
COBIJA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-08-01,365,467,365,467,832
COCAPATA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-08-01,55,76,55,76,131
COCHABAMBA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-08-01,1761,3181,1761,3181,4942
COIPASA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-08-01,10,12,10,12,22
COLCAPIRHUA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-08-01,120,167,120,167,287
"COLCHA ""K""",atencion odontologica,consultas nuevas de 5 a 59 anos,2011-08-01,42,34,42,34,76
COLLANA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-08-01,17,35,17,35,52
COLOMI,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-08-01,616,556,616,556,1172
COLPA BELGICA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-08-01,114,199,114,199,313
COLQUECHACA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-08-01,69,120,69,120,189
COLQUIRI,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-08-01,46,51,46,51,97
COMANCHE,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-08-01,15,54,15,54,69
COMARAPA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-08-01,52,144,52,144,196
COMBAYA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-08-01,2,3,2,3,5
CONCEPCION,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-08-01,79,127,79,127,206
COPACABANA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-08-01,39,75,39,75,114
CORIPATA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-08-01,45,58,45,58,103
CORO CORO,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-08-01,19,33,19,33,52
COROICO,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-08-01,87,101,87,101,188
CORQUE,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-08-01,46,53,46,53,99
COTAGAITA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-08-01,224,258,224,258,482
COTOCA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-08-01,13,66,13,66,79
CUATRO CAÑADAS,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-08-01,28,65,28,65,93
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,consultas nuevas de 5 a 59 anos,2011-08-01,14,18,14,18,32
CUEVO,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-08-01,14,31,14,31,45
CULPINA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-08-01,857,892,857,892,1749
CURAHUARA DE CARANGAS,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-08-01,31,84,31,84,115
CURVA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-08-01,10,7,10,7,17
DESAGUADERO,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-08-01,40,64,40,64,104
EL ALTO,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-08-01,3362,4901,3362,4901,8263
EL CHORO,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-08-01,6,11,6,11,17
EL PUENTE(STC),atencion odontologica,consultas nuevas de 5 a 59 anos,2011-08-01,22,34,22,34,56
EL PUENTE(TJA),atencion odontologica,consultas nuevas de 5 a 59 anos,2011-08-01,77,229,77,229,306
EL TORNO,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-08-01,136,371,136,371,507
EL VILLAR,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-08-01,5,8,5,8,13
ENTRE RIOS TRJ,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-08-01,125,254,125,254,379
ENTRE RIOS CBBA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-08-01,13,63,13,63,76
ESCOMA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-08-01,11,11,11,11,22
EUCALIPTUS,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-08-01,38,42,38,42,80
FERNANDEZ ALONSO,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-08-01,46,88,46,88,134
FILADELFIA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-08-01,216,245,216,245,461
