,group,variable,month,CONSULTAS NUEVAS DE 60 AÑOS Y MÁS CANTIDAD,CONSULTAS NUEVAS DE 60 AÑOS Y MÁS CANTIDAD,TOTALES,TOTALES,TOTALES
TARVITA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-07-01,8,10,8,10,18
TIAWANACU,atencion odontologica,consultas nuevas de 60 anos y mas,2011-07-01,13,10,13,10,23
TINGUIPAYA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-07-01,1,2,1,2,3
TIQUIPAYA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-07-01,8,10,8,10,18
TIRAQUE (CBBA),atencion odontologica,consultas nuevas de 60 anos y mas,2011-07-01,5,5,5,5,10
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,consultas nuevas de 60 anos y mas,2011-07-01,2,6,2,6,8
TOCO,atencion odontologica,consultas nuevas de 60 anos y mas,2011-07-01,6,5,6,5,11
TOLATA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-07-01,4,7,4,7,11
TOLEDO,atencion odontologica,consultas nuevas de 60 anos y mas,2011-07-01,0,2,0,2,2
TOMAVE,atencion odontologica,consultas nuevas de 60 anos y mas,2011-07-01,11,13,11,13,24
TOMINA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-07-01,8,20,8,20,28
TORO TORO,atencion odontologica,consultas nuevas de 60 anos y mas,2011-07-01,3,4,3,4,7
TOTORA(CBBA),atencion odontologica,consultas nuevas de 60 anos y mas,2011-07-01,3,10,3,10,13
TOTORA(ORR),atencion odontologica,consultas nuevas de 60 anos y mas,2011-07-01,1,0,1,0,1
TRIGAL,atencion odontologica,consultas nuevas de 60 anos y mas,2011-07-01,0,5,0,5,5
TRINIDAD,atencion odontologica,consultas nuevas de 60 anos y mas,2011-07-01,41,21,41,21,62
TUPIZA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-07-01,28,37,28,37,65
TURCO,atencion odontologica,consultas nuevas de 60 anos y mas,2011-07-01,0,4,0,4,4
UMALA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-07-01,16,3,16,3,19
UNCIA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-07-01,2,3,2,3,5
URIONDO (A. CONCEPCION),atencion odontologica,consultas nuevas de 60 anos y mas,2011-07-01,2,3,2,3,5
UYUNI,atencion odontologica,consultas nuevas de 60 anos y mas,2011-07-01,27,30,27,30,57
VACAS,atencion odontologica,consultas nuevas de 60 anos y mas,2011-07-01,2,7,2,7,9
VALLEGRANDE,atencion odontologica,consultas nuevas de 60 anos y mas,2011-07-01,12,6,12,6,18
VIACHA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-07-01,36,33,36,33,69
VILLA CHARCAS,atencion odontologica,consultas nuevas de 60 anos y mas,2011-07-01,5,7,5,7,12
VILLA MONTES,atencion odontologica,consultas nuevas de 60 anos y mas,2011-07-01,14,9,14,9,23
VILLA SERRANO,atencion odontologica,consultas nuevas de 60 anos y mas,2011-07-01,10,21,10,21,31
VILLA TUNARI,atencion odontologica,consultas nuevas de 60 anos y mas,2011-07-01,39,21,39,21,60
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,consultas nuevas de 60 anos y mas,2011-07-01,14,9,14,9,23
VILLAZON,atencion odontologica,consultas nuevas de 60 anos y mas,2011-07-01,5,4,5,4,9
VINTO,atencion odontologica,consultas nuevas de 60 anos y mas,2011-07-01,2,1,2,1,3
VITICHI,atencion odontologica,consultas nuevas de 60 anos y mas,2011-07-01,6,16,6,16,22
WARNES,atencion odontologica,consultas nuevas de 60 anos y mas,2011-07-01,24,14,24,14,38
YACO,atencion odontologica,consultas nuevas de 60 anos y mas,2011-07-01,2,4,2,4,6
YACUIBA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-07-01,1,0,1,0,1
YAMPARAEZ,atencion odontologica,consultas nuevas de 60 anos y mas,2011-07-01,9,9,9,9,18
YANACACHI,atencion odontologica,consultas nuevas de 60 anos y mas,2011-07-01,1,0,1,0,1
YAPACANI,atencion odontologica,consultas nuevas de 60 anos y mas,2011-07-01,17,2,17,2,19
YOCALLA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-07-01,5,1,5,1,6
YOTALA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-07-01,1,5,1,5,6
YUNCHARA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-07-01,3,1,3,1,4
ZUDAÑEZ,atencion odontologica,consultas nuevas de 60 anos y mas,2011-07-01,2,3,2,3,5
ACACIO,atencion odontologica,consultas nuevas de 60 anos y mas,2011-08-01,0,3,0,3,3
ACHACACHI,atencion odontologica,consultas nuevas de 60 anos y mas,2011-08-01,82,47,82,47,129
AIQUILE,atencion odontologica,consultas nuevas de 60 anos y mas,2011-08-01,19,8,19,8,27
ALCALA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-08-01,0,4,0,4,4
ANCORAIMES,atencion odontologica,consultas nuevas de 60 anos y mas,2011-08-01,13,17,13,17,30
ANDAMARCA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-08-01,3,7,3,7,10
ANTEQUERA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-08-01,6,1,6,1,7
ANZALDO,atencion odontologica,consultas nuevas de 60 anos y mas,2011-08-01,17,7,17,7,24
APOLO,atencion odontologica,consultas nuevas de 60 anos y mas,2011-08-01,1,4,1,4,5
ARANI,atencion odontologica,consultas nuevas de 60 anos y mas,2011-08-01,2,2,2,2,4
ARBIETO,atencion odontologica,consultas nuevas de 60 anos y mas,2011-08-01,2,9,2,9,11
ARQUE,atencion odontologica,consultas nuevas de 60 anos y mas,2011-08-01,3,2,3,2,5
ASCENCION DE GUARAYOS,atencion odontologica,consultas nuevas de 60 anos y mas,2011-08-01,8,14,8,14,22
ATOCHA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-08-01,26,25,26,25,51
AYATA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-08-01,6,7,6,7,13
AYO AYO,atencion odontologica,consultas nuevas de 60 anos y mas,2011-08-01,4,7,4,7,11
AZURDUY,atencion odontologica,consultas nuevas de 60 anos y mas,2011-08-01,2,1,2,1,3
BATALLAS,atencion odontologica,consultas nuevas de 60 anos y mas,2011-08-01,15,15,15,15,30
BELEN DE ANDAMARCA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-08-01,1,0,1,0,1
BELEN DE URMIRI,atencion odontologica,consultas nuevas de 60 anos y mas,2011-08-01,2,3,2,3,5
BERMEJO,atencion odontologica,consultas nuevas de 60 anos y mas,2011-08-01,4,1,4,1,5
BETANZOS,atencion odontologica,consultas nuevas de 60 anos y mas,2011-08-01,2,4,2,4,6
BOLIVAR,atencion odontologica,consultas nuevas de 60 anos y mas,2011-08-01,4,1,4,1,5
BOLPEBRA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-08-01,1,1,1,1,2
BOYUIBE,atencion odontologica,consultas nuevas de 60 anos y mas,2011-08-01,1,2,1,2,3
CABEZAS,atencion odontologica,consultas nuevas de 60 anos y mas,2011-08-01,7,3,7,3,10
CAIROMA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-08-01,1,2,1,2,3
"CAIZA ""D""",atencion odontologica,consultas nuevas de 60 anos y mas,2011-08-01,2,2,2,2,4
CALACOTO,atencion odontologica,consultas nuevas de 60 anos y mas,2011-08-01,11,6,11,6,17
CALAMARCA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-08-01,5,1,5,1,6
CAMARGO,atencion odontologica,consultas nuevas de 60 anos y mas,2011-08-01,13,15,13,15,28
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,consultas nuevas de 60 anos y mas,2011-08-01,6,2,6,2,8
CAMIRI,atencion odontologica,consultas nuevas de 60 anos y mas,2011-08-01,17,25,17,25,42
CAPINOTA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-08-01,3,3,3,3,6
CAQUIAVIRI,atencion odontologica,consultas nuevas de 60 anos y mas,2011-08-01,7,11,7,11,18
CARACOLLO,atencion odontologica,consultas nuevas de 60 anos y mas,2011-08-01,14,6,14,6,20
CARANAVI,atencion odontologica,consultas nuevas de 60 anos y mas,2011-08-01,21,15,21,15,36
CARAPARI,atencion odontologica,consultas nuevas de 60 anos y mas,2011-08-01,24,20,24,20,44
CARIPUYO,atencion odontologica,consultas nuevas de 60 anos y mas,2011-08-01,0,1,0,1,1
CARMEN RIVERO TORREZ,atencion odontologica,consultas nuevas de 60 anos y mas,2011-08-01,2,3,2,3,5
CATACORA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-08-01,6,5,6,5,11
CHALLAPATA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-08-01,16,32,16,32,48
CHAQUI,atencion odontologica,consultas nuevas de 60 anos y mas,2011-08-01,4,5,4,5,9
CHARAGUA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-08-01,12,9,12,9,21
CHARAÑA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-08-01,2,0,2,0,2
CHAYANTA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-08-01,2,1,2,1,3
CHIMORE,atencion odontologica,consultas nuevas de 60 anos y mas,2011-08-01,17,16,17,16,33
CHIPAYA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-08-01,3,2,3,2,5
CHOQUE COTA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-08-01,0,3,0,3,3
CHUMA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-08-01,6,9,6,9,15
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,consultas nuevas de 60 anos y mas,2011-08-01,1,1,1,1,2
CLIZA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-08-01,27,45,27,45,72
COBIJA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-08-01,1,2,1,2,3
COCAPATA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-08-01,9,0,9,0,9
COCHABAMBA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-08-01,434,416,434,416,850
COIPASA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-08-01,4,1,4,1,5
COLCAPIRHUA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-08-01,3,5,3,5,8
"COLCHA ""K""",atencion odontologica,consultas nuevas de 60 anos y mas,2011-08-01,3,0,3,0,3
COLLANA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-08-01,1,0,1,0,1
COLOMI,atencion odontologica,consultas nuevas de 60 anos y mas,2011-08-01,1,0,1,0,1
COLPA BELGICA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-08-01,3,3,3,3,6
COLQUECHACA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-08-01,7,7,7,7,14
COLQUIRI,atencion odontologica,consultas nuevas de 60 anos y mas,2011-08-01,5,10,5,10,15
COMANCHE,atencion odontologica,consultas nuevas de 60 anos y mas,2011-08-01,0,2,0,2,2
COMARAPA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-08-01,16,13,16,13,29
CONCEPCION,atencion odontologica,consultas nuevas de 60 anos y mas,2011-08-01,4,0,4,0,4
COPACABANA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-08-01,16,18,16,18,34
CORIPATA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-08-01,7,2,7,2,9
CORO CORO,atencion odontologica,consultas nuevas de 60 anos y mas,2011-08-01,8,2,8,2,10
COROICO,atencion odontologica,consultas nuevas de 60 anos y mas,2011-08-01,8,17,8,17,25
CORQUE,atencion odontologica,consultas nuevas de 60 anos y mas,2011-08-01,4,2,4,2,6
COTAGAITA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-08-01,12,17,12,17,29
COTOCA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-08-01,70,58,70,58,128
CUATRO CAÑADAS,atencion odontologica,consultas nuevas de 60 anos y mas,2011-08-01,5,4,5,4,9
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,consultas nuevas de 60 anos y mas,2011-08-01,0,3,0,3,3
CUEVO,atencion odontologica,consultas nuevas de 60 anos y mas,2011-08-01,5,1,5,1,6
CULPINA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-08-01,7,5,7,5,12
CURAHUARA DE CARANGAS,atencion odontologica,consultas nuevas de 60 anos y mas,2011-08-01,7,2,7,2,9
DESAGUADERO,atencion odontologica,consultas nuevas de 60 anos y mas,2011-08-01,5,4,5,4,9
EL ALTO,atencion odontologica,consultas nuevas de 60 anos y mas,2011-08-01,118,196,118,196,314
EL CHORO,atencion odontologica,consultas nuevas de 60 anos y mas,2011-08-01,3,4,3,4,7
EL PUENTE(STC),atencion odontologica,consultas nuevas de 60 anos y mas,2011-08-01,4,0,4,0,4
EL PUENTE(TJA),atencion odontologica,consultas nuevas de 60 anos y mas,2011-08-01,4,16,4,16,20
EL TORNO,atencion odontologica,consultas nuevas de 60 anos y mas,2011-08-01,19,22,19,22,41
ENTRE RIOS TRJ,atencion odontologica,consultas nuevas de 60 anos y mas,2011-08-01,8,10,8,10,18
ENTRE RIOS CBBA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-08-01,3,5,3,5,8
EUCALIPTUS,atencion odontologica,consultas nuevas de 60 anos y mas,2011-08-01,10,1,10,1,11
FERNANDEZ ALONSO,atencion odontologica,consultas nuevas de 60 anos y mas,2011-08-01,12,8,12,8,20
FILADELFIA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-08-01,4,2,4,2,6
GENERAL SAAVEDRA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-08-01,6,2,6,2,8
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,consultas nuevas de 60 anos y mas,2011-08-01,4,10,4,10,14
GUANAY,atencion odontologica,consultas nuevas de 60 anos y mas,2011-08-01,2,0,2,0,2
GUAQUI,atencion odontologica,consultas nuevas de 60 anos y mas,2011-08-01,26,29,26,29,55
GUAYARAMERIN,atencion odontologica,consultas nuevas de 60 anos y mas,2011-08-01,12,2,12,2,14
GUTIERREZ,atencion odontologica,consultas nuevas de 60 anos y mas,2011-08-01,4,9,4,9,13
HUACARETA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-08-01,5,10,5,10,15
HUACAYA (VILLA DE HUACAYA),atencion odontologica,consultas nuevas de 60 anos y mas,2011-08-01,1,6,1,6,7
HUACHACALLA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-08-01,1,3,1,3,4
HUANUNI,atencion odontologica,consultas nuevas de 60 anos y mas,2011-08-01,4,1,4,1,5
HUARACAJE,atencion odontologica,consultas nuevas de 60 anos y mas,2011-08-01,1,1,1,1,2
HUARINA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-08-01,0,9,0,9,9
HUAYLLAMARCA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-08-01,6,4,6,4,10
HUMANATA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-08-01,8,8,8,8,16
ICLA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-08-01,3,7,3,7,10
INCAHUASI,atencion odontologica,consultas nuevas de 60 anos y mas,2011-08-01,5,11,5,11,16
INQUISIVI,atencion odontologica,consultas nuevas de 60 anos y mas,2011-08-01,3,1,3,1,4
IRUPANA (VILLA DE LANZA),atencion odontologica,consultas nuevas de 60 anos y mas,2011-08-01,15,6,15,6,21
IXIAMAS,atencion odontologica,consultas nuevas de 60 anos y mas,2011-08-01,4,15,4,15,19
JESUS DE MACHACA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-08-01,20,43,20,43,63
LA ASUNTA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-08-01,2,7,2,7,9
LA GUARDIA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-08-01,9,14,9,14,23
LA PAZ,atencion odontologica,consultas nuevas de 60 anos y mas,2011-08-01,747,545,747,545,1292
LAGUNILLAS,atencion odontologica,consultas nuevas de 60 anos y mas,2011-08-01,1,1,1,1,2
LAJA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-08-01,6,15,6,15,21
LAS CARRERAS,atencion odontologica,consultas nuevas de 60 anos y mas,2011-08-01,2,2,2,2,4
LLALLAGUA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-08-01,5,7,5,7,12
LLICA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-08-01,6,1,6,1,7
LURIBAY,atencion odontologica,consultas nuevas de 60 anos y mas,2011-08-01,3,2,3,2,5
MACHACAMARCA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-08-01,5,12,5,12,17
MACHARETI,atencion odontologica,consultas nuevas de 60 anos y mas,2011-08-01,1,0,1,0,1
MAGDALENA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-08-01,3,3,3,3,6
MAIRANA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-08-01,2,1,2,1,3
MALLA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-08-01,2,1,2,1,3
MAPIRI,atencion odontologica,consultas nuevas de 60 anos y mas,2011-08-01,1,2,1,2,3
MECAPACA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-08-01,1,2,1,2,3
MINEROS,atencion odontologica,consultas nuevas de 60 anos y mas,2011-08-01,3,2,3,2,5
MIZQUE,atencion odontologica,consultas nuevas de 60 anos y mas,2011-08-01,1,6,1,6,7
MOCOMOCO,atencion odontologica,consultas nuevas de 60 anos y mas,2011-08-01,12,10,12,10,22
MOJOCOYA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-08-01,6,4,6,4,10
MONTEAGUDO,atencion odontologica,consultas nuevas de 60 anos y mas,2011-08-01,4,3,4,3,7
MONTERO,atencion odontologica,consultas nuevas de 60 anos y mas,2011-08-01,5,6,5,6,11
OCURI,atencion odontologica,consultas nuevas de 60 anos y mas,2011-08-01,6,3,6,3,9
OKINAWA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-08-01,2,4,2,4,6
OMEREQUE,atencion odontologica,consultas nuevas de 60 anos y mas,2011-08-01,1,1,1,1,2
ORURO,atencion odontologica,consultas nuevas de 60 anos y mas,2011-08-01,183,204,183,204,387
PADCAYA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-08-01,3,10,3,10,13
PADILLA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-08-01,11,14,11,14,25
PAILON,atencion odontologica,consultas nuevas de 60 anos y mas,2011-08-01,4,2,4,2,6
PALCA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-08-01,4,2,4,2,6
PALOS BLANCOS,atencion odontologica,consultas nuevas de 60 anos y mas,2011-08-01,6,3,6,3,9
PAMPA AULLAGAS,atencion odontologica,consultas nuevas de 60 anos y mas,2011-08-01,0,2,0,2,2
PAMPA GRANDE,atencion odontologica,consultas nuevas de 60 anos y mas,2011-08-01,2,2,2,2,4
PAPEL PAMPA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-08-01,6,10,6,10,16
PASORAPA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-08-01,2,0,2,0,2
PATACAMAYA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-08-01,8,2,8,2,10
PAZÑA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-08-01,9,13,9,13,22
PELECHUCO,atencion odontologica,consultas nuevas de 60 anos y mas,2011-08-01,1,0,1,0,1
POCOATA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-08-01,4,2,4,2,6
POCONA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-08-01,0,2,0,2,2
POJO (CBBA),atencion odontologica,consultas nuevas de 60 anos y mas,2011-08-01,1,0,1,0,1
POOPO,atencion odontologica,consultas nuevas de 60 anos y mas,2011-08-01,11,8,11,8,19
PORCO,atencion odontologica,consultas nuevas de 60 anos y mas,2011-08-01,0,1,0,1,1
POROMA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-08-01,0,2,0,2,2
PORTACHUELO,atencion odontologica,consultas nuevas de 60 anos y mas,2011-08-01,17,3,17,3,20
PORVENIR,atencion odontologica,consultas nuevas de 60 anos y mas,2011-08-01,3,0,3,0,3
POSTRER VALLE,atencion odontologica,consultas nuevas de 60 anos y mas,2011-08-01,0,2,0,2,2
POTOSI,atencion odontologica,consultas nuevas de 60 anos y mas,2011-08-01,77,87,77,87,164
PUCARA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-08-01,0,6,0,6,6
PUCARANI,atencion odontologica,consultas nuevas de 60 anos y mas,2011-08-01,33,23,33,23,56
PUERTO ACOSTA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-08-01,4,2,4,2,6
PUERTO CARABUCO,atencion odontologica,consultas nuevas de 60 anos y mas,2011-08-01,3,5,3,5,8
PUERTO GONZALO MORENO,atencion odontologica,consultas nuevas de 60 anos y mas,2011-08-01,1,0,1,0,1
PUERTO PEREZ,atencion odontologica,consultas nuevas de 60 anos y mas,2011-08-01,13,13,13,13,26
PUERTO QUIJARRO,atencion odontologica,consultas nuevas de 60 anos y mas,2011-08-01,1,1,1,1,2
PUERTO RICO,atencion odontologica,consultas nuevas de 60 anos y mas,2011-08-01,6,2,6,2,8
PUERTO SUAREZ,atencion odontologica,consultas nuevas de 60 anos y mas,2011-08-01,14,1,14,1,15
PUERTO VILLARROEL,atencion odontologica,consultas nuevas de 60 anos y mas,2011-08-01,0,2,0,2,2
PUNA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-08-01,16,17,16,17,33
PUNATA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-08-01,19,42,19,42,61
QUIABAYA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-08-01,2,2,2,2,4
QUILLACOLLO,atencion odontologica,consultas nuevas de 60 anos y mas,2011-08-01,185,115,185,115,300
QUIME,atencion odontologica,consultas nuevas de 60 anos y mas,2011-08-01,7,15,7,15,22
QUIRUSILLAS,atencion odontologica,consultas nuevas de 60 anos y mas,2011-08-01,2,4,2,4,6
RAVELO,atencion odontologica,consultas nuevas de 60 anos y mas,2011-08-01,12,11,12,11,23
REYES,atencion odontologica,consultas nuevas de 60 anos y mas,2011-08-01,1,1,1,1,2
RIBERALTA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-08-01,9,2,9,2,11
ROBORE,atencion odontologica,consultas nuevas de 60 anos y mas,2011-08-01,4,3,4,3,7
SABAYA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-08-01,3,4,3,4,7
SACABA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-08-01,7,7,7,7,14
SACABAMBA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-08-01,9,10,9,10,19
SACACA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-08-01,3,4,3,4,7
SAIPINA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-08-01,1,9,1,9,10
SALINAS DE GARCI MENDOZA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-08-01,21,11,21,11,32
SAMAIPATA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-08-01,14,10,14,10,24
SAN ANDRES DE MACHACA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-08-01,41,28,41,28,69
SAN ANTONIO DE LOMERIO,atencion odontologica,consultas nuevas de 60 anos y mas,2011-08-01,1,5,1,5,6
SAN BENITO,atencion odontologica,consultas nuevas de 60 anos y mas,2011-08-01,6,13,6,13,19
SAN BORJA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-08-01,11,8,11,8,19
