,group,variable,month,CONSULTAS NUEVAS A MUJER EMBARAZADA O PUÉRPERA CANTIDAD,CONSULTAS NUEVAS A MUJER EMBARAZADA O PUÉRPERA CANTIDAD,TOTALES,TOTALES,TOTALES
TRIGAL,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-07-01,0,2,0,2,2
TRINIDAD,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-07-01,0,134,0,134,134
TUPIZA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-07-01,0,33,0,33,33
TURCO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-07-01,0,7,0,7,7
UMALA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-07-01,0,11,0,11,11
UNCIA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-07-01,0,21,0,21,21
URIONDO (A. CONCEPCION),atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-07-01,0,5,0,5,5
URUBICHA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-07-01,0,14,0,14,14
UYUNI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-07-01,0,30,0,30,30
VACAS,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-07-01,0,20,0,20,20
VALLEGRANDE,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-07-01,0,60,0,60,60
VIACHA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-07-01,0,81,0,81,81
VILA VILA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-07-01,0,5,0,5,5
VILLA CHARCAS,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-07-01,0,43,0,43,43
VILLA MONTES,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-07-01,0,39,0,39,39
VILLA NUEVA (LOMA ALTA),atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-07-01,0,3,0,3,3
VILLA RIVERO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-07-01,0,29,0,29,29
VILLA SERRANO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-07-01,0,43,0,43,43
VILLA TUNARI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-07-01,0,368,0,368,368
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-07-01,0,75,0,75,75
VILLAZON,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-07-01,0,95,0,95,95
VINTO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-07-01,0,148,0,148,148
VITICHI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-07-01,0,34,0,34,34
WARNES,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-07-01,0,87,0,87,87
YACO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-07-01,0,10,0,10,10
YACUIBA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-07-01,0,8,0,8,8
YAMPARAEZ,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-07-01,0,21,0,21,21
YANACACHI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-07-01,0,14,0,14,14
YAPACANI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-07-01,0,123,0,123,123
YOCALLA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-07-01,0,11,0,11,11
YOTALA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-07-01,0,48,0,48,48
YUNCHARA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-07-01,0,5,0,5,5
ZUDAÑEZ,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-07-01,0,23,0,23,23
ACACIO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-08-01,0,7,0,7,7
ACHACACHI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-08-01,0,54,0,54,54
ACHOCALLA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-08-01,0,44,0,44,44
AIQUILE,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-08-01,0,89,0,89,89
ALCALA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-08-01,0,37,0,37,37
ALTO BENI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-08-01,0,14,0,14,14
ANCORAIMES,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-08-01,0,5,0,5,5
ANDAMARCA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-08-01,0,5,0,5,5
ANTEQUERA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-08-01,0,8,0,8,8
ANZALDO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-08-01,0,30,0,30,30
APOLO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-08-01,0,96,0,96,96
ARAMPAMPA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-08-01,0,3,0,3,3
ARANI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-08-01,0,10,0,10,10
ARBIETO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-08-01,0,92,0,92,92
ARQUE,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-08-01,0,103,0,103,103
ASCENCION DE GUARAYOS,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-08-01,0,30,0,30,30
ATOCHA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-08-01,0,4,0,4,4
AYATA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-08-01,0,8,0,8,8
AYO AYO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-08-01,0,4,0,4,4
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-08-01,0,36,0,36,36
AZURDUY,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-08-01,0,41,0,41,41
BATALLAS,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-08-01,0,51,0,51,51
BAURES,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-08-01,0,16,0,16,16
BELEN DE URMIRI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-08-01,0,4,0,4,4
BELLA FLOR,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-08-01,0,1,0,1,1
BERMEJO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-08-01,0,60,0,60,60
BETANZOS,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-08-01,0,13,0,13,13
BOLIVAR,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-08-01,0,11,0,11,11
BOLPEBRA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-08-01,0,9,0,9,9
BOYUIBE,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-08-01,0,15,0,15,15
CABEZAS,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-08-01,0,30,0,30,30
CAIROMA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-08-01,0,21,0,21,21
"CAIZA ""D""",atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-08-01,0,8,0,8,8
CAJUATA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-08-01,0,18,0,18,18
CALACOTO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-08-01,0,3,0,3,3
CALAMARCA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-08-01,0,17,0,17,17
CAMARGO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-08-01,0,65,0,65,65
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-08-01,0,27,0,27,27
CAMIRI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-08-01,0,189,0,189,189
CAPINOTA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-08-01,0,12,0,12,12
CAQUIAVIRI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-08-01,0,31,0,31,31
CARACOLLO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-08-01,0,19,0,19,19
CARANAVI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-08-01,0,93,0,93,93
CARAPARI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-08-01,0,3,0,3,3
CARIPUYO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-08-01,0,34,0,34,34
CARMEN RIVERO TORREZ,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-08-01,0,8,0,8,8
CATACORA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-08-01,0,1,0,1,1
CHACARILLA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-08-01,0,1,0,1,1
CHALLAPATA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-08-01,0,54,0,54,54
CHAQUI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-08-01,0,5,0,5,5
CHARAGUA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-08-01,0,43,0,43,43
CHAYANTA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-08-01,0,26,0,26,26
CHIMORE,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-08-01,0,110,0,110,110
CHIPAYA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-08-01,0,1,0,1,1
CHOQUE COTA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-08-01,0,5,0,5,5
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-08-01,0,43,0,43,43
CHUMA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-08-01,0,23,0,23,23
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-08-01,0,12,0,12,12
CKOCHAS,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-08-01,0,10,0,10,10
CLIZA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-08-01,0,189,0,189,189
COBIJA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-08-01,0,243,0,243,243
COCAPATA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-08-01,0,40,0,40,40
COCHABAMBA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-08-01,0,1534,0,1534,1534
COIPASA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-08-01,0,5,0,5,5
COLCAPIRHUA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-08-01,0,198,0,198,198
"COLCHA ""K""",atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-08-01,0,18,0,18,18
COLLANA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-08-01,0,2,0,2,2
COLOMI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-08-01,0,54,0,54,54
COLPA BELGICA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-08-01,0,60,0,60,60
COLQUECHACA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-08-01,0,43,0,43,43
COLQUIRI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-08-01,0,25,0,25,25
COMANCHE,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-08-01,0,19,0,19,19
COMARAPA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-08-01,0,80,0,80,80
COMBAYA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-08-01,0,2,0,2,2
CONCEPCION,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-08-01,0,2,0,2,2
COPACABANA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-08-01,0,14,0,14,14
CORIPATA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-08-01,0,19,0,19,19
CORO CORO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-08-01,0,4,0,4,4
COROICO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-08-01,0,7,0,7,7
CORQUE,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-08-01,0,12,0,12,12
COTAGAITA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-08-01,0,14,0,14,14
COTOCA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-08-01,0,94,0,94,94
CUATRO CAÑADAS,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-08-01,0,114,0,114,114
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-08-01,0,38,0,38,38
CUEVO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-08-01,0,18,0,18,18
CULPINA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-08-01,0,20,0,20,20
CURAHUARA DE CARANGAS,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-08-01,0,19,0,19,19
CURVA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-08-01,0,4,0,4,4
DESAGUADERO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-08-01,0,3,0,3,3
EL ALTO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-08-01,0,1293,0,1293,1293
EL CHORO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-08-01,0,6,0,6,6
EL PUENTE(STC),atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-08-01,0,6,0,6,6
EL PUENTE(TJA),atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-08-01,0,1,0,1,1
EL TORNO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-08-01,0,37,0,37,37
EL VILLAR,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-08-01,0,9,0,9,9
ENTRE RIOS TRJ,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-08-01,0,17,0,17,17
ENTRE RIOS CBBA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-08-01,0,20,0,20,20
EUCALIPTUS,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-08-01,0,14,0,14,14
FERNANDEZ ALONSO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-08-01,0,47,0,47,47
FILADELFIA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-08-01,0,16,0,16,16
GENERAL SAAVEDRA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-08-01,0,17,0,17,17
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-08-01,0,26,0,26,26
GUANAY,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-08-01,0,23,0,23,23
GUAQUI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-08-01,0,3,0,3,3
GUAYARAMERIN,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-08-01,0,59,0,59,59
GUTIERREZ,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-08-01,0,100,0,100,100
HUACARETA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-08-01,0,28,0,28,28
HUACAYA (VILLA DE HUACAYA),atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-08-01,0,20,0,20,20
HUACHACALLA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-08-01,0,2,0,2,2
HUANUNI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-08-01,0,16,0,16,16
HUARACAJE,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-08-01,0,9,0,9,9
HUAYLLAMARCA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-08-01,0,15,0,15,15
ICLA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-08-01,0,29,0,29,29
INCAHUASI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-08-01,0,42,0,42,42
INQUISIVI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-08-01,0,6,0,6,6
IRUPANA (VILLA DE LANZA),atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-08-01,0,20,0,20,20
IXIAMAS,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-08-01,0,15,0,15,15
JESUS DE MACHACA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-08-01,0,35,0,35,35
LA ASUNTA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-08-01,0,36,0,36,36
LA GUARDIA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-08-01,0,114,0,114,114
LA PAZ,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-08-01,0,1934,0,1934,1934
LAGUNILLAS,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-08-01,0,2,0,2,2
LAJA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-08-01,0,4,0,4,4
LAS CARRERAS,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-08-01,0,5,0,5,5
LLALLAGUA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-08-01,0,156,0,156,156
LLICA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-08-01,0,8,0,8,8
LORETO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-08-01,0,4,0,4,4
LURIBAY,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-08-01,0,22,0,22,22
MACHACAMARCA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-08-01,0,4,0,4,4
MACHARETI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-08-01,0,36,0,36,36
MAGDALENA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-08-01,0,11,0,11,11
MAIRANA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-08-01,0,111,0,111,111
MALLA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-08-01,0,13,0,13,13
MAPIRI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-08-01,0,3,0,3,3
MECAPACA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-08-01,0,16,0,16,16
MINEROS,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-08-01,0,27,0,27,27
MIZQUE,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-08-01,0,26,0,26,26
MOCOMOCO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-08-01,0,8,0,8,8
MOJOCOYA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-08-01,0,9,0,9,9
MONTEAGUDO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-08-01,0,101,0,101,101
MONTERO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-08-01,0,278,0,278,278
MORO MORO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-08-01,0,11,0,11,11
MOROCHATA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-08-01,0,28,0,28,28
OCURI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-08-01,0,40,0,40,40
OKINAWA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-08-01,0,2,0,2,2
OMEREQUE,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-08-01,0,15,0,15,15
ORURO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-08-01,0,411,0,411,411
PADCAYA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-08-01,0,3,0,3,3
PADILLA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-08-01,0,46,0,46,46
PAILON,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-08-01,0,145,0,145,145
PALCA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-08-01,0,6,0,6,6
