,group,variable,month,CIRUGIA BUCAL MENOR CANTIDAD,CIRUGIA BUCAL MENOR CANTIDAD,TOTALES,TOTALES,TOTALES
QUIME,atencion odontologica,cirugia bucal menor,2011-08-01,100,51,100,51,151
QUIRUSILLAS,atencion odontologica,cirugia bucal menor,2011-08-01,6,1,6,1,7
RAVELO,atencion odontologica,cirugia bucal menor,2011-08-01,23,31,23,31,54
REYES,atencion odontologica,cirugia bucal menor,2011-08-01,30,42,30,42,72
RIBERALTA,atencion odontologica,cirugia bucal menor,2011-08-01,111,194,111,194,305
ROBORE,atencion odontologica,cirugia bucal menor,2011-08-01,15,17,15,17,32
RURRENABAQUE,atencion odontologica,cirugia bucal menor,2011-08-01,14,31,14,31,45
SABAYA,atencion odontologica,cirugia bucal menor,2011-08-01,12,22,12,22,34
SACABA,atencion odontologica,cirugia bucal menor,2011-08-01,292,364,292,364,656
SACABAMBA,atencion odontologica,cirugia bucal menor,2011-08-01,5,4,5,4,9
SACACA,atencion odontologica,cirugia bucal menor,2011-08-01,35,46,35,46,81
SAIPINA,atencion odontologica,cirugia bucal menor,2011-08-01,10,13,10,13,23
SALINAS DE GARCI MENDOZA,atencion odontologica,cirugia bucal menor,2011-08-01,29,35,29,35,64
SAMAIPATA,atencion odontologica,cirugia bucal menor,2011-08-01,26,37,26,37,63
SAN AGUSTIN,atencion odontologica,cirugia bucal menor,2011-08-01,7,1,7,1,8
SAN ANDRES,atencion odontologica,cirugia bucal menor,2011-08-01,12,39,12,39,51
SAN ANDRES DE MACHACA,atencion odontologica,cirugia bucal menor,2011-08-01,46,45,46,45,91
SAN ANTONIO DE LOMERIO,atencion odontologica,cirugia bucal menor,2011-08-01,5,19,5,19,24
SAN BENITO,atencion odontologica,cirugia bucal menor,2011-08-01,9,13,9,13,22
SAN BORJA,atencion odontologica,cirugia bucal menor,2011-08-01,25,33,25,33,58
SAN BUENA VENTURA,atencion odontologica,cirugia bucal menor,2011-08-01,12,27,12,27,39
SAN CARLOS,atencion odontologica,cirugia bucal menor,2011-08-01,14,22,14,22,36
SAN IGNACIO,atencion odontologica,cirugia bucal menor,2011-08-01,35,60,35,60,95
SAN IGNACIO DE VELASCO,atencion odontologica,cirugia bucal menor,2011-08-01,39,39,39,39,78
SAN JAVIER(STC),atencion odontologica,cirugia bucal menor,2011-08-01,30,23,30,23,53
SAN JOSE DE CHIQUITOS,atencion odontologica,cirugia bucal menor,2011-08-01,6,9,6,9,15
SAN JUAN DE YAPACANI,atencion odontologica,cirugia bucal menor,2011-08-01,3,17,3,17,20
SAN JULIAN,atencion odontologica,cirugia bucal menor,2011-08-01,4,26,4,26,30
SAN LORENZO(PND),atencion odontologica,cirugia bucal menor,2011-08-01,5,18,5,18,23
SAN LORENZO(TJA),atencion odontologica,cirugia bucal menor,2011-08-01,81,151,81,151,232
SAN LUCAS,atencion odontologica,cirugia bucal menor,2011-08-01,32,62,32,62,94
SAN MATIAS,atencion odontologica,cirugia bucal menor,2011-08-01,10,15,10,15,25
SAN MIGUEL DE VELASCO,atencion odontologica,cirugia bucal menor,2011-08-01,14,14,14,14,28
SAN PEDRO,atencion odontologica,cirugia bucal menor,2011-08-01,40,59,40,59,99
SAN PEDRO DE BUENA VISTA,atencion odontologica,cirugia bucal menor,2011-08-01,8,18,8,18,26
SAN PEDRO DE TIQUINA,atencion odontologica,cirugia bucal menor,2011-08-01,13,29,13,29,42
SAN RAFAEL,atencion odontologica,cirugia bucal menor,2011-08-01,4,5,4,5,9
SAN RAMON BENI,atencion odontologica,cirugia bucal menor,2011-08-01,19,34,19,34,53
SAN RAMON SCZ,atencion odontologica,cirugia bucal menor,2011-08-01,3,6,3,6,9
SANTA ANA,atencion odontologica,cirugia bucal menor,2011-08-01,78,102,78,102,180
SANTA CRUZ DE LA SIERRA,atencion odontologica,cirugia bucal menor,2011-08-01,405,674,405,674,1079
SANTA ROSA,atencion odontologica,cirugia bucal menor,2011-08-01,13,30,13,30,43
SANTA ROSA DEL SARA,atencion odontologica,cirugia bucal menor,2011-08-01,11,40,11,40,51
SANTIAGO DE CALLAPA,atencion odontologica,cirugia bucal menor,2011-08-01,5,4,5,4,9
SANTIAGO DE HUARI,atencion odontologica,cirugia bucal menor,2011-08-01,21,26,21,26,47
SANTIAGO DE HUATA,atencion odontologica,cirugia bucal menor,2011-08-01,25,34,25,34,59
SANTIAGO DE MACHACA,atencion odontologica,cirugia bucal menor,2011-08-01,71,96,71,96,167
SANTIVAÑES,atencion odontologica,cirugia bucal menor,2011-08-01,9,9,9,9,18
SANTUARIO DE QUILLACAS,atencion odontologica,cirugia bucal menor,2011-08-01,14,15,14,15,29
SAPAHAQUI,atencion odontologica,cirugia bucal menor,2011-08-01,20,18,20,18,38
SENA,atencion odontologica,cirugia bucal menor,2011-08-01,10,27,10,27,37
SHINAOTA,atencion odontologica,cirugia bucal menor,2011-08-01,15,50,15,50,65
SICA SICA (VILLA AROMA),atencion odontologica,cirugia bucal menor,2011-08-01,28,65,28,65,93
SICAYA,atencion odontologica,cirugia bucal menor,2011-08-01,0,2,0,2,2
SIPE SIPE,atencion odontologica,cirugia bucal menor,2011-08-01,31,42,31,42,73
SOPACHUY,atencion odontologica,cirugia bucal menor,2011-08-01,12,47,12,47,59
SORACACHI,atencion odontologica,cirugia bucal menor,2011-08-01,14,15,14,15,29
SORATA,atencion odontologica,cirugia bucal menor,2011-08-01,30,36,30,36,66
SUCRE,atencion odontologica,cirugia bucal menor,2011-08-01,435,647,435,647,1082
TACACOMA,atencion odontologica,cirugia bucal menor,2011-08-01,25,31,25,31,56
TACOPAYA,atencion odontologica,cirugia bucal menor,2011-08-01,3,8,3,8,11
TAHUA,atencion odontologica,cirugia bucal menor,2011-08-01,6,8,6,8,14
TAPACARI,atencion odontologica,cirugia bucal menor,2011-08-01,22,78,22,78,100
TARABUCO,atencion odontologica,cirugia bucal menor,2011-08-01,56,83,56,83,139
TARACO,atencion odontologica,cirugia bucal menor,2011-08-01,14,20,14,20,34
TARATA,atencion odontologica,cirugia bucal menor,2011-08-01,19,19,19,19,38
TARIJA,atencion odontologica,cirugia bucal menor,2011-08-01,546,595,546,595,1141
TARVITA,atencion odontologica,cirugia bucal menor,2011-08-01,29,78,29,78,107
TEOPONTE,atencion odontologica,cirugia bucal menor,2011-08-01,2,3,2,3,5
TIAWANACU,atencion odontologica,cirugia bucal menor,2011-08-01,40,62,40,62,102
TINGUIPAYA,atencion odontologica,cirugia bucal menor,2011-08-01,4,20,4,20,24
TIPUANI,atencion odontologica,cirugia bucal menor,2011-08-01,6,18,6,18,24
TIQUIPAYA,atencion odontologica,cirugia bucal menor,2011-08-01,91,126,91,126,217
TIRAQUE (CBBA),atencion odontologica,cirugia bucal menor,2011-08-01,12,23,12,23,35
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,cirugia bucal menor,2011-08-01,9,15,9,15,24
TOCO,atencion odontologica,cirugia bucal menor,2011-08-01,6,17,6,17,23
TOLATA,atencion odontologica,cirugia bucal menor,2011-08-01,7,25,7,25,32
TOLEDO,atencion odontologica,cirugia bucal menor,2011-08-01,15,17,15,17,32
TOMAVE,atencion odontologica,cirugia bucal menor,2011-08-01,12,102,12,102,114
TOMINA,atencion odontologica,cirugia bucal menor,2011-08-01,13,66,13,66,79
TORO TORO,atencion odontologica,cirugia bucal menor,2011-08-01,13,26,13,26,39
TOTORA(CBBA),atencion odontologica,cirugia bucal menor,2011-08-01,28,38,28,38,66
TOTORA(ORR),atencion odontologica,cirugia bucal menor,2011-08-01,2,1,2,1,3
TRIGAL,atencion odontologica,cirugia bucal menor,2011-08-01,6,7,6,7,13
TRINIDAD,atencion odontologica,cirugia bucal menor,2011-08-01,121,131,121,131,252
TUPIZA,atencion odontologica,cirugia bucal menor,2011-08-01,66,61,66,61,127
TURCO,atencion odontologica,cirugia bucal menor,2011-08-01,18,20,18,20,38
UMALA,atencion odontologica,cirugia bucal menor,2011-08-01,13,14,13,14,27
UNCIA,atencion odontologica,cirugia bucal menor,2011-08-01,76,90,76,90,166
URIONDO (A. CONCEPCION),atencion odontologica,cirugia bucal menor,2011-08-01,64,105,64,105,169
URUBICHA,atencion odontologica,cirugia bucal menor,2011-08-01,8,26,8,26,34
UYUNI,atencion odontologica,cirugia bucal menor,2011-08-01,24,54,24,54,78
VACAS,atencion odontologica,cirugia bucal menor,2011-08-01,16,24,16,24,40
VALLEGRANDE,atencion odontologica,cirugia bucal menor,2011-08-01,17,44,17,44,61
VIACHA,atencion odontologica,cirugia bucal menor,2011-08-01,24,29,24,29,53
VILA VILA,atencion odontologica,cirugia bucal menor,2011-08-01,1,3,1,3,4
VILLA CHARCAS,atencion odontologica,cirugia bucal menor,2011-08-01,19,30,19,30,49
VILLA MONTES,atencion odontologica,cirugia bucal menor,2011-08-01,185,330,185,330,515
VILLA NUEVA (LOMA ALTA),atencion odontologica,cirugia bucal menor,2011-08-01,8,10,8,10,18
VILLA RIVERO,atencion odontologica,cirugia bucal menor,2011-08-01,11,16,11,16,27
VILLA SERRANO,atencion odontologica,cirugia bucal menor,2011-08-01,20,48,20,48,68
VILLA TUNARI,atencion odontologica,cirugia bucal menor,2011-08-01,78,127,78,127,205
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,cirugia bucal menor,2011-08-01,31,99,31,99,130
VILLAZON,atencion odontologica,cirugia bucal menor,2011-08-01,57,111,57,111,168
VINTO,atencion odontologica,cirugia bucal menor,2011-08-01,7,19,7,19,26
VITICHI,atencion odontologica,cirugia bucal menor,2011-08-01,16,45,16,45,61
WALDO BALLIVIAN,atencion odontologica,cirugia bucal menor,2011-08-01,10,8,10,8,18
WARNES,atencion odontologica,cirugia bucal menor,2011-08-01,28,55,28,55,83
YACO,atencion odontologica,cirugia bucal menor,2011-08-01,12,22,12,22,34
YACUIBA,atencion odontologica,cirugia bucal menor,2011-08-01,135,243,135,243,378
YAMPARAEZ,atencion odontologica,cirugia bucal menor,2011-08-01,9,45,9,45,54
YANACACHI,atencion odontologica,cirugia bucal menor,2011-08-01,19,16,19,16,35
YAPACANI,atencion odontologica,cirugia bucal menor,2011-08-01,36,68,36,68,104
YOCALLA,atencion odontologica,cirugia bucal menor,2011-08-01,4,14,4,14,18
YOTALA,atencion odontologica,cirugia bucal menor,2011-08-01,18,62,18,62,80
YUNCHARA,atencion odontologica,cirugia bucal menor,2011-08-01,27,53,27,53,80
ZUDAÑEZ,atencion odontologica,cirugia bucal menor,2011-08-01,8,35,8,35,43
ACACIO,atencion odontologica,cirugia bucal menor,2011-09-01,5,8,5,8,13
ACHACACHI,atencion odontologica,cirugia bucal menor,2011-09-01,97,118,97,118,215
ACHOCALLA,atencion odontologica,cirugia bucal menor,2011-09-01,12,36,12,36,48
AIQUILE,atencion odontologica,cirugia bucal menor,2011-09-01,5,15,5,15,20
ALCALA,atencion odontologica,cirugia bucal menor,2011-09-01,16,23,16,23,39
ALTO BENI,atencion odontologica,cirugia bucal menor,2011-09-01,24,42,24,42,66
ANCORAIMES,atencion odontologica,cirugia bucal menor,2011-09-01,31,39,31,39,70
ANDAMARCA,atencion odontologica,cirugia bucal menor,2011-09-01,12,12,12,12,24
ANTEQUERA,atencion odontologica,cirugia bucal menor,2011-09-01,6,17,6,17,23
ANZALDO,atencion odontologica,cirugia bucal menor,2011-09-01,12,25,12,25,37
APOLO,atencion odontologica,cirugia bucal menor,2011-09-01,18,41,18,41,59
ARAMPAMPA,atencion odontologica,cirugia bucal menor,2011-09-01,6,6,6,6,12
ARANI,atencion odontologica,cirugia bucal menor,2011-09-01,5,19,5,19,24
ARBIETO,atencion odontologica,cirugia bucal menor,2011-09-01,4,8,4,8,12
ARQUE,atencion odontologica,cirugia bucal menor,2011-09-01,4,26,4,26,30
ASCENCION DE GUARAYOS,atencion odontologica,cirugia bucal menor,2011-09-01,7,12,7,12,19
ATOCHA,atencion odontologica,cirugia bucal menor,2011-09-01,47,60,47,60,107
AYATA,atencion odontologica,cirugia bucal menor,2011-09-01,21,58,21,58,79
AYO AYO,atencion odontologica,cirugia bucal menor,2011-09-01,22,26,22,26,48
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,cirugia bucal menor,2011-09-01,12,40,12,40,52
AZURDUY,atencion odontologica,cirugia bucal menor,2011-09-01,8,14,8,14,22
BATALLAS,atencion odontologica,cirugia bucal menor,2011-09-01,28,65,28,65,93
BELEN DE ANDAMARCA,atencion odontologica,cirugia bucal menor,2011-09-01,3,7,3,7,10
BELEN DE URMIRI,atencion odontologica,cirugia bucal menor,2011-09-01,10,18,10,18,28
BELLA FLOR,atencion odontologica,cirugia bucal menor,2011-09-01,4,8,4,8,12
BERMEJO,atencion odontologica,cirugia bucal menor,2011-09-01,80,130,80,130,210
BETANZOS,atencion odontologica,cirugia bucal menor,2011-09-01,21,29,21,29,50
BOLIVAR,atencion odontologica,cirugia bucal menor,2011-09-01,12,11,12,11,23
BOLPEBRA,atencion odontologica,cirugia bucal menor,2011-09-01,17,11,17,11,28
BOYUIBE,atencion odontologica,cirugia bucal menor,2011-09-01,3,15,3,15,18
BUENA VISTA,atencion odontologica,cirugia bucal menor,2011-09-01,11,23,11,23,34
CABEZAS,atencion odontologica,cirugia bucal menor,2011-09-01,23,39,23,39,62
CAIROMA,atencion odontologica,cirugia bucal menor,2011-09-01,17,37,17,37,54
CAJUATA,atencion odontologica,cirugia bucal menor,2011-09-01,12,25,12,25,37
CALACOTO,atencion odontologica,cirugia bucal menor,2011-09-01,48,38,48,38,86
CALAMARCA,atencion odontologica,cirugia bucal menor,2011-09-01,38,57,38,57,95
CAMARGO,atencion odontologica,cirugia bucal menor,2011-09-01,28,61,28,61,89
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,cirugia bucal menor,2011-09-01,6,4,6,4,10
CAMIRI,atencion odontologica,cirugia bucal menor,2011-09-01,69,117,69,117,186
CAPINOTA,atencion odontologica,cirugia bucal menor,2011-09-01,7,12,7,12,19
CAQUIAVIRI,atencion odontologica,cirugia bucal menor,2011-09-01,21,45,21,45,66
CARACOLLO,atencion odontologica,cirugia bucal menor,2011-09-01,43,56,43,56,99
CARANAVI,atencion odontologica,cirugia bucal menor,2011-09-01,33,45,33,45,78
CARAPARI,atencion odontologica,cirugia bucal menor,2011-09-01,80,106,80,106,186
CARIPUYO,atencion odontologica,cirugia bucal menor,2011-09-01,8,7,8,7,15
CARMEN RIVERO TORREZ,atencion odontologica,cirugia bucal menor,2011-09-01,15,19,15,19,34
CATACORA,atencion odontologica,cirugia bucal menor,2011-09-01,10,31,10,31,41
CHALLAPATA,atencion odontologica,cirugia bucal menor,2011-09-01,66,123,66,123,189
CHAQUI,atencion odontologica,cirugia bucal menor,2011-09-01,1,24,1,24,25
CHARAGUA,atencion odontologica,cirugia bucal menor,2011-09-01,35,74,35,74,109
CHARAÑA,atencion odontologica,cirugia bucal menor,2011-09-01,30,54,30,54,84
CHAYANTA,atencion odontologica,cirugia bucal menor,2011-09-01,10,33,10,33,43
CHIMORE,atencion odontologica,cirugia bucal menor,2011-09-01,19,58,19,58,77
CHIPAYA,atencion odontologica,cirugia bucal menor,2011-09-01,7,9,7,9,16
CHOQUE COTA,atencion odontologica,cirugia bucal menor,2011-09-01,9,25,9,25,34
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,cirugia bucal menor,2011-09-01,62,37,62,37,99
CHUMA,atencion odontologica,cirugia bucal menor,2011-09-01,61,110,61,110,171
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,cirugia bucal menor,2011-09-01,15,18,15,18,33
CKOCHAS,atencion odontologica,cirugia bucal menor,2011-09-01,15,18,15,18,33
CLIZA,atencion odontologica,cirugia bucal menor,2011-09-01,5,9,5,9,14
COBIJA,atencion odontologica,cirugia bucal menor,2011-09-01,96,53,96,53,149
COCAPATA,atencion odontologica,cirugia bucal menor,2011-09-01,20,15,20,15,35
COCHABAMBA,atencion odontologica,cirugia bucal menor,2011-09-01,385,391,385,391,776
COIPASA,atencion odontologica,cirugia bucal menor,2011-09-01,5,1,5,1,6
COLCAPIRHUA,atencion odontologica,cirugia bucal menor,2011-09-01,79,64,79,64,143
"COLCHA ""K""",atencion odontologica,cirugia bucal menor,2011-09-01,20,28,20,28,48
COLLANA,atencion odontologica,cirugia bucal menor,2011-09-01,8,14,8,14,22
COLOMI,atencion odontologica,cirugia bucal menor,2011-09-01,9,24,9,24,33
COLPA BELGICA,atencion odontologica,cirugia bucal menor,2011-09-01,16,26,16,26,42
COLQUECHACA,atencion odontologica,cirugia bucal menor,2011-09-01,27,44,27,44,71
COLQUIRI,atencion odontologica,cirugia bucal menor,2011-09-01,65,47,65,47,112
COMANCHE,atencion odontologica,cirugia bucal menor,2011-09-01,34,66,34,66,100
COMARAPA,atencion odontologica,cirugia bucal menor,2011-09-01,34,64,34,64,98
CONCEPCION,atencion odontologica,cirugia bucal menor,2011-09-01,19,9,19,9,28
COPACABANA,atencion odontologica,cirugia bucal menor,2011-09-01,26,38,26,38,64
CORIPATA,atencion odontologica,cirugia bucal menor,2011-09-01,44,34,44,34,78
CORO CORO,atencion odontologica,cirugia bucal menor,2011-09-01,16,20,16,20,36
COROICO,atencion odontologica,cirugia bucal menor,2011-09-01,76,77,76,77,153
CORQUE,atencion odontologica,cirugia bucal menor,2011-09-01,7,6,7,6,13
COTAGAITA,atencion odontologica,cirugia bucal menor,2011-09-01,32,46,32,46,78
COTOCA,atencion odontologica,cirugia bucal menor,2011-09-01,13,16,13,16,29
CUATRO CAÑADAS,atencion odontologica,cirugia bucal menor,2011-09-01,17,45,17,45,62
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,cirugia bucal menor,2011-09-01,11,17,11,17,28
CUEVO,atencion odontologica,cirugia bucal menor,2011-09-01,2,18,2,18,20
CULPINA,atencion odontologica,cirugia bucal menor,2011-09-01,7,27,7,27,34
CURAHUARA DE CARANGAS,atencion odontologica,cirugia bucal menor,2011-09-01,13,22,13,22,35
CURVA,atencion odontologica,cirugia bucal menor,2011-09-01,1,11,1,11,12
DESAGUADERO,atencion odontologica,cirugia bucal menor,2011-09-01,5,12,5,12,17
EL ALTO,atencion odontologica,cirugia bucal menor,2011-09-01,1138,1403,1138,1403,2541
EL CHORO,atencion odontologica,cirugia bucal menor,2011-09-01,5,3,5,3,8
EL PUENTE(STC),atencion odontologica,cirugia bucal menor,2011-09-01,11,24,11,24,35
EL PUENTE(TJA),atencion odontologica,cirugia bucal menor,2011-09-01,44,74,44,74,118
EL TORNO,atencion odontologica,cirugia bucal menor,2011-09-01,72,86,72,86,158
EL VILLAR,atencion odontologica,cirugia bucal menor,2011-09-01,0,8,0,8,8
ENTRE RIOS TRJ,atencion odontologica,cirugia bucal menor,2011-09-01,78,128,78,128,206
ENTRE RIOS CBBA,atencion odontologica,cirugia bucal menor,2011-09-01,5,4,5,4,9
ESCOMA,atencion odontologica,cirugia bucal menor,2011-09-01,22,32,22,32,54
EUCALIPTUS,atencion odontologica,cirugia bucal menor,2011-09-01,6,8,6,8,14
FERNANDEZ ALONSO,atencion odontologica,cirugia bucal menor,2011-09-01,47,60,47,60,107
FILADELFIA,atencion odontologica,cirugia bucal menor,2011-09-01,10,17,10,17,27
GENERAL SAAVEDRA,atencion odontologica,cirugia bucal menor,2011-09-01,6,22,6,22,28
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,cirugia bucal menor,2011-09-01,30,48,30,48,78
GUANAY,atencion odontologica,cirugia bucal menor,2011-09-01,12,26,12,26,38
GUAQUI,atencion odontologica,cirugia bucal menor,2011-09-01,22,39,22,39,61
GUAYARAMERIN,atencion odontologica,cirugia bucal menor,2011-09-01,21,37,21,37,58
GUTIERREZ,atencion odontologica,cirugia bucal menor,2011-09-01,64,170,64,170,234
HUACARETA,atencion odontologica,cirugia bucal menor,2011-09-01,13,39,13,39,52
HUACAYA (VILLA DE HUACAYA),atencion odontologica,cirugia bucal menor,2011-09-01,5,14,5,14,19
HUACHACALLA,atencion odontologica,cirugia bucal menor,2011-09-01,7,7,7,7,14
HUANUNI,atencion odontologica,cirugia bucal menor,2011-09-01,41,63,41,63,104
HUARACAJE,atencion odontologica,cirugia bucal menor,2011-09-01,15,12,15,12,27
HUARINA,atencion odontologica,cirugia bucal menor,2011-09-01,10,15,10,15,25
HUAYLLAMARCA,atencion odontologica,cirugia bucal menor,2011-09-01,9,19,9,19,28
HUMANATA,atencion odontologica,cirugia bucal menor,2011-09-01,15,23,15,23,38
ICLA,atencion odontologica,cirugia bucal menor,2011-09-01,14,33,14,33,47
INCAHUASI,atencion odontologica,cirugia bucal menor,2011-09-01,8,12,8,12,20
INGAVI (HUMAITA),atencion odontologica,cirugia bucal menor,2011-09-01,9,14,9,14,23
INQUISIVI,atencion odontologica,cirugia bucal menor,2011-09-01,21,53,21,53,74
IRUPANA (VILLA DE LANZA),atencion odontologica,cirugia bucal menor,2011-09-01,21,46,21,46,67
IXIAMAS,atencion odontologica,cirugia bucal menor,2011-09-01,30,40,30,40,70
JESUS DE MACHACA,atencion odontologica,cirugia bucal menor,2011-09-01,45,89,45,89,134
LA ASUNTA,atencion odontologica,cirugia bucal menor,2011-09-01,19,51,19,51,70
LA GUARDIA,atencion odontologica,cirugia bucal menor,2011-09-01,32,70,32,70,102
LA PAZ,atencion odontologica,cirugia bucal menor,2011-09-01,797,1009,797,1009,1806
LA RIVERA,atencion odontologica,cirugia bucal menor,2011-09-01,0,2,0,2,2
LAGUNILLAS,atencion odontologica,cirugia bucal menor,2011-09-01,9,12,9,12,21
LAJA,atencion odontologica,cirugia bucal menor,2011-09-01,38,73,38,73,111
LAS CARRERAS,atencion odontologica,cirugia bucal menor,2011-09-01,16,6,16,6,22
LLALLAGUA,atencion odontologica,cirugia bucal menor,2011-09-01,25,67,25,67,92
LLICA,atencion odontologica,cirugia bucal menor,2011-09-01,21,27,21,27,48
LORETO,atencion odontologica,cirugia bucal menor,2011-09-01,7,6,7,6,13
LURIBAY,atencion odontologica,cirugia bucal menor,2011-09-01,6,21,6,21,27
MACHACAMARCA,atencion odontologica,cirugia bucal menor,2011-09-01,7,4,7,4,11
MACHARETI,atencion odontologica,cirugia bucal menor,2011-09-01,18,9,18,9,27
MAGDALENA,atencion odontologica,cirugia bucal menor,2011-09-01,25,34,25,34,59
MAIRANA,atencion odontologica,cirugia bucal menor,2011-09-01,3,4,3,4,7
MALLA,atencion odontologica,cirugia bucal menor,2011-09-01,6,14,6,14,20
MAPIRI,atencion odontologica,cirugia bucal menor,2011-09-01,10,9,10,9,19
MECAPACA,atencion odontologica,cirugia bucal menor,2011-09-01,6,11,6,11,17
MINEROS,atencion odontologica,cirugia bucal menor,2011-09-01,9,30,9,30,39
