municipality,group,variable,month,Nº. De actividades educativas en Salud,TOTAL
CHULUMANI (V. DE LA LIBERTAD),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-08-01,8,8
CHUMA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-08-01,6,6
CKOCHAS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-08-01,8,8
CLIZA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-08-01,3,3
COBIJA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-08-01,18,18
COCAPATA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-08-01,21,21
COCHABAMBA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-08-01,435,435
COIPASA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-08-01,4,4
COLCAPIRHUA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-08-01,4,4
"COLCHA ""K""",actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-08-01,57,57
COLOMI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-08-01,9,9
COLPA BELGICA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-08-01,1,1
COLQUECHACA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-08-01,46,46
COLQUIRI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-08-01,1,1
COMARAPA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-08-01,9,9
COMBAYA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-08-01,6,6
CONCEPCION,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-08-01,5,5
CORO CORO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-08-01,27,27
CORQUE,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-08-01,59,59
COTAGAITA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-08-01,43,43
COTOCA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-08-01,2,2
CRUZ DE MACHACAMARCA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-08-01,1,1
CUATRO CAÑADAS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-08-01,6,6
CUCHUMUELA (V. G. VILLARROEL),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-08-01,10,10
CUEVO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-08-01,5,5
CULPINA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-08-01,14,14
CURAHUARA DE CARANGAS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-08-01,1,1
CURVA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-08-01,2,2
DESAGUADERO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-08-01,2,2
EL ALTO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-08-01,972,972
EL CHORO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-08-01,24,24
EL PUENTE(STC),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-08-01,24,24
EL PUENTE(TJA),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-08-01,10,10
EL TORNO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-08-01,62,62
EL VILLAR,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-08-01,15,15
ENTRE RIOS TRJ,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-08-01,29,29
ENTRE RIOS CBBA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-08-01,15,15
ESCOMA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-08-01,2,2
EUREKA (SANTOS MERCADO),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-08-01,1,1
FERNANDEZ ALONSO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-08-01,11,11
FILADELFIA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-08-01,1,1
GENERAL SAAVEDRA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-08-01,34,34
GRAL. J.J. PEREZ (CHARAZANI),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-08-01,9,9
GUAQUI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-08-01,2,2
GUAYARAMERIN,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-08-01,11,11
HUACARETA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-08-01,53,53
HUACAYA (VILLA DE HUACAYA),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-08-01,3,3
HUACHACALLA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-08-01,56,56
HUANUNI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-08-01,23,23
HUARINA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-08-01,10,10
HUATAJATA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-08-01,1,1
HUAYLLAMARCA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-08-01,45,45
ICHOCA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-08-01,3,3
ICLA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-08-01,29,29
JESUS DE MACHACA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-08-01,17,17
LA ASUNTA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-08-01,10,10
LA GUARDIA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-08-01,205,205
LA PAZ,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-08-01,400,400
LAGUNILLAS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-08-01,5,5
LAJA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-08-01,26,26
LLALLAGUA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-08-01,11,11
LLICA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-08-01,7,7
LORETO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-08-01,3,3
LURIBAY,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-08-01,2,2
MACHARETI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-08-01,16,16
MALLA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-08-01,14,14
MAPIRI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-08-01,5,5
MECAPACA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-08-01,11,11
MINEROS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-08-01,12,12
MIZQUE,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-08-01,18,18
MOCOMOCO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-08-01,12,12
MOJINETE,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-08-01,3,3
MOJOCOYA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-08-01,34,34
MONTEAGUDO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-08-01,32,32
MONTERO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-08-01,325,325
MORO MORO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-08-01,5,5
MOROCHATA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-08-01,12,12
NACEBE (SANTA ROSA DEL ABUNA),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-08-01,1,1
NUEVO MANOA (NUEVA ESPERANZA),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-08-01,12,12
OCURI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-08-01,40,40
OKINAWA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-08-01,52,52
OMEREQUE,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-08-01,7,7
ORURO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-08-01,523,523
PADCAYA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-08-01,43,43
PADILLA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-08-01,54,54
PAILON,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-08-01,10,10
PALCA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-08-01,6,6
PALOS BLANCOS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-08-01,2,2
PAMPA AULLAGAS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-08-01,4,4
PAMPA GRANDE,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-08-01,2,2
PAPEL PAMPA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-08-01,1,1
PASORAPA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-08-01,8,8
PATACAMAYA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-08-01,9,9
PAZÑA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-08-01,30,30
PELECHUCO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-08-01,1,1
POCOATA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-08-01,9,9
POCONA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-08-01,8,8
POJO (CBBA),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-08-01,3,3
POOPO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-08-01,2,2
PORCO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-08-01,1,1
POROMA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-08-01,29,29
PORVENIR,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-08-01,1,1
POSTRER VALLE,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-08-01,2,2
POTOSI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-08-01,197,197
PRESTO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-08-01,33,33
PUCARANI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-08-01,20,20
