municipality,group,variable,month,Nº de CAI de establecimiento,TOTAL
SAN PEDRO DE QUEMES,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-08-01,1,1
SAN RAMON SCZ,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-08-01,1,1
SANTA CRUZ DE LA SIERRA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-08-01,33,33
SANTA ROSA DEL SARA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-08-01,2,2
SANTIAGO DE CALLAPA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-08-01,2,2
SANTIAGO DE HUATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-08-01,3,3
SANTIVAÑES,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-08-01,1,1
SAPAHAQUI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-08-01,2,2
SICA SICA (VILLA AROMA),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-08-01,3,3
SICAYA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-08-01,1,1
SIPE SIPE,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-08-01,2,2
SORACACHI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-08-01,4,4
SORATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-08-01,2,2
SUCRE,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-08-01,3,3
TACACOMA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-08-01,1,1
TACOPAYA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-08-01,1,1
TAPACARI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-08-01,3,3
TARABUCO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-08-01,1,1
TARACO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-08-01,1,1
TARATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-08-01,1,1
TARIJA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-08-01,3,3
TEOPONTE,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-08-01,2,2
TINGUIPAYA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-08-01,2,2
TIPUANI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-08-01,1,1
TIQUIPAYA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-08-01,3,3
TIRAQUE (CBBA),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-08-01,1,1
TOCO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-08-01,1,1
TODOS SANTOS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-08-01,1,1
TOLATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-08-01,1,1
TOMINA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-08-01,8,8
TORO TORO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-08-01,1,1
TOTORA(CBBA),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-08-01,2,2
TOTORA(ORR),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-08-01,1,1
TRINIDAD,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-08-01,16,16
TUPIZA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-08-01,2,2
UMALA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-08-01,1,1
UNCIA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-08-01,1,1
UYUNI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-08-01,2,2
VACAS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-08-01,1,1
VALLEGRANDE,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-08-01,1,1
VIACHA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-08-01,5,5
VILLA MONTES,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-08-01,1,1
VILLA RIVERO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-08-01,1,1
VINTO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-08-01,4,4
VITICHI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-08-01,2,2
WALDO BALLIVIAN,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-08-01,1,1
WARNES,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-08-01,7,7
YACUIBA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-08-01,2,2
YAMPARAEZ,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-08-01,1,1
YAPACANI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-08-01,2,2
YOTALA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-08-01,4,4
ZUDAÑEZ,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-08-01,6,6
ACHACACHI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-09-01,8,8
ACHOCALLA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-09-01,1,1
AIQUILE,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-09-01,1,1
ANCORAIMES,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-09-01,4,4
ANZALDO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-09-01,2,2
APOLO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-09-01,2,2
ARANI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-09-01,1,1
AYO AYO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-09-01,3,3
AYOPAYA (V. DE INDEPENDENCIA),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-09-01,1,1
AZURDUY,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-09-01,10,10
BETANZOS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-09-01,1,1
BOYUIBE,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-09-01,1,1
BUENA VISTA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-09-01,4,4
CABEZAS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-09-01,4,4
CALAMARCA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-09-01,3,3
CARANAVI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-09-01,1,1
CHALLAPATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-09-01,1,1
CHAQUI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-09-01,2,2
CHARAGUA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-09-01,3,3
CHAYANTA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-09-01,3,3
CHUA COCANI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-09-01,1,1
CHUMA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-09-01,5,5
CLIZA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-09-01,2,2
COCAPATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-09-01,5,5
COCHABAMBA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-09-01,10,10
COLCAPIRHUA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-09-01,1,1
"COLCHA ""K""",actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-09-01,1,1
COLPA BELGICA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-09-01,1,1
COLQUENCHA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-09-01,4,4
COMARAPA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-09-01,2,2
CONCEPCION,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-09-01,1,1
COPACABANA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-09-01,1,1
CORIPATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-09-01,1,1
COROICO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-09-01,1,1
COTAGAITA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-09-01,3,3
COTOCA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-09-01,5,5
CUEVO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-09-01,1,1
CURVA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-09-01,2,2
DESAGUADERO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-09-01,2,2
EL ALTO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-09-01,40,40
EL CHORO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-09-01,1,1
EL PUENTE(TJA),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-09-01,1,1
EL TORNO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-09-01,4,4
ESCOMA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-09-01,1,1
FERNANDEZ ALONSO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-09-01,1,1
GENERAL SAAVEDRA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-09-01,3,3
GRAL. J.J. PEREZ (CHARAZANI),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-09-01,5,5
GUAYARAMERIN,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-09-01,4,4
GUTIERREZ,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-09-01,1,1
HUARINA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-09-01,1,1
HUATAJATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-09-01,1,1
HUAYLLAMARCA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-09-01,1,1
HUMANATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-09-01,1,1
ICHOCA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-09-01,1,1
JESUS DE MACHACA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-09-01,1,1
LA GUARDIA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-09-01,2,2
LA PAZ,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-09-01,49,49
LAGUNILLAS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-09-01,2,2
LICOMA PAMPA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-09-01,1,1
LORETO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-09-01,2,2
MINEROS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-09-01,2,2
MOCOMOCO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-09-01,1,1
MOJOCOYA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-09-01,3,3
MONTERO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-09-01,7,7
MORO MORO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-09-01,2,2
MOROCHATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-09-01,2,2
OKINAWA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-09-01,2,2
PALCA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-09-01,1,1
PATACAMAYA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-09-01,2,2
POCONA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-09-01,12,12
POJO (CBBA),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-09-01,2,2
PORONGO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-09-01,1,1
PORTACHUELO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-09-01,1,1
POTOSI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-09-01,6,6
PRESTO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-09-01,1,1
PUCARANI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-09-01,5,5
PUERTO ACOSTA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-09-01,3,3
PUERTO CARABUCO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-09-01,1,1
PUNA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-09-01,5,5
QUIABAYA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-09-01,1,1
QUILLACOLLO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-09-01,6,6
RIBERALTA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-09-01,6,6
