,group,variable,month,MUJERES DE 10 A 49 AÑOS 5TA DOSIS DE DT CANTIDAD,MUJERES DE 10 A 49 AÑOS 5TA DOSIS DE DT CANTIDAD,TOTALES,TOTALES,TOTALES
SAN BORJA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-08-01,0,3,0,3,3
SAN BUENA VENTURA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-08-01,2,0,2,0,2
SAN CARLOS,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-08-01,12,5,12,5,17
SAN IGNACIO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-08-01,2,9,2,9,11
SAN IGNACIO DE VELASCO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-08-01,23,206,23,206,229
SAN JOSE DE CHIQUITOS,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-08-01,8,6,8,6,14
SAN JUAN DE YAPACANI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-08-01,1,3,1,3,4
SAN JULIAN,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-08-01,1,4,1,4,5
SAN LORENZO(TJA),otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-08-01,0,9,0,9,9
SAN LUCAS,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-08-01,0,2,0,2,2
SAN MATIAS,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-08-01,1,14,1,14,15
SAN MIGUEL DE VELASCO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-08-01,38,21,38,21,59
SAN PEDRO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-08-01,2,0,2,0,2
SAN PEDRO DE BUENA VISTA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-08-01,1,5,1,5,6
SAN PEDRO DE CURAHUARA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-08-01,0,1,0,1,1
SAN RAFAEL,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-08-01,0,5,0,5,5
SAN RAMON BENI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-08-01,0,1,0,1,1
SAN RAMON SCZ,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-08-01,0,6,0,6,6
SANTA ANA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-08-01,0,1,0,1,1
SANTA CRUZ DE LA SIERRA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-08-01,240,75,240,75,315
SANTA ROSA DEL SARA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-08-01,1,0,1,0,1
SANTIAGO DE HUARI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-08-01,0,1,0,1,1
SAPAHAQUI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-08-01,0,1,0,1,1
SHINAOTA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-08-01,1,2,1,2,3
SIPE SIPE,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-08-01,3,2,3,2,5
SORATA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-08-01,11,3,11,3,14
SUCRE,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-08-01,54,28,54,28,82
TACACOMA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-08-01,1,1,1,1,2
TACOPAYA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-08-01,2,5,2,5,7
TAHUA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-08-01,5,5,5,5,10
TAPACARI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-08-01,2,1,2,1,3
TARABUCO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-08-01,3,2,3,2,5
TARACO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-08-01,0,18,0,18,18
TARATA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-08-01,3,1,3,1,4
TARIJA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-08-01,62,76,62,76,138
TIQUIPAYA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-08-01,3,19,3,19,22
TIRAQUE (CBBA),otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-08-01,0,1,0,1,1
TOMAVE,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-08-01,1,0,1,0,1
TOMINA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-08-01,6,1,6,1,7
TORO TORO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-08-01,1,2,1,2,3
TOTORA(CBBA),otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-08-01,0,2,0,2,2
TRINIDAD,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-08-01,6,5,6,5,11
TUPIZA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-08-01,35,51,35,51,86
URIONDO (A. CONCEPCION),otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-08-01,2,0,2,0,2
UYUNI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-08-01,0,2,0,2,2
VALLEGRANDE,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-08-01,10,2,10,2,12
VIACHA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-08-01,4,1,4,1,5
VILA VILA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-08-01,1,0,1,0,1
VILLA CHARCAS,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-08-01,1,0,1,0,1
VILLA MONTES,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-08-01,14,1,14,1,15
VILLA RIVERO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-08-01,0,1,0,1,1
VILLA SERRANO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-08-01,12,12,12,12,24
VILLA TUNARI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-08-01,5,5,5,5,10
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-08-01,2,6,2,6,8
VILLAZON,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-08-01,24,4,24,4,28
VINTO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-08-01,2,0,2,0,2
WARNES,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-08-01,14,34,14,34,48
YAMPARAEZ,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-08-01,0,1,0,1,1
YANACACHI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-08-01,2,1,2,1,3
YAPACANI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-08-01,11,53,11,53,64
YOTALA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-08-01,0,6,0,6,6
ACHOCALLA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-09-01,0,1,0,1,1
ALALAY,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-09-01,2,0,2,0,2
ALCALA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-09-01,1,0,1,0,1
ANTEQUERA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-09-01,0,4,0,4,4
ANZALDO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-09-01,0,1,0,1,1
APOLO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-09-01,1,0,1,0,1
ARAMPAMPA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-09-01,1,3,1,3,4
ARBIETO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-09-01,4,3,4,3,7
ARQUE,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-09-01,1,1,1,1,2
ASCENCION DE GUARAYOS,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-09-01,6,0,6,0,6
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-09-01,1,2,1,2,3
AZURDUY,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-09-01,0,1,0,1,1
BERMEJO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-09-01,4,19,4,19,23
BOLIVAR,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-09-01,0,1,0,1,1
BOYUIBE,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-09-01,0,5,0,5,5
BUENA VISTA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-09-01,9,18,9,18,27
CABEZAS,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-09-01,2,0,2,0,2
CALACOTO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-09-01,1,0,1,0,1
CAMARGO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-09-01,2,1,2,1,3
CAMIRI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-09-01,1,7,1,7,8
CAPINOTA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-09-01,0,2,0,2,2
CARACOLLO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-09-01,1,0,1,0,1
CARANAVI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-09-01,2,1,2,1,3
CARAPARI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-09-01,0,1,0,1,1
CARIPUYO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-09-01,0,5,0,5,5
CARMEN RIVERO TORREZ,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-09-01,4,4,4,4,8
CHALLAPATA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-09-01,2,0,2,0,2
CHARAGUA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-09-01,1,32,1,32,33
CHARAÑA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-09-01,0,2,0,2,2
CHIMORE,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-09-01,1,2,1,2,3
CHIPAYA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-09-01,1,1,1,1,2
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-09-01,0,41,0,41,41
CHUMA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-09-01,0,1,0,1,1
CKOCHAS,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-09-01,0,4,0,4,4
CLIZA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-09-01,4,2,4,2,6
COBIJA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-09-01,6,1,6,1,7
COCAPATA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-09-01,0,2,0,2,2
COCHABAMBA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-09-01,119,34,119,34,153
COIPASA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-09-01,2,0,2,0,2
COLCAPIRHUA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-09-01,32,9,32,9,41
"COLCHA ""K""",otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-09-01,3,8,3,8,11
COLOMI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-09-01,3,4,3,4,7
COLPA BELGICA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-09-01,0,1,0,1,1
COLQUECHACA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-09-01,0,1,0,1,1
COLQUIRI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-09-01,0,3,0,3,3
COMARAPA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-09-01,5,17,5,17,22
CONCEPCION,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-09-01,0,2,0,2,2
CORO CORO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-09-01,0,1,0,1,1
COROICO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-09-01,2,0,2,0,2
CORQUE,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-09-01,1,1,1,1,2
COTAGAITA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-09-01,0,3,0,3,3
COTOCA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-09-01,12,14,12,14,26
CUATRO CAÑADAS,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-09-01,2,2,2,2,4
CUEVO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-09-01,2,2,2,2,4
CULPINA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-09-01,2,0,2,0,2
DESAGUADERO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-09-01,1,0,1,0,1
EL ALTO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-09-01,204,155,204,155,359
EL CHORO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-09-01,0,1,0,1,1
EL PUENTE(STC),otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-09-01,2,2,2,2,4
EL PUENTE(TJA),otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-09-01,1,13,1,13,14
EL TORNO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-09-01,12,7,12,7,19
EL VILLAR,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-09-01,0,5,0,5,5
ENTRE RIOS TRJ,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-09-01,2,1,2,1,3
ENTRE RIOS CBBA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-09-01,4,1,4,1,5
ESCOMA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-09-01,0,2,0,2,2
EXALTACION,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-09-01,0,1,0,1,1
FERNANDEZ ALONSO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-09-01,1,75,1,75,76
GENERAL SAAVEDRA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-09-01,5,9,5,9,14
GUAQUI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-09-01,1,1,1,1,2
GUAYARAMERIN,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-09-01,3,0,3,0,3
GUTIERREZ,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-09-01,0,46,0,46,46
HUACARETA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-09-01,3,5,3,5,8
HUACAYA (VILLA DE HUACAYA),otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-09-01,0,1,0,1,1
HUANUNI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-09-01,3,0,3,0,3
HUARINA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-09-01,1,0,1,0,1
ICLA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-09-01,0,1,0,1,1
INCAHUASI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-09-01,1,1,1,1,2
INQUISIVI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-09-01,0,1,0,1,1
IXIAMAS,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-09-01,1,0,1,0,1
JESUS DE MACHACA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-09-01,0,1,0,1,1
LA GUARDIA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-09-01,19,18,19,18,37
LA PAZ,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-09-01,148,82,148,82,230
LAGUNILLAS,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-09-01,11,0,11,0,11
LAJA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-09-01,0,1,0,1,1
LAS CARRERAS,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-09-01,0,1,0,1,1
LLALLAGUA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-09-01,1,1,1,1,2
LORETO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-09-01,2,0,2,0,2
MACHARETI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-09-01,1,6,1,6,7
MAIRANA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-09-01,3,0,3,0,3
MAPIRI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-09-01,1,0,1,0,1
MINEROS,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-09-01,8,0,8,0,8
MIZQUE,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-09-01,0,1,0,1,1
MOCOMOCO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-09-01,0,9,0,9,9
MONTEAGUDO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-09-01,14,35,14,35,49
MONTERO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-09-01,21,19,21,19,40
MORO MORO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-09-01,0,1,0,1,1
NAZACARA DE PACAJES,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-09-01,0,1,0,1,1
OCURI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-09-01,0,2,0,2,2
OKINAWA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-09-01,0,15,0,15,15
OMEREQUE,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-09-01,0,3,0,3,3
ORURO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-09-01,25,3,25,3,28
PADCAYA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-09-01,3,30,3,30,33
PADILLA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-09-01,0,2,0,2,2
PAILON,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-09-01,1,1,1,1,2
PALOS BLANCOS,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-09-01,1,6,1,6,7
PASORAPA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-09-01,0,2,0,2,2
PELECHUCO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-09-01,0,1,0,1,1
POCONA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-09-01,0,4,0,4,4
PORCO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-09-01,0,4,0,4,4
POROMA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-09-01,0,11,0,11,11
PORONGO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-09-01,8,11,8,11,19
PORTACHUELO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-09-01,1,7,1,7,8
POTOSI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-09-01,10,4,10,4,14
PRESTO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-09-01,0,8,0,8,8
PUCARA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-09-01,1,1,1,1,2
PUCARANI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-09-01,1,0,1,0,1
PUERTO CARABUCO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-09-01,0,1,0,1,1
PUERTO GONZALO MORENO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-09-01,2,1,2,1,3
PUERTO QUIJARRO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-09-01,2,1,2,1,3
PUERTO RICO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-09-01,0,7,0,7,7
PUERTO SUAREZ,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-09-01,1,0,1,0,1
PUERTO VILLARROEL,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-09-01,2,9,2,9,11
PUNATA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-09-01,3,1,3,1,4
QUILLACOLLO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-09-01,6,10,6,10,16
QUIME,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-09-01,0,1,0,1,1
QUIRUSILLAS,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-09-01,0,2,0,2,2
REYES,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-09-01,0,1,0,1,1
RIBERALTA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-09-01,12,1,12,1,13
ROBORE,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-09-01,4,6,4,6,10
RURRENABAQUE,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-09-01,0,1,0,1,1
SABAYA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-09-01,1,0,1,0,1
SACABA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-09-01,11,129,11,129,140
SACABAMBA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-09-01,0,1,0,1,1
SACACA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-09-01,3,1,3,1,4
SAMAIPATA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-09-01,4,0,4,0,4
SAN ANTONIO DE LOMERIO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-09-01,6,0,6,0,6
SAN BENITO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-09-01,1,0,1,0,1
SAN BORJA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-09-01,1,2,1,2,3
SAN CARLOS,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-09-01,3,2,3,2,5
SAN IGNACIO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-09-01,2,12,2,12,14
SAN IGNACIO DE VELASCO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-09-01,76,19,76,19,95
SAN JAVIER(BNI),otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-09-01,1,2,1,2,3
SAN JAVIER(STC),otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-09-01,3,3,3,3,6
SAN JOAQUIN,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-09-01,0,1,0,1,1
SAN JOSE DE CHIQUITOS,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-09-01,2,133,2,133,135
SAN JUAN DE YAPACANI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-09-01,2,7,2,7,9
SAN JULIAN,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-09-01,2,2,2,2,4
SAN LORENZO(TJA),otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-09-01,3,4,3,4,7
SAN LUCAS,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-09-01,0,8,0,8,8
SAN MATIAS,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-09-01,15,24,15,24,39
SAN MIGUEL DE VELASCO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-09-01,1,1,1,1,2
SAN PEDRO DE BUENA VISTA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-09-01,0,2,0,2,2
SANTA CRUZ DE LA SIERRA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-09-01,200,71,200,71,271
SANTA ROSA DEL SARA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-09-01,4,0,4,0,4
SANTIAGO DE HUARI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-09-01,0,1,0,1,1
SANTIAGO DE MACHACA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-09-01,1,0,1,0,1
SENA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-09-01,2,26,2,26,28
SHINAOTA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-09-01,2,6,2,6,8
SICA SICA (VILLA AROMA),otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-09-01,1,0,1,0,1
SICAYA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-09-01,2,0,2,0,2
SIPE SIPE,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-09-01,2,2,2,2,4
SORACACHI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-09-01,2,0,2,0,2
SORATA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-09-01,0,2,0,2,2
SUCRE,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-09-01,65,67,65,67,132
TACACOMA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-09-01,0,1,0,1,1
TACOPAYA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-09-01,2,1,2,1,3
TAPACARI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-09-01,1,2,1,2,3
TARABUCO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-09-01,2,2,2,2,4
TARATA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-09-01,1,1,1,1,2
