municipality,group,variable,month,Primer Control Post Parto,TOTAL
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en servicios,primer control post parto,2023-08-01,1,1
GUAYARAMERIN,atencion de partos en servicios,primer control post parto,2023-08-01,19,19
GUTIERREZ,atencion de partos en servicios,primer control post parto,2023-08-01,12,12
HUACARAJE,atencion de partos en servicios,primer control post parto,2023-08-01,3,3
HUACARETA,atencion de partos en servicios,primer control post parto,2023-08-01,6,6
HUACAYA (VILLA DE HUACAYA),atencion de partos en servicios,primer control post parto,2023-08-01,3,3
HUANUNI,atencion de partos en servicios,primer control post parto,2023-08-01,23,23
HUARINA,atencion de partos en servicios,primer control post parto,2023-08-01,2,2
HUAYLLAMARCA,atencion de partos en servicios,primer control post parto,2023-08-01,1,1
HUMANATA,atencion de partos en servicios,primer control post parto,2023-08-01,1,1
ICHOCA,atencion de partos en servicios,primer control post parto,2023-08-01,1,1
ICLA,atencion de partos en servicios,primer control post parto,2023-08-01,2,2
INCAHUASI,atencion de partos en servicios,primer control post parto,2023-08-01,2,2
INGAVI (HUMAITA),atencion de partos en servicios,primer control post parto,2023-08-01,2,2
INQUISIVI,atencion de partos en servicios,primer control post parto,2023-08-01,1,1
IRUPANA (VILLA DE LANZA),atencion de partos en servicios,primer control post parto,2023-08-01,3,3
IXIAMAS,atencion de partos en servicios,primer control post parto,2023-08-01,7,7
JESUS DE MACHACA,atencion de partos en servicios,primer control post parto,2023-08-01,1,1
LA ASUNTA,atencion de partos en servicios,primer control post parto,2023-08-01,50,50
LA GUARDIA,atencion de partos en servicios,primer control post parto,2023-08-01,76,76
LA PAZ,atencion de partos en servicios,primer control post parto,2023-08-01,338,338
LAGUNILLAS,atencion de partos en servicios,primer control post parto,2023-08-01,1,1
LAJA,atencion de partos en servicios,primer control post parto,2023-08-01,9,9
LLALLAGUA,atencion de partos en servicios,primer control post parto,2023-08-01,13,13
LLICA,atencion de partos en servicios,primer control post parto,2023-08-01,3,3
LORETO,atencion de partos en servicios,primer control post parto,2023-08-01,2,2
LURIBAY,atencion de partos en servicios,primer control post parto,2023-08-01,4,4
MACHACAMARCA,atencion de partos en servicios,primer control post parto,2023-08-01,1,1
MACHARETI,atencion de partos en servicios,primer control post parto,2023-08-01,1,1
MAIRANA,atencion de partos en servicios,primer control post parto,2023-08-01,13,13
MAPIRI,atencion de partos en servicios,primer control post parto,2023-08-01,1,1
MECAPACA,atencion de partos en servicios,primer control post parto,2023-08-01,4,4
MINEROS,atencion de partos en servicios,primer control post parto,2023-08-01,10,10
MIZQUE,atencion de partos en servicios,primer control post parto,2023-08-01,14,14
MOCOMOCO,atencion de partos en servicios,primer control post parto,2023-08-01,1,1
MOJOCOYA,atencion de partos en servicios,primer control post parto,2023-08-01,3,3
MONTEAGUDO,atencion de partos en servicios,primer control post parto,2023-08-01,1,1
MONTERO,atencion de partos en servicios,primer control post parto,2023-08-01,77,77
OCURI,atencion de partos en servicios,primer control post parto,2023-08-01,10,10
OKINAWA,atencion de partos en servicios,primer control post parto,2023-08-01,3,3
ORURO,atencion de partos en servicios,primer control post parto,2023-08-01,373,373
PADCAYA,atencion de partos en servicios,primer control post parto,2023-08-01,10,10
PADILLA,atencion de partos en servicios,primer control post parto,2023-08-01,7,7
PAILON,atencion de partos en servicios,primer control post parto,2023-08-01,8,8
PALCA,atencion de partos en servicios,primer control post parto,2023-08-01,5,5
PALOS BLANCOS,atencion de partos en servicios,primer control post parto,2023-08-01,21,21
PAMPA GRANDE,atencion de partos en servicios,primer control post parto,2023-08-01,2,2
PATACAMAYA,atencion de partos en servicios,primer control post parto,2023-08-01,46,46
PAZÑA,atencion de partos en servicios,primer control post parto,2023-08-01,1,1
PELECHUCO,atencion de partos en servicios,primer control post parto,2023-08-01,2,2
POCOATA,atencion de partos en servicios,primer control post parto,2023-08-01,15,15
POCONA,atencion de partos en servicios,primer control post parto,2023-08-01,2,2
POJO (CBBA),atencion de partos en servicios,primer control post parto,2023-08-01,3,3
POOPO,atencion de partos en servicios,primer control post parto,2023-08-01,5,5
PORCO,atencion de partos en servicios,primer control post parto,2023-08-01,15,15
POROMA,atencion de partos en servicios,primer control post parto,2023-08-01,4,4
PORTACHUELO,atencion de partos en servicios,primer control post parto,2023-08-01,16,16
PORVENIR,atencion de partos en servicios,primer control post parto,2023-08-01,2,2
POTOSI,atencion de partos en servicios,primer control post parto,2023-08-01,262,262
PUCARANI,atencion de partos en servicios,primer control post parto,2023-08-01,4,4
PUERTO CARABUCO,atencion de partos en servicios,primer control post parto,2023-08-01,2,2
PUERTO GONZALO MORENO,atencion de partos en servicios,primer control post parto,2023-08-01,12,12
PUERTO QUIJARRO,atencion de partos en servicios,primer control post parto,2023-08-01,12,12
PUERTO RICO,atencion de partos en servicios,primer control post parto,2023-08-01,3,3
PUERTO SUAREZ,atencion de partos en servicios,primer control post parto,2023-08-01,13,13
PUERTO VILLARROEL,atencion de partos en servicios,primer control post parto,2023-08-01,21,21
PUNA,atencion de partos en servicios,primer control post parto,2023-08-01,11,11
PUNATA,atencion de partos en servicios,primer control post parto,2023-08-01,41,41
QUILLACOLLO,atencion de partos en servicios,primer control post parto,2023-08-01,64,64
QUIME,atencion de partos en servicios,primer control post parto,2023-08-01,4,4
QUIRUSILLAS,atencion de partos en servicios,primer control post parto,2023-08-01,1,1
RAVELO,atencion de partos en servicios,primer control post parto,2023-08-01,2,2
REYES,atencion de partos en servicios,primer control post parto,2023-08-01,2,2
RIBERALTA,atencion de partos en servicios,primer control post parto,2023-08-01,226,226
ROBORE,atencion de partos en servicios,primer control post parto,2023-08-01,2,2
RURRENABAQUE,atencion de partos en servicios,primer control post parto,2023-08-01,43,43
SABAYA,atencion de partos en servicios,primer control post parto,2023-08-01,1,1
SACABA,atencion de partos en servicios,primer control post parto,2023-08-01,131,131
SACABAMBA,atencion de partos en servicios,primer control post parto,2023-08-01,3,3
SACACA,atencion de partos en servicios,primer control post parto,2023-08-01,12,12
SAIPINA,atencion de partos en servicios,primer control post parto,2023-08-01,5,5
SALINAS DE GARCI MENDOZA,atencion de partos en servicios,primer control post parto,2023-08-01,2,2
SAMAIPATA,atencion de partos en servicios,primer control post parto,2023-08-01,11,11
SAN ANDRES,atencion de partos en servicios,primer control post parto,2023-08-01,1,1
SAN ANDRES DE MACHACA,atencion de partos en servicios,primer control post parto,2023-08-01,1,1
SAN BORJA,atencion de partos en servicios,primer control post parto,2023-08-01,4,4
SAN BUENA VENTURA,atencion de partos en servicios,primer control post parto,2023-08-01,12,12
SAN CARLOS,atencion de partos en servicios,primer control post parto,2023-08-01,5,5
SAN IGNACIO,atencion de partos en servicios,primer control post parto,2023-08-01,11,11
SAN IGNACIO DE VELASCO,atencion de partos en servicios,primer control post parto,2023-08-01,90,90
SAN JAVIER(STC),atencion de partos en servicios,primer control post parto,2023-08-01,29,29
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,primer control post parto,2023-08-01,16,16
SAN JUAN DE YAPACANI,atencion de partos en servicios,primer control post parto,2023-08-01,3,3
SAN JULIAN,atencion de partos en servicios,primer control post parto,2023-08-01,1,1
SAN LORENZO(PND),atencion de partos en servicios,primer control post parto,2023-08-01,3,3
SAN LORENZO(TJA),atencion de partos en servicios,primer control post parto,2023-08-01,17,17
SAN LUCAS,atencion de partos en servicios,primer control post parto,2023-08-01,17,17
SAN MATIAS,atencion de partos en servicios,primer control post parto,2023-08-01,13,13
SAN MIGUEL DE VELASCO,atencion de partos en servicios,primer control post parto,2023-08-01,16,16
SAN PEDRO,atencion de partos en servicios,primer control post parto,2023-08-01,7,7
SAN PEDRO DE BUENA VISTA,atencion de partos en servicios,primer control post parto,2023-08-01,2,2
SAN PEDRO DE MACHA,atencion de partos en servicios,primer control post parto,2023-08-01,16,16
SAN PEDRO DE TIQUINA,atencion de partos en servicios,primer control post parto,2023-08-01,1,1
SAN RAMON SCZ,atencion de partos en servicios,primer control post parto,2023-08-01,14,14
SANTA ANA,atencion de partos en servicios,primer control post parto,2023-08-01,23,23
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,primer control post parto,2023-08-01,470,470
SANTA ROSA,atencion de partos en servicios,primer control post parto,2023-08-01,10,10
SANTA ROSA DEL SARA,atencion de partos en servicios,primer control post parto,2023-08-01,5,5
SANTIAGO DE HUARI,atencion de partos en servicios,primer control post parto,2023-08-01,3,3
SANTIAGO DE HUATA,atencion de partos en servicios,primer control post parto,2023-08-01,2,2
SANTUARIO DE QUILLACAS,atencion de partos en servicios,primer control post parto,2023-08-01,3,3
SAPAHAQUI,atencion de partos en servicios,primer control post parto,2023-08-01,2,2
SENA,atencion de partos en servicios,primer control post parto,2023-08-01,12,12
SHINAOTA,atencion de partos en servicios,primer control post parto,2023-08-01,32,32
SICA SICA (VILLA AROMA),atencion de partos en servicios,primer control post parto,2023-08-01,7,7
SIPE SIPE,atencion de partos en servicios,primer control post parto,2023-08-01,46,46
SOPACHUY,atencion de partos en servicios,primer control post parto,2023-08-01,9,9
SORACACHI,atencion de partos en servicios,primer control post parto,2023-08-01,3,3
SUCRE,atencion de partos en servicios,primer control post parto,2023-08-01,523,523
TACACOMA,atencion de partos en servicios,primer control post parto,2023-08-01,1,1
TACOBAMBA,atencion de partos en servicios,primer control post parto,2023-08-01,1,1
TAPACARI,atencion de partos en servicios,primer control post parto,2023-08-01,2,2
TARABUCO,atencion de partos en servicios,primer control post parto,2023-08-01,4,4
TARACO,atencion de partos en servicios,primer control post parto,2023-08-01,1,1
TARIJA,atencion de partos en servicios,primer control post parto,2023-08-01,124,124
TARVITA,atencion de partos en servicios,primer control post parto,2023-08-01,10,10
TIAHUANACU,atencion de partos en servicios,primer control post parto,2023-08-01,9,9
TIPUANI,atencion de partos en servicios,primer control post parto,2023-08-01,5,5
TIQUIPAYA,atencion de partos en servicios,primer control post parto,2023-08-01,46,46
TIRAQUE (CBBA),atencion de partos en servicios,primer control post parto,2023-08-01,17,17
TOCO,atencion de partos en servicios,primer control post parto,2023-08-01,2,2
TOLATA,atencion de partos en servicios,primer control post parto,2023-08-01,3,3
TOMAVE,atencion de partos en servicios,primer control post parto,2023-08-01,2,2
TOMINA,atencion de partos en servicios,primer control post parto,2023-08-01,4,4
TORO TORO,atencion de partos en servicios,primer control post parto,2023-08-01,5,5
TOTORA(CBBA),atencion de partos en servicios,primer control post parto,2023-08-01,10,10
TOTORA(ORR),atencion de partos en servicios,primer control post parto,2023-08-01,1,1
TRINIDAD,atencion de partos en servicios,primer control post parto,2023-08-01,4,4
TUPIZA,atencion de partos en servicios,primer control post parto,2023-08-01,40,40
TURCO,atencion de partos en servicios,primer control post parto,2023-08-01,1,1
UNCIA,atencion de partos en servicios,primer control post parto,2023-08-01,12,12
URIONDO (A. CONCEPCION),atencion de partos en servicios,primer control post parto,2023-08-01,6,6
URUBICHA,atencion de partos en servicios,primer control post parto,2023-08-01,4,4
UYUNI,atencion de partos en servicios,primer control post parto,2023-08-01,16,16
VALLEGRANDE,atencion de partos en servicios,primer control post parto,2023-08-01,16,16
VIACHA,atencion de partos en servicios,primer control post parto,2023-08-01,6,6
VILA VILA,atencion de partos en servicios,primer control post parto,2023-08-01,1,1
VILLA CHARCAS,atencion de partos en servicios,primer control post parto,2023-08-01,2,2
VILLA MONTES,atencion de partos en servicios,primer control post parto,2023-08-01,26,26
VILLA NUEVA (LOMA ALTA),atencion de partos en servicios,primer control post parto,2023-08-01,1,1
VILLA RIVERO,atencion de partos en servicios,primer control post parto,2023-08-01,1,1
VILLA SERRANO,atencion de partos en servicios,primer control post parto,2023-08-01,3,3
VILLA TUNARI,atencion de partos en servicios,primer control post parto,2023-08-01,123,123
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en servicios,primer control post parto,2023-08-01,4,4
VINTO,atencion de partos en servicios,primer control post parto,2023-08-01,52,52
VITICHI,atencion de partos en servicios,primer control post parto,2023-08-01,9,9
WARNES,atencion de partos en servicios,primer control post parto,2023-08-01,60,60
YACUIBA,atencion de partos en servicios,primer control post parto,2023-08-01,38,38
YAMPARAEZ,atencion de partos en servicios,primer control post parto,2023-08-01,3,3
YANACACHI,atencion de partos en servicios,primer control post parto,2023-08-01,3,3
YAPACANI,atencion de partos en servicios,primer control post parto,2023-08-01,78,78
YOCALLA,atencion de partos en servicios,primer control post parto,2023-08-01,1,1
YOTALA,atencion de partos en servicios,primer control post parto,2023-08-01,6,6
