municipality,group,variable,month,RN con corte tardío de Cordón Umbilical,TOTAL
VILLA RIVERO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-07-01,2,2
VILLA SERRANO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-07-01,4,4
VILLA TUNARI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-07-01,99,99
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-07-01,1,1
VILLAZON,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-07-01,43,43
VINTO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-07-01,45,45
VITICHI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-07-01,8,8
WALDO BALLIVIAN,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-07-01,2,2
YACO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-07-01,3,3
YACUIBA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-07-01,3,3
YAMPARAEZ,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-07-01,6,6
YANACACHI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-07-01,1,1
YAPACANI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-07-01,78,78
YOCALLA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-07-01,2,2
YOTALA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-07-01,7,7
ZUDAÑEZ,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-07-01,1,1
ACACIO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-08-01,2,2
ACHACACHI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-08-01,26,26
ACHOCALLA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-08-01,6,6
AIQUILE,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-08-01,15,15
ALCALA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-08-01,1,1
ALTO BENI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-08-01,1,1
ANCORAIMES,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-08-01,3,3
APOLO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-08-01,21,21
ARAMPAMPA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-08-01,1,1
ARANI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-08-01,1,1
ARBIETO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-08-01,1,1
ARQUE,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-08-01,1,1
ASCENCION DE GUARAYOS,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-08-01,23,23
ATOCHA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-08-01,4,4
AUCAPATA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-08-01,1,1
AYATA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-08-01,1,1
AYO AYO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-08-01,4,4
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-08-01,14,14
AZURDUY,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-08-01,4,4
BATALLAS,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-08-01,4,4
BAURES,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-08-01,2,2
BELEN DE URMIRI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-08-01,2,2
BERMEJO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-08-01,17,17
BETANZOS,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-08-01,13,13
BOLIVAR,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-08-01,5,5
BOYUIBE,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-08-01,3,3
CABEZAS,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-08-01,15,15
CAIROMA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-08-01,3,3
"CAIZA ""D""",atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-08-01,6,6
CAJUATA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-08-01,11,11
CALAMARCA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-08-01,3,3
CAMARGO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-08-01,16,16
CAMATAQUI (C. VILLA ABECIA),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-08-01,3,3
CAPINOTA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-08-01,20,20
CARACOLLO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-08-01,8,8
CARANAVI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-08-01,3,3
CARAPARI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-08-01,10,10
CARIPUYO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-08-01,5,5
CARMEN RIVERO TORREZ,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-08-01,4,4
CATACORA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-08-01,1,1
CHALLAPATA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-08-01,3,3
CHARAGUA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-08-01,7,7
CHAYANTA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-08-01,5,5
CHIMORE,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-08-01,1,1
CHIPAYA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-08-01,1,1
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-08-01,26,26
CHUMA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-08-01,4,4
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-08-01,4,4
CKOCHAS,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-08-01,2,2
CLIZA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-08-01,11,11
COBIJA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-08-01,36,36
COCAPATA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-08-01,9,9
COCHABAMBA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-08-01,344,344
COLCAPIRHUA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-08-01,24,24
"COLCHA ""K""",atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-08-01,6,6
COLLANA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-08-01,1,1
COLOMI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-08-01,15,15
COLQUECHACA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-08-01,7,7
COLQUENCHA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-08-01,1,1
COLQUIRI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-08-01,5,5
CONCEPCION,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-08-01,27,27
COPACABANA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-08-01,4,4
CORIPATA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-08-01,14,14
CORO CORO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-08-01,1,1
COROICO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-08-01,23,23
CORQUE,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-08-01,4,4
COTAGAITA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-08-01,13,13
COTOCA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-08-01,11,11
CUCHUMUELA (V. G. VILLARROEL),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-08-01,1,1
CUEVO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-08-01,3,3
CULPINA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-08-01,8,8
CURAHUARA DE CARANGAS,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-08-01,2,2
CURVA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-08-01,1,1
DESAGUADERO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-08-01,2,2
EL ALTO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-08-01,449,449
EL CHORO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-08-01,2,2
EL PUENTE(STC),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-08-01,6,6
EL PUENTE(TJA),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-08-01,1,1
ENTRE RIOS TRJ,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-08-01,5,5
ENTRE RIOS CBBA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-08-01,17,17
FERNANDEZ ALONSO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-08-01,8,8
FILADELFIA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-08-01,2,2
GAIOC JATUN AYLLU YURA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-08-01,1,1
GENERAL SAAVEDRA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-08-01,5,5
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-08-01,1,1
GUTIERREZ,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-08-01,1,1
HUACARAJE,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-08-01,3,3
HUACARETA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-08-01,5,5
HUACAYA (VILLA DE HUACAYA),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-08-01,3,3
HUANUNI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-08-01,22,22
HUAYLLAMARCA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-08-01,1,1
HUMANATA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-08-01,1,1
ICHOCA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-08-01,1,1
ICLA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-08-01,2,2
INCAHUASI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-08-01,11,11
INGAVI (HUMAITA),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-08-01,2,2
INQUISIVI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-08-01,4,4
IRUPANA (VILLA DE LANZA),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-08-01,3,3
JESUS DE MACHACA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-08-01,1,1
LA ASUNTA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-08-01,49,49
LA PAZ,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-08-01,42,42
LAGUNILLAS,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-08-01,1,1
LAJA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-08-01,8,8
LICOMA PAMPA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-08-01,4,4
LLICA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-08-01,3,3
LORETO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-08-01,1,1
LURIBAY,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-08-01,6,6
MACHACAMARCA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-08-01,1,1
MAGDALENA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-08-01,5,5
MAPIRI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-08-01,21,21
MINEROS,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-08-01,5,5
MIZQUE,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-08-01,18,18
MOCOMOCO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-08-01,1,1
MOJOCOYA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-08-01,3,3
MONTEAGUDO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-08-01,34,34
MONTERO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-08-01,20,20
MOROCHATA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-08-01,5,5
NACEBE (SANTA ROSA DEL ABUNA),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-08-01,1,1
NAZACARA DE PACAJES,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-08-01,3,3
OCURI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-08-01,11,11
OMEREQUE,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-08-01,1,1
ORURO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-08-01,96,96
PADCAYA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-08-01,9,9
PADILLA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-08-01,8,8
PAILON,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-08-01,22,22
PALCA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-08-01,1,1
PALOS BLANCOS,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-08-01,19,19
PAZÑA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-08-01,1,1
PELECHUCO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-08-01,2,2
POCOATA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-08-01,15,15
POCONA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-08-01,2,2
POJO (CBBA),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-08-01,13,13
POOPO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-08-01,5,5
PORCO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-08-01,8,8
POROMA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-08-01,4,4
PORVENIR,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-08-01,2,2
POTOSI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-08-01,76,76
PUCARANI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-08-01,8,8
PUERTO ACOSTA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-08-01,3,3
PUERTO CARABUCO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-08-01,2,2
PUERTO GONZALO MORENO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-08-01,12,12
PUERTO PEREZ,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-08-01,2,2
PUERTO RICO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-08-01,2,2
PUERTO VILLARROEL,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-08-01,23,23
PUNA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-08-01,11,11
PUNATA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-08-01,45,45
QUIABAYA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-08-01,3,3
QUILLACOLLO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-08-01,15,15
QUIME,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-08-01,6,6
RAQAYPAMPA(ETA),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-08-01,2,2
