,group,variable,month,MUJERES DE 10 A 49 AÑOS 1RA DOSIS DE DT CANTIDAD,MUJERES DE 10 A 49 AÑOS 1RA DOSIS DE DT CANTIDAD,TOTALES,TOTALES,TOTALES
COLQUIRI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,47,35,47,35,82
COMANCHE,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,1,15,1,15,16
COMARAPA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,6,8,6,8,14
COMBAYA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,0,3,0,3,3
CONCEPCION,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,25,16,25,16,41
COPACABANA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,31,0,31,0,31
CORIPATA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,11,0,11,0,11
CORO CORO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,6,2,6,2,8
COROICO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,5,4,5,4,9
CORQUE,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,14,44,14,44,58
COTAGAITA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,23,49,23,49,72
COTOCA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,134,33,134,33,167
CRUZ DE MACHACAMARCA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,0,3,0,3,3
CUATRO CAÑADAS,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,15,15,15,15,30
CUCHUMUELA (V. G. VILLARROEL),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,2,0,2,0,2
CUEVO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,10,3,10,3,13
CULPINA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,37,23,37,23,60
CURAHUARA DE CARANGAS,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,3,5,3,5,8
CURVA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,0,3,0,3,3
EL ALTO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,1182,1699,1182,1699,2881
EL CHORO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,2,0,2,0,2
EL PUENTE(STC),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,24,22,24,22,46
EL PUENTE(TJA),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,14,3,14,3,17
EL TORNO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,85,92,85,92,177
EL VILLAR,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,13,1,13,1,14
ENTRE RIOS TRJ,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,8,9,8,9,17
ENTRE RIOS CBBA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,57,30,57,30,87
ESCARA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,1,0,1,0,1
ESCOMA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,12,3,12,3,15
ESMERALDA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,1,0,1,0,1
EUCALIPTUS,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,5,0,5,0,5
EUREKA (SANTOS MERCADO),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,0,4,0,4,4
EXALTACION,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,3,4,3,4,7
FERNANDEZ ALONSO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,33,0,33,0,33
FILADELFIA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,3,2,3,2,5
GENERAL SAAVEDRA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,9,1,9,1,10
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,6,13,6,13,19
GUANAY,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,42,20,42,20,62
GUAQUI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,2,6,2,6,8
GUAYARAMERIN,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,117,64,117,64,181
GUTIERREZ,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,15,18,15,18,33
HUACARETA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,2,2,2,2,4
HUACHACALLA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,2,0,2,0,2
HUANUNI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,18,34,18,34,52
HUARACAJE,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,7,0,7,0,7
HUARINA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,7,1,7,1,8
HUATAJATA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,24,5,24,5,29
HUAYLLAMARCA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,6,8,6,8,14
HUMANATA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,1,2,1,2,3
ICHOCA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,2,3,2,3,5
INCAHUASI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,27,13,27,13,40
INQUISIVI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,2,10,2,10,12
IRUPANA (VILLA DE LANZA),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,3,13,3,13,16
IXIAMAS,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,35,21,35,21,56
JESUS DE MACHACA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,12,2,12,2,14
LA ASUNTA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,72,16,72,16,88
LA GUARDIA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,56,100,56,100,156
LA PAZ,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,1553,740,1553,740,2293
LAGUNILLAS,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,5,14,5,14,19
LAJA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,10,10,10,10,20
LAS CARRERAS,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,4,0,4,0,4
LICOMA PAMPA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,4,0,4,0,4
LLALLAGUA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,51,105,51,105,156
LLICA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,1,1,1,1,2
LORETO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,4,10,4,10,14
LURIBAY,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,10,7,10,7,17
MACHACAMARCA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,7,19,7,19,26
MACHARETI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,4,2,4,2,6
MAGDALENA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,12,0,12,0,12
MAIRANA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,1,0,1,0,1
MALLA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,0,7,0,7,7
MAPIRI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,21,8,21,8,29
MECAPACA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,9,14,9,14,23
MINEROS,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,49,20,49,20,69
MIZQUE,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,28,6,28,6,34
MOCOMOCO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,5,6,5,6,11
MOJINETE,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,4,5,4,5,9
MOJOCOYA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,43,16,43,16,59
MONTEAGUDO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,25,18,25,18,43
MONTERO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,263,97,263,97,360
MORO MORO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,0,3,0,3,3
MOROCHATA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,40,14,40,14,54
NUEVO MANOA (NUEVA ESPERANZA),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,7,1,7,1,8
OCURI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,15,44,15,44,59
OKINAWA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,24,9,24,9,33
OMEREQUE,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,12,18,12,18,30
ORURO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,568,50,568,50,618
PADCAYA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,43,2,43,2,45
PADILLA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,6,3,6,3,9
PAILON,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,35,15,35,15,50
PALCA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,10,14,10,14,24
PALOS BLANCOS,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,32,50,32,50,82
PAMPA GRANDE,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,2,0,2,0,2
PAPEL PAMPA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,3,0,3,0,3
PATACAMAYA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,48,26,48,26,74
PAZÑA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,9,4,9,4,13
PELECHUCO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,3,22,3,22,25
POCOATA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,12,44,12,44,56
POCONA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,16,18,16,18,34
POJO (CBBA),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,15,14,15,14,29
POOPO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,2,2,2,2,4
PORCO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,22,0,22,0,22
POROMA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,79,31,79,31,110
PORONGO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,13,2,13,2,15
PORTACHUELO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,7,5,7,5,12
PORVENIR,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,6,16,6,16,22
POSTRER VALLE,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,1,1,1,1,2
POTOSI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,390,55,390,55,445
PRESTO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,4,13,4,13,17
PUCARANI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,54,2,54,2,56
PUERTO ACOSTA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,2,6,2,6,8
PUERTO CARABUCO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,7,4,7,4,11
PUERTO GONZALO MORENO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,7,4,7,4,11
PUERTO PEREZ,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,3,18,3,18,21
PUERTO QUIJARRO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,3,0,3,0,3
PUERTO RICO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,19,3,19,3,22
PUERTO SILES,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,0,1,0,1,1
PUERTO SUAREZ,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,18,62,18,62,80
PUERTO VILLARROEL,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,129,177,129,177,306
PUNA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,21,116,21,116,137
PUNATA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,47,2,47,2,49
QUIABAYA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,2,0,2,0,2
QUILLACOLLO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,137,757,137,757,894
QUIME,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,1,6,1,6,7
RAVELO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,28,333,28,333,361
REYES,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,56,56,56,56,112
RIBERALTA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,199,47,199,47,246
ROBORE,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,19,2,19,2,21
RURRENABAQUE,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,21,12,21,12,33
SABAYA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,4,0,4,0,4
SACABA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,197,753,197,753,950
SACABAMBA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,2,3,2,3,5
SACACA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,13,13,13,13,26
SAIPINA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,3,3,3,3,6
SALINAS DE GARCI MENDOZA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,41,49,41,49,90
SAMAIPATA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,2,0,2,0,2
SAN AGUSTIN,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,1,0,1,0,1
SAN ANDRES,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,18,15,18,15,33
SAN ANTONIO DE ESMORUCO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,0,10,0,10,10
SAN ANTONIO DE LOMERIO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,6,8,6,8,14
SAN BENITO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,19,48,19,48,67
SAN BORJA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,103,18,103,18,121
SAN BUENA VENTURA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,4,11,4,11,15
SAN CARLOS,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,25,33,25,33,58
SAN IGNACIO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,15,14,15,14,29
SAN IGNACIO DE VELASCO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,37,28,37,28,65
SAN JAVIER(BNI),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,0,8,0,8,8
SAN JAVIER(STC),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,3,0,3,0,3
SAN JOAQUIN,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,12,99,12,99,111
SAN JOSE DE CHIQUITOS,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,20,1,20,1,21
SAN JUAN DE YAPACANI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,7,41,7,41,48
SAN JULIAN,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,50,158,50,158,208
SAN LORENZO(PND),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,5,0,5,0,5
SAN LORENZO(TJA),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,25,21,25,21,46
SAN LUCAS,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,9,10,9,10,19
SAN MATIAS,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,8,1,8,1,9
SAN MIGUEL DE VELASCO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,23,9,23,9,32
SAN PEDRO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,1,0,1,0,1
SAN PEDRO DE BUENA VISTA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,38,80,38,80,118
SAN PEDRO DE CURAHUARA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,0,1,0,1,1
SAN PEDRO DE TIQUINA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,2,1,2,1,3
SAN RAFAEL,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,3,0,3,0,3
SAN RAMON BENI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,8,11,8,11,19
SAN RAMON SCZ,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,25,0,25,0,25
SANTA ANA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,31,236,31,236,267
SANTA CRUZ DE LA SIERRA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,3080,2261,3080,2261,5341
SANTA ROSA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,5,7,5,7,12
SANTA ROSA DEL SARA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,20,5,20,5,25
SANTIAGO DE CALLAPA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,6,9,6,9,15
SANTIAGO DE HUARI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,1,5,1,5,6
SANTIAGO DE HUATA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,3,10,3,10,13
SANTIAGO DE MACHACA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,0,3,0,3,3
SANTIVAÑES,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,2,4,2,4,6
SANTUARIO DE QUILLACAS,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,2,4,2,4,6
SAPAHAQUI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,3,8,3,8,11
SENA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,4,1,4,1,5
SHINAOTA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,18,30,18,30,48
SICA SICA (VILLA AROMA),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,42,13,42,13,55
SICAYA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,2,3,2,3,5
SIPE SIPE,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,74,27,74,27,101
SOPACHUY,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,25,4,25,4,29
SORACACHI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,11,9,11,9,20
SORATA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,12,33,12,33,45
SUCRE,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,434,355,434,355,789
TACACHI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,0,4,0,4,4
TACACOMA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,8,6,8,6,14
TACOBAMBA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,14,7,14,7,21
TACOPAYA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,0,23,0,23,23
TAHUA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,3,6,3,6,9
TAPACARI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,41,46,41,46,87
TARABUCO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,8,12,8,12,20
TARACO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,5,6,5,6,11
TARATA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,16,27,16,27,43
TARIJA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,501,389,501,389,890
TARVITA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,17,12,17,12,29
TEOPONTE,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,9,46,9,46,55
TIAWANACU,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,26,3,26,3,29
TINGUIPAYA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,29,76,29,76,105
TIPUANI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,17,10,17,10,27
TIQUIPAYA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,56,67,56,67,123
TIRAQUE (CBBA),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,23,1,23,1,24
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,1,5,1,5,6
TOCO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,7,7,7,7,14
TOLATA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,1,6,1,6,7
TOLEDO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,2,0,2,0,2
TOMAVE,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,14,23,14,23,37
TOMINA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,7,9,7,9,16
TORO TORO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,25,18,25,18,43
TOTORA(CBBA),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,30,27,30,27,57
TOTORA(ORR),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,4,4,4,4,8
TRIGAL,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,1,1,1,1,2
TRINIDAD,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,280,43,280,43,323
TUPIZA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,98,15,98,15,113
TURCO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,2,0,2,0,2
UMALA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,4,1,4,1,5
UNCIA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,22,20,22,20,42
URIONDO (A. CONCEPCION),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,41,17,41,17,58
URUBICHA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,6,6,6,6,12
UYUNI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,27,4,27,4,31
VACAS,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,8,4,8,4,12
VALLEGRANDE,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,32,22,32,22,54
VIACHA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,144,342,144,342,486
VILA VILA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,4,17,4,17,21
VILLA CHARCAS,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,17,2,17,2,19
VILLA MONTES,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,86,334,86,334,420
VILLA NUEVA (LOMA ALTA),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,6,0,6,0,6
VILLA RIVERO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,10,2,10,2,12
VILLA SERRANO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,20,18,20,18,38
VILLA TUNARI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,77,81,77,81,158
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-07-01,18,22,18,22,40
