,group,variable,month,MUJERES DE 10 A 49 AÑOS 2DA DOSIS DE DT CANTIDAD,MUJERES DE 10 A 49 AÑOS 2DA DOSIS DE DT CANTIDAD,TOTALES,TOTALES,TOTALES
SHINAOTA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-08-01,11,60,11,60,71
SICA SICA (VILLA AROMA),otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-08-01,38,14,38,14,52
SICAYA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-08-01,1,43,1,43,44
SIPE SIPE,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-08-01,55,67,55,67,122
SOPACHUY,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-08-01,13,1,13,1,14
SORACACHI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-08-01,17,8,17,8,25
SORATA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-08-01,10,49,10,49,59
SUCRE,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-08-01,200,319,200,319,519
TACACHI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-08-01,2,0,2,0,2
TACACOMA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-08-01,6,5,6,5,11
TACOBAMBA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-08-01,3,3,3,3,6
TACOPAYA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-08-01,4,7,4,7,11
TAHUA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-08-01,7,0,7,0,7
TAPACARI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-08-01,31,58,31,58,89
TARABUCO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-08-01,3,68,3,68,71
TARACO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-08-01,4,6,4,6,10
TARATA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-08-01,14,23,14,23,37
TARIJA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-08-01,384,168,384,168,552
TARVITA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-08-01,1,21,1,21,22
TEOPONTE,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-08-01,9,109,9,109,118
TIAWANACU,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-08-01,36,25,36,25,61
TINGUIPAYA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-08-01,7,10,7,10,17
TIPUANI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-08-01,11,4,11,4,15
TIQUIPAYA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-08-01,56,243,56,243,299
TIRAQUE (CBBA),otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-08-01,41,16,41,16,57
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-08-01,5,3,5,3,8
TOCO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-08-01,6,12,6,12,18
TOLATA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-08-01,1,20,1,20,21
TOLEDO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-08-01,1,0,1,0,1
TOMAVE,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-08-01,4,43,4,43,47
TOMINA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-08-01,7,1,7,1,8
TORO TORO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-08-01,10,52,10,52,62
TOTORA(CBBA),otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-08-01,22,20,22,20,42
TOTORA(ORR),otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-08-01,7,4,7,4,11
TRIGAL,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-08-01,1,0,1,0,1
TRINIDAD,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-08-01,197,176,197,176,373
TUPIZA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-08-01,70,70,70,70,140
TURCO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-08-01,1,6,1,6,7
UMALA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-08-01,2,12,2,12,14
UNCIA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-08-01,7,15,7,15,22
URIONDO (A. CONCEPCION),otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-08-01,23,2,23,2,25
URUBICHA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-08-01,9,7,9,7,16
UYUNI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-08-01,15,5,15,5,20
VACAS,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-08-01,6,9,6,9,15
VALLEGRANDE,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-08-01,30,58,30,58,88
VIACHA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-08-01,80,26,80,26,106
VILA VILA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-08-01,1,35,1,35,36
VILLA CHARCAS,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-08-01,19,6,19,6,25
VILLA MONTES,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-08-01,56,323,56,323,379
VILLA RIVERO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-08-01,9,0,9,0,9
VILLA SERRANO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-08-01,0,35,0,35,35
VILLA TUNARI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-08-01,84,267,84,267,351
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-08-01,14,20,14,20,34
VILLAZON,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-08-01,64,31,64,31,95
VINTO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-08-01,50,5,50,5,55
VITICHI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-08-01,5,9,5,9,14
WALDO BALLIVIAN,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-08-01,2,0,2,0,2
WARNES,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-08-01,117,103,117,103,220
YACO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-08-01,2,14,2,14,16
YACUIBA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-08-01,112,20,112,20,132
YAMPARAEZ,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-08-01,12,0,12,0,12
YANACACHI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-08-01,1,1,1,1,2
YAPACANI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-08-01,29,150,29,150,179
YOCALLA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-08-01,3,0,3,0,3
YOTALA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-08-01,6,12,6,12,18
YUNCHARA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-08-01,1,6,1,6,7
YUNGUYO DE LITORAL,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-08-01,0,4,0,4,4
ZUDAÑEZ,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-08-01,2,0,2,0,2
ACACIO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-09-01,9,11,9,11,20
ACHACACHI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-09-01,17,36,17,36,53
ACHOCALLA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-09-01,16,13,16,13,29
AIQUILE,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-09-01,10,75,10,75,85
ALALAY,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-09-01,0,5,0,5,5
ALCALA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-09-01,0,2,0,2,2
ALTO BENI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-09-01,12,8,12,8,20
ANCORAIMES,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-09-01,15,81,15,81,96
ANDAMARCA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-09-01,2,4,2,4,6
ANTEQUERA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-09-01,2,4,2,4,6
ANZALDO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-09-01,6,14,6,14,20
APOLO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-09-01,4,9,4,9,13
ARAMPAMPA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-09-01,9,18,9,18,27
ARANI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-09-01,6,2,6,2,8
ARBIETO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-09-01,11,35,11,35,46
ARQUE,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-09-01,16,11,16,11,27
ASCENCION DE GUARAYOS,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-09-01,98,12,98,12,110
ATOCHA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-09-01,8,6,8,6,14
AUCAPATA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-09-01,0,24,0,24,24
AYATA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-09-01,11,56,11,56,67
AYO AYO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-09-01,8,2,8,2,10
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-09-01,10,54,10,54,64
AZURDUY,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-09-01,14,15,14,15,29
BATALLAS,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-09-01,0,93,0,93,93
BAURES,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-09-01,31,4,31,4,35
BELEN DE ANDAMARCA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-09-01,2,0,2,0,2
BELEN DE URMIRI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-09-01,0,2,0,2,2
BERMEJO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-09-01,76,77,76,77,153
BETANZOS,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-09-01,16,65,16,65,81
BOLIVAR,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-09-01,1,2,1,2,3
BOLPEBRA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-09-01,2,11,2,11,13
BOYUIBE,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-09-01,2,10,2,10,12
BUENA VISTA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-09-01,20,37,20,37,57
CABEZAS,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-09-01,31,97,31,97,128
CAIROMA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-09-01,8,53,8,53,61
"CAIZA ""D""",otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-09-01,9,20,9,20,29
CAJUATA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-09-01,7,35,7,35,42
CALACOTO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-09-01,0,16,0,16,16
CALAMARCA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-09-01,9,2,9,2,11
CAMARGO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-09-01,8,4,8,4,12
CAMATAQUI (C. VILLA ABECIA),otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-09-01,3,0,3,0,3
CAMIRI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-09-01,41,27,41,27,68
CAPINOTA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-09-01,24,20,24,20,44
CAQUIAVIRI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-09-01,6,3,6,3,9
CARACOLLO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-09-01,14,6,14,6,20
CARANAVI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-09-01,171,41,171,41,212
CARAPARI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-09-01,20,2,20,2,22
CARIPUYO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-09-01,3,5,3,5,8
CARMEN RIVERO TORREZ,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-09-01,10,2,10,2,12
CHALLAPATA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-09-01,28,6,28,6,34
CHAQUI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-09-01,3,1,3,1,4
CHARAGUA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-09-01,15,35,15,35,50
CHARAÑA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-09-01,1,0,1,0,1
CHAYANTA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-09-01,21,18,21,18,39
CHIMORE,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-09-01,23,15,23,15,38
CHIPAYA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-09-01,3,9,3,9,12
CHOQUE COTA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-09-01,2,0,2,0,2
CHUA COCANI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-09-01,2,72,2,72,74
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-09-01,8,5,8,5,13
CHUMA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-09-01,3,23,3,23,26
CHUQUIHUTA AYLLU JUCUMANI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-09-01,25,7,25,7,32
CKOCHAS,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-09-01,8,2,8,2,10
CLIZA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-09-01,24,31,24,31,55
COBIJA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-09-01,110,41,110,41,151
COCAPATA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-09-01,46,51,46,51,97
COCHABAMBA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-09-01,561,1727,561,1727,2288
COIPASA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-09-01,0,2,0,2,2
COLCAPIRHUA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-09-01,63,33,63,33,96
"COLCHA ""K""",otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-09-01,25,4,25,4,29
COLLANA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-09-01,1,0,1,0,1
COLOMI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-09-01,20,3,20,3,23
COLPA BELGICA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-09-01,10,3,10,3,13
COLQUECHACA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-09-01,13,13,13,13,26
COLQUENCHA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-09-01,2,0,2,0,2
COLQUIRI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-09-01,29,24,29,24,53
COMANCHE,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-09-01,0,14,0,14,14
COMARAPA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-09-01,7,3,7,3,10
COMBAYA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-09-01,0,16,0,16,16
CONCEPCION,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-09-01,14,29,14,29,43
COPACABANA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-09-01,6,14,6,14,20
CORIPATA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-09-01,6,0,6,0,6
CORO CORO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-09-01,2,11,2,11,13
COROICO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-09-01,22,5,22,5,27
CORQUE,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-09-01,5,0,5,0,5
COTAGAITA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-09-01,9,123,9,123,132
COTOCA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-09-01,103,54,103,54,157
CRUZ DE MACHACAMARCA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-09-01,0,6,0,6,6
CUATRO CAÑADAS,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-09-01,38,34,38,34,72
CUEVO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-09-01,2,0,2,0,2
CULPINA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-09-01,11,51,11,51,62
CURAHUARA DE CARANGAS,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-09-01,3,0,3,0,3
CURVA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-09-01,4,0,4,0,4
DESAGUADERO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-09-01,1,0,1,0,1
EL ALTO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-09-01,1232,3900,1232,3900,5132
EL CHORO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-09-01,1,7,1,7,8
EL PUENTE(STC),otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-09-01,7,5,7,5,12
EL PUENTE(TJA),otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-09-01,4,36,4,36,40
EL TORNO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-09-01,74,128,74,128,202
EL VILLAR,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-09-01,33,0,33,0,33
ENTRE RIOS TRJ,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-09-01,8,53,8,53,61
ENTRE RIOS CBBA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-09-01,62,11,62,11,73
ESCOMA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-09-01,9,2,9,2,11
EUCALIPTUS,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-09-01,5,4,5,4,9
EUREKA (SANTOS MERCADO),otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-09-01,0,3,0,3,3
EXALTACION,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-09-01,1,1,1,1,2
FERNANDEZ ALONSO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-09-01,8,44,8,44,52
FILADELFIA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-09-01,1,4,1,4,5
GENERAL SAAVEDRA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-09-01,10,60,10,60,70
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-09-01,7,23,7,23,30
GUANAY,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-09-01,39,14,39,14,53
GUAQUI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-09-01,6,27,6,27,33
GUAYARAMERIN,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-09-01,80,165,80,165,245
GUTIERREZ,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-09-01,17,22,17,22,39
HUACARETA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-09-01,5,158,5,158,163
HUACAYA (VILLA DE HUACAYA),otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-09-01,1,5,1,5,6
HUACHACALLA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-09-01,3,0,3,0,3
HUANUNI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-09-01,22,65,22,65,87
HUARACAJE,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-09-01,9,6,9,6,15
HUARINA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-09-01,2,0,2,0,2
HUATAJATA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-09-01,0,10,0,10,10
HUAYLLAMARCA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-09-01,6,0,6,0,6
HUMANATA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-09-01,0,1,0,1,1
ICHOCA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-09-01,0,61,0,61,61
INCAHUASI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-09-01,5,9,5,9,14
INQUISIVI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-09-01,3,9,3,9,12
IRUPANA (VILLA DE LANZA),otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-09-01,8,3,8,3,11
IXIAMAS,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-09-01,29,22,29,22,51
JESUS DE MACHACA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-09-01,0,60,0,60,60
LA ASUNTA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-09-01,31,56,31,56,87
LA GUARDIA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-09-01,57,372,57,372,429
LA PAZ,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-09-01,1099,879,1099,879,1978
LAGUNILLAS,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-09-01,5,16,5,16,21
LAJA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-09-01,14,82,14,82,96
LAS CARRERAS,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-09-01,1,1,1,1,2
LICOMA PAMPA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-09-01,2,0,2,0,2
LLALLAGUA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-09-01,37,384,37,384,421
LLICA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-09-01,1,0,1,0,1
LORETO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-09-01,3,0,3,0,3
LURIBAY,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-09-01,2,28,2,28,30
MACHACAMARCA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-09-01,4,2,4,2,6
MACHARETI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-09-01,7,30,7,30,37
MAGDALENA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-09-01,40,0,40,0,40
MAIRANA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-09-01,4,0,4,0,4
MALLA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-09-01,11,17,11,17,28
MAPIRI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-09-01,22,18,22,18,40
MECAPACA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-09-01,1,23,1,23,24
MINEROS,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-09-01,78,56,78,56,134
MIZQUE,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-09-01,58,40,58,40,98
MOCOMOCO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-09-01,13,16,13,16,29
MOJOCOYA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-09-01,5,11,5,11,16
MONTEAGUDO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-09-01,27,59,27,59,86
MONTERO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-09-01,169,361,169,361,530
MORO MORO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-09-01,0,9,0,9,9
MOROCHATA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-09-01,4,12,4,12,16
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-09-01,1,0,1,0,1
NAZACARA DE PACAJES,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-09-01,7,0,7,0,7
NUEVO MANOA (NUEVA ESPERANZA),otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-09-01,4,2,4,2,6
OCURI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-09-01,13,35,13,35,48
OKINAWA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-09-01,20,14,20,14,34
OMEREQUE,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-09-01,5,5,5,5,10
ORURO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-09-01,451,106,451,106,557
PADCAYA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-09-01,10,49,10,49,59
PAILON,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-09-01,22,19,22,19,41
PALCA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-09-01,3,8,3,8,11
PALOS BLANCOS,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-09-01,41,120,41,120,161
PAMPA GRANDE,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-09-01,9,14,9,14,23
PAPEL PAMPA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-09-01,4,24,4,24,28
PASORAPA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-09-01,1,1,1,1,2
