municipality,group,variable,month,Mujeres de 15 a 49 años 1ra dosis de dT,TOTAL
PALOS BLANCOS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-07-01,103,103
PAMPA AULLAGAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-07-01,4,4
PAMPA GRANDE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-07-01,19,19
PAPEL PAMPA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-07-01,18,18
PASORAPA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-07-01,3,3
PATACAMAYA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-07-01,36,36
PAZÑA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-07-01,6,6
PELECHUCO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-07-01,7,7
POCOATA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-07-01,88,88
POCONA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-07-01,51,51
POJO (CBBA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-07-01,74,74
POOPO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-07-01,39,39
PORCO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-07-01,10,10
POROMA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-07-01,87,87
PORONGO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-07-01,26,26
PORTACHUELO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-07-01,25,25
PORVENIR,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-07-01,5,5
POSTRER VALLE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-07-01,1,1
POTOSI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-07-01,466,466
PRESTO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-07-01,31,31
PUCARA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-07-01,2,2
PUCARANI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-07-01,115,115
PUERTO ACOSTA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-07-01,26,26
PUERTO CARABUCO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-07-01,11,11
PUERTO GONZALO MORENO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-07-01,31,31
PUERTO PEREZ,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-07-01,72,72
PUERTO QUIJARRO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-07-01,131,131
PUERTO RICO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-07-01,14,14
PUERTO SILES,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-07-01,25,25
PUERTO SUAREZ,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-07-01,19,19
PUERTO VILLARROEL,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-07-01,141,141
PUNA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-07-01,152,152
PUNATA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-07-01,161,161
QUIABAYA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-07-01,34,34
QUILLACOLLO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-07-01,386,386
QUIME,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-07-01,7,7
QUIRUSILLAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-07-01,8,8
RAVELO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-07-01,32,32
REYES,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-07-01,16,16
RIBERALTA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-07-01,294,294
ROBORE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-07-01,29,29
RURRENABAQUE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-07-01,38,38
SABAYA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-07-01,5,5
SACABA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-07-01,670,670
SACABAMBA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-07-01,9,9
SACACA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-07-01,39,39
SAIPINA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-07-01,27,27
SALINAS DE GARCI MENDOZA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-07-01,13,13
SAMAIPATA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-07-01,41,41
SAN ANDRES,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-07-01,34,34
SAN ANDRES DE MACHACA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-07-01,2,2
SAN ANTONIO DE LOMERIO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-07-01,18,18
SAN BENITO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-07-01,55,55
SAN BORJA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-07-01,135,135
SAN BUENA VENTURA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-07-01,13,13
SAN CARLOS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-07-01,37,37
SAN IGNACIO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-07-01,67,67
SAN IGNACIO DE VELASCO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-07-01,48,48
SAN JAVIER(BNI),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-07-01,37,37
SAN JAVIER(STC),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-07-01,7,7
SAN JOAQUIN,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-07-01,128,128
SAN JOSE DE CHIQUITOS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-07-01,38,38
SAN JUAN DE YAPACANI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-07-01,14,14
SAN JULIAN,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-07-01,71,71
SAN LORENZO(PND),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-07-01,4,4
SAN LORENZO(TJA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-07-01,192,192
SAN LUCAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-07-01,123,123
SAN MATIAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-07-01,22,22
SAN MIGUEL DE VELASCO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-07-01,1,1
SAN PEDRO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-07-01,60,60
SAN PEDRO DE BUENA VISTA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-07-01,34,34
SAN PEDRO DE CURAHUARA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-07-01,2,2
SAN PEDRO DE TIQUINA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-07-01,20,20
SAN RAMON,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-07-01,83,83
SAN RAMON,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-07-01,14,14
SANTA ANA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-07-01,59,59
SANTA CRUZ DE LA SIERRA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-07-01,5633,5633
SANTA ROSA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-07-01,83,83
SANTA ROSA DEL SARA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-07-01,75,75
SANTIAGO DE CALLAPA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-07-01,1,1
SANTIAGO DE HUARI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-07-01,21,21
SANTIAGO DE MACHACA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-07-01,38,38
SANTIVAÑES,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-07-01,7,7
SAPAHAQUI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-07-01,27,27
SENA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-07-01,8,8
SICA SICA (VILLA AROMA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-07-01,12,12
SICAYA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-07-01,9,9
SIPE SIPE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-07-01,48,48
SOPACHUY,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-07-01,28,28
SORACACHI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-07-01,23,23
SORATA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-07-01,83,83
SUCRE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-07-01,1072,1072
TACACHI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-07-01,1,1
TACACOMA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-07-01,36,36
TACOBAMBA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-07-01,23,23
TACOPAYA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-07-01,23,23
TAHUA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-07-01,8,8
TAPACARI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-07-01,147,147
TARABUCO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-07-01,33,33
TARACO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-07-01,3,3
TARATA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-07-01,14,14
TARIJA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-07-01,469,469
TARVITA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-07-01,64,64
TEOPONTE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-07-01,19,19
TIAWANACU,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-07-01,26,26
TINGUIPAYA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-07-01,75,75
TIPUANI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-07-01,17,17
TIQUIPAYA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-07-01,90,90
TIRAQUE (CBBA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-07-01,149,149
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-07-01,2,2
TOCO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-07-01,9,9
TOLATA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-07-01,70,70
TOLEDO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-07-01,9,9
TOMAVE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-07-01,15,15
TOMINA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-07-01,33,33
TORO TORO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-07-01,16,16
TOTORA(CBBA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-07-01,51,51
TOTORA(ORR),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-07-01,4,4
TRINIDAD,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-07-01,534,534
TUPIZA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-07-01,134,134
TURCO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-07-01,19,19
UMALA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-07-01,2,2
UNCIA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-07-01,43,43
URIONDO (A. CONCEPCION),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-07-01,35,35
URUBICHA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-07-01,4,4
UYUNI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-07-01,70,70
VACAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-07-01,42,42
VALLEGRANDE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-07-01,14,14
VIACHA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-07-01,108,108
VILA VILA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-07-01,2,2
VILLA MONTES,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-07-01,62,62
VILLA NUEVA (LOMA ALTA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-07-01,4,4
VILLA RIVERO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-07-01,7,7
VILLA SERRANO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-07-01,19,19
VILLA TUNARI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-07-01,262,262
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-07-01,25,25
VILLAZON,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-07-01,128,128
VINTO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-07-01,521,521
VITICHI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-07-01,12,12
WARNES,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-07-01,184,184
YACO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-07-01,17,17
YACUIBA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-07-01,106,106
YAMPARAEZ,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-07-01,8,8
YANACACHI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-07-01,4,4
YAPACANI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-07-01,27,27
YOCALLA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-07-01,3,3
YOTALA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-07-01,21,21
YUNCHARA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-07-01,13,13
ZUDAÑEZ,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-07-01,14,14
ACACIO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-08-01,7,7
ACHACACHI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-08-01,706,706
ACHOCALLA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-08-01,21,21
AIQUILE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-08-01,24,24
ALCALA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-08-01,7,7
ANCORAIMES,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-08-01,30,30
ANDAMARCA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-08-01,32,32
ANTEQUERA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-08-01,296,296
ANZALDO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-08-01,99,99
APOLO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-08-01,58,58
ARAMPAMPA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-08-01,6,6
ARANI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-08-01,38,38
ARBIETO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-08-01,70,70
ARQUE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-08-01,15,15
ASCENCION DE GUARAYOS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-08-01,77,77
ATOCHA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-08-01,154,154
AUCAPATA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-08-01,2,2
AYATA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-08-01,18,18
AYO AYO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-08-01,4,4
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-08-01,316,316
AZURDUY,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-08-01,63,63
BATALLAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-08-01,136,136
BAURES,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-08-01,9,9
BELEN DE ANDAMARCA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-08-01,1,1
BELEN DE URMIRI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-08-01,8,8
BELLA FLOR,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-08-01,5,5
BERMEJO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-08-01,800,800
BETANZOS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-08-01,89,89
BOLIVAR,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-08-01,4,4
BOLPEBRA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-08-01,8,8
BOYUIBE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-08-01,1,1
BUENA VISTA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-08-01,53,53
CABEZAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-08-01,31,31
CAIROMA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-08-01,53,53
"CAIZA ""D""",otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-08-01,15,15
CAJUATA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-08-01,17,17
CALACOTO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-08-01,24,24
CALAMARCA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-08-01,20,20
CAMARGO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-08-01,19,19
CAMATAQUI (C. VILLA ABECIA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-08-01,19,19
CAMIRI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-08-01,205,205
CAPINOTA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-08-01,105,105
CAQUIAVIRI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-08-01,3,3
CARACOLLO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-08-01,23,23
CARANAVI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-08-01,170,170
CARANGAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-08-01,2,2
CARAPARI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-08-01,31,31
CARMEN RIVERO TORREZ,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-08-01,32,32
CHACARILLA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-08-01,1,1
CHALLAPATA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-08-01,66,66
CHAQUI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-08-01,19,19
CHARAGUA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-08-01,61,61
CHARAÑA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-08-01,4,4
CHAYANTA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-08-01,21,21
CHIMORE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-08-01,33,33
CHIPAYA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-08-01,2,2
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-08-01,135,135
CHUMA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-08-01,6,6
CLIZA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-08-01,97,97
COBIJA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-08-01,256,256
COCHABAMBA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-08-01,5781,5781
COLCAPIRHUA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-08-01,93,93
"COLCHA ""K""",otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-08-01,94,94
COLLANA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-08-01,4,4
COLOMI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-08-01,82,82
COLPA BELGICA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-08-01,13,13
COLQUECHACA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-08-01,110,110
COLQUENCHA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-08-01,11,11
COLQUIRI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-08-01,122,122
COMANCHE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-08-01,3,3
COMARAPA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-08-01,155,155
COMBAYA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-08-01,4,4
CONCEPCION,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-08-01,69,69
COPACABANA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-08-01,16,16
CORIPATA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-08-01,29,29
CORO CORO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-08-01,16,16
COROICO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-08-01,153,153
CORQUE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-08-01,19,19
COTAGAITA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-08-01,53,53
COTOCA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-08-01,237,237
CUATRO CAÑADAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-08-01,26,26
CUCHUMUELA (V. G. VILLARROEL),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-08-01,8,8
CUEVO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-08-01,26,26
CULPINA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-08-01,52,52
CURAHUARA DE CARANGAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-08-01,65,65
CURVA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-08-01,6,6
DESAGUADERO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-08-01,208,208
EL ALTO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-08-01,3460,3460
EL CHORO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-08-01,5,5
EL PUENTE(STC),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-08-01,17,17
EL PUENTE(TJA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-08-01,10,10
EL TORNO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-08-01,209,209
EL VILLAR,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-08-01,6,6
ENTRE RIOS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-08-01,260,260
ENTRE RIOS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-08-01,65,65
EUCALIPTUS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-08-01,4,4
EUREKA (SANTOS MERCADO),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-08-01,4,4
EXALTACION,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-08-01,1,1
FERNANDEZ ALONSO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-08-01,38,38
FILADELFIA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-08-01,38,38
GENERAL SAAVEDRA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-08-01,62,62
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-08-01,10,10
GUANAY,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-08-01,33,33
GUAQUI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-08-01,79,79
GUAYARAMERIN,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-08-01,364,364
GUTIERREZ,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-08-01,2,2
HUACARETA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-08-01,28,28
HUACAYA (VILLA DE HUACAYA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-08-01,2,2
