,group,variable,month,ANTIROTAVIRICA 1RA. DOSIS,ANTIROTAVIRICA 1RA. DOSIS,TOTALES
SICAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-07-01,8,1,9
SIPE SIPE,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-07-01,87,2,89
SOPACHUY,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-07-01,1,6,7
SORACACHI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-07-01,12,9,21
SORATA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-07-01,14,23,37
SUCRE,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-07-01,554,10,564
TACACHI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-07-01,0,1,1
TACACOMA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-07-01,9,0,9
TACOBAMBA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-07-01,9,4,13
TACOPAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-07-01,7,2,9
TAHUA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-07-01,1,0,1
TAPACARI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-07-01,21,22,43
TARABUCO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-07-01,9,21,30
TARACO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-07-01,1,2,3
TARATA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-07-01,15,1,16
TARIJA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-07-01,397,5,402
TARVITA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-07-01,12,11,23
TEOPONTE,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-07-01,16,6,22
TIAWANACU,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-07-01,16,3,19
TINGUIPAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-07-01,21,14,35
TIPUANI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-07-01,26,2,28
TIQUIPAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-07-01,102,27,129
TIRAQUE (CBBA),vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-07-01,31,10,41
TITO YUPANQUI (PARQUIPUJIO),vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-07-01,2,0,2
TOCO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-07-01,6,4,10
TOLATA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-07-01,5,2,7
TOLEDO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-07-01,1,0,1
TOMAVE,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-07-01,10,6,16
TOMINA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-07-01,1,10,11
TORO TORO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-07-01,5,7,12
TOTORA(CBBA),vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-07-01,29,8,37
TOTORA(ORR),vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-07-01,3,4,7
TRIGAL,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-07-01,2,0,2
TRINIDAD,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-07-01,240,1,241
TUPIZA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-07-01,97,3,100
TURCO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-07-01,2,0,2
UMALA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-07-01,5,4,9
UNCIA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-07-01,47,14,61
URIONDO (A. CONCEPCION),vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-07-01,18,8,26
URUBICHA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-07-01,5,5,10
UYUNI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-07-01,38,6,44
VACAS,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-07-01,8,16,24
VALLEGRANDE,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-07-01,21,5,26
VIACHA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-07-01,66,19,85
VILA VILA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-07-01,4,4,8
VILLA CHARCAS,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-07-01,24,1,25
VILLA MONTES,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-07-01,79,9,88
VILLA NUEVA (LOMA ALTA),vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-07-01,0,4,4
VILLA RIVERO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-07-01,17,1,18
VILLA SERRANO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-07-01,16,5,21
VILLA TUNARI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-07-01,129,9,138
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-07-01,12,7,19
VILLAZON,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-07-01,77,6,83
VINTO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-07-01,106,0,106
VITICHI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-07-01,8,4,12
WALDO BALLIVIAN,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-07-01,4,2,6
WARNES,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-07-01,228,14,242
YACO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-07-01,2,8,10
YACUIBA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-07-01,167,16,183
YAMPARAEZ,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-07-01,9,2,11
YANACACHI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-07-01,9,6,15
YAPACANI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-07-01,127,4,131
YOCALLA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-07-01,14,9,23
YOTALA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-07-01,4,3,7
YUNCHARA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-07-01,2,7,9
ZUDAÑEZ,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-07-01,3,3,6
ACACIO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-08-01,3,6,9
ACHACACHI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-08-01,40,22,62
ACHOCALLA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-08-01,0,4,4
AIQUILE,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-08-01,22,12,34
ALALAY,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-08-01,1,3,4
ALCALA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-08-01,3,1,4
ALTO BENI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-08-01,26,7,33
ANCORAIMES,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-08-01,9,16,25
ANDAMARCA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-08-01,7,4,11
ANTEQUERA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-08-01,3,2,5
ANZALDO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-08-01,11,5,16
APOLO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-08-01,21,14,35
ARAMPAMPA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-08-01,2,4,6
ARANI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-08-01,14,0,14
ARBIETO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-08-01,18,6,24
ARQUE,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-08-01,13,7,20
ASCENCION DE GUARAYOS,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-08-01,126,3,129
ATOCHA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-08-01,9,9,18
AUCAPATA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-08-01,1,4,5
AYATA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-08-01,11,7,18
AYO AYO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-08-01,9,3,12
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-08-01,35,19,54
AZURDUY,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-08-01,8,7,15
BATALLAS,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-08-01,20,8,28
BAURES,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-08-01,19,2,21
BELEN DE ANDAMARCA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-08-01,2,0,2
BELEN DE URMIRI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-08-01,0,3,3
BELLA FLOR,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-08-01,4,2,6
BERMEJO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-08-01,50,26,76
BETANZOS,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-08-01,17,13,30
BOLIVAR,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-08-01,7,6,13
BOLPEBRA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-08-01,1,5,6
BOYUIBE,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-08-01,6,1,7
BUENA VISTA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-08-01,23,5,28
CABEZAS,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-08-01,26,17,43
CAIROMA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-08-01,11,4,15
"CAIZA ""D""",vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-08-01,10,4,14
CAJUATA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-08-01,17,3,20
CALACOTO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-08-01,2,3,5
CALAMARCA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-08-01,15,6,21
CAMARGO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-08-01,33,5,38
CAMATAQUI (C. VILLA ABECIA),vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-08-01,6,0,6
CAMIRI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-08-01,67,3,70
CAPINOTA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-08-01,39,1,40
CAQUIAVIRI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-08-01,6,5,11
CARACOLLO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-08-01,27,11,38
CARANAVI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-08-01,72,17,89
CARAPARI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-08-01,18,5,23
CARIPUYO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-08-01,3,17,20
CARMEN RIVERO TORREZ,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-08-01,12,2,14
CHACARILLA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-08-01,1,0,1
CHALLAPATA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-08-01,50,10,60
CHAQUI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-08-01,14,8,22
CHARAGUA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-08-01,33,25,58
CHARAÑA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-08-01,2,2,4
CHAYANTA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-08-01,18,11,29
CHIMORE,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-08-01,42,7,49
CHIPAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-08-01,10,0,10
CHUA COCANI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-08-01,3,1,4
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-08-01,31,10,41
CHUMA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-08-01,8,6,14
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-08-01,10,10,20
CKOCHAS,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-08-01,18,8,26
CLIZA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-08-01,40,10,50
COBIJA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-08-01,138,3,141
COCAPATA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-08-01,12,22,34
COCHABAMBA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-08-01,1331,8,1339
COIPASA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-08-01,0,1,1
COLCAPIRHUA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-08-01,67,4,71
"COLCHA ""K""",vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-08-01,25,5,30
COLLANA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-08-01,2,0,2
COLOMI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-08-01,29,9,38
COLPA BELGICA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-08-01,13,0,13
COLQUECHACA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-08-01,24,46,70
COLQUENCHA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-08-01,12,1,13
COLQUIRI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-08-01,16,22,38
COMANCHE,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-08-01,4,0,4
COMARAPA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-08-01,26,6,32
COMBAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-08-01,4,5,9
CONCEPCION,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-08-01,36,10,46
COPACABANA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-08-01,7,10,17
CORIPATA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-08-01,23,1,24
CORO CORO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-08-01,2,7,9
COROICO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-08-01,24,5,29
CORQUE,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-08-01,5,2,7
COTAGAITA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-08-01,20,11,31
COTOCA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-08-01,181,4,185
CUATRO CAÑADAS,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-08-01,41,2,43
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-08-01,1,2,3
CUEVO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-08-01,2,0,2
CULPINA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-08-01,20,12,32
CURAHUARA DE CARANGAS,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-08-01,4,1,5
CURVA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-08-01,1,4,5
DESAGUADERO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-08-01,10,2,12
EL ALTO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-08-01,1456,79,1535
EL CHORO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-08-01,3,6,9
EL PUENTE(STC),vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-08-01,22,1,23
EL PUENTE(TJA),vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-08-01,11,7,18
EL TORNO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-08-01,115,1,116
EL VILLAR,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-08-01,8,0,8
ENTRE RIOS TRJ,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-08-01,33,15,48
ENTRE RIOS CBBA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-08-01,63,5,68
ESCARA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-08-01,3,0,3
ESCOMA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-08-01,14,1,15
EUCALIPTUS,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-08-01,6,0,6
EUREKA (SANTOS MERCADO),vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-08-01,0,1,1
EXALTACION,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-08-01,1,4,5
FERNANDEZ ALONSO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-08-01,24,4,28
FILADELFIA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-08-01,5,2,7
GENERAL SAAVEDRA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-08-01,38,22,60
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-08-01,5,12,17
GUANAY,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-08-01,25,9,34
GUAQUI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-08-01,7,3,10
GUAYARAMERIN,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-08-01,105,7,112
GUTIERREZ,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-08-01,29,12,41
HUACARETA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-08-01,10,2,12
HUACAYA (VILLA DE HUACAYA),vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-08-01,1,7,8
HUACHACALLA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-08-01,1,0,1
HUANUNI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-08-01,53,1,54
HUARACAJE,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-08-01,7,0,7
HUARINA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-08-01,6,6,12
HUATAJATA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-08-01,3,1,4
HUAYLLAMARCA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-08-01,2,2,4
HUMANATA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-08-01,0,5,5
ICHOCA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-08-01,3,3,6
ICLA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-08-01,3,7,10
INCAHUASI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-08-01,13,8,21
INQUISIVI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-08-01,8,15,23
IRUPANA (VILLA DE LANZA),vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-08-01,15,6,21
IXIAMAS,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-08-01,18,1,19
JESUS DE MACHACA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-08-01,13,2,15
LA ASUNTA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-08-01,71,20,91
LA GUARDIA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-08-01,182,3,185
LA PAZ,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-08-01,1350,16,1366
LA RIVERA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-08-01,1,0,1
LAGUNILLAS,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-08-01,12,3,15
LAJA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-08-01,17,4,21
LAS CARRERAS,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-08-01,5,2,7
LICOMA PAMPA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-08-01,1,0,1
LLALLAGUA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-08-01,50,42,92
LLICA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-08-01,11,0,11
LORETO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-08-01,3,2,5
LURIBAY,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-08-01,4,4,8
MACHACAMARCA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-08-01,7,0,7
MACHARETI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-08-01,11,1,12
MAGDALENA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-08-01,25,8,33
MAIRANA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-08-01,17,1,18
MALLA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-08-01,0,3,3
MAPIRI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-08-01,26,2,28
MECAPACA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-08-01,22,1,23
MINEROS,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-08-01,34,15,49
MIZQUE,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-08-01,34,17,51
MOCOMOCO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-08-01,11,7,18
MOJINETE,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-08-01,0,1,1
MOJOCOYA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-08-01,6,6,12
MONTEAGUDO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-08-01,41,4,45
MONTERO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-08-01,247,17,264
MORO MORO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-08-01,2,1,3
MOROCHATA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-08-01,5,20,25
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-08-01,1,7,8
NAZACARA DE PACAJES,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-08-01,1,0,1
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-08-01,1,0,1
OCURI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-08-01,14,16,30
OKINAWA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-08-01,21,0,21
OMEREQUE,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-08-01,6,3,9
ORURO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-08-01,642,11,653
PADCAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-08-01,24,6,30
PADILLA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-08-01,9,1,10
PAILON,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-08-01,44,78,122
PALCA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-08-01,16,5,21
PALOS BLANCOS,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-08-01,37,19,56
PAMPA AULLAGAS,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-08-01,3,1,4
PAMPA GRANDE,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-08-01,12,2,14
PAPEL PAMPA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-08-01,3,1,4
PASORAPA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-08-01,1,0,1
PATACAMAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-08-01,38,4,42
PAZÑA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-08-01,6,3,9
PELECHUCO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-08-01,6,2,8
POCOATA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-08-01,10,20,30
POCONA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-08-01,12,3,15
POJO (CBBA),vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-08-01,18,7,25
