,group,variable,month,PENTAVALENTE 1RA. DOSIS,PENTAVALENTE 1RA. DOSIS,TOTALES
SAMAIPATA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-07-01,10,5,15
SAN AGUSTIN,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-07-01,4,0,4
SAN ANDRES,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-07-01,26,1,27
SAN ANDRES DE MACHACA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-07-01,2,2,4
SAN ANTONIO DE ESMORUCO,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-07-01,3,0,3
SAN ANTONIO DE LOMERIO,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-07-01,12,11,23
SAN BENITO,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-07-01,12,4,16
SAN BORJA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-07-01,91,26,117
SAN BUENA VENTURA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-07-01,19,4,23
SAN CARLOS,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-07-01,40,5,45
SAN IGNACIO,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-07-01,39,33,72
SAN IGNACIO DE VELASCO,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-07-01,40,12,52
SAN JAVIER(BNI),vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-07-01,3,2,5
SAN JAVIER(STC),vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-07-01,42,1,43
SAN JOAQUIN,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-07-01,12,0,12
SAN JOSE DE CHIQUITOS,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-07-01,24,2,26
SAN JUAN DE YAPACANI,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-07-01,17,3,20
SAN JULIAN,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-07-01,86,54,140
SAN LORENZO(PND),vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-07-01,10,3,13
SAN LORENZO(TJA),vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-07-01,23,8,31
SAN LUCAS,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-07-01,33,16,49
SAN MATIAS,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-07-01,45,4,49
SAN PABLO DE LIPEZ,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-07-01,2,1,3
SAN PEDRO,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-07-01,22,0,22
SAN PEDRO DE BUENA VISTA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-07-01,35,38,73
SAN PEDRO DE CURAHUARA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-07-01,1,6,7
SAN PEDRO DE QUEMES,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-07-01,2,0,2
SAN PEDRO DE TIQUINA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-07-01,10,0,10
SAN RAFAEL,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-07-01,2,0,2
SAN RAMON BENI,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-07-01,5,13,18
SAN RAMON SCZ,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-07-01,19,0,19
SANTA ANA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-07-01,46,8,54
SANTA CRUZ DE LA SIERRA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-07-01,3282,50,3332
SANTA ROSA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-07-01,21,9,30
SANTA ROSA DEL SARA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-07-01,28,4,32
SANTIAGO DE CALLAPA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-07-01,4,3,7
SANTIAGO DE HUARI,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-07-01,5,4,9
SANTIAGO DE HUATA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-07-01,6,4,10
SANTIAGO DE MACHACA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-07-01,7,2,9
SANTIVAÑES,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-07-01,2,1,3
SANTUARIO DE QUILLACAS,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-07-01,5,4,9
SAPAHAQUI,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-07-01,9,2,11
SENA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-07-01,16,0,16
SHINAOTA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-07-01,44,6,50
SICA SICA (VILLA AROMA),vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-07-01,9,8,17
SICAYA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-07-01,8,1,9
SIPE SIPE,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-07-01,70,1,71
SOPACHUY,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-07-01,1,6,7
SORACACHI,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-07-01,13,8,21
SORATA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-07-01,14,24,38
SUCRE,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-07-01,581,11,592
TACACHI,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-07-01,0,1,1
TACACOMA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-07-01,10,0,10
TACOBAMBA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-07-01,9,5,14
TACOPAYA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-07-01,7,2,9
TAHUA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-07-01,1,0,1
TAPACARI,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-07-01,23,22,45
TARABUCO,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-07-01,9,21,30
TARACO,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-07-01,3,2,5
TARATA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-07-01,15,1,16
TARIJA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-07-01,411,7,418
TARVITA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-07-01,12,11,23
TEOPONTE,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-07-01,16,8,24
TIAWANACU,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-07-01,16,3,19
TINGUIPAYA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-07-01,21,14,35
TIPUANI,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-07-01,26,3,29
TIQUIPAYA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-07-01,104,29,133
TIRAQUE (CBBA),vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-07-01,32,10,42
TITO YUPANQUI (PARQUIPUJIO),vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-07-01,2,0,2
TOCO,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-07-01,6,4,10
TOLATA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-07-01,5,2,7
TOLEDO,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-07-01,1,1,2
TOMAVE,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-07-01,11,6,17
TOMINA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-07-01,1,10,11
TORO TORO,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-07-01,5,7,12
TOTORA(CBBA),vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-07-01,29,8,37
TOTORA(ORR),vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-07-01,4,4,8
TRIGAL,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-07-01,2,0,2
TRINIDAD,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-07-01,285,1,286
TUPIZA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-07-01,95,3,98
TURCO,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-07-01,2,0,2
UMALA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-07-01,6,5,11
UNCIA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-07-01,47,14,61
URIONDO (A. CONCEPCION),vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-07-01,18,8,26
URUBICHA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-07-01,6,5,11
UYUNI,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-07-01,58,9,67
VACAS,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-07-01,8,16,24
VALLEGRANDE,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-07-01,21,5,26
VIACHA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-07-01,97,25,122
VILA VILA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-07-01,4,4,8
VILLA CHARCAS,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-07-01,24,1,25
VILLA MONTES,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-07-01,82,11,93
VILLA NUEVA (LOMA ALTA),vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-07-01,0,4,4
VILLA RIVERO,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-07-01,17,1,18
VILLA SERRANO,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-07-01,16,5,21
VILLA TUNARI,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-07-01,146,9,155
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-07-01,12,7,19
VILLAZON,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-07-01,81,6,87
VINTO,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-07-01,114,0,114
VITICHI,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-07-01,8,4,12
WALDO BALLIVIAN,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-07-01,4,2,6
WARNES,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-07-01,230,22,252
YACO,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-07-01,2,9,11
YACUIBA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-07-01,181,16,197
YAMPARAEZ,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-07-01,9,2,11
YANACACHI,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-07-01,9,6,15
YAPACANI,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-07-01,126,9,135
YOCALLA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-07-01,12,10,22
YOTALA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-07-01,4,3,7
YUNCHARA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-07-01,2,7,9
ZUDAÑEZ,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-07-01,3,3,6
ACACIO,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-08-01,3,6,9
ACHACACHI,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-08-01,46,21,67
ACHOCALLA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-08-01,0,4,4
AIQUILE,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-08-01,22,8,30
ALALAY,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-08-01,1,3,4
ALCALA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-08-01,3,1,4
ALTO BENI,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-08-01,26,7,33
ANCORAIMES,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-08-01,9,18,27
ANDAMARCA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-08-01,7,4,11
ANTEQUERA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-08-01,3,2,5
ANZALDO,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-08-01,11,5,16
APOLO,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-08-01,25,17,42
ARAMPAMPA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-08-01,2,4,6
ARANI,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-08-01,14,0,14
ARBIETO,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-08-01,18,6,24
ARQUE,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-08-01,14,7,21
ASCENCION DE GUARAYOS,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-08-01,63,3,66
ATOCHA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-08-01,9,10,19
AUCAPATA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-08-01,1,4,5
AYATA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-08-01,11,7,18
AYO AYO,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-08-01,10,3,13
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-08-01,37,19,56
AZURDUY,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-08-01,8,7,15
BATALLAS,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-08-01,22,10,32
BAURES,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-08-01,19,2,21
BELEN DE ANDAMARCA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-08-01,2,0,2
BELEN DE URMIRI,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-08-01,0,3,3
BELLA FLOR,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-08-01,4,2,6
BERMEJO,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-08-01,50,26,76
BETANZOS,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-08-01,18,13,31
BOLIVAR,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-08-01,7,6,13
BOLPEBRA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-08-01,1,5,6
BOYUIBE,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-08-01,6,1,7
BUENA VISTA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-08-01,23,5,28
CABEZAS,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-08-01,27,29,56
CAIROMA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-08-01,12,4,16
"CAIZA ""D""",vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-08-01,10,4,14
CAJUATA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-08-01,17,3,20
CALACOTO,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-08-01,2,3,5
CALAMARCA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-08-01,16,7,23
CAMARGO,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-08-01,33,5,38
CAMATAQUI (C. VILLA ABECIA),vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-08-01,6,0,6
CAMIRI,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-08-01,72,3,75
CAPINOTA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-08-01,39,1,40
CAQUIAVIRI,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-08-01,6,5,11
CARACOLLO,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-08-01,29,11,40
CARANAVI,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-08-01,72,18,90
CARAPARI,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-08-01,20,4,24
CARIPUYO,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-08-01,3,17,20
CARMEN RIVERO TORREZ,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-08-01,12,3,15
CHACARILLA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-08-01,1,0,1
CHALLAPATA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-08-01,51,12,63
CHAQUI,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-08-01,14,8,22
CHARAGUA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-08-01,30,24,54
CHARAÑA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-08-01,2,2,4
CHAYANTA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-08-01,18,11,29
CHIMORE,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-08-01,45,7,52
CHIPAYA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-08-01,11,0,11
CHUA COCANI,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-08-01,3,1,4
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-08-01,33,11,44
CHUMA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-08-01,8,6,14
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-08-01,10,11,21
CKOCHAS,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-08-01,21,14,35
CLIZA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-08-01,40,10,50
COBIJA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-08-01,140,3,143
COCAPATA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-08-01,12,23,35
COCHABAMBA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-08-01,1317,12,1329
COIPASA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-08-01,0,1,1
COLCAPIRHUA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-08-01,91,5,96
"COLCHA ""K""",vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-08-01,26,5,31
COLLANA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-08-01,2,0,2
COLOMI,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-08-01,32,12,44
COLPA BELGICA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-08-01,13,0,13
COLQUECHACA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-08-01,27,53,80
COLQUENCHA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-08-01,13,1,14
COLQUIRI,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-08-01,16,22,38
COMANCHE,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-08-01,4,0,4
COMARAPA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-08-01,26,6,32
COMBAYA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-08-01,6,5,11
CONCEPCION,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-08-01,36,10,46
COPACABANA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-08-01,7,11,18
CORIPATA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-08-01,27,1,28
CORO CORO,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-08-01,2,9,11
COROICO,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-08-01,31,5,36
CORQUE,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-08-01,5,1,6
COTAGAITA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-08-01,20,11,31
COTOCA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-08-01,150,5,155
CUATRO CAÑADAS,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-08-01,40,2,42
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-08-01,1,2,3
CUEVO,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-08-01,2,0,2
CULPINA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-08-01,20,13,33
CURAHUARA DE CARANGAS,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-08-01,5,1,6
CURVA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-08-01,1,4,5
DESAGUADERO,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-08-01,10,2,12
EL ALTO,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-08-01,1593,119,1712
EL CHORO,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-08-01,4,6,10
EL PUENTE(STC),vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-08-01,22,1,23
EL PUENTE(TJA),vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-08-01,13,9,22
EL TORNO,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-08-01,121,1,122
EL VILLAR,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-08-01,8,0,8
ENTRE RIOS TRJ,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-08-01,33,15,48
ENTRE RIOS CBBA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-08-01,68,7,75
ESCARA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-08-01,3,0,3
ESCOMA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-08-01,14,1,15
EUCALIPTUS,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-08-01,6,0,6
EUREKA (SANTOS MERCADO),vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-08-01,1,3,4
EXALTACION,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-08-01,1,4,5
FERNANDEZ ALONSO,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-08-01,24,4,28
FILADELFIA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-08-01,5,1,6
GENERAL SAAVEDRA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-08-01,40,22,62
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-08-01,6,14,20
GUANAY,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-08-01,25,9,34
GUAQUI,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-08-01,7,5,12
GUAYARAMERIN,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-08-01,89,17,106
GUTIERREZ,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-08-01,29,12,41
HUACARETA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-08-01,10,2,12
HUACAYA (VILLA DE HUACAYA),vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-08-01,1,7,8
HUACHACALLA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-08-01,1,0,1
HUANUNI,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-08-01,64,1,65
HUARACAJE,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-08-01,10,0,10
HUARINA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-08-01,6,6,12
HUATAJATA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-08-01,3,1,4
HUAYLLAMARCA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-08-01,2,2,4
HUMANATA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-08-01,0,5,5
ICHOCA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-08-01,3,3,6
ICLA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-08-01,3,7,10
INCAHUASI,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-08-01,15,10,25
INQUISIVI,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-08-01,9,16,25
IRUPANA (VILLA DE LANZA),vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-08-01,16,6,22
IXIAMAS,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-08-01,18,2,20
JESUS DE MACHACA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-08-01,13,2,15
LA ASUNTA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-08-01,75,23,98
LA GUARDIA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-08-01,187,3,190
LA PAZ,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-08-01,1365,19,1384
LA RIVERA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-08-01,1,0,1
LAGUNILLAS,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-08-01,12,3,15
LAJA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-08-01,20,4,24
LAS CARRERAS,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-08-01,5,2,7
