,group,variable,month,ANTIROTAVIRICA 2RA. DOSIS,ANTIROTAVIRICA 2RA. DOSIS,TOTALES
SAN PEDRO DE BUENA VISTA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-07-01,24,60,84
SAN PEDRO DE CURAHUARA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-07-01,1,4,5
SAN PEDRO DE QUEMES,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-07-01,1,0,1
SAN PEDRO DE TIQUINA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-07-01,3,1,4
SAN RAFAEL,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-07-01,5,0,5
SAN RAMON BENI,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-07-01,6,11,17
SAN RAMON SCZ,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-07-01,25,0,25
SANTA ANA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-07-01,30,33,63
SANTA CRUZ DE LA SIERRA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-07-01,2491,59,2550
SANTA ROSA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-07-01,7,4,11
SANTA ROSA DEL SARA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-07-01,23,1,24
SANTIAGO DE CALLAPA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-07-01,3,4,7
SANTIAGO DE HUARI,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-07-01,4,0,4
SANTIAGO DE HUATA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-07-01,3,6,9
SANTIAGO DE MACHACA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-07-01,2,1,3
SANTIVAÑES,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-07-01,11,1,12
SANTUARIO DE QUILLACAS,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-07-01,6,1,7
SAPAHAQUI,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-07-01,13,1,14
SENA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-07-01,5,3,8
SHINAOTA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-07-01,57,5,62
SICA SICA (VILLA AROMA),vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-07-01,23,8,31
SICAYA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-07-01,4,2,6
SIPE SIPE,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-07-01,74,6,80
SOPACHUY,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-07-01,1,4,5
SORACACHI,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-07-01,11,15,26
SORATA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-07-01,13,28,41
SUCRE,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-07-01,432,5,437
TACACOMA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-07-01,15,1,16
TACOBAMBA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-07-01,12,8,20
TACOPAYA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-07-01,3,12,15
TAHUA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-07-01,2,0,2
TAPACARI,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-07-01,29,18,47
TARABUCO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-07-01,18,11,29
TARACO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-07-01,2,2,4
TARATA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-07-01,12,1,13
TARIJA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-07-01,362,17,379
TARVITA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-07-01,8,9,17
TEOPONTE,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-07-01,13,3,16
TIAWANACU,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-07-01,19,4,23
TINGUIPAYA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-07-01,24,19,43
TIPUANI,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-07-01,18,1,19
TIQUIPAYA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-07-01,115,20,135
TIRAQUE (CBBA),vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-07-01,24,10,34
TOCO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-07-01,9,1,10
TOLATA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-07-01,3,2,5
TOLEDO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-07-01,1,1,2
TOMAVE,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-07-01,9,8,17
TOMINA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-07-01,10,2,12
TORO TORO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-07-01,3,13,16
TOTORA(CBBA),vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-07-01,19,6,25
TRIGAL,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-07-01,2,0,2
TRINIDAD,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-07-01,190,4,194
TUPIZA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-07-01,78,13,91
TURCO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-07-01,4,0,4
UMALA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-07-01,2,7,9
UNCIA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-07-01,30,8,38
URIONDO (A. CONCEPCION),vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-07-01,12,2,14
URUBICHA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-07-01,2,7,9
UYUNI,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-07-01,23,6,29
VACAS,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-07-01,6,11,17
VALLEGRANDE,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-07-01,24,0,24
VIACHA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-07-01,61,19,80
VILA VILA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-07-01,3,13,16
VILLA CHARCAS,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-07-01,16,2,18
VILLA MONTES,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-07-01,88,14,102
VILLA NUEVA (LOMA ALTA),vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-07-01,1,3,4
VILLA RIVERO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-07-01,15,2,17
VILLA SERRANO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-07-01,9,6,15
VILLA TUNARI,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-07-01,143,9,152
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-07-01,16,8,24
VILLAZON,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-07-01,68,3,71
VINTO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-07-01,94,0,94
VITICHI,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-07-01,7,4,11
WALDO BALLIVIAN,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-07-01,2,0,2
WARNES,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-07-01,188,8,196
YACO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-07-01,5,7,12
YACUIBA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-07-01,157,10,167
YAMPARAEZ,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-07-01,5,4,9
YANACACHI,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-07-01,4,2,6
YAPACANI,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-07-01,119,4,123
YOCALLA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-07-01,11,3,14
YOTALA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-07-01,3,3,6
YUNCHARA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-07-01,0,3,3
ZUDAÑEZ,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-07-01,3,1,4
ACACIO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-08-01,3,6,9
ACHACACHI,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-08-01,40,24,64
ACHOCALLA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-08-01,2,4,6
AIQUILE,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-08-01,19,17,36
ALALAY,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-08-01,0,5,5
ALTO BENI,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-08-01,14,1,15
ANCORAIMES,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-08-01,28,11,39
ANDAMARCA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-08-01,0,3,3
ANTEQUERA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-08-01,2,1,3
ANZALDO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-08-01,4,9,13
APOLO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-08-01,19,11,30
ARAMPAMPA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-08-01,3,4,7
ARANI,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-08-01,18,1,19
ARBIETO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-08-01,12,8,20
ARQUE,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-08-01,17,9,26
ASCENCION DE GUARAYOS,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-08-01,65,4,69
ATOCHA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-08-01,9,7,16
AUCAPATA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-08-01,2,4,6
AYATA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-08-01,9,4,13
AYO AYO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-08-01,4,6,10
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-08-01,19,27,46
AZURDUY,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-08-01,9,6,15
BATALLAS,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-08-01,18,12,30
BAURES,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-08-01,15,1,16
BELEN DE ANDAMARCA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-08-01,2,1,3
BELEN DE URMIRI,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-08-01,2,8,10
BELLA FLOR,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-08-01,0,2,2
BERMEJO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-08-01,49,30,79
BETANZOS,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-08-01,31,22,53
BOLIVAR,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-08-01,10,5,15
BOLPEBRA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-08-01,2,2,4
BOYUIBE,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-08-01,7,3,10
BUENA VISTA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-08-01,15,5,20
CABEZAS,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-08-01,39,31,70
CAIROMA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-08-01,13,2,15
"CAIZA ""D""",vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-08-01,7,1,8
CAJUATA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-08-01,23,3,26
CALACOTO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-08-01,0,2,2
CALAMARCA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-08-01,14,4,18
CAMARGO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-08-01,22,3,25
CAMATAQUI (C. VILLA ABECIA),vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-08-01,2,2,4
CAMIRI,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-08-01,65,1,66
CAPINOTA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-08-01,33,1,34
CAQUIAVIRI,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-08-01,5,4,9
CARACOLLO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-08-01,17,10,27
CARANAVI,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-08-01,70,22,92
CARAPARI,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-08-01,17,8,25
CARIPUYO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-08-01,3,14,17
CARMEN RIVERO TORREZ,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-08-01,2,1,3
CATACORA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-08-01,2,0,2
CHALLAPATA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-08-01,40,24,64
CHAQUI,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-08-01,2,7,9
CHARAGUA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-08-01,18,22,40
CHARAÑA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-08-01,4,0,4
CHAYANTA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-08-01,14,6,20
CHIMORE,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-08-01,30,2,32
CHIPAYA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-08-01,4,0,4
CHOQUE COTA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-08-01,1,0,1
CHUA COCANI,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-08-01,2,4,6
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-08-01,21,6,27
CHUMA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-08-01,10,8,18
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-08-01,6,4,10
CKOCHAS,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-08-01,16,7,23
CLIZA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-08-01,29,9,38
COBIJA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-08-01,135,5,140
COCAPATA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-08-01,13,22,35
COCHABAMBA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-08-01,1276,8,1284
COIPASA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-08-01,2,2,4
COLCAPIRHUA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-08-01,71,2,73
"COLCHA ""K""",vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-08-01,16,4,20
COLLANA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-08-01,1,1,2
COLOMI,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-08-01,32,12,44
COLPA BELGICA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-08-01,17,1,18
COLQUECHACA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-08-01,25,45,70
COLQUENCHA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-08-01,10,1,11
COLQUIRI,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-08-01,20,27,47
COMANCHE,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-08-01,5,0,5
COMARAPA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-08-01,26,4,30
COMBAYA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-08-01,0,8,8
CONCEPCION,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-08-01,47,5,52
COPACABANA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-08-01,9,11,20
CORIPATA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-08-01,15,3,18
CORO CORO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-08-01,5,3,8
COROICO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-08-01,25,9,34
CORQUE,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-08-01,7,2,9
COTAGAITA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-08-01,15,12,27
COTOCA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-08-01,176,9,185
CUATRO CAÑADAS,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-08-01,43,17,60
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-08-01,1,0,1
CUEVO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-08-01,3,2,5
CULPINA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-08-01,30,21,51
CURAHUARA DE CARANGAS,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-08-01,1,0,1
CURVA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-08-01,0,1,1
DESAGUADERO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-08-01,7,0,7
EL ALTO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-08-01,1386,54,1440
EL CHORO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-08-01,1,5,6
EL PUENTE(STC),vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-08-01,14,1,15
EL PUENTE(TJA),vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-08-01,14,2,16
EL TORNO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-08-01,132,3,135
EL VILLAR,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-08-01,2,0,2
ENTRE RIOS TRJ,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-08-01,34,16,50
ENTRE RIOS CBBA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-08-01,68,3,71
ESCARA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-08-01,1,0,1
ESCOMA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-08-01,5,2,7
ESMERALDA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-08-01,1,0,1
EUCALIPTUS,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-08-01,6,3,9
EUREKA (SANTOS MERCADO),vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-08-01,0,4,4
EXALTACION,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-08-01,1,1,2
FERNANDEZ ALONSO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-08-01,33,5,38
FILADELFIA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-08-01,6,3,9
GENERAL SAAVEDRA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-08-01,36,21,57
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-08-01,8,11,19
GUANAY,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-08-01,31,10,41
GUAQUI,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-08-01,5,3,8
GUAYARAMERIN,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-08-01,105,15,120
GUTIERREZ,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-08-01,15,13,28
HUACARETA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-08-01,8,7,15
HUACAYA (VILLA DE HUACAYA),vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-08-01,2,3,5
HUACHACALLA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-08-01,2,0,2
HUANUNI,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-08-01,57,0,57
HUARACAJE,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-08-01,6,0,6
HUARINA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-08-01,4,3,7
HUATAJATA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-08-01,2,2,4
HUAYLLAMARCA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-08-01,5,4,9
HUMANATA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-08-01,4,3,7
ICHOCA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-08-01,1,6,7
ICLA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-08-01,2,5,7
INCAHUASI,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-08-01,8,4,12
INQUISIVI,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-08-01,3,4,7
IRUPANA (VILLA DE LANZA),vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-08-01,17,12,29
IXIAMAS,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-08-01,17,4,21
JESUS DE MACHACA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-08-01,18,2,20
LA ASUNTA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-08-01,68,16,84
LA GUARDIA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-08-01,196,6,202
LA PAZ,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-08-01,1224,6,1230
LA RIVERA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-08-01,0,1,1
LAGUNILLAS,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-08-01,8,4,12
LAJA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-08-01,13,7,20
LAS CARRERAS,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-08-01,4,2,6
LICOMA PAMPA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-08-01,2,0,2
LLALLAGUA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-08-01,35,50,85
LLICA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-08-01,8,1,9
LORETO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-08-01,2,2,4
LURIBAY,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-08-01,8,5,13
MACHACAMARCA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-08-01,8,0,8
MACHARETI,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-08-01,12,0,12
MAGDALENA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-08-01,19,8,27
MAIRANA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-08-01,19,1,20
MALLA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-08-01,2,0,2
MAPIRI,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-08-01,27,0,27
MECAPACA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-08-01,11,6,17
MINEROS,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-08-01,47,17,64
MIZQUE,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-08-01,48,14,62
MOCOMOCO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-08-01,16,9,25
MOJINETE,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-08-01,1,0,1
MOJOCOYA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-08-01,5,1,6
MONTEAGUDO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-08-01,16,2,18
MONTERO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-08-01,267,8,275
MORO MORO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-08-01,2,1,3
MOROCHATA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-08-01,6,22,28
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-08-01,1,6,7
