,group,variable,month,APLICACIÓN DE FLUOR MENORES DE 5 AÑOS,APLICACIÓN DE FLUOR MENORES DE 5 AÑOS,APLICACIÓN DE FLUOR 5 A 13 AÑOS,APLICACIÓN DE FLUOR 5 A 13 AÑOS,APLICACIÓN DE FLUOR 14 A 19 AÑOS,APLICACIÓN DE FLUOR 14 A 19 AÑOS,APLICACIÓN DE FLUOR 20 A 59 AÑOS,APLICACIÓN DE FLUOR 20 A 59 AÑOS,APLICACIÓN DE FLUOR 60 AÑOS Y MAS,APLICACIÓN DE FLUOR 60 AÑOS Y MAS,APLICACIÓN DE FLUOR EMB,APLICACIÓN DE FLUOR EMB,APLICACIÓN DE FLUOR POST,APLICACIÓN DE FLUOR POST,TOTALES
PUCARA,atencion odontologica,aplicacion de fluor,2019-07-01,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4
PUCARANI,atencion odontologica,aplicacion de fluor,2019-07-01,10,17,12,9,1,0,1,7,0,0,0,0,0,0,57
PUERTO ACOSTA,atencion odontologica,aplicacion de fluor,2019-07-01,4,6,5,1,0,1,1,1,0,0,0,0,0,0,19
PUERTO CARABUCO,atencion odontologica,aplicacion de fluor,2019-07-01,2,7,0,0,1,0,0,0,0,0,0,0,0,0,10
PUERTO GONZALO MORENO,atencion odontologica,aplicacion de fluor,2019-07-01,4,4,1,1,0,1,4,15,0,0,0,0,0,0,30
PUERTO PEREZ,atencion odontologica,aplicacion de fluor,2019-07-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
PUERTO QUIJARRO,atencion odontologica,aplicacion de fluor,2019-07-01,6,9,36,25,4,23,11,34,1,2,0,0,0,0,151
PUERTO RICO,atencion odontologica,aplicacion de fluor,2019-07-01,8,8,7,8,0,0,0,0,0,0,0,0,0,0,31
PUERTO SUAREZ,atencion odontologica,aplicacion de fluor,2019-07-01,0,1,12,10,0,0,0,0,0,0,0,0,0,0,23
PUERTO VILLARROEL,atencion odontologica,aplicacion de fluor,2019-07-01,4,1,2,1,0,1,3,6,0,0,0,0,0,0,18
PUNA,atencion odontologica,aplicacion de fluor,2019-07-01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
PUNATA,atencion odontologica,aplicacion de fluor,2019-07-01,4,6,0,6,0,0,1,13,0,0,0,0,0,0,30
QUIABAYA,atencion odontologica,aplicacion de fluor,2019-07-01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
QUILLACOLLO,atencion odontologica,aplicacion de fluor,2019-07-01,4,8,16,23,4,8,7,26,0,3,0,0,0,0,99
QUIME,atencion odontologica,aplicacion de fluor,2019-07-01,6,7,3,3,0,0,0,1,0,0,0,0,0,0,20
QUIRUSILLAS,atencion odontologica,aplicacion de fluor,2019-07-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
RAVELO,atencion odontologica,aplicacion de fluor,2019-07-01,20,24,29,30,0,0,0,3,6,0,0,0,0,0,112
REYES,atencion odontologica,aplicacion de fluor,2019-07-01,0,0,3,4,0,0,3,5,0,6,0,0,0,0,21
RIBERALTA,atencion odontologica,aplicacion de fluor,2019-07-01,25,27,2,6,6,21,8,40,5,4,0,0,0,0,144
ROBORE,atencion odontologica,aplicacion de fluor,2019-07-01,21,14,8,8,9,11,3,3,0,0,0,0,0,0,77
RURRENABAQUE,atencion odontologica,aplicacion de fluor,2019-07-01,6,7,9,13,4,4,12,16,6,1,0,0,0,0,78
SABAYA,atencion odontologica,aplicacion de fluor,2019-07-01,1,2,7,11,1,5,0,3,0,0,0,0,0,0,30
SACABA,atencion odontologica,aplicacion de fluor,2019-07-01,9,14,27,36,4,7,5,29,6,8,0,0,0,0,145
SACACA,atencion odontologica,aplicacion de fluor,2019-07-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
SALINAS DE GARCI MENDOZA,atencion odontologica,aplicacion de fluor,2019-07-01,5,1,9,6,0,1,0,0,0,0,0,0,0,0,22
SAMAIPATA,atencion odontologica,aplicacion de fluor,2019-07-01,5,0,1,2,1,0,0,0,0,0,0,0,0,0,9
SAN AGUSTIN,atencion odontologica,aplicacion de fluor,2019-07-01,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2
SAN ANDRES DE MACHACA,atencion odontologica,aplicacion de fluor,2019-07-01,10,7,1,0,0,0,0,0,0,0,0,0,0,0,18
SAN ANTONIO DE LOMERIO,atencion odontologica,aplicacion de fluor,2019-07-01,1,1,0,1,0,0,0,0,0,0,0,0,0,0,3
SAN BENITO,atencion odontologica,aplicacion de fluor,2019-07-01,0,1,4,8,0,1,1,4,0,1,0,0,0,0,20
SAN BORJA,atencion odontologica,aplicacion de fluor,2019-07-01,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3
SAN BUENA VENTURA,atencion odontologica,aplicacion de fluor,2019-07-01,5,7,1,1,0,1,0,0,0,0,0,0,0,0,15
SAN CARLOS,atencion odontologica,aplicacion de fluor,2019-07-01,2,3,1,1,1,1,0,3,1,2,0,0,0,0,15
SAN IGNACIO,atencion odontologica,aplicacion de fluor,2019-07-01,3,2,4,3,2,2,2,3,0,0,0,0,0,0,21
SAN IGNACIO DE VELASCO,atencion odontologica,aplicacion de fluor,2019-07-01,4,3,3,6,1,1,0,1,0,0,0,0,0,0,19
SAN JAVIER(STC),atencion odontologica,aplicacion de fluor,2019-07-01,4,6,0,0,0,1,0,0,0,0,0,0,0,0,11
SAN JOSE DE CHIQUITOS,atencion odontologica,aplicacion de fluor,2019-07-01,0,0,0,0,0,1,2,5,0,0,0,0,0,0,8
SAN JUAN DE YAPACANI,atencion odontologica,aplicacion de fluor,2019-07-01,6,4,3,1,0,0,0,0,0,0,0,0,0,0,14
SAN JULIAN,atencion odontologica,aplicacion de fluor,2019-07-01,188,167,131,121,21,34,21,62,12,18,0,0,0,0,775
SAN LORENZO(PND),atencion odontologica,aplicacion de fluor,2019-07-01,13,11,0,0,0,0,0,0,0,0,0,0,0,0,24
SAN LORENZO(TJA),atencion odontologica,aplicacion de fluor,2019-07-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
SAN LUCAS,atencion odontologica,aplicacion de fluor,2019-07-01,7,8,0,1,0,2,0,1,0,0,0,0,0,0,19
SAN MIGUEL DE VELASCO,atencion odontologica,aplicacion de fluor,2019-07-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SAN PABLO DE LIPEZ,atencion odontologica,aplicacion de fluor,2019-07-01,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2
SAN PEDRO DE BUENA VISTA,atencion odontologica,aplicacion de fluor,2019-07-01,8,8,13,13,13,17,0,3,2,5,0,0,0,0,82
SAN PEDRO DE CURAHUARA,atencion odontologica,aplicacion de fluor,2019-07-01,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3
SAN PEDRO DE TIQUINA,atencion odontologica,aplicacion de fluor,2019-07-01,1,1,0,1,0,0,0,0,0,0,0,0,0,0,3
SAN PEDRO(PND),atencion odontologica,aplicacion de fluor,2019-07-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
SAN RAFAEL,atencion odontologica,aplicacion de fluor,2019-07-01,9,14,1,1,0,0,0,0,0,0,0,0,0,0,25
SAN RAMON SCZ,atencion odontologica,aplicacion de fluor,2019-07-01,19,17,0,1,0,0,0,0,0,0,0,0,0,0,37
SANTA ANA,atencion odontologica,aplicacion de fluor,2019-07-01,0,0,0,1,0,0,0,2,0,0,0,0,0,0,3
SANTA CRUZ DE LA SIERRA,atencion odontologica,aplicacion de fluor,2019-07-01,706,757,231,280,128,214,177,661,103,90,0,0,0,0,3347
SANTA ROSA,atencion odontologica,aplicacion de fluor,2019-07-01,1,0,2,4,0,0,0,1,0,0,0,0,0,0,8
SANTA ROSA DEL SARA,atencion odontologica,aplicacion de fluor,2019-07-01,22,12,22,30,0,1,0,0,0,0,0,0,0,0,87
SANTIAGO DE CALLAPA,atencion odontologica,aplicacion de fluor,2019-07-01,2,2,0,1,0,0,0,0,0,0,0,0,0,0,5
SANTIAGO DE HUARI,atencion odontologica,aplicacion de fluor,2019-07-01,2,2,10,7,1,5,0,5,0,0,0,0,0,0,32
SANTIAGO DE HUATA,atencion odontologica,aplicacion de fluor,2019-07-01,7,5,3,0,2,0,0,0,0,0,0,0,0,0,17
SANTIAGO DE MACHACA,atencion odontologica,aplicacion de fluor,2019-07-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
SANTIVAÑES,atencion odontologica,aplicacion de fluor,2019-07-01,0,2,0,0,0,2,0,0,0,0,0,0,0,0,4
SANTUARIO DE QUILLACAS,atencion odontologica,aplicacion de fluor,2019-07-01,0,3,0,0,0,0,1,0,0,0,0,0,0,0,4
SAPAHAQUI,atencion odontologica,aplicacion de fluor,2019-07-01,6,9,3,1,0,0,0,0,0,0,0,0,0,0,19
SENA,atencion odontologica,aplicacion de fluor,2019-07-01,5,4,10,8,0,2,0,3,0,0,0,0,0,0,32
SICA SICA (VILLA AROMA),atencion odontologica,aplicacion de fluor,2019-07-01,12,12,0,1,0,0,0,2,0,0,0,0,0,0,27
SICAYA,atencion odontologica,aplicacion de fluor,2019-07-01,0,0,1,2,0,1,0,0,0,0,0,0,0,0,4
SIPE SIPE,atencion odontologica,aplicacion de fluor,2019-07-01,2,6,5,6,0,1,1,4,0,0,0,0,0,0,25
SORACACHI,atencion odontologica,aplicacion de fluor,2019-07-01,3,4,1,0,0,3,5,4,0,0,0,0,0,0,20
SORATA,atencion odontologica,aplicacion de fluor,2019-07-01,3,0,3,1,0,4,0,1,0,0,0,0,0,0,12
SUCRE,atencion odontologica,aplicacion de fluor,2019-07-01,72,108,65,71,16,28,42,62,3,11,0,0,0,0,478
TACOPAYA,atencion odontologica,aplicacion de fluor,2019-07-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
TAHUA,atencion odontologica,aplicacion de fluor,2019-07-01,2,1,0,1,0,1,0,3,0,0,0,0,0,0,8
TAPACARI,atencion odontologica,aplicacion de fluor,2019-07-01,2,1,0,1,0,0,0,1,0,0,0,0,0,0,5
TARABUCO,atencion odontologica,aplicacion de fluor,2019-07-01,3,1,4,2,0,1,0,4,0,0,0,0,0,0,15
TARACO,atencion odontologica,aplicacion de fluor,2019-07-01,6,6,1,0,1,1,0,6,0,0,0,0,0,0,21
TARATA,atencion odontologica,aplicacion de fluor,2019-07-01,0,0,1,2,0,0,0,0,0,0,0,0,0,0,3
TARIJA,atencion odontologica,aplicacion de fluor,2019-07-01,24,7,53,34,9,11,6,12,0,0,0,0,0,0,156
TARVITA,atencion odontologica,aplicacion de fluor,2019-07-01,15,9,2,0,0,2,1,4,0,0,0,0,0,0,33
TEOPONTE,atencion odontologica,aplicacion de fluor,2019-07-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
TIAHUANACU,atencion odontologica,aplicacion de fluor,2019-07-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
TINGUIPAYA,atencion odontologica,aplicacion de fluor,2019-07-01,7,6,11,2,0,4,1,7,6,7,0,0,0,0,51
TIPUANI,atencion odontologica,aplicacion de fluor,2019-07-01,0,0,1,4,0,0,0,0,0,0,0,0,0,0,5
TIQUIPAYA,atencion odontologica,aplicacion de fluor,2019-07-01,14,16,23,18,4,6,4,25,1,1,0,0,0,0,112
TIRAQUE (CBBA),atencion odontologica,aplicacion de fluor,2019-07-01,0,3,0,0,0,0,1,1,0,2,0,0,0,0,7
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,aplicacion de fluor,2019-07-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
TOCO,atencion odontologica,aplicacion de fluor,2019-07-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
TODOS SANTOS,atencion odontologica,aplicacion de fluor,2019-07-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
TOLEDO,atencion odontologica,aplicacion de fluor,2019-07-01,1,2,5,4,2,1,0,4,2,0,0,0,0,0,21
TOMINA,atencion odontologica,aplicacion de fluor,2019-07-01,4,7,0,0,0,1,3,2,0,0,0,0,0,0,17
TORO TORO,atencion odontologica,aplicacion de fluor,2019-07-01,0,0,2,0,0,2,2,2,0,0,0,0,0,0,8
TOTORA(CBBA),atencion odontologica,aplicacion de fluor,2019-07-01,0,1,2,0,0,0,0,1,0,0,0,0,0,0,4
TOTORA(ORR),atencion odontologica,aplicacion de fluor,2019-07-01,2,3,0,0,0,1,0,2,1,0,0,0,0,0,9
TRIGAL,atencion odontologica,aplicacion de fluor,2019-07-01,6,1,1,0,0,0,0,0,0,0,0,0,0,0,8
TRINIDAD,atencion odontologica,aplicacion de fluor,2019-07-01,20,11,33,33,6,23,2,13,1,1,0,0,0,0,143
TUPIZA,atencion odontologica,aplicacion de fluor,2019-07-01,9,16,32,29,12,22,6,39,20,7,0,0,0,0,192
TURCO,atencion odontologica,aplicacion de fluor,2019-07-01,1,0,2,1,0,0,2,4,1,2,0,0,0,0,13
UMALA,atencion odontologica,aplicacion de fluor,2019-07-01,3,1,0,1,0,0,0,0,0,0,0,0,0,0,5
UNCIA,atencion odontologica,aplicacion de fluor,2019-07-01,0,1,6,1,0,18,1,4,0,1,0,0,0,0,32
URIONDO (A. CONCEPCION),atencion odontologica,aplicacion de fluor,2019-07-01,0,0,2,1,0,1,0,0,0,0,0,0,0,0,4
UYUNI,atencion odontologica,aplicacion de fluor,2019-07-01,0,7,3,5,1,1,4,5,0,0,0,0,0,0,26
VACAS,atencion odontologica,aplicacion de fluor,2019-07-01,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2
VALLEGRANDE,atencion odontologica,aplicacion de fluor,2019-07-01,62,54,4,5,1,1,1,2,1,0,0,0,0,0,131
VIACHA,atencion odontologica,aplicacion de fluor,2019-07-01,13,11,20,10,1,2,4,5,0,0,0,0,0,0,66
VILA VILA,atencion odontologica,aplicacion de fluor,2019-07-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
VILLA CHARCAS,atencion odontologica,aplicacion de fluor,2019-07-01,0,0,3,1,0,2,0,2,0,0,0,0,0,0,8
VILLA MONTES,atencion odontologica,aplicacion de fluor,2019-07-01,4,3,26,21,0,0,3,3,0,1,0,0,0,0,61
VILLA NUEVA (LOMA ALTA),atencion odontologica,aplicacion de fluor,2019-07-01,5,4,6,2,0,0,0,0,0,0,0,0,0,0,17
VILLA RIVERO,atencion odontologica,aplicacion de fluor,2019-07-01,1,2,2,5,0,0,0,7,0,0,0,0,0,0,17
VILLA SERRANO,atencion odontologica,aplicacion de fluor,2019-07-01,0,1,4,0,1,3,1,2,0,0,0,0,0,0,12
VILLA TUNARI,atencion odontologica,aplicacion de fluor,2019-07-01,4,2,5,5,1,5,6,15,1,0,0,0,0,0,44
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,aplicacion de fluor,2019-07-01,0,2,3,6,0,2,1,2,0,1,0,0,0,0,17
VILLAZON,atencion odontologica,aplicacion de fluor,2019-07-01,0,8,13,20,9,8,2,3,2,2,0,0,0,0,67
VINTO,atencion odontologica,aplicacion de fluor,2019-07-01,3,2,2,3,1,0,1,4,0,0,0,0,0,0,16
VITICHI,atencion odontologica,aplicacion de fluor,2019-07-01,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
WALDO BALLIVIAN,atencion odontologica,aplicacion de fluor,2019-07-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
WARNES,atencion odontologica,aplicacion de fluor,2019-07-01,14,19,12,9,1,4,1,6,0,0,0,0,0,0,66
YACO,atencion odontologica,aplicacion de fluor,2019-07-01,2,3,0,0,0,0,0,0,0,0,0,0,0,0,5
YACUIBA,atencion odontologica,aplicacion de fluor,2019-07-01,11,10,14,12,4,12,14,13,0,3,0,0,0,0,93
YAMPARAEZ,atencion odontologica,aplicacion de fluor,2019-07-01,9,6,0,2,0,1,0,0,0,0,0,0,0,0,18
YANACACHI,atencion odontologica,aplicacion de fluor,2019-07-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
YAPACANI,atencion odontologica,aplicacion de fluor,2019-07-01,11,8,11,10,9,12,8,26,6,6,0,0,0,0,107
YOCALLA,atencion odontologica,aplicacion de fluor,2019-07-01,2,0,0,1,0,0,0,1,0,0,0,0,0,0,4
YOTALA,atencion odontologica,aplicacion de fluor,2019-07-01,1,3,6,9,1,3,0,1,0,0,0,0,0,0,24
YUNCHARA,atencion odontologica,aplicacion de fluor,2019-07-01,3,1,0,0,0,0,0,0,0,0,0,0,0,0,4
ACACIO,atencion odontologica,aplicacion de fluor,2019-08-01,4,13,178,238,24,12,1,0,0,0,0,0,0,0,470
ACHACACHI,atencion odontologica,aplicacion de fluor,2019-08-01,4,7,6,5,0,2,4,5,2,0,0,0,0,0,35
ACHOCALLA,atencion odontologica,aplicacion de fluor,2019-08-01,5,5,2,2,0,0,0,1,0,0,0,0,0,0,15
AIQUILE,atencion odontologica,aplicacion de fluor,2019-08-01,0,0,1,5,0,1,1,2,1,1,0,0,0,0,12
ALALAY,atencion odontologica,aplicacion de fluor,2019-08-01,1,0,4,3,0,1,0,0,0,0,0,0,0,0,9
ALCALA,atencion odontologica,aplicacion de fluor,2019-08-01,0,0,6,6,0,0,1,2,0,0,0,0,0,0,15
ALTO BENI,atencion odontologica,aplicacion de fluor,2019-08-01,2,2,1,0,0,0,0,0,0,0,0,0,0,0,5
ANCORAIMES,atencion odontologica,aplicacion de fluor,2019-08-01,2,2,10,11,2,1,0,1,0,0,0,0,0,0,29
ANDAMARCA,atencion odontologica,aplicacion de fluor,2019-08-01,0,0,0,1,1,1,2,7,1,0,0,0,0,0,13
ANZALDO,atencion odontologica,aplicacion de fluor,2019-08-01,1,1,0,1,0,0,0,0,0,0,0,0,0,0,3
APOLO,atencion odontologica,aplicacion de fluor,2019-08-01,5,2,0,0,0,0,0,0,0,0,0,0,0,0,7
ARAMPAMPA,atencion odontologica,aplicacion de fluor,2019-08-01,0,14,0,0,0,0,0,2,0,0,0,0,0,0,16
ARANI,atencion odontologica,aplicacion de fluor,2019-08-01,0,0,3,2,0,1,2,2,1,0,0,0,0,0,11
ARBIETO,atencion odontologica,aplicacion de fluor,2019-08-01,3,3,0,2,0,1,0,0,0,1,0,0,0,0,10
ARQUE,atencion odontologica,aplicacion de fluor,2019-08-01,8,12,17,8,1,4,2,15,3,4,0,0,0,0,74
ASCENCION DE GUARAYOS,atencion odontologica,aplicacion de fluor,2019-08-01,21,17,52,48,0,0,0,0,0,0,0,0,0,0,138
ATOCHA,atencion odontologica,aplicacion de fluor,2019-08-01,1,0,22,28,0,0,1,1,0,0,0,0,0,0,53
AUCAPATA,atencion odontologica,aplicacion de fluor,2019-08-01,0,1,4,2,1,1,0,2,0,0,0,0,0,0,11
AYATA,atencion odontologica,aplicacion de fluor,2019-08-01,4,1,0,1,0,0,0,0,0,0,0,0,0,0,6
AYO AYO,atencion odontologica,aplicacion de fluor,2019-08-01,7,0,1,2,0,1,0,4,0,0,0,0,0,0,15
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,aplicacion de fluor,2019-08-01,5,2,4,5,0,1,0,5,0,0,0,0,0,0,22
AZURDUY,atencion odontologica,aplicacion de fluor,2019-08-01,1,0,10,9,1,4,0,5,0,0,0,0,0,0,30
BATALLAS,atencion odontologica,aplicacion de fluor,2019-08-01,1,3,0,0,0,0,0,0,0,0,0,0,0,0,4
BELEN DE ANDAMARCA,atencion odontologica,aplicacion de fluor,2019-08-01,1,1,1,2,0,1,0,0,0,0,0,0,0,0,6
BELLA FLOR,atencion odontologica,aplicacion de fluor,2019-08-01,9,7,24,21,0,0,0,1,0,0,0,0,0,0,62
BERMEJO,atencion odontologica,aplicacion de fluor,2019-08-01,3,0,4,1,0,0,0,0,0,0,0,0,0,0,8
BETANZOS,atencion odontologica,aplicacion de fluor,2019-08-01,5,3,0,0,0,0,0,0,0,0,0,0,0,0,8
BOLIVAR,atencion odontologica,aplicacion de fluor,2019-08-01,0,0,7,3,1,0,0,0,0,0,0,0,0,0,11
CABEZAS,atencion odontologica,aplicacion de fluor,2019-08-01,47,59,0,3,0,2,2,9,0,0,0,0,0,0,122
CAIROMA,atencion odontologica,aplicacion de fluor,2019-08-01,0,1,0,0,0,0,2,0,0,0,0,0,0,0,3
"CAIZA ""D""",atencion odontologica,aplicacion de fluor,2019-08-01,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3
CAJUATA,atencion odontologica,aplicacion de fluor,2019-08-01,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3
CALACOTO,atencion odontologica,aplicacion de fluor,2019-08-01,2,2,4,5,0,0,0,0,0,0,0,0,0,0,13
CALAMARCA,atencion odontologica,aplicacion de fluor,2019-08-01,6,5,1,1,0,0,0,0,0,0,0,0,0,0,13
CAMARGO,atencion odontologica,aplicacion de fluor,2019-08-01,1,1,5,7,0,2,0,4,0,0,0,0,0,0,20
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,aplicacion de fluor,2019-08-01,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2
CAMIRI,atencion odontologica,aplicacion de fluor,2019-08-01,42,34,44,39,6,10,11,34,5,1,0,0,0,0,226
CAPINOTA,atencion odontologica,aplicacion de fluor,2019-08-01,6,3,10,7,0,2,2,4,0,3,0,0,0,0,37
CAQUIAVIRI,atencion odontologica,aplicacion de fluor,2019-08-01,4,5,0,0,0,0,0,0,0,0,0,0,0,0,9
CARACOLLO,atencion odontologica,aplicacion de fluor,2019-08-01,2,3,17,18,3,4,4,7,1,2,0,0,0,0,61
CARANAVI,atencion odontologica,aplicacion de fluor,2019-08-01,33,40,15,15,1,1,0,1,0,1,0,0,0,0,107
CARAPARI,atencion odontologica,aplicacion de fluor,2019-08-01,3,6,7,15,0,0,0,0,0,0,0,0,0,0,31
CARIPUYO,atencion odontologica,aplicacion de fluor,2019-08-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CARMEN RIVERO TORREZ,atencion odontologica,aplicacion de fluor,2019-08-01,10,4,8,6,0,0,0,0,0,0,0,0,0,0,28
CHACARILLA,atencion odontologica,aplicacion de fluor,2019-08-01,0,0,13,5,0,1,0,0,0,0,0,0,0,0,19
CHALLAPATA,atencion odontologica,aplicacion de fluor,2019-08-01,5,7,17,10,0,0,3,5,0,0,0,0,0,0,47
CHAQUI,atencion odontologica,aplicacion de fluor,2019-08-01,2,1,2,1,0,0,0,2,0,0,0,0,0,0,8
CHARAGUA,atencion odontologica,aplicacion de fluor,2019-08-01,49,40,4,3,1,0,0,7,1,0,0,0,0,0,105
CHARAÑA,atencion odontologica,aplicacion de fluor,2019-08-01,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2
CHAYANTA,atencion odontologica,aplicacion de fluor,2019-08-01,3,3,1,1,2,1,5,14,0,0,0,0,0,0,30
CHIMORE,atencion odontologica,aplicacion de fluor,2019-08-01,1,0,1,0,0,0,1,2,0,0,0,0,0,0,5
CHOQUE COTA,atencion odontologica,aplicacion de fluor,2019-08-01,0,2,17,12,4,8,0,0,0,0,0,0,0,0,43
CHUA COCANI,atencion odontologica,aplicacion de fluor,2019-08-01,4,2,40,13,1,0,0,0,0,0,0,0,0,0,60
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,aplicacion de fluor,2019-08-01,7,6,1,1,0,0,3,9,0,0,0,0,0,0,27
CHUMA,atencion odontologica,aplicacion de fluor,2019-08-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,aplicacion de fluor,2019-08-01,1,0,0,0,1,0,2,3,0,0,0,0,0,0,7
CKOCHAS,atencion odontologica,aplicacion de fluor,2019-08-01,0,0,12,8,0,1,1,1,0,0,0,0,0,0,23
CLIZA,atencion odontologica,aplicacion de fluor,2019-08-01,4,2,1,4,0,0,0,17,5,0,0,0,0,0,33
COBIJA,atencion odontologica,aplicacion de fluor,2019-08-01,52,50,14,12,0,2,13,19,3,2,0,0,0,0,167
COCAPATA,atencion odontologica,aplicacion de fluor,2019-08-01,3,4,6,2,0,3,1,1,1,1,0,0,0,0,22
COCHABAMBA,atencion odontologica,aplicacion de fluor,2019-08-01,159,209,177,219,67,86,95,308,62,53,0,0,0,0,1435
COIPASA,atencion odontologica,aplicacion de fluor,2019-08-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
COLCAPIRHUA,atencion odontologica,aplicacion de fluor,2019-08-01,7,8,5,6,1,3,4,7,4,1,0,0,0,0,46
"COLCHA ""K""",atencion odontologica,aplicacion de fluor,2019-08-01,4,2,7,7,3,1,1,8,0,0,0,0,0,0,33
COLOMI,atencion odontologica,aplicacion de fluor,2019-08-01,4,3,1,2,0,0,1,3,0,0,0,0,0,0,14
COLPA BELGICA,atencion odontologica,aplicacion de fluor,2019-08-01,11,20,107,78,9,11,11,24,0,2,0,0,0,0,273
COLQUECHACA,atencion odontologica,aplicacion de fluor,2019-08-01,0,1,37,21,4,0,0,2,0,1,0,0,0,0,66
COLQUENCHA,atencion odontologica,aplicacion de fluor,2019-08-01,3,2,0,1,0,1,0,0,0,0,0,0,0,0,7
COLQUIRI,atencion odontologica,aplicacion de fluor,2019-08-01,5,0,5,1,0,2,2,1,0,1,0,0,0,0,17
COMARAPA,atencion odontologica,aplicacion de fluor,2019-08-01,0,2,1,1,0,0,0,0,0,0,0,0,0,0,4
CONCEPCION,atencion odontologica,aplicacion de fluor,2019-08-01,75,91,95,98,0,0,0,0,0,0,0,0,0,0,359
COPACABANA,atencion odontologica,aplicacion de fluor,2019-08-01,3,3,2,4,0,0,0,0,0,0,0,0,0,0,12
CORIPATA,atencion odontologica,aplicacion de fluor,2019-08-01,3,7,3,0,1,0,2,0,0,0,0,0,0,0,16
CORO CORO,atencion odontologica,aplicacion de fluor,2019-08-01,5,1,0,2,0,2,0,0,0,0,0,0,0,0,10
CORQUE,atencion odontologica,aplicacion de fluor,2019-08-01,0,1,16,20,0,0,0,1,0,0,0,0,0,0,38
COTAGAITA,atencion odontologica,aplicacion de fluor,2019-08-01,0,1,2,7,3,0,1,4,0,0,0,0,0,0,18
COTOCA,atencion odontologica,aplicacion de fluor,2019-08-01,50,67,4,10,0,2,0,16,1,0,0,0,0,0,150
CUATRO CAÑADAS,atencion odontologica,aplicacion de fluor,2019-08-01,11,11,0,11,0,1,0,2,0,0,0,0,0,0,36
CUEVO,atencion odontologica,aplicacion de fluor,2019-08-01,4,9,0,0,0,2,0,6,0,0,0,0,0,0,21
CULPINA,atencion odontologica,aplicacion de fluor,2019-08-01,4,3,2,1,0,0,0,0,0,0,0,0,0,0,10
CURAHUARA DE CARANGAS,atencion odontologica,aplicacion de fluor,2019-08-01,2,2,0,0,0,0,1,0,1,1,0,0,0,0,7
CURVA,atencion odontologica,aplicacion de fluor,2019-08-01,1,2,1,2,0,1,0,0,0,0,0,0,0,0,7
DESAGUADERO,atencion odontologica,aplicacion de fluor,2019-08-01,2,0,0,1,0,0,0,0,0,0,0,0,0,0,3
EL ALTO,atencion odontologica,aplicacion de fluor,2019-08-01,262,286,207,234,27,40,36,99,16,0,0,0,0,0,1207
EL CHORO,atencion odontologica,aplicacion de fluor,2019-08-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
EL PUENTE(STC),atencion odontologica,aplicacion de fluor,2019-08-01,18,16,2,0,0,1,0,3,4,3,0,0,0,0,47
EL PUENTE(TJA),atencion odontologica,aplicacion de fluor,2019-08-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
EL TORNO,atencion odontologica,aplicacion de fluor,2019-08-01,130,118,236,262,0,2,0,5,2,2,0,0,0,0,757
EL VILLAR,atencion odontologica,aplicacion de fluor,2019-08-01,0,0,2,6,1,1,0,1,0,0,0,0,0,0,11
