,group,variable,month,EXODONCIA MENORES DE 5 AÑOS,EXODONCIA MENORES DE 5 AÑOS,EXODONCIA 5 A 13 AÑOS,EXODONCIA 5 A 13 AÑOS,EXODONCIA 14 A 19 AÑOS,EXODONCIA 14 A 19 AÑOS,EXODONCIA 20 A 59 AÑOS,EXODONCIA 20 A 59 AÑOS,EXODONCIA 60 AÑOS Y MAS,EXODONCIA 60 AÑOS Y MAS,EXODONCIA EMB,EXODONCIA EMB,EXODONCIA POST,EXODONCIA POST,TOTALES
MIZQUE,atencion odontologica,exodoncia,2019-07-01,0,2,26,20,2,7,10,34,11,9,0,0,0,0,121
MOCOMOCO,atencion odontologica,exodoncia,2019-07-01,0,0,6,11,4,8,15,29,7,3,0,0,0,0,83
MOJINETE,atencion odontologica,exodoncia,2019-07-01,0,0,1,3,0,0,1,2,0,0,0,0,0,0,7
MOJOCOYA,atencion odontologica,exodoncia,2019-07-01,1,0,21,31,1,9,21,48,26,6,0,0,0,0,164
MONTEAGUDO,atencion odontologica,exodoncia,2019-07-01,0,0,21,29,5,16,22,77,9,5,0,0,0,0,184
MONTERO,atencion odontologica,exodoncia,2019-07-01,0,3,52,64,11,15,24,93,18,23,0,0,0,0,303
MORO MORO,atencion odontologica,exodoncia,2019-07-01,0,0,1,5,1,1,5,15,1,10,0,0,0,0,39
MOROCHATA,atencion odontologica,exodoncia,2019-07-01,0,0,6,16,1,6,10,26,6,9,0,0,0,0,80
NACEBE (SANTA ROSA DEL ABUNA),atencion odontologica,exodoncia,2019-07-01,0,0,2,0,0,0,1,2,0,0,0,0,0,0,5
OCURI,atencion odontologica,exodoncia,2019-07-01,0,0,7,3,3,2,10,23,6,13,0,0,0,0,67
OKINAWA,atencion odontologica,exodoncia,2019-07-01,0,0,3,3,2,2,5,6,1,2,0,0,0,0,24
OMEREQUE,atencion odontologica,exodoncia,2019-07-01,0,0,5,4,0,4,1,0,1,1,0,0,0,0,16
ORURO,atencion odontologica,exodoncia,2019-07-01,5,3,327,346,73,113,142,361,83,85,0,0,0,0,1538
PADCAYA,atencion odontologica,exodoncia,2019-07-01,0,0,15,8,3,5,34,44,11,6,0,0,0,0,126
PADILLA,atencion odontologica,exodoncia,2019-07-01,0,0,15,10,5,3,15,43,7,3,0,0,0,0,101
PAILON,atencion odontologica,exodoncia,2019-07-01,1,2,1,4,0,0,9,15,11,0,0,0,0,0,43
PALCA,atencion odontologica,exodoncia,2019-07-01,0,0,13,17,4,22,30,44,16,16,0,0,0,0,162
PALOS BLANCOS,atencion odontologica,exodoncia,2019-07-01,1,0,13,16,6,4,10,33,7,8,0,0,0,0,98
PAMPA AULLAGAS,atencion odontologica,exodoncia,2019-07-01,0,0,2,0,3,2,0,5,0,0,0,0,0,0,12
PAMPA GRANDE,atencion odontologica,exodoncia,2019-07-01,1,0,5,5,0,2,3,8,2,1,0,0,0,0,27
PAPEL PAMPA,atencion odontologica,exodoncia,2019-07-01,0,0,7,4,2,1,5,7,8,4,0,0,0,0,38
PASORAPA,atencion odontologica,exodoncia,2019-07-01,0,0,3,2,0,0,6,14,4,2,0,0,0,0,31
PATACAMAYA,atencion odontologica,exodoncia,2019-07-01,1,1,13,3,1,1,0,3,2,0,0,0,0,0,25
PAZÑA,atencion odontologica,exodoncia,2019-07-01,0,0,26,8,1,7,5,7,0,2,0,0,0,0,56
PELECHUCO,atencion odontologica,exodoncia,2019-07-01,0,0,3,0,3,2,13,25,4,1,0,0,0,0,51
POCOATA,atencion odontologica,exodoncia,2019-07-01,0,1,7,14,6,6,19,43,17,22,0,0,0,0,135
POCONA,atencion odontologica,exodoncia,2019-07-01,1,0,24,24,3,12,9,22,3,7,0,0,0,0,105
POJO (CBBA),atencion odontologica,exodoncia,2019-07-01,0,0,4,15,0,2,4,12,3,2,0,0,0,0,42
POOPO,atencion odontologica,exodoncia,2019-07-01,1,0,20,21,1,4,9,9,4,4,0,0,0,0,73
PORCO,atencion odontologica,exodoncia,2019-07-01,0,0,1,1,0,2,0,5,0,0,0,0,0,0,9
POROMA,atencion odontologica,exodoncia,2019-07-01,0,0,18,20,1,6,15,54,17,5,0,0,0,0,136
PORONGO,atencion odontologica,exodoncia,2019-07-01,0,0,3,13,0,3,5,9,1,0,0,0,0,0,34
PORTACHUELO,atencion odontologica,exodoncia,2019-07-01,0,0,7,10,2,5,3,23,2,4,0,0,0,0,56
PORVENIR,atencion odontologica,exodoncia,2019-07-01,1,0,25,16,3,6,5,17,8,3,0,0,0,0,84
POSTRER VALLE,atencion odontologica,exodoncia,2019-07-01,0,0,1,0,0,0,5,1,2,0,0,0,0,0,9
POTOSI,atencion odontologica,exodoncia,2019-07-01,3,2,140,137,27,62,43,127,31,27,0,0,0,0,599
PRESTO,atencion odontologica,exodoncia,2019-07-01,1,0,6,6,4,2,17,41,8,12,0,0,0,0,97
PUCARA,atencion odontologica,exodoncia,2019-07-01,0,0,0,0,0,1,0,14,0,6,0,0,0,0,21
PUCARANI,atencion odontologica,exodoncia,2019-07-01,2,0,29,42,6,21,21,62,15,16,0,0,0,0,214
PUERTO ACOSTA,atencion odontologica,exodoncia,2019-07-01,1,0,12,13,3,11,7,28,7,13,0,0,0,0,95
PUERTO CARABUCO,atencion odontologica,exodoncia,2019-07-01,2,0,10,12,2,4,25,50,19,12,0,0,0,0,136
PUERTO GONZALO MORENO,atencion odontologica,exodoncia,2019-07-01,0,0,7,1,4,0,8,6,2,0,0,0,0,0,28
PUERTO PEREZ,atencion odontologica,exodoncia,2019-07-01,0,0,5,2,1,1,0,3,2,1,0,0,0,0,15
PUERTO QUIJARRO,atencion odontologica,exodoncia,2019-07-01,0,0,0,1,1,1,1,1,0,1,0,0,0,0,6
PUERTO RICO,atencion odontologica,exodoncia,2019-07-01,1,4,13,12,8,9,18,24,2,1,0,0,0,0,92
PUERTO SUAREZ,atencion odontologica,exodoncia,2019-07-01,0,0,7,2,1,0,2,10,3,3,0,0,0,0,28
PUERTO VILLARROEL,atencion odontologica,exodoncia,2019-07-01,1,1,42,46,10,22,34,78,12,8,0,0,0,0,254
PUNA,atencion odontologica,exodoncia,2019-07-01,0,0,11,17,5,7,9,11,16,21,0,0,0,0,97
PUNATA,atencion odontologica,exodoncia,2019-07-01,0,0,15,7,3,4,3,5,7,8,0,0,0,0,52
QUIABAYA,atencion odontologica,exodoncia,2019-07-01,1,0,8,6,2,7,7,17,2,1,0,0,0,0,51
QUILLACOLLO,atencion odontologica,exodoncia,2019-07-01,0,0,66,70,11,14,28,82,27,30,0,0,0,0,328
QUIME,atencion odontologica,exodoncia,2019-07-01,0,0,20,17,7,4,7,21,2,2,0,0,0,0,80
QUIRUSILLAS,atencion odontologica,exodoncia,2019-07-01,0,0,0,2,0,2,0,4,0,0,0,0,0,0,8
RAVELO,atencion odontologica,exodoncia,2019-07-01,0,1,10,3,2,4,12,20,12,16,0,0,0,0,80
REYES,atencion odontologica,exodoncia,2019-07-01,0,0,3,16,7,7,7,20,3,3,0,0,0,0,66
RIBERALTA,atencion odontologica,exodoncia,2019-07-01,3,2,36,44,9,20,19,79,20,13,0,0,0,0,245
ROBORE,atencion odontologica,exodoncia,2019-07-01,4,2,4,4,4,5,4,11,1,1,0,0,0,0,40
RURRENABAQUE,atencion odontologica,exodoncia,2019-07-01,1,2,18,16,5,10,13,23,10,4,0,0,0,0,102
SABAYA,atencion odontologica,exodoncia,2019-07-01,0,0,2,5,1,0,2,2,4,4,0,0,0,0,20
SACABA,atencion odontologica,exodoncia,2019-07-01,3,0,97,133,2,6,11,61,15,22,0,0,0,0,350
SACABAMBA,atencion odontologica,exodoncia,2019-07-01,0,0,0,11,1,2,1,1,5,0,0,0,0,0,21
SACACA,atencion odontologica,exodoncia,2019-07-01,0,1,8,12,6,5,13,26,2,8,0,0,0,0,81
SAIPINA,atencion odontologica,exodoncia,2019-07-01,0,1,7,14,0,7,7,12,11,2,0,0,0,0,61
SALINAS DE GARCI MENDOZA,atencion odontologica,exodoncia,2019-07-01,0,0,24,15,2,5,4,18,2,13,0,0,0,0,83
SAMAIPATA,atencion odontologica,exodoncia,2019-07-01,1,1,11,6,4,2,8,21,2,2,0,0,0,0,58
SAN AGUSTIN,atencion odontologica,exodoncia,2019-07-01,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5
SAN ANDRES,atencion odontologica,exodoncia,2019-07-01,0,0,0,1,0,1,6,3,3,0,0,0,0,0,14
SAN ANDRES DE MACHACA,atencion odontologica,exodoncia,2019-07-01,0,0,2,3,2,1,4,12,14,12,0,0,0,0,50
SAN ANTONIO DE ESMORUCO,atencion odontologica,exodoncia,2019-07-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
SAN ANTONIO DE LOMERIO,atencion odontologica,exodoncia,2019-07-01,0,0,11,9,5,4,1,14,3,1,0,0,0,0,48
SAN BENITO,atencion odontologica,exodoncia,2019-07-01,0,0,6,15,2,7,2,6,1,11,0,0,0,0,50
SAN BORJA,atencion odontologica,exodoncia,2019-07-01,2,4,13,2,2,4,8,20,4,7,0,0,0,0,66
SAN BUENA VENTURA,atencion odontologica,exodoncia,2019-07-01,0,0,3,10,4,5,8,9,4,4,0,0,0,0,47
SAN CARLOS,atencion odontologica,exodoncia,2019-07-01,6,6,3,5,4,2,1,5,4,2,0,0,0,0,38
SAN IGNACIO,atencion odontologica,exodoncia,2019-07-01,0,0,19,20,6,9,18,24,1,6,0,0,0,0,103
SAN IGNACIO DE VELASCO,atencion odontologica,exodoncia,2019-07-01,0,3,2,4,1,2,2,6,19,15,0,0,0,0,54
SAN JAVIER(BNI),atencion odontologica,exodoncia,2019-07-01,0,0,2,0,2,1,4,4,4,0,0,0,0,0,17
SAN JAVIER(STC),atencion odontologica,exodoncia,2019-07-01,0,0,3,4,0,0,1,6,0,2,0,0,0,0,16
SAN JOAQUIN,atencion odontologica,exodoncia,2019-07-01,1,1,19,11,2,2,9,17,7,2,0,0,0,0,71
SAN JOSE DE CHIQUITOS,atencion odontologica,exodoncia,2019-07-01,0,1,15,10,1,5,11,36,3,9,0,0,0,0,91
SAN JUAN DE YAPACANI,atencion odontologica,exodoncia,2019-07-01,1,0,28,7,4,8,8,17,2,1,0,0,0,0,76
SAN JULIAN,atencion odontologica,exodoncia,2019-07-01,2,8,27,33,12,9,18,40,22,12,0,0,0,0,183
SAN LORENZO(PND),atencion odontologica,exodoncia,2019-07-01,0,0,6,7,2,0,0,1,1,1,0,0,0,0,18
SAN LORENZO(TJA),atencion odontologica,exodoncia,2019-07-01,0,0,17,14,4,6,10,25,4,4,0,0,0,0,84
SAN LUCAS,atencion odontologica,exodoncia,2019-07-01,0,1,41,27,6,20,22,88,14,20,0,0,0,0,239
SAN MATIAS,atencion odontologica,exodoncia,2019-07-01,0,1,3,3,3,4,2,11,14,10,0,0,0,0,51
SAN MIGUEL DE VELASCO,atencion odontologica,exodoncia,2019-07-01,0,0,5,10,3,5,1,30,5,2,0,0,0,0,61
SAN PABLO DE LIPEZ,atencion odontologica,exodoncia,2019-07-01,0,1,0,6,0,2,0,0,0,0,0,0,0,0,9
SAN PEDRO,atencion odontologica,exodoncia,2019-07-01,1,1,17,17,3,4,11,15,5,5,0,0,0,0,79
SAN PEDRO DE BUENA VISTA,atencion odontologica,exodoncia,2019-07-01,0,0,5,9,3,5,8,41,14,21,0,0,0,0,106
SAN PEDRO DE CURAHUARA,atencion odontologica,exodoncia,2019-07-01,0,1,4,1,0,2,1,0,0,2,0,0,0,0,11
SAN PEDRO DE QUEMES,atencion odontologica,exodoncia,2019-07-01,0,0,4,0,0,2,1,2,1,0,0,0,0,0,10
SAN PEDRO DE TIQUINA,atencion odontologica,exodoncia,2019-07-01,0,0,5,5,5,6,6,21,8,0,0,0,0,0,56
SAN PEDRO(PND),atencion odontologica,exodoncia,2019-07-01,0,1,0,4,0,0,1,1,0,0,0,0,0,0,7
SAN RAFAEL,atencion odontologica,exodoncia,2019-07-01,0,1,9,15,4,0,3,20,4,2,0,0,0,0,58
SAN RAMON BENI,atencion odontologica,exodoncia,2019-07-01,0,0,4,6,1,0,4,13,1,0,0,0,0,0,29
SAN RAMON SCZ,atencion odontologica,exodoncia,2019-07-01,0,0,4,8,0,1,2,1,0,0,0,0,0,0,16
SANTA ANA,atencion odontologica,exodoncia,2019-07-01,0,0,7,21,1,4,10,14,5,4,0,0,0,0,66
SANTA CRUZ DE LA SIERRA,atencion odontologica,exodoncia,2019-07-01,19,10,120,144,20,45,98,243,202,103,0,0,0,0,1004
SANTA ROSA,atencion odontologica,exodoncia,2019-07-01,0,0,12,15,2,2,2,8,1,1,0,0,0,0,43
SANTA ROSA DEL SARA,atencion odontologica,exodoncia,2019-07-01,0,1,38,18,5,10,14,9,8,3,0,0,0,0,106
SANTIAGO DE CALLAPA,atencion odontologica,exodoncia,2019-07-01,0,0,0,5,5,3,6,32,16,14,0,0,0,0,81
SANTIAGO DE HUARI,atencion odontologica,exodoncia,2019-07-01,1,0,10,26,3,0,6,9,5,19,0,0,0,0,79
SANTIAGO DE HUATA,atencion odontologica,exodoncia,2019-07-01,1,1,2,6,7,4,3,19,18,4,0,0,0,0,65
SANTIAGO DE MACHACA,atencion odontologica,exodoncia,2019-07-01,0,0,5,7,3,4,3,7,2,3,0,0,0,0,34
SANTIVAÑES,atencion odontologica,exodoncia,2019-07-01,0,0,22,12,1,2,14,12,14,18,0,0,0,0,95
SANTUARIO DE QUILLACAS,atencion odontologica,exodoncia,2019-07-01,0,0,5,6,0,1,2,7,0,0,0,0,0,0,21
SAPAHAQUI,atencion odontologica,exodoncia,2019-07-01,1,1,15,11,10,8,13,26,9,24,0,0,0,0,118
SENA,atencion odontologica,exodoncia,2019-07-01,0,0,33,25,4,9,15,17,9,0,0,0,0,0,112
SHINAOTA,atencion odontologica,exodoncia,2019-07-01,0,0,3,2,0,0,0,0,0,0,0,0,0,0,5
SICA SICA (VILLA AROMA),atencion odontologica,exodoncia,2019-07-01,0,0,7,10,2,3,6,15,12,3,0,0,0,0,58
SICAYA,atencion odontologica,exodoncia,2019-07-01,0,0,1,3,1,0,1,9,0,1,0,0,0,0,16
SIPE SIPE,atencion odontologica,exodoncia,2019-07-01,0,1,40,38,1,6,10,20,13,13,0,0,0,0,142
SOPACHUY,atencion odontologica,exodoncia,2019-07-01,0,0,4,8,1,2,1,8,0,3,0,0,0,0,27
SORACACHI,atencion odontologica,exodoncia,2019-07-01,0,0,9,8,9,7,6,14,5,2,0,0,0,0,60
SORATA,atencion odontologica,exodoncia,2019-07-01,0,1,10,13,3,5,10,12,36,20,0,0,0,0,110
SUCRE,atencion odontologica,exodoncia,2019-07-01,12,3,230,236,33,77,112,258,69,48,0,0,0,0,1078
TACACHI,atencion odontologica,exodoncia,2019-07-01,0,0,0,3,0,1,1,2,0,0,0,0,0,0,7
TACACOMA,atencion odontologica,exodoncia,2019-07-01,0,0,3,7,0,4,8,8,6,2,0,0,0,0,38
TACOPAYA,atencion odontologica,exodoncia,2019-07-01,0,0,4,4,1,4,6,12,7,13,0,0,0,0,51
TAHUA,atencion odontologica,exodoncia,2019-07-01,0,0,1,0,0,3,3,6,2,3,0,0,0,0,18
TAPACARI,atencion odontologica,exodoncia,2019-07-01,2,0,11,7,7,7,10,43,7,15,0,0,0,0,109
TARABUCO,atencion odontologica,exodoncia,2019-07-01,0,0,2,10,6,12,13,46,7,14,0,0,0,0,110
TARACO,atencion odontologica,exodoncia,2019-07-01,0,0,6,7,3,2,4,14,6,4,0,0,0,0,46
TARATA,atencion odontologica,exodoncia,2019-07-01,0,0,3,3,1,3,0,6,3,6,0,0,0,0,25
TARIJA,atencion odontologica,exodoncia,2019-07-01,19,11,171,163,40,46,95,236,31,19,0,0,0,0,831
TARVITA,atencion odontologica,exodoncia,2019-07-01,0,0,22,22,4,3,23,63,15,37,0,0,0,0,189
TEOPONTE,atencion odontologica,exodoncia,2019-07-01,0,0,7,10,7,6,6,14,10,0,0,0,0,0,60
TIAHUANACU,atencion odontologica,exodoncia,2019-07-01,1,0,19,27,4,18,6,26,10,2,0,0,0,0,113
TINGUIPAYA,atencion odontologica,exodoncia,2019-07-01,0,0,7,7,1,4,6,16,15,14,0,0,0,0,70
TIPUANI,atencion odontologica,exodoncia,2019-07-01,0,1,1,2,2,3,1,3,1,0,0,0,0,0,14
TIQUIPAYA,atencion odontologica,exodoncia,2019-07-01,2,4,64,76,7,15,17,43,15,17,0,0,0,0,260
TIRAQUE (CBBA),atencion odontologica,exodoncia,2019-07-01,0,0,12,9,1,3,27,37,73,90,0,0,0,0,252
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,exodoncia,2019-07-01,0,0,1,1,0,1,0,2,0,0,0,0,0,0,5
TOCO,atencion odontologica,exodoncia,2019-07-01,0,0,12,10,0,1,0,4,1,2,0,0,0,0,30
TODOS SANTOS,atencion odontologica,exodoncia,2019-07-01,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2
TOLATA,atencion odontologica,exodoncia,2019-07-01,0,0,14,13,4,5,1,4,2,0,0,0,0,0,43
TOLEDO,atencion odontologica,exodoncia,2019-07-01,0,2,1,7,1,4,3,10,3,2,0,0,0,0,33
TOMAVE,atencion odontologica,exodoncia,2019-07-01,0,0,6,12,4,6,13,25,10,13,0,0,0,0,89
TOMINA,atencion odontologica,exodoncia,2019-07-01,0,0,18,18,3,6,5,36,6,1,0,0,0,0,93
TORO TORO,atencion odontologica,exodoncia,2019-07-01,0,0,5,8,3,2,8,14,0,1,0,0,0,0,41
TOTORA(CBBA),atencion odontologica,exodoncia,2019-07-01,0,0,11,16,0,2,7,23,6,12,0,0,0,0,77
TOTORA(ORR),atencion odontologica,exodoncia,2019-07-01,0,0,8,3,0,0,2,4,0,0,0,0,0,0,17
TRIGAL,atencion odontologica,exodoncia,2019-07-01,0,0,3,4,0,1,2,16,8,5,0,0,0,0,39
TRINIDAD,atencion odontologica,exodoncia,2019-07-01,6,7,87,75,22,25,80,103,29,13,0,0,0,0,447
TUPIZA,atencion odontologica,exodoncia,2019-07-01,6,4,61,30,17,23,37,63,45,20,0,0,0,0,306
TURCO,atencion odontologica,exodoncia,2019-07-01,0,0,6,3,2,2,0,4,1,2,0,0,0,0,20
UMALA,atencion odontologica,exodoncia,2019-07-01,0,0,1,4,1,3,2,6,2,2,0,0,0,0,21
UNCIA,atencion odontologica,exodoncia,2019-07-01,0,0,17,21,6,14,12,24,9,11,0,0,0,0,114
URIONDO (A. CONCEPCION),atencion odontologica,exodoncia,2019-07-01,0,0,22,21,3,8,9,52,1,1,0,0,0,0,117
URUBICHA,atencion odontologica,exodoncia,2019-07-01,0,0,0,2,1,0,1,8,3,0,0,0,0,0,15
UYUNI,atencion odontologica,exodoncia,2019-07-01,0,0,9,10,6,10,5,13,7,4,0,0,0,0,64
VACAS,atencion odontologica,exodoncia,2019-07-01,0,0,17,17,0,5,7,25,6,4,0,0,0,0,81
VALLEGRANDE,atencion odontologica,exodoncia,2019-07-01,0,0,6,9,1,5,6,10,21,8,0,0,0,0,66
VIACHA,atencion odontologica,exodoncia,2019-07-01,6,2,56,71,27,48,46,63,20,13,0,0,0,0,352
VILA VILA,atencion odontologica,exodoncia,2019-07-01,0,0,4,4,0,1,2,8,0,2,0,0,0,0,21
VILLA CHARCAS,atencion odontologica,exodoncia,2019-07-01,0,0,6,6,1,4,2,16,0,0,0,0,0,0,35
VILLA MONTES,atencion odontologica,exodoncia,2019-07-01,0,0,21,38,10,13,19,59,6,5,0,0,0,0,171
VILLA NUEVA (LOMA ALTA),atencion odontologica,exodoncia,2019-07-01,0,0,5,6,3,3,1,5,0,0,0,0,0,0,23
VILLA RIVERO,atencion odontologica,exodoncia,2019-07-01,1,0,1,11,1,1,2,3,0,2,0,0,0,0,22
VILLA SERRANO,atencion odontologica,exodoncia,2019-07-01,0,0,12,9,2,5,23,14,4,6,0,0,0,0,75
VILLA TUNARI,atencion odontologica,exodoncia,2019-07-01,2,1,65,68,9,8,30,79,18,9,0,0,0,0,289
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,exodoncia,2019-07-01,0,0,9,11,0,5,7,33,6,8,0,0,0,0,79
VILLAZON,atencion odontologica,exodoncia,2019-07-01,3,0,26,43,11,8,10,51,12,8,0,0,0,0,172
VINTO,atencion odontologica,exodoncia,2019-07-01,0,1,39,50,9,9,15,36,2,8,0,0,0,0,169
VITICHI,atencion odontologica,exodoncia,2019-07-01,0,0,13,7,2,2,4,23,5,6,0,0,0,0,62
WALDO BALLIVIAN,atencion odontologica,exodoncia,2019-07-01,0,1,1,4,5,1,5,10,4,0,0,0,0,0,31
WARNES,atencion odontologica,exodoncia,2019-07-01,3,1,28,41,9,8,20,52,18,14,0,0,0,0,194
YACO,atencion odontologica,exodoncia,2019-07-01,0,0,6,9,0,6,6,7,7,3,0,0,0,0,44
YACUIBA,atencion odontologica,exodoncia,2019-07-01,0,1,43,52,8,17,49,83,32,28,0,0,0,0,313
YAMPARAEZ,atencion odontologica,exodoncia,2019-07-01,0,0,4,9,3,3,15,17,13,6,0,0,0,0,70
YANACACHI,atencion odontologica,exodoncia,2019-07-01,0,0,1,0,0,0,1,4,0,1,0,0,0,0,7
YAPACANI,atencion odontologica,exodoncia,2019-07-01,4,3,13,21,8,14,18,46,5,13,0,0,0,0,145
YOCALLA,atencion odontologica,exodoncia,2019-07-01,0,0,5,9,0,3,3,18,7,7,0,0,0,0,52
YOTALA,atencion odontologica,exodoncia,2019-07-01,0,0,25,14,0,5,2,16,1,0,0,0,0,0,63
YUNCHARA,atencion odontologica,exodoncia,2019-07-01,0,0,16,12,3,2,9,14,5,3,0,0,0,0,64
YUNGUYO DE LITORAL,atencion odontologica,exodoncia,2019-07-01,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2
ZUDAÑEZ,atencion odontologica,exodoncia,2019-07-01,0,1,3,6,1,2,1,5,6,5,0,0,0,0,30
ACACIO,atencion odontologica,exodoncia,2019-08-01,0,0,11,16,1,0,6,8,1,2,0,0,0,0,45
ACHACACHI,atencion odontologica,exodoncia,2019-08-01,1,2,12,20,1,11,12,29,27,26,0,0,0,0,141
ACHOCALLA,atencion odontologica,exodoncia,2019-08-01,0,0,15,15,2,2,1,17,3,11,0,0,0,0,66
AIQUILE,atencion odontologica,exodoncia,2019-08-01,0,0,2,11,0,0,1,9,15,3,0,0,0,0,41
ALALAY,atencion odontologica,exodoncia,2019-08-01,0,0,0,0,0,0,2,1,2,10,0,0,0,0,15
ALCALA,atencion odontologica,exodoncia,2019-08-01,0,0,0,2,1,1,1,6,5,1,0,0,0,0,17
ALTO BENI,atencion odontologica,exodoncia,2019-08-01,0,0,3,0,0,0,0,1,3,2,0,0,0,0,9
ANCORAIMES,atencion odontologica,exodoncia,2019-08-01,0,1,10,10,2,14,4,28,13,11,0,0,0,0,93
ANDAMARCA,atencion odontologica,exodoncia,2019-08-01,0,0,7,6,1,5,3,5,5,7,0,0,0,0,39
ANTEQUERA,atencion odontologica,exodoncia,2019-08-01,0,0,3,4,2,3,1,2,3,0,0,0,0,0,18
ANZALDO,atencion odontologica,exodoncia,2019-08-01,0,0,13,11,0,1,1,2,1,9,0,0,0,0,38
APOLO,atencion odontologica,exodoncia,2019-08-01,1,0,12,14,4,6,11,29,5,4,0,0,0,0,86
ARAMPAMPA,atencion odontologica,exodoncia,2019-08-01,0,0,0,5,0,2,1,21,4,4,0,0,0,0,37
ARANI,atencion odontologica,exodoncia,2019-08-01,0,0,0,5,0,2,0,10,3,10,0,0,0,0,30
ARBIETO,atencion odontologica,exodoncia,2019-08-01,4,0,22,26,1,2,4,24,7,8,0,0,0,0,98
ARQUE,atencion odontologica,exodoncia,2019-08-01,0,0,16,19,1,5,22,26,19,10,0,0,0,0,118
ASCENCION DE GUARAYOS,atencion odontologica,exodoncia,2019-08-01,0,8,24,16,8,0,7,26,1,21,0,0,0,0,111
ATOCHA,atencion odontologica,exodoncia,2019-08-01,0,2,8,10,11,4,17,16,0,0,0,0,0,0,68
AUCAPATA,atencion odontologica,exodoncia,2019-08-01,0,0,8,9,1,8,12,21,7,8,0,0,0,0,74
AYATA,atencion odontologica,exodoncia,2019-08-01,0,0,4,3,4,6,10,24,5,1,0,0,0,0,57
AYO AYO,atencion odontologica,exodoncia,2019-08-01,1,0,5,8,4,9,9,10,9,1,0,0,0,0,56
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,exodoncia,2019-08-01,0,1,18,23,3,8,19,52,11,16,0,0,0,0,151
AZURDUY,atencion odontologica,exodoncia,2019-08-01,0,0,29,7,2,4,4,74,5,18,0,0,0,0,143
BATALLAS,atencion odontologica,exodoncia,2019-08-01,1,1,8,20,5,3,6,20,11,12,0,0,0,0,87
BAURES,atencion odontologica,exodoncia,2019-08-01,0,0,2,2,1,0,4,3,0,2,0,0,0,0,14
BELEN DE ANDAMARCA,atencion odontologica,exodoncia,2019-08-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
BELEN DE URMIRI,atencion odontologica,exodoncia,2019-08-01,0,0,1,0,0,3,12,4,2,4,0,0,0,0,26
BELLA FLOR,atencion odontologica,exodoncia,2019-08-01,0,0,4,1,0,2,4,4,0,1,0,0,0,0,16
BERMEJO,atencion odontologica,exodoncia,2019-08-01,0,0,15,18,4,7,20,32,12,6,0,0,0,0,114
BETANZOS,atencion odontologica,exodoncia,2019-08-01,0,0,19,32,11,25,27,93,40,27,0,0,0,0,274
BOLIVAR,atencion odontologica,exodoncia,2019-08-01,0,0,2,2,2,2,11,16,2,2,0,0,0,0,39
BOLPEBRA,atencion odontologica,exodoncia,2019-08-01,0,0,3,1,2,1,3,1,0,0,0,0,0,0,11
BOYUIBE,atencion odontologica,exodoncia,2019-08-01,0,0,0,9,2,0,5,7,0,0,0,0,0,0,23
CABEZAS,atencion odontologica,exodoncia,2019-08-01,0,1,10,18,1,3,11,45,4,3,0,0,0,0,96
CAIROMA,atencion odontologica,exodoncia,2019-08-01,0,1,5,3,4,3,1,12,2,5,0,0,0,0,36
"CAIZA ""D""",atencion odontologica,exodoncia,2019-08-01,0,0,5,6,1,6,9,17,5,12,0,0,0,0,61
CAJUATA,atencion odontologica,exodoncia,2019-08-01,0,1,16,10,2,12,18,27,1,2,0,0,0,0,89
CALACOTO,atencion odontologica,exodoncia,2019-08-01,0,0,2,7,4,8,9,21,10,13,0,0,0,0,74
CALAMARCA,atencion odontologica,exodoncia,2019-08-01,0,0,30,17,7,9,7,26,2,8,0,0,0,0,106
CAMARGO,atencion odontologica,exodoncia,2019-08-01,0,0,36,24,1,4,10,19,4,6,0,0,0,0,104
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,exodoncia,2019-08-01,0,0,2,3,1,4,2,10,7,4,0,0,0,0,33
CAMIRI,atencion odontologica,exodoncia,2019-08-01,3,2,11,11,1,12,17,19,11,2,0,0,0,0,89
CAPINOTA,atencion odontologica,exodoncia,2019-08-01,4,2,15,6,0,3,4,9,3,3,0,0,0,0,49
CAQUIAVIRI,atencion odontologica,exodoncia,2019-08-01,0,0,19,28,9,20,9,19,5,20,0,0,0,0,129
CARACOLLO,atencion odontologica,exodoncia,2019-08-01,2,1,14,0,1,2,6,9,2,4,0,0,0,0,41
CARANAVI,atencion odontologica,exodoncia,2019-08-01,2,0,23,25,4,4,38,49,25,5,0,0,0,0,175
CARANGAS,atencion odontologica,exodoncia,2019-08-01,0,0,0,0,1,0,0,2,2,0,0,0,0,0,5
CARAPARI,atencion odontologica,exodoncia,2019-08-01,1,1,19,21,2,2,17,46,3,1,0,0,0,0,113
CARIPUYO,atencion odontologica,exodoncia,2019-08-01,0,0,18,10,3,5,5,24,4,9,0,0,0,0,78
