,group,variable,month,CONSULTA REPETIDA MENORES DE 5 AÑOS,CONSULTA REPETIDA MENORES DE 5 AÑOS,CONSULTA REPETIDA 5 A 13 AÑOS,CONSULTA REPETIDA 5 A 13 AÑOS,CONSULTA REPETIDA 14 A 19 AÑOS,CONSULTA REPETIDA 14 A 19 AÑOS,CONSULTA REPETIDA 20 A 59 AÑOS,CONSULTA REPETIDA 20 A 59 AÑOS,CONSULTA REPETIDA 60 AÑOS Y MAS,CONSULTA REPETIDA 60 AÑOS Y MAS,CONSULTA REPETIDA EMB,CONSULTA REPETIDA EMB,CONSULTA REPETIDA POST,CONSULTA REPETIDA POST,TOTALES
"CAIZA ""D""",atencion odontologica,consulta repetida,2019-07-01,1,4,8,3,8,3,5,31,1,6,0,0,0,0,70
CAJUATA,atencion odontologica,consulta repetida,2019-07-01,3,1,9,10,0,2,6,10,0,0,0,0,0,1,42
CALACOTO,atencion odontologica,consulta repetida,2019-07-01,0,0,0,0,1,0,0,2,8,10,0,0,0,0,21
CALAMARCA,atencion odontologica,consulta repetida,2019-07-01,0,0,4,7,4,6,2,11,3,0,0,0,0,0,37
CAMARGO,atencion odontologica,consulta repetida,2019-07-01,6,8,14,13,4,12,7,20,3,0,0,1,0,0,88
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,consulta repetida,2019-07-01,0,0,1,5,0,5,1,11,0,0,0,1,0,0,24
CAMIRI,atencion odontologica,consulta repetida,2019-07-01,27,28,5,24,10,18,40,83,14,9,0,8,0,3,269
CAPINOTA,atencion odontologica,consulta repetida,2019-07-01,5,4,9,15,2,8,22,31,8,11,0,0,0,0,115
CAQUIAVIRI,atencion odontologica,consulta repetida,2019-07-01,0,0,0,2,0,8,2,5,0,0,0,0,0,0,17
CARACOLLO,atencion odontologica,consulta repetida,2019-07-01,5,15,7,28,5,6,6,18,13,3,0,2,0,0,108
CARANAVI,atencion odontologica,consulta repetida,2019-07-01,15,14,11,12,15,9,14,23,4,11,0,0,0,0,128
CARANGAS,atencion odontologica,consulta repetida,2019-07-01,0,0,0,0,0,0,3,1,1,2,0,0,0,0,7
CARAPARI,atencion odontologica,consulta repetida,2019-07-01,0,1,5,6,4,15,11,50,3,0,0,1,0,0,96
CARIPUYO,atencion odontologica,consulta repetida,2019-07-01,0,0,0,0,0,0,1,5,2,0,0,0,0,2,10
CHALLAPATA,atencion odontologica,consulta repetida,2019-07-01,13,22,30,32,12,18,30,101,16,18,0,6,0,2,300
CHAQUI,atencion odontologica,consulta repetida,2019-07-01,0,4,8,7,9,21,9,44,8,6,0,5,0,0,121
CHARAGUA,atencion odontologica,consulta repetida,2019-07-01,8,1,4,1,0,1,2,7,0,0,0,0,0,0,24
CHARAÑA,atencion odontologica,consulta repetida,2019-07-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
CHAYANTA,atencion odontologica,consulta repetida,2019-07-01,0,9,14,11,4,16,6,20,0,0,0,0,0,0,80
CHIMORE,atencion odontologica,consulta repetida,2019-07-01,3,2,4,4,20,20,13,36,2,0,0,0,0,0,104
CHIPAYA,atencion odontologica,consulta repetida,2019-07-01,0,0,0,0,0,2,0,2,0,0,0,0,0,0,4
CHOQUE COTA,atencion odontologica,consulta repetida,2019-07-01,0,0,1,0,0,0,2,1,3,0,0,0,0,0,7
CHUA COCANI,atencion odontologica,consulta repetida,2019-07-01,0,0,0,0,0,2,1,3,0,0,0,0,0,0,6
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,consulta repetida,2019-07-01,10,13,7,11,1,7,6,18,0,0,0,8,0,1,82
CHUMA,atencion odontologica,consulta repetida,2019-07-01,0,0,3,0,1,5,9,17,1,0,0,2,0,2,40
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,consulta repetida,2019-07-01,6,11,14,12,9,20,19,33,1,8,0,0,0,0,133
CKOCHAS,atencion odontologica,consulta repetida,2019-07-01,0,0,0,20,8,9,1,5,0,0,0,0,0,0,43
CLIZA,atencion odontologica,consulta repetida,2019-07-01,12,7,38,53,19,25,16,59,23,28,0,0,0,0,280
COBIJA,atencion odontologica,consulta repetida,2019-07-01,4,10,32,56,36,33,96,190,12,18,0,3,0,6,496
COCAPATA,atencion odontologica,consulta repetida,2019-07-01,13,10,42,51,21,37,50,97,7,10,0,10,0,6,354
COCHABAMBA,atencion odontologica,consulta repetida,2019-07-01,295,344,623,734,346,476,1235,1998,388,292,0,7,0,25,6763
COLCAPIRHUA,atencion odontologica,consulta repetida,2019-07-01,2,0,7,12,5,5,3,29,2,4,0,2,0,4,75
"COLCHA ""K""",atencion odontologica,consulta repetida,2019-07-01,0,3,0,1,3,1,10,10,3,0,0,0,0,1,32
COLLANA,atencion odontologica,consulta repetida,2019-07-01,0,0,0,0,6,8,5,14,1,0,0,0,0,1,35
COLOMI,atencion odontologica,consulta repetida,2019-07-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
COLPA BELGICA,atencion odontologica,consulta repetida,2019-07-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
COLQUECHACA,atencion odontologica,consulta repetida,2019-07-01,2,6,15,33,13,36,30,81,6,4,0,9,0,4,239
COLQUENCHA,atencion odontologica,consulta repetida,2019-07-01,0,0,0,0,1,3,4,4,0,0,0,0,0,0,12
COLQUIRI,atencion odontologica,consulta repetida,2019-07-01,3,3,12,20,16,16,22,37,3,7,0,0,0,0,139
COMARAPA,atencion odontologica,consulta repetida,2019-07-01,0,17,2,1,8,8,5,17,1,1,0,1,0,4,65
COMBAYA,atencion odontologica,consulta repetida,2019-07-01,0,0,0,0,0,0,0,6,0,0,0,0,0,1,7
CONCEPCION,atencion odontologica,consulta repetida,2019-07-01,1,0,0,3,0,1,3,5,0,1,0,0,0,0,14
CORIPATA,atencion odontologica,consulta repetida,2019-07-01,3,4,4,9,4,1,8,14,3,0,0,0,0,1,51
CORO CORO,atencion odontologica,consulta repetida,2019-07-01,0,0,3,0,3,9,3,9,1,4,0,0,0,0,32
COROICO,atencion odontologica,consulta repetida,2019-07-01,1,0,7,3,0,6,1,9,4,2,0,0,0,0,33
CORQUE,atencion odontologica,consulta repetida,2019-07-01,0,0,5,1,0,4,0,9,0,1,0,0,0,0,20
COTAGAITA,atencion odontologica,consulta repetida,2019-07-01,6,7,34,30,21,44,51,90,10,4,0,0,0,3,300
COTOCA,atencion odontologica,consulta repetida,2019-07-01,5,3,0,0,0,0,0,1,0,0,0,0,0,0,9
CRUZ DE MACHACAMARCA,atencion odontologica,consulta repetida,2019-07-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
CUATRO CAÑADAS,atencion odontologica,consulta repetida,2019-07-01,5,16,6,17,3,4,4,30,1,1,0,0,0,0,87
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,consulta repetida,2019-07-01,0,0,0,2,1,1,3,21,1,1,0,0,0,0,30
CUEVO,atencion odontologica,consulta repetida,2019-07-01,0,0,0,4,0,3,6,7,0,3,0,0,0,0,23
CULPINA,atencion odontologica,consulta repetida,2019-07-01,0,0,14,15,6,5,18,30,10,1,0,0,0,0,99
CURAHUARA DE CARANGAS,atencion odontologica,consulta repetida,2019-07-01,5,0,8,2,3,4,2,23,2,4,0,0,0,0,53
CURVA,atencion odontologica,consulta repetida,2019-07-01,0,0,0,0,1,0,0,1,0,0,0,0,0,1,3
DESAGUADERO,atencion odontologica,consulta repetida,2019-07-01,6,2,3,3,14,11,2,9,2,0,0,0,0,0,52
EL ALTO,atencion odontologica,consulta repetida,2019-07-01,264,229,339,424,216,291,329,676,97,100,0,41,0,10,3016
EL CHORO,atencion odontologica,consulta repetida,2019-07-01,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2
EL PUENTE(STC),atencion odontologica,consulta repetida,2019-07-01,4,1,1,2,1,8,0,6,1,0,0,0,0,0,24
EL PUENTE(TJA),atencion odontologica,consulta repetida,2019-07-01,0,2,1,0,4,5,10,32,0,1,0,0,0,0,55
EL TORNO,atencion odontologica,consulta repetida,2019-07-01,16,22,4,7,5,13,21,19,8,4,0,3,0,0,122
EL VILLAR,atencion odontologica,consulta repetida,2019-07-01,2,2,6,11,0,0,26,26,7,0,0,8,0,0,88
ENTRE RIOS TRJ,atencion odontologica,consulta repetida,2019-07-01,2,0,8,10,2,4,28,44,2,1,0,0,0,0,101
ENTRE RIOS CBBA,atencion odontologica,consulta repetida,2019-07-01,0,0,2,3,0,6,5,14,0,2,0,0,0,1,33
ESCARA,atencion odontologica,consulta repetida,2019-07-01,0,0,2,0,0,2,3,0,0,1,0,0,0,0,8
ESCOMA,atencion odontologica,consulta repetida,2019-07-01,0,0,0,5,0,5,0,1,0,0,0,0,0,0,11
ESMERALDA,atencion odontologica,consulta repetida,2019-07-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
EUCALIPTUS,atencion odontologica,consulta repetida,2019-07-01,0,1,5,2,2,13,9,17,0,1,0,1,0,0,51
FERNANDEZ ALONSO,atencion odontologica,consulta repetida,2019-07-01,0,0,7,8,4,5,11,16,6,1,0,0,0,0,58
FILADELFIA,atencion odontologica,consulta repetida,2019-07-01,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2
GENERAL SAAVEDRA,atencion odontologica,consulta repetida,2019-07-01,0,0,1,0,0,0,0,1,0,2,0,0,0,0,4
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,consulta repetida,2019-07-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
GUANAY,atencion odontologica,consulta repetida,2019-07-01,2,0,3,1,2,0,6,9,6,4,0,1,0,0,34
GUAYARAMERIN,atencion odontologica,consulta repetida,2019-07-01,0,10,62,70,38,45,57,89,21,8,0,4,0,1,405
GUTIERREZ,atencion odontologica,consulta repetida,2019-07-01,0,4,3,11,0,7,12,32,2,0,0,0,0,0,71
HUACARETA,atencion odontologica,consulta repetida,2019-07-01,1,0,9,20,10,12,9,45,0,4,0,1,0,0,111
HUACAYA (VILLA DE HUACAYA),atencion odontologica,consulta repetida,2019-07-01,16,10,1,5,8,12,27,68,0,0,0,10,0,4,161
HUANUNI,atencion odontologica,consulta repetida,2019-07-01,9,13,31,39,23,43,54,97,20,10,0,2,0,0,341
HUARACAJE,atencion odontologica,consulta repetida,2019-07-01,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6
HUATAJATA,atencion odontologica,consulta repetida,2019-07-01,0,1,2,0,2,6,3,11,0,1,0,1,0,0,27
HUAYLLAMARCA,atencion odontologica,consulta repetida,2019-07-01,0,0,1,0,0,4,1,16,7,10,0,0,0,0,39
HUMANATA,atencion odontologica,consulta repetida,2019-07-01,2,7,9,4,4,10,11,30,18,17,0,4,0,0,116
ICHOCA,atencion odontologica,consulta repetida,2019-07-01,1,1,0,0,0,0,0,1,0,0,0,0,0,0,3
ICLA,atencion odontologica,consulta repetida,2019-07-01,0,4,4,15,2,3,3,6,1,0,0,1,0,0,39
INCAHUASI,atencion odontologica,consulta repetida,2019-07-01,0,2,8,3,3,6,4,13,0,0,0,3,0,1,43
INQUISIVI,atencion odontologica,consulta repetida,2019-07-01,0,4,0,0,0,3,5,2,0,0,0,0,0,0,14
IRUPANA (VILLA DE LANZA),atencion odontologica,consulta repetida,2019-07-01,0,3,1,1,0,3,3,5,0,1,0,1,0,0,18
IXIAMAS,atencion odontologica,consulta repetida,2019-07-01,0,0,2,11,1,4,7,11,0,0,0,2,0,2,40
JESUS DE MACHACA,atencion odontologica,consulta repetida,2019-07-01,0,0,0,0,1,1,3,3,1,1,0,0,0,0,10
LA ASUNTA,atencion odontologica,consulta repetida,2019-07-01,3,1,1,10,5,1,12,24,1,0,0,2,0,0,60
LA GUARDIA,atencion odontologica,consulta repetida,2019-07-01,7,10,3,1,0,0,3,7,3,2,0,1,0,2,39
LA PAZ,atencion odontologica,consulta repetida,2019-07-01,438,371,1006,1000,468,497,1302,2167,473,304,0,29,0,9,8064
LA RIVERA,atencion odontologica,consulta repetida,2019-07-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
LAJA,atencion odontologica,consulta repetida,2019-07-01,0,2,2,1,0,4,2,5,0,3,0,0,0,0,19
LAS CARRERAS,atencion odontologica,consulta repetida,2019-07-01,1,4,2,1,1,2,11,9,0,1,0,0,0,0,32
LICOMA PAMPA,atencion odontologica,consulta repetida,2019-07-01,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2
LLALLAGUA,atencion odontologica,consulta repetida,2019-07-01,10,8,22,26,16,39,28,99,2,8,0,7,0,3,268
LLICA,atencion odontologica,consulta repetida,2019-07-01,0,0,0,2,1,10,1,5,0,0,0,0,0,6,25
MACHACAMARCA,atencion odontologica,consulta repetida,2019-07-01,11,8,14,35,12,8,30,72,16,19,0,1,0,0,226
MACHARETI,atencion odontologica,consulta repetida,2019-07-01,5,6,9,17,0,8,7,22,0,0,0,8,0,1,83
MAIRANA,atencion odontologica,consulta repetida,2019-07-01,0,0,1,2,0,4,12,12,3,2,0,0,0,0,36
MALLA,atencion odontologica,consulta repetida,2019-07-01,0,0,0,3,0,0,1,1,0,0,0,0,0,0,5
MAPIRI,atencion odontologica,consulta repetida,2019-07-01,0,2,0,1,0,1,0,8,0,0,0,0,0,2,14
MECAPACA,atencion odontologica,consulta repetida,2019-07-01,0,2,2,2,0,6,0,6,1,1,0,0,0,0,20
MINEROS,atencion odontologica,consulta repetida,2019-07-01,0,0,1,1,0,2,0,6,4,0,0,0,0,0,14
MIZQUE,atencion odontologica,consulta repetida,2019-07-01,6,11,28,27,0,27,7,48,2,2,0,3,0,1,162
MOCOMOCO,atencion odontologica,consulta repetida,2019-07-01,0,0,0,0,0,5,2,8,0,0,0,0,0,0,15
MOJINETE,atencion odontologica,consulta repetida,2019-07-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
MOJOCOYA,atencion odontologica,consulta repetida,2019-07-01,3,1,5,11,8,12,8,32,4,0,0,7,0,0,91
MONTEAGUDO,atencion odontologica,consulta repetida,2019-07-01,6,7,19,35,11,25,32,67,0,3,0,0,0,4,209
MONTERO,atencion odontologica,consulta repetida,2019-07-01,2,2,6,6,9,12,19,28,4,3,0,4,0,0,95
MORO MORO,atencion odontologica,consulta repetida,2019-07-01,0,1,1,1,2,2,2,6,2,0,0,0,0,1,18
NACEBE (SANTA ROSA DEL ABUNA),atencion odontologica,consulta repetida,2019-07-01,1,0,1,3,0,0,1,1,0,0,0,0,0,0,7
OCURI,atencion odontologica,consulta repetida,2019-07-01,0,0,1,5,0,0,2,10,0,0,0,0,0,1,19
OMEREQUE,atencion odontologica,consulta repetida,2019-07-01,0,0,7,4,5,4,4,3,0,1,0,0,0,1,29
ORURO,atencion odontologica,consulta repetida,2019-07-01,204,192,501,545,203,417,539,1202,192,131,0,70,0,47,4243
PADCAYA,atencion odontologica,consulta repetida,2019-07-01,1,3,18,20,6,7,13,52,3,2,0,0,0,0,125
PADILLA,atencion odontologica,consulta repetida,2019-07-01,0,0,1,15,13,12,9,31,1,5,0,4,0,0,91
PAILON,atencion odontologica,consulta repetida,2019-07-01,0,1,1,0,0,2,0,6,0,0,0,0,0,1,11
PALCA,atencion odontologica,consulta repetida,2019-07-01,1,2,1,0,0,1,0,1,0,0,0,0,0,0,6
PALOS BLANCOS,atencion odontologica,consulta repetida,2019-07-01,0,0,1,4,2,3,5,7,0,0,0,1,0,0,23
PAMPA AULLAGAS,atencion odontologica,consulta repetida,2019-07-01,2,1,1,0,0,3,4,8,0,4,0,0,0,0,23
PAMPA GRANDE,atencion odontologica,consulta repetida,2019-07-01,0,4,0,0,0,0,2,5,0,1,0,0,0,0,12
PAPEL PAMPA,atencion odontologica,consulta repetida,2019-07-01,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2
PASORAPA,atencion odontologica,consulta repetida,2019-07-01,1,0,3,3,0,0,3,7,0,1,0,0,0,0,18
PATACAMAYA,atencion odontologica,consulta repetida,2019-07-01,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2
PAZÑA,atencion odontologica,consulta repetida,2019-07-01,11,4,12,22,5,10,5,22,3,3,0,0,0,0,97
POCOATA,atencion odontologica,consulta repetida,2019-07-01,0,4,0,4,0,2,4,12,0,0,0,0,0,0,26
POCONA,atencion odontologica,consulta repetida,2019-07-01,1,1,5,11,5,25,8,29,0,2,0,5,0,1,93
POJO (CBBA),atencion odontologica,consulta repetida,2019-07-01,0,2,8,6,8,6,23,51,1,0,0,1,0,4,110
POOPO,atencion odontologica,consulta repetida,2019-07-01,1,0,19,22,30,17,6,23,1,0,0,1,0,6,126
PORCO,atencion odontologica,consulta repetida,2019-07-01,0,7,11,12,3,11,1,19,0,0,0,0,0,5,69
POROMA,atencion odontologica,consulta repetida,2019-07-01,0,0,0,3,1,1,3,6,3,2,0,0,0,0,19
PORVENIR,atencion odontologica,consulta repetida,2019-07-01,0,1,5,2,1,7,6,23,1,1,0,0,0,0,47
POSTRER VALLE,atencion odontologica,consulta repetida,2019-07-01,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2
POTOSI,atencion odontologica,consulta repetida,2019-07-01,198,182,288,351,151,375,344,681,65,53,0,13,0,9,2710
PRESTO,atencion odontologica,consulta repetida,2019-07-01,2,0,2,5,0,3,3,26,1,1,0,2,0,0,45
PUCARANI,atencion odontologica,consulta repetida,2019-07-01,4,5,1,1,2,2,1,4,0,0,0,1,0,0,21
PUERTO ACOSTA,atencion odontologica,consulta repetida,2019-07-01,0,0,1,1,0,2,0,2,0,1,0,0,0,0,7
PUERTO CARABUCO,atencion odontologica,consulta repetida,2019-07-01,0,0,0,2,2,4,5,1,1,0,0,0,0,0,15
PUERTO GONZALO MORENO,atencion odontologica,consulta repetida,2019-07-01,0,0,6,0,0,0,16,42,0,0,0,0,0,0,64
PUERTO QUIJARRO,atencion odontologica,consulta repetida,2019-07-01,23,5,3,1,1,5,1,11,4,0,0,0,0,0,54
PUERTO RICO,atencion odontologica,consulta repetida,2019-07-01,6,0,1,0,4,0,11,7,1,0,0,0,0,0,30
PUERTO SUAREZ,atencion odontologica,consulta repetida,2019-07-01,1,1,2,1,1,0,1,5,3,0,0,1,0,0,16
PUERTO VILLARROEL,atencion odontologica,consulta repetida,2019-07-01,17,23,33,64,30,64,31,111,11,8,0,8,0,6,406
PUNA,atencion odontologica,consulta repetida,2019-07-01,2,3,6,4,4,6,1,29,1,6,0,0,0,0,62
PUNATA,atencion odontologica,consulta repetida,2019-07-01,15,10,35,35,23,27,17,67,11,13,0,6,0,0,259
QUIABAYA,atencion odontologica,consulta repetida,2019-07-01,1,0,0,0,0,1,0,4,0,0,0,0,0,0,6
QUILLACOLLO,atencion odontologica,consulta repetida,2019-07-01,30,9,44,58,13,28,81,102,39,31,0,0,0,0,435
QUIME,atencion odontologica,consulta repetida,2019-07-01,0,1,1,2,0,0,6,4,0,0,0,0,0,0,14
QUIRUSILLAS,atencion odontologica,consulta repetida,2019-07-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
RAVELO,atencion odontologica,consulta repetida,2019-07-01,1,3,28,18,10,17,13,27,2,1,0,2,0,1,123
REYES,atencion odontologica,consulta repetida,2019-07-01,0,0,0,1,1,5,1,8,0,1,0,0,0,0,17
RIBERALTA,atencion odontologica,consulta repetida,2019-07-01,1,2,4,23,3,7,4,23,9,1,0,7,0,7,91
ROBORE,atencion odontologica,consulta repetida,2019-07-01,5,1,77,47,10,60,45,88,5,7,0,0,0,0,345
RURRENABAQUE,atencion odontologica,consulta repetida,2019-07-01,1,1,7,4,5,13,6,13,4,2,0,0,0,0,56
SABAYA,atencion odontologica,consulta repetida,2019-07-01,1,2,5,3,2,0,1,7,2,0,0,0,0,0,23
SACABA,atencion odontologica,consulta repetida,2019-07-01,45,42,107,119,17,74,60,181,27,25,0,3,0,3,703
SACABAMBA,atencion odontologica,consulta repetida,2019-07-01,0,0,0,0,0,0,0,8,3,1,0,0,0,0,12
SACACA,atencion odontologica,consulta repetida,2019-07-01,0,0,1,0,0,2,4,0,0,1,0,0,0,0,8
SAIPINA,atencion odontologica,consulta repetida,2019-07-01,0,0,0,13,4,2,5,20,2,0,0,0,0,0,46
SALINAS DE GARCI MENDOZA,atencion odontologica,consulta repetida,2019-07-01,10,1,11,10,2,4,9,33,3,3,0,3,0,2,91
SAMAIPATA,atencion odontologica,consulta repetida,2019-07-01,2,0,2,2,1,2,7,11,2,0,0,0,0,0,29
SAN ANDRES DE MACHACA,atencion odontologica,consulta repetida,2019-07-01,0,2,2,0,0,1,0,1,2,2,0,0,0,0,10
SAN BENITO,atencion odontologica,consulta repetida,2019-07-01,8,4,26,51,11,58,31,43,23,9,0,11,0,0,275
SAN BORJA,atencion odontologica,consulta repetida,2019-07-01,0,0,6,9,5,5,10,42,3,0,0,0,0,0,80
SAN BUENA VENTURA,atencion odontologica,consulta repetida,2019-07-01,0,0,0,1,0,0,2,2,0,2,0,0,0,0,7
SAN CARLOS,atencion odontologica,consulta repetida,2019-07-01,0,5,1,0,0,2,3,7,6,0,0,0,0,0,24
SAN IGNACIO,atencion odontologica,consulta repetida,2019-07-01,7,2,9,13,3,7,15,15,0,0,0,1,0,0,72
SAN IGNACIO DE VELASCO,atencion odontologica,consulta repetida,2019-07-01,2,4,15,31,7,9,18,41,2,0,0,6,0,0,135
SAN JAVIER(STC),atencion odontologica,consulta repetida,2019-07-01,0,4,0,0,1,1,0,2,0,0,0,0,0,0,8
SAN JOAQUIN,atencion odontologica,consulta repetida,2019-07-01,4,0,12,6,14,7,1,30,0,2,0,10,0,0,86
SAN JOSE DE CHIQUITOS,atencion odontologica,consulta repetida,2019-07-01,0,0,1,0,1,1,1,3,0,0,0,0,0,0,7
SAN JULIAN,atencion odontologica,consulta repetida,2019-07-01,1,4,2,0,15,21,39,71,8,7,0,0,0,7,175
SAN LORENZO(PND),atencion odontologica,consulta repetida,2019-07-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
SAN LORENZO(TJA),atencion odontologica,consulta repetida,2019-07-01,2,2,2,10,7,10,9,45,2,0,0,1,0,0,90
SAN LUCAS,atencion odontologica,consulta repetida,2019-07-01,2,0,9,10,9,15,8,28,2,0,0,3,0,0,86
SAN MIGUEL DE VELASCO,atencion odontologica,consulta repetida,2019-07-01,0,2,4,4,4,11,7,16,1,1,0,2,0,0,52
SAN PEDRO,atencion odontologica,consulta repetida,2019-07-01,1,2,18,13,8,4,9,32,4,4,0,0,0,0,95
SAN PEDRO DE BUENA VISTA,atencion odontologica,consulta repetida,2019-07-01,0,0,0,0,3,5,13,27,2,8,0,9,0,0,67
SAN PEDRO DE QUEMES,atencion odontologica,consulta repetida,2019-07-01,0,0,0,0,0,1,2,3,0,1,0,0,0,0,7
SAN RAFAEL,atencion odontologica,consulta repetida,2019-07-01,0,1,6,20,8,9,6,23,0,2,0,0,0,0,75
SAN RAMON BENI,atencion odontologica,consulta repetida,2019-07-01,0,0,0,0,0,0,1,25,0,1,0,0,0,0,27
SANTA ANA,atencion odontologica,consulta repetida,2019-07-01,0,0,0,0,0,0,0,7,0,0,0,0,0,0,7
SANTA CRUZ DE LA SIERRA,atencion odontologica,consulta repetida,2019-07-01,217,223,590,664,360,467,1328,1926,447,239,0,26,0,21,6508
SANTA ROSA,atencion odontologica,consulta repetida,2019-07-01,1,0,1,1,1,1,0,2,2,0,0,0,0,0,9
SANTA ROSA DEL SARA,atencion odontologica,consulta repetida,2019-07-01,0,0,0,6,10,1,9,4,27,0,0,0,0,0,57
SANTIAGO DE HUARI,atencion odontologica,consulta repetida,2019-07-01,5,0,5,17,12,15,15,34,11,10,0,1,0,0,125
SANTIVAÑES,atencion odontologica,consulta repetida,2019-07-01,0,3,14,9,2,2,4,16,4,6,0,1,0,0,61
SANTUARIO DE QUILLACAS,atencion odontologica,consulta repetida,2019-07-01,0,2,0,9,7,2,5,6,0,0,0,0,0,0,31
SAPAHAQUI,atencion odontologica,consulta repetida,2019-07-01,0,1,0,0,1,6,0,5,3,0,0,0,0,0,16
SENA,atencion odontologica,consulta repetida,2019-07-01,0,0,0,0,0,2,1,0,0,0,0,0,0,0,3
SHINAOTA,atencion odontologica,consulta repetida,2019-07-01,1,0,0,0,1,2,0,2,0,0,0,1,0,0,7
SICAYA,atencion odontologica,consulta repetida,2019-07-01,0,0,1,0,0,0,3,0,0,0,0,0,0,0,4
SIPE SIPE,atencion odontologica,consulta repetida,2019-07-01,14,13,25,11,3,17,3,40,4,12,0,0,0,0,142
SOPACHUY,atencion odontologica,consulta repetida,2019-07-01,1,1,0,5,8,10,14,12,0,0,0,0,0,1,52
SORACACHI,atencion odontologica,consulta repetida,2019-07-01,2,1,17,3,2,19,22,71,2,3,0,11,0,0,153
SORATA,atencion odontologica,consulta repetida,2019-07-01,0,1,6,7,0,1,2,18,4,5,0,5,0,1,50
SUCRE,atencion odontologica,consulta repetida,2019-07-01,212,207,361,423,264,410,745,1259,145,93,0,30,0,9,4158
TACACHI,atencion odontologica,consulta repetida,2019-07-01,0,0,2,8,11,8,2,10,0,4,0,0,0,0,45
TACACOMA,atencion odontologica,consulta repetida,2019-07-01,1,0,0,0,0,1,1,7,9,0,0,0,0,0,19
TACOPAYA,atencion odontologica,consulta repetida,2019-07-01,1,1,1,5,1,11,21,32,13,13,0,6,0,1,106
TAHUA,atencion odontologica,consulta repetida,2019-07-01,0,0,0,1,0,0,0,2,0,1,0,0,0,0,4
TAPACARI,atencion odontologica,consulta repetida,2019-07-01,1,1,0,8,6,10,8,38,7,2,0,6,0,2,89
TARABUCO,atencion odontologica,consulta repetida,2019-07-01,1,0,2,1,3,3,5,13,1,1,0,1,0,0,31
TARACO,atencion odontologica,consulta repetida,2019-07-01,0,0,1,3,8,3,1,1,0,0,0,0,0,0,17
TARATA,atencion odontologica,consulta repetida,2019-07-01,0,0,2,11,14,1,4,3,4,7,0,0,0,1,47
TARIJA,atencion odontologica,consulta repetida,2019-07-01,81,135,358,489,200,213,519,1210,140,114,0,9,0,3,3471
TARVITA,atencion odontologica,consulta repetida,2019-07-01,8,1,2,13,5,6,13,38,0,4,0,1,0,0,91
TEOPONTE,atencion odontologica,consulta repetida,2019-07-01,0,0,2,2,0,0,0,4,1,0,0,0,0,0,9
TIAHUANACU,atencion odontologica,consulta repetida,2019-07-01,7,2,4,9,7,6,6,19,0,3,0,0,0,0,63
TINGUIPAYA,atencion odontologica,consulta repetida,2019-07-01,2,0,2,0,1,3,0,9,3,0,0,0,0,0,20
TIPUANI,atencion odontologica,consulta repetida,2019-07-01,0,1,1,1,0,0,2,9,0,0,0,0,0,0,14
TIQUIPAYA,atencion odontologica,consulta repetida,2019-07-01,38,26,12,25,1,17,9,58,7,3,0,3,0,3,202
TIRAQUE (CBBA),atencion odontologica,consulta repetida,2019-07-01,1,0,2,5,0,6,0,8,8,11,0,0,0,0,41
TOCO,atencion odontologica,consulta repetida,2019-07-01,1,0,13,0,0,0,0,6,0,7,0,0,0,0,27
TODOS SANTOS,atencion odontologica,consulta repetida,2019-07-01,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2
TOLATA,atencion odontologica,consulta repetida,2019-07-01,0,2,8,7,2,3,2,8,0,0,0,0,0,1,33
TOLEDO,atencion odontologica,consulta repetida,2019-07-01,0,0,0,1,1,3,0,9,0,0,0,0,0,0,14
TOMAVE,atencion odontologica,consulta repetida,2019-07-01,1,2,5,4,5,15,5,10,0,0,0,2,0,0,49
TOMINA,atencion odontologica,consulta repetida,2019-07-01,7,1,20,6,10,18,4,38,1,0,0,1,0,0,106
TORO TORO,atencion odontologica,consulta repetida,2019-07-01,0,0,0,3,1,2,6,8,0,0,0,2,0,0,22
TOTORA(CBBA),atencion odontologica,consulta repetida,2019-07-01,4,1,18,11,1,8,5,21,0,0,0,0,0,0,69
