municipality,group,variable,month,Nº. De actividades educativas en Salud,TOTAL
AYOPAYA (V. DE INDEPENDENCIA),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,15,15
AZURDUY,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,25,25
BAURES,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,1,1
BELEN DE ANDAMARCA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,8,8
BELLA FLOR,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,1,1
BERMEJO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,17,17
BETANZOS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,41,41
BOLIVAR,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,23,23
BOYUIBE,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,2,2
BUENA VISTA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,26,26
CABEZAS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,11,11
CAIROMA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,2,2
"CAIZA ""D""",actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,7,7
CAJUATA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,1,1
CALACOTO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,10,10
CALAMARCA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,10,10
CAMARGO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,56,56
CAMATAQUI (C. VILLA ABECIA),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,14,14
CAMIRI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,18,18
CAPINOTA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,19,19
CAQUIAVIRI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,32,32
CARACOLLO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,12,12
CARANAVI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,33,33
CARANGAS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,2,2
CARAPARI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,9,9
CARIPUYO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,21,21
CARMEN RIVERO TORREZ,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,2,2
CATACORA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,4,4
CHALLAPATA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,51,51
CHAQUI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,12,12
CHARAGUA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,3,3
CHAYANTA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,6,6
CHIMORE,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,4,4
CHIPAYA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,2,2
CHULUMANI (V. DE LA LIBERTAD),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,4,4
CHUMA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,3,3
CKOCHAS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,15,15
CLIZA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,102,102
COBIJA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,3,3
COCAPATA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,17,17
COCHABAMBA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,319,319
COLCAPIRHUA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,40,40
"COLCHA ""K""",actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,24,24
COLOMI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,11,11
COLQUECHACA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,9,9
COMARAPA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,11,11
COMBAYA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,7,7
CONCEPCION,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,3,3
CORO CORO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,20,20
COROICO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,2,2
CORQUE,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,41,41
COTAGAITA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,48,48
COTOCA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,2,2
CRUZ DE MACHACAMARCA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,2,2
CUATRO CAÑADAS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,13,13
CUCHUMUELA (V. G. VILLARROEL),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,2,2
CUEVO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,1,1
CULPINA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,19,19
CURAHUARA DE CARANGAS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,5,5
DESAGUADERO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,4,4
EL ALTO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,842,842
EL CHORO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,8,8
EL PUENTE(STC),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,3,3
EL PUENTE(TJA),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,31,31
EL TORNO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,43,43
EL VILLAR,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,17,17
ENTRE RIOS TRJ,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,18,18
ENTRE RIOS CBBA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,11,11
ESCARA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,2,2
EUCALIPTUS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,1,1
FERNANDEZ ALONSO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,24,24
FILADELFIA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,1,1
GENERAL SAAVEDRA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,12,12
GRAL. J.J. PEREZ (CHARAZANI),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,11,11
GUANAY,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,3,3
GUAQUI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,10,10
GUAYARAMERIN,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,8,8
GUTIERREZ,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,2,2
HUACARETA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,11,11
HUACAYA (VILLA DE HUACAYA),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,7,7
HUACHACALLA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,3,3
HUANUNI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,31,31
HUARINA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,2,2
HUAYLLAMARCA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,27,27
HUMANATA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,2,2
ICHOCA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,5,5
ICLA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,28,28
INCAHUASI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,6,6
INQUISIVI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,1,1
IRUPANA (VILLA DE LANZA),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,28,28
IXIAMAS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,14,14
JESUS DE MACHACA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,17,17
LA ASUNTA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,2,2
LA GUARDIA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,148,148
LA PAZ,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,333,333
LAGUNILLAS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,7,7
LAJA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,1,1
LAS CARRERAS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,3,3
LICOMA PAMPA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,3,3
LLALLAGUA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,10,10
LLICA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,1,1
LORETO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,7,7
LURIBAY,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,3,3
MACHARETI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,17,17
MAGDALENA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,1,1
