municipality,group,variable,month,Nº de CAI de establecimiento,TOTAL
SAN JUAN DE YAPACANI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-08-01,1,1
SAN JULIAN,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-08-01,10,10
SAN LORENZO(PND),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-08-01,1,1
SAN LUCAS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-08-01,3,3
SAN PEDRO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-08-01,5,5
SAN PEDRO DE CURAHUARA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-08-01,1,1
SAN RAMON SCZ,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-08-01,1,1
SANTA CRUZ DE LA SIERRA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-08-01,21,21
SANTA ROSA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-08-01,1,1
SANTA ROSA DEL SARA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-08-01,1,1
SANTIAGO DE CALLAPA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-08-01,3,3
SANTIAGO DE HUATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-08-01,1,1
SANTIVAÑES,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-08-01,3,3
SICA SICA (VILLA AROMA),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-08-01,1,1
SIPE SIPE,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-08-01,2,2
SORATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-08-01,3,3
SUCRE,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-08-01,1,1
TACOBAMBA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-08-01,2,2
TAPACARI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-08-01,5,5
TARABUCO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-08-01,1,1
TARACO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-08-01,2,2
TARIJA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-08-01,3,3
TEOPONTE,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-08-01,1,1
TIAWANACU,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-08-01,2,2
TINGUIPAYA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-08-01,2,2
TIQUIPAYA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-08-01,3,3
TIRAQUE (CBBA),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-08-01,2,2
TOCO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-08-01,1,1
TOMINA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-08-01,4,4
TORO TORO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-08-01,4,4
TOTORA(CBBA),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-08-01,1,1
TRINIDAD,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-08-01,3,3
TUPIZA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-08-01,2,2
UMALA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-08-01,4,4
UNCIA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-08-01,1,1
URIONDO (A. CONCEPCION),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-08-01,4,4
UYUNI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-08-01,3,3
VALLEGRANDE,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-08-01,1,1
VIACHA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-08-01,8,8
VILA VILA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-08-01,1,1
VILLA MONTES,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-08-01,8,8
VILLA RIVERO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-08-01,1,1
VITICHI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-08-01,1,1
WALDO BALLIVIAN,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-08-01,1,1
WARNES,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-08-01,7,7
YACUIBA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-08-01,5,5
YAMPARAEZ,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-08-01,1,1
YAPACANI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-08-01,2,2
YOTALA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-08-01,1,1
YUNCHARA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-08-01,1,1
ACHACACHI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-09-01,6,6
ACHOCALLA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-09-01,1,1
ALALAY,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-09-01,1,1
ALTO BENI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-09-01,2,2
ANCORAIMES,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-09-01,1,1
APOLO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-09-01,2,2
ARANI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-09-01,1,1
ARQUE,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-09-01,2,2
AUCAPATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-09-01,1,1
AYATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-09-01,1,1
AYO AYO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-09-01,2,2
BATALLAS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-09-01,1,1
BERMEJO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-09-01,1,1
BETANZOS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-09-01,2,2
BOYUIBE,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-09-01,2,2
BUENA VISTA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-09-01,3,3
CABEZAS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-09-01,1,1
CAJUATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-09-01,3,3
CALAMARCA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-09-01,1,1
CARACOLLO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-09-01,1,1
CARANAVI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-09-01,1,1
CHARAGUA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-09-01,3,3
CHIMORE,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-09-01,1,1
CHIPAYA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-09-01,1,1
CHUMA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-09-01,1,1
CHUQUIHUTA AYLLU JUCUMANI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-09-01,1,1
CKOCHAS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-09-01,1,1
CLIZA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-09-01,2,2
COCAPATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-09-01,3,3
COCHABAMBA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-09-01,3,3
COLPA BELGICA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-09-01,1,1
COLQUENCHA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-09-01,3,3
COMARAPA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-09-01,1,1
COMBAYA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-09-01,1,1
CONCEPCION,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-09-01,1,1
COPACABANA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-09-01,1,1
COTAGAITA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-09-01,2,2
COTOCA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-09-01,1,1
CUCHUMUELA (V. G. VILLARROEL),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-09-01,1,1
CUEVO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-09-01,1,1
CURVA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-09-01,2,2
DESAGUADERO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-09-01,1,1
EL ALTO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-09-01,35,35
EL TORNO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-09-01,3,3
ENTRE RIOS TRJ,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-09-01,1,1
EUCALIPTUS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-09-01,2,2
FERNANDEZ ALONSO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-09-01,3,3
GENERAL SAAVEDRA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-09-01,4,4
GUAYARAMERIN,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-09-01,1,1
GUTIERREZ,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-09-01,1,1
HUACHACALLA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-09-01,1,1
HUMANATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-09-01,1,1
ICHOCA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-09-01,1,1
ICLA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-09-01,1,1
INCAHUASI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-09-01,1,1
JESUS DE MACHACA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-09-01,1,1
LA GUARDIA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-09-01,2,2
LA PAZ,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-09-01,45,45
LAGUNILLAS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-09-01,3,3
LAJA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-09-01,1,1
MAIRANA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-09-01,1,1
MECAPACA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-09-01,1,1
MIZQUE,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-09-01,2,2
MOCOMOCO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-09-01,2,2
MOJOCOYA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-09-01,1,1
MONTERO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-09-01,18,18
MORO MORO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-09-01,2,2
MOROCHATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-09-01,1,1
OKINAWA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-09-01,3,3
OMEREQUE,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-09-01,1,1
PALCA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-09-01,3,3
PALOS BLANCOS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-09-01,1,1
PAMPA GRANDE,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-09-01,1,1
PATACAMAYA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-09-01,4,4
PAZÑA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-09-01,2,2
POCOATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-09-01,3,3
POCONA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-09-01,1,1
POJO (CBBA),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-09-01,1,1
PORONGO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-09-01,1,1
POTOSI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-09-01,1,1
PRESTO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-09-01,2,2
PUCARANI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-09-01,7,7
PUERTO ACOSTA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-09-01,1,1
PUERTO CARABUCO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-09-01,1,1
PUNA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-09-01,4,4
