,group,variable,month,Nº DE PERSONAS CON PRUEBA RÁPIDA CANTIDAD,Nº DE PERSONAS CON PRUEBA RÁPIDA CANTIDAD,TOTALES
UYUNI,vih,no de personas con prueba rapida,2018-11-01,1,31,32
VACAS,vih,no de personas con prueba rapida,2018-11-01,0,5,5
VALLEGRANDE,vih,no de personas con prueba rapida,2018-11-01,27,27,54
VIACHA,vih,no de personas con prueba rapida,2018-11-01,60,78,138
VILA VILA,vih,no de personas con prueba rapida,2018-11-01,21,40,61
VILLA CHARCAS,vih,no de personas con prueba rapida,2018-11-01,1,2,3
VILLA MONTES,vih,no de personas con prueba rapida,2018-11-01,22,31,53
VILLA RIVERO,vih,no de personas con prueba rapida,2018-11-01,4,1,5
VILLA SERRANO,vih,no de personas con prueba rapida,2018-11-01,0,2,2
VILLA TUNARI,vih,no de personas con prueba rapida,2018-11-01,7,142,149
VILLA VACA GUZMAN (MUYUPAMPA),vih,no de personas con prueba rapida,2018-11-01,8,22,30
VILLAZON,vih,no de personas con prueba rapida,2018-11-01,21,39,60
VINTO,vih,no de personas con prueba rapida,2018-11-01,6,11,17
WARNES,vih,no de personas con prueba rapida,2018-11-01,25,36,61
YACUIBA,vih,no de personas con prueba rapida,2018-11-01,178,94,272
YAMPARAEZ,vih,no de personas con prueba rapida,2018-11-01,1,7,8
YAPACANI,vih,no de personas con prueba rapida,2018-11-01,93,116,209
YUNCHARA,vih,no de personas con prueba rapida,2018-11-01,1,2,3
ZUDAÑEZ,vih,no de personas con prueba rapida,2018-11-01,0,11,11
ALCALA,vih,no de personas con prueba rapida,2018-12-01,2,1,3
ANDAMARCA,vih,no de personas con prueba rapida,2018-12-01,4,18,22
ANTEQUERA,vih,no de personas con prueba rapida,2018-12-01,1,5,6
ANZALDO,vih,no de personas con prueba rapida,2018-12-01,1,0,1
APOLO,vih,no de personas con prueba rapida,2018-12-01,0,3,3
ARQUE,vih,no de personas con prueba rapida,2018-12-01,4,4,8
ASCENCION DE GUARAYOS,vih,no de personas con prueba rapida,2018-12-01,27,40,67
ATOCHA,vih,no de personas con prueba rapida,2018-12-01,0,1,1
AYOPAYA (V. DE INDEPENDENCIA),vih,no de personas con prueba rapida,2018-12-01,11,12,23
AZURDUY,vih,no de personas con prueba rapida,2018-12-01,0,6,6
BELEN DE ANDAMARCA,vih,no de personas con prueba rapida,2018-12-01,1,1,2
BERMEJO,vih,no de personas con prueba rapida,2018-12-01,5,14,19
BETANZOS,vih,no de personas con prueba rapida,2018-12-01,0,1,1
BOLIVAR,vih,no de personas con prueba rapida,2018-12-01,1,7,8
BOYUIBE,vih,no de personas con prueba rapida,2018-12-01,1,1,2
BUENA VISTA,vih,no de personas con prueba rapida,2018-12-01,0,4,4
CABEZAS,vih,no de personas con prueba rapida,2018-12-01,12,40,52
"CAIZA ""D""",vih,no de personas con prueba rapida,2018-12-01,1,3,4
CAMARGO,vih,no de personas con prueba rapida,2018-12-01,15,90,105
CAMATAQUI (C. VILLA ABECIA),vih,no de personas con prueba rapida,2018-12-01,1,1,2
CAMIRI,vih,no de personas con prueba rapida,2018-12-01,39,75,114
CAPINOTA,vih,no de personas con prueba rapida,2018-12-01,3,11,14
CARACOLLO,vih,no de personas con prueba rapida,2018-12-01,1,1,2
CARANAVI,vih,no de personas con prueba rapida,2018-12-01,39,38,77
CARMEN RIVERO TORREZ,vih,no de personas con prueba rapida,2018-12-01,3,5,8
CHALLAPATA,vih,no de personas con prueba rapida,2018-12-01,14,131,145
CHARAGUA,vih,no de personas con prueba rapida,2018-12-01,5,9,14
CHIMORE,vih,no de personas con prueba rapida,2018-12-01,33,14,47
CHIPAYA,vih,no de personas con prueba rapida,2018-12-01,0,1,1
CHULUMANI (V. DE LA LIBERTAD),vih,no de personas con prueba rapida,2018-12-01,15,7,22
CHUMA,vih,no de personas con prueba rapida,2018-12-01,6,16,22
CKOCHAS,vih,no de personas con prueba rapida,2018-12-01,0,1,1
COBIJA,vih,no de personas con prueba rapida,2018-12-01,81,66,147
COCHABAMBA,vih,no de personas con prueba rapida,2018-12-01,546,725,1271
COLCAPIRHUA,vih,no de personas con prueba rapida,2018-12-01,44,47,91
COLOMI,vih,no de personas con prueba rapida,2018-12-01,12,17,29
COLPA BELGICA,vih,no de personas con prueba rapida,2018-12-01,2,0,2
COLQUECHACA,vih,no de personas con prueba rapida,2018-12-01,1,5,6
COLQUIRI,vih,no de personas con prueba rapida,2018-12-01,2,3,5
COMARAPA,vih,no de personas con prueba rapida,2018-12-01,3,12,15
CONCEPCION,vih,no de personas con prueba rapida,2018-12-01,4,4,8
COPACABANA,vih,no de personas con prueba rapida,2018-12-01,1,0,1
CORIPATA,vih,no de personas con prueba rapida,2018-12-01,33,23,56
COROICO,vih,no de personas con prueba rapida,2018-12-01,12,0,12
COTAGAITA,vih,no de personas con prueba rapida,2018-12-01,0,5,5
COTOCA,vih,no de personas con prueba rapida,2018-12-01,36,75,111
CRUZ DE MACHACAMARCA,vih,no de personas con prueba rapida,2018-12-01,0,1,1
CULPINA,vih,no de personas con prueba rapida,2018-12-01,4,28,32
EL ALTO,vih,no de personas con prueba rapida,2018-12-01,889,969,1858
EL PUENTE(STC),vih,no de personas con prueba rapida,2018-12-01,104,174,278
EL PUENTE(TJA),vih,no de personas con prueba rapida,2018-12-01,2,0,2
EL TORNO,vih,no de personas con prueba rapida,2018-12-01,57,140,197
ENTRE RIOS TRJ,vih,no de personas con prueba rapida,2018-12-01,4,11,15
ENTRE RIOS CBBA,vih,no de personas con prueba rapida,2018-12-01,32,80,112
ESCOMA,vih,no de personas con prueba rapida,2018-12-01,1,5,6
EUCALIPTUS,vih,no de personas con prueba rapida,2018-12-01,1,9,10
FERNANDEZ ALONSO,vih,no de personas con prueba rapida,2018-12-01,11,31,42
GRAL. J.J. PEREZ (CHARAZANI),vih,no de personas con prueba rapida,2018-12-01,2,0,2
GUANAY,vih,no de personas con prueba rapida,2018-12-01,4,2,6
GUAQUI,vih,no de personas con prueba rapida,2018-12-01,3,10,13
GUAYARAMERIN,vih,no de personas con prueba rapida,2018-12-01,253,310,563
GUTIERREZ,vih,no de personas con prueba rapida,2018-12-01,4,7,11
HUACARETA,vih,no de personas con prueba rapida,2018-12-01,1,0,1
HUACHACALLA,vih,no de personas con prueba rapida,2018-12-01,2,2,4
HUANUNI,vih,no de personas con prueba rapida,2018-12-01,61,89,150
HUAYLLAMARCA,vih,no de personas con prueba rapida,2018-12-01,0,1,1
ICLA,vih,no de personas con prueba rapida,2018-12-01,1,6,7
INCAHUASI,vih,no de personas con prueba rapida,2018-12-01,8,14,22
IRUPANA (VILLA DE LANZA),vih,no de personas con prueba rapida,2018-12-01,22,24,46
IXIAMAS,vih,no de personas con prueba rapida,2018-12-01,2,3,5
LA GUARDIA,vih,no de personas con prueba rapida,2018-12-01,89,68,157
LA PAZ,vih,no de personas con prueba rapida,2018-12-01,783,2295,3078
LLALLAGUA,vih,no de personas con prueba rapida,2018-12-01,28,20,48
MACHACAMARCA,vih,no de personas con prueba rapida,2018-12-01,2,1,3
MACHARETI,vih,no de personas con prueba rapida,2018-12-01,1,4,5
MAIRANA,vih,no de personas con prueba rapida,2018-12-01,3,0,3
MIZQUE,vih,no de personas con prueba rapida,2018-12-01,16,15,31
MONTEAGUDO,vih,no de personas con prueba rapida,2018-12-01,38,74,112
MONTERO,vih,no de personas con prueba rapida,2018-12-01,242,211,453
OKINAWA,vih,no de personas con prueba rapida,2018-12-01,6,16,22
OMEREQUE,vih,no de personas con prueba rapida,2018-12-01,0,2,2
ORURO,vih,no de personas con prueba rapida,2018-12-01,193,429,622
PADILLA,vih,no de personas con prueba rapida,2018-12-01,5,15,20
PAILON,vih,no de personas con prueba rapida,2018-12-01,30,47,77
PALOS BLANCOS,vih,no de personas con prueba rapida,2018-12-01,5,5,10
PAMPA AULLAGAS,vih,no de personas con prueba rapida,2018-12-01,1,0,1
PAMPA GRANDE,vih,no de personas con prueba rapida,2018-12-01,2,1,3
PATACAMAYA,vih,no de personas con prueba rapida,2018-12-01,12,2,14
PAZÑA,vih,no de personas con prueba rapida,2018-12-01,12,17,29
PELECHUCO,vih,no de personas con prueba rapida,2018-12-01,1,0,1
POCOATA,vih,no de personas con prueba rapida,2018-12-01,1,0,1
POCONA,vih,no de personas con prueba rapida,2018-12-01,10,12,22
POJO (CBBA),vih,no de personas con prueba rapida,2018-12-01,6,9,15
POOPO,vih,no de personas con prueba rapida,2018-12-01,4,5,9
PORCO,vih,no de personas con prueba rapida,2018-12-01,5,7,12
PORONGO,vih,no de personas con prueba rapida,2018-12-01,2,0,2
PORTACHUELO,vih,no de personas con prueba rapida,2018-12-01,3,5,8
POSTRER VALLE,vih,no de personas con prueba rapida,2018-12-01,3,10,13
POTOSI,vih,no de personas con prueba rapida,2018-12-01,20,40,60
PRESTO,vih,no de personas con prueba rapida,2018-12-01,0,1,1
PUERTO GONZALO MORENO,vih,no de personas con prueba rapida,2018-12-01,3,3,6
PUERTO QUIJARRO,vih,no de personas con prueba rapida,2018-12-01,5,10,15
PUERTO RICO,vih,no de personas con prueba rapida,2018-12-01,0,20,20
PUERTO VILLARROEL,vih,no de personas con prueba rapida,2018-12-01,285,174,459
PUNATA,vih,no de personas con prueba rapida,2018-12-01,41,208,249
QUILLACOLLO,vih,no de personas con prueba rapida,2018-12-01,60,84,144
RAVELO,vih,no de personas con prueba rapida,2018-12-01,0,2,2
REYES,vih,no de personas con prueba rapida,2018-12-01,2,0,2
RIBERALTA,vih,no de personas con prueba rapida,2018-12-01,345,401,746
RURRENABAQUE,vih,no de personas con prueba rapida,2018-12-01,17,17,34
SABAYA,vih,no de personas con prueba rapida,2018-12-01,8,18,26
SACABA,vih,no de personas con prueba rapida,2018-12-01,59,113,172
SACACA,vih,no de personas con prueba rapida,2018-12-01,2,3,5
SAIPINA,vih,no de personas con prueba rapida,2018-12-01,1,0,1
SALINAS DE GARCI MENDOZA,vih,no de personas con prueba rapida,2018-12-01,37,23,60
SAMAIPATA,vih,no de personas con prueba rapida,2018-12-01,6,1,7
SAN BENITO,vih,no de personas con prueba rapida,2018-12-01,2,3,5
SAN BORJA,vih,no de personas con prueba rapida,2018-12-01,1,0,1
SAN BUENA VENTURA,vih,no de personas con prueba rapida,2018-12-01,3,0,3
SAN CARLOS,vih,no de personas con prueba rapida,2018-12-01,15,15,30
SAN IGNACIO,vih,no de personas con prueba rapida,2018-12-01,4,1,5
SAN IGNACIO DE VELASCO,vih,no de personas con prueba rapida,2018-12-01,18,24,42
SAN JAVIER(STC),vih,no de personas con prueba rapida,2018-12-01,5,4,9
SAN JOSE DE CHIQUITOS,vih,no de personas con prueba rapida,2018-12-01,12,121,133
SAN JUAN DE YAPACANI,vih,no de personas con prueba rapida,2018-12-01,9,29,38
SAN JULIAN,vih,no de personas con prueba rapida,2018-12-01,34,42,76
SAN LORENZO(PND),vih,no de personas con prueba rapida,2018-12-01,0,4,4
SAN LORENZO(TJA),vih,no de personas con prueba rapida,2018-12-01,2,0,2
SAN MIGUEL DE VELASCO,vih,no de personas con prueba rapida,2018-12-01,1,0,1
SAN PEDRO,vih,no de personas con prueba rapida,2018-12-01,21,17,38
SAN PEDRO DE BUENA VISTA,vih,no de personas con prueba rapida,2018-12-01,0,4,4
SAN PEDRO DE CURAHUARA,vih,no de personas con prueba rapida,2018-12-01,1,52,53
SAN RAFAEL,vih,no de personas con prueba rapida,2018-12-01,7,4,11
SAN RAMON SCZ,vih,no de personas con prueba rapida,2018-12-01,1,4,5
SANTA ANA,vih,no de personas con prueba rapida,2018-12-01,11,9,20
SANTA CRUZ DE LA SIERRA,vih,no de personas con prueba rapida,2018-12-01,1193,1950,3143
SANTA ROSA,vih,no de personas con prueba rapida,2018-12-01,3,0,3
SANTA ROSA DEL SARA,vih,no de personas con prueba rapida,2018-12-01,1,7,8
SANTIAGO DE HUARI,vih,no de personas con prueba rapida,2018-12-01,12,9,21
SANTIVAÑES,vih,no de personas con prueba rapida,2018-12-01,1,0,1
SANTUARIO DE QUILLACAS,vih,no de personas con prueba rapida,2018-12-01,2,3,5
SAPAHAQUI,vih,no de personas con prueba rapida,2018-12-01,4,2,6
SENA,vih,no de personas con prueba rapida,2018-12-01,0,12,12
SIPE SIPE,vih,no de personas con prueba rapida,2018-12-01,1,2,3
SOPACHUY,vih,no de personas con prueba rapida,2018-12-01,8,25,33
SORATA,vih,no de personas con prueba rapida,2018-12-01,50,47,97
SUCRE,vih,no de personas con prueba rapida,2018-12-01,193,365,558
TACACHI,vih,no de personas con prueba rapida,2018-12-01,2,3,5
TACACOMA,vih,no de personas con prueba rapida,2018-12-01,17,13,30
TACOPAYA,vih,no de personas con prueba rapida,2018-12-01,8,5,13
TAPACARI,vih,no de personas con prueba rapida,2018-12-01,3,9,12
TARABUCO,vih,no de personas con prueba rapida,2018-12-01,14,32,46
TARIJA,vih,no de personas con prueba rapida,2018-12-01,135,204,339
TARVITA,vih,no de personas con prueba rapida,2018-12-01,5,15,20
TIPUANI,vih,no de personas con prueba rapida,2018-12-01,7,6,13
TIQUIPAYA,vih,no de personas con prueba rapida,2018-12-01,4,6,10
TODOS SANTOS,vih,no de personas con prueba rapida,2018-12-01,13,0,13
TOLATA,vih,no de personas con prueba rapida,2018-12-01,4,1,5
TOLEDO,vih,no de personas con prueba rapida,2018-12-01,0,1,1
TOMAVE,vih,no de personas con prueba rapida,2018-12-01,1,0,1
TOMINA,vih,no de personas con prueba rapida,2018-12-01,2,3,5
TOTORA(ORR),vih,no de personas con prueba rapida,2018-12-01,1,5,6
TRINIDAD,vih,no de personas con prueba rapida,2018-12-01,100,101,201
TUPIZA,vih,no de personas con prueba rapida,2018-12-01,83,153,236
UNCIA,vih,no de personas con prueba rapida,2018-12-01,3,16,19
URUBICHA,vih,no de personas con prueba rapida,2018-12-01,50,78,128
UYUNI,vih,no de personas con prueba rapida,2018-12-01,2,33,35
VALLEGRANDE,vih,no de personas con prueba rapida,2018-12-01,52,57,109
VIACHA,vih,no de personas con prueba rapida,2018-12-01,17,26,43
VILA VILA,vih,no de personas con prueba rapida,2018-12-01,0,1,1
VILLA CHARCAS,vih,no de personas con prueba rapida,2018-12-01,1,6,7
VILLA MONTES,vih,no de personas con prueba rapida,2018-12-01,18,24,42
VILLA RIVERO,vih,no de personas con prueba rapida,2018-12-01,1,4,5
VILLA TUNARI,vih,no de personas con prueba rapida,2018-12-01,76,106,182
VILLA VACA GUZMAN (MUYUPAMPA),vih,no de personas con prueba rapida,2018-12-01,22,28,50
VILLAZON,vih,no de personas con prueba rapida,2018-12-01,17,24,41
VINTO,vih,no de personas con prueba rapida,2018-12-01,43,44,87
VITICHI,vih,no de personas con prueba rapida,2018-12-01,0,1,1
WARNES,vih,no de personas con prueba rapida,2018-12-01,89,149,238
YACUIBA,vih,no de personas con prueba rapida,2018-12-01,27,68,95
YAMPARAEZ,vih,no de personas con prueba rapida,2018-12-01,0,12,12
YAPACANI,vih,no de personas con prueba rapida,2018-12-01,35,64,99
ZUDAÑEZ,vih,no de personas con prueba rapida,2018-12-01,18,28,46
