municipality,group,variable,month,N° de Sintomáticos Respiratorios,TOTAL
COTAGAITA,tuberculosis,n de sintomaticos respiratorios,2009-08-01,8,8
COTOCA,tuberculosis,n de sintomaticos respiratorios,2009-08-01,46,46
CUATRO CAÑADAS,tuberculosis,n de sintomaticos respiratorios,2009-08-01,22,22
CUCHUMUELA (V. G. VILLARROEL),tuberculosis,n de sintomaticos respiratorios,2009-08-01,2,2
CUEVO,tuberculosis,n de sintomaticos respiratorios,2009-08-01,2,2
CULPINA,tuberculosis,n de sintomaticos respiratorios,2009-08-01,16,16
CURAHUARA DE CARANGAS,tuberculosis,n de sintomaticos respiratorios,2009-08-01,3,3
CURVA,tuberculosis,n de sintomaticos respiratorios,2009-08-01,3,3
DESAGUADERO,tuberculosis,n de sintomaticos respiratorios,2009-08-01,6,6
EL ALTO,tuberculosis,n de sintomaticos respiratorios,2009-08-01,427,427
EL CHORO,tuberculosis,n de sintomaticos respiratorios,2009-08-01,4,4
EL PUENTE(STC),tuberculosis,n de sintomaticos respiratorios,2009-08-01,8,8
EL PUENTE(TJA),tuberculosis,n de sintomaticos respiratorios,2009-08-01,5,5
EL TORNO,tuberculosis,n de sintomaticos respiratorios,2009-08-01,94,94
EL VILLAR,tuberculosis,n de sintomaticos respiratorios,2009-08-01,3,3
ENTRE RIOS,tuberculosis,n de sintomaticos respiratorios,2009-08-01,46,46
ENTRE RIOS,tuberculosis,n de sintomaticos respiratorios,2009-08-01,30,30
EUCALIPTUS,tuberculosis,n de sintomaticos respiratorios,2009-08-01,5,5
FERNANDEZ ALONSO,tuberculosis,n de sintomaticos respiratorios,2009-08-01,17,17
GENERAL SAAVEDRA,tuberculosis,n de sintomaticos respiratorios,2009-08-01,18,18
GRAL. J.J. PEREZ (CHARAZANI),tuberculosis,n de sintomaticos respiratorios,2009-08-01,7,7
GUANAY,tuberculosis,n de sintomaticos respiratorios,2009-08-01,17,17
GUAQUI,tuberculosis,n de sintomaticos respiratorios,2009-08-01,4,4
GUAYARAMERIN,tuberculosis,n de sintomaticos respiratorios,2009-08-01,21,21
GUTIERREZ,tuberculosis,n de sintomaticos respiratorios,2009-08-01,19,19
HUACARETA,tuberculosis,n de sintomaticos respiratorios,2009-08-01,13,13
HUACAYA (VILLA DE HUACAYA),tuberculosis,n de sintomaticos respiratorios,2009-08-01,3,3
HUACHACALLA,tuberculosis,n de sintomaticos respiratorios,2009-08-01,1,1
HUANUNI,tuberculosis,n de sintomaticos respiratorios,2009-08-01,18,18
HUARACAJE,tuberculosis,n de sintomaticos respiratorios,2009-08-01,3,3
ICHOCA,tuberculosis,n de sintomaticos respiratorios,2009-08-01,2,2
ICLA,tuberculosis,n de sintomaticos respiratorios,2009-08-01,15,15
INCAHUASI,tuberculosis,n de sintomaticos respiratorios,2009-08-01,27,27
INQUISIVI,tuberculosis,n de sintomaticos respiratorios,2009-08-01,8,8
IRUPANA (VILLA DE LANZA),tuberculosis,n de sintomaticos respiratorios,2009-08-01,25,25
IXIAMAS,tuberculosis,n de sintomaticos respiratorios,2009-08-01,10,10
JESUS DE MACHACA,tuberculosis,n de sintomaticos respiratorios,2009-08-01,5,5
LA ASUNTA,tuberculosis,n de sintomaticos respiratorios,2009-08-01,43,43
LA GUARDIA,tuberculosis,n de sintomaticos respiratorios,2009-08-01,48,48
LA PAZ,tuberculosis,n de sintomaticos respiratorios,2009-08-01,612,612
LAGUNILLAS,tuberculosis,n de sintomaticos respiratorios,2009-08-01,2,2
LAJA,tuberculosis,n de sintomaticos respiratorios,2009-08-01,3,3
LAS CARRERAS,tuberculosis,n de sintomaticos respiratorios,2009-08-01,6,6
LICOMA PAMPA,tuberculosis,n de sintomaticos respiratorios,2009-08-01,2,2
LLALLAGUA,tuberculosis,n de sintomaticos respiratorios,2009-08-01,16,16
LORETO,tuberculosis,n de sintomaticos respiratorios,2009-08-01,2,2
LURIBAY,tuberculosis,n de sintomaticos respiratorios,2009-08-01,4,4
MACHARETI,tuberculosis,n de sintomaticos respiratorios,2009-08-01,11,11
MAGDALENA,tuberculosis,n de sintomaticos respiratorios,2009-08-01,4,4
MAIRANA,tuberculosis,n de sintomaticos respiratorios,2009-08-01,4,4
MALLA,tuberculosis,n de sintomaticos respiratorios,2009-08-01,1,1
MAPIRI,tuberculosis,n de sintomaticos respiratorios,2009-08-01,9,9
MECAPACA,tuberculosis,n de sintomaticos respiratorios,2009-08-01,6,6
MINEROS,tuberculosis,n de sintomaticos respiratorios,2009-08-01,12,12
MIZQUE,tuberculosis,n de sintomaticos respiratorios,2009-08-01,17,17
MOCOMOCO,tuberculosis,n de sintomaticos respiratorios,2009-08-01,1,1
MOJINETE,tuberculosis,n de sintomaticos respiratorios,2009-08-01,1,1
MOJOCOYA,tuberculosis,n de sintomaticos respiratorios,2009-08-01,19,19
MONTEAGUDO,tuberculosis,n de sintomaticos respiratorios,2009-08-01,42,42
MONTERO,tuberculosis,n de sintomaticos respiratorios,2009-08-01,85,85
MORO MORO,tuberculosis,n de sintomaticos respiratorios,2009-08-01,1,1
MOROCHATA,tuberculosis,n de sintomaticos respiratorios,2009-08-01,8,8
OCURI,tuberculosis,n de sintomaticos respiratorios,2009-08-01,13,13
OKINAWA,tuberculosis,n de sintomaticos respiratorios,2009-08-01,6,6
OMEREQUE,tuberculosis,n de sintomaticos respiratorios,2009-08-01,5,5
ORURO,tuberculosis,n de sintomaticos respiratorios,2009-08-01,181,181
PADCAYA,tuberculosis,n de sintomaticos respiratorios,2009-08-01,14,14
PADILLA,tuberculosis,n de sintomaticos respiratorios,2009-08-01,3,3
PAILON,tuberculosis,n de sintomaticos respiratorios,2009-08-01,47,47
PALCA,tuberculosis,n de sintomaticos respiratorios,2009-08-01,2,2
PALOS BLANCOS,tuberculosis,n de sintomaticos respiratorios,2009-08-01,32,32
PAMPA AULLAGAS,tuberculosis,n de sintomaticos respiratorios,2009-08-01,4,4
PAMPA GRANDE,tuberculosis,n de sintomaticos respiratorios,2009-08-01,3,3
PAPEL PAMPA,tuberculosis,n de sintomaticos respiratorios,2009-08-01,2,2
PASORAPA,tuberculosis,n de sintomaticos respiratorios,2009-08-01,1,1
PATACAMAYA,tuberculosis,n de sintomaticos respiratorios,2009-08-01,10,10
PAZÑA,tuberculosis,n de sintomaticos respiratorios,2009-08-01,4,4
POCOATA,tuberculosis,n de sintomaticos respiratorios,2009-08-01,14,14
POCONA,tuberculosis,n de sintomaticos respiratorios,2009-08-01,2,2
POJO (CBBA),tuberculosis,n de sintomaticos respiratorios,2009-08-01,5,5
POOPO,tuberculosis,n de sintomaticos respiratorios,2009-08-01,1,1
PORCO,tuberculosis,n de sintomaticos respiratorios,2009-08-01,9,9
POROMA,tuberculosis,n de sintomaticos respiratorios,2009-08-01,25,25
PORONGO,tuberculosis,n de sintomaticos respiratorios,2009-08-01,10,10
PORTACHUELO,tuberculosis,n de sintomaticos respiratorios,2009-08-01,21,21
PORVENIR,tuberculosis,n de sintomaticos respiratorios,2009-08-01,7,7
POSTRER VALLE,tuberculosis,n de sintomaticos respiratorios,2009-08-01,1,1
POTOSI,tuberculosis,n de sintomaticos respiratorios,2009-08-01,134,134
PRESTO,tuberculosis,n de sintomaticos respiratorios,2009-08-01,22,22
PUCARANI,tuberculosis,n de sintomaticos respiratorios,2009-08-01,7,7
PUERTO ACOSTA,tuberculosis,n de sintomaticos respiratorios,2009-08-01,13,13
PUERTO CARABUCO,tuberculosis,n de sintomaticos respiratorios,2009-08-01,6,6
PUERTO GONZALO MORENO,tuberculosis,n de sintomaticos respiratorios,2009-08-01,5,5
PUERTO PEREZ,tuberculosis,n de sintomaticos respiratorios,2009-08-01,1,1
PUERTO QUIJARRO,tuberculosis,n de sintomaticos respiratorios,2009-08-01,5,5
PUERTO RICO,tuberculosis,n de sintomaticos respiratorios,2009-08-01,5,5
PUERTO SUAREZ,tuberculosis,n de sintomaticos respiratorios,2009-08-01,9,9
PUERTO VILLARROEL,tuberculosis,n de sintomaticos respiratorios,2009-08-01,109,109
PUNA,tuberculosis,n de sintomaticos respiratorios,2009-08-01,17,17
PUNATA,tuberculosis,n de sintomaticos respiratorios,2009-08-01,33,33
QUIABAYA,tuberculosis,n de sintomaticos respiratorios,2009-08-01,7,7
QUILLACOLLO,tuberculosis,n de sintomaticos respiratorios,2009-08-01,30,30
QUIME,tuberculosis,n de sintomaticos respiratorios,2009-08-01,1,1
QUIRUSILLAS,tuberculosis,n de sintomaticos respiratorios,2009-08-01,2,2
RAVELO,tuberculosis,n de sintomaticos respiratorios,2009-08-01,11,11
REYES,tuberculosis,n de sintomaticos respiratorios,2009-08-01,4,4
RIBERALTA,tuberculosis,n de sintomaticos respiratorios,2009-08-01,61,61
ROBORE,tuberculosis,n de sintomaticos respiratorios,2009-08-01,8,8
RURRENABAQUE,tuberculosis,n de sintomaticos respiratorios,2009-08-01,10,10
SABAYA,tuberculosis,n de sintomaticos respiratorios,2009-08-01,1,1
SACABA,tuberculosis,n de sintomaticos respiratorios,2009-08-01,56,56
SACACA,tuberculosis,n de sintomaticos respiratorios,2009-08-01,9,9
SAIPINA,tuberculosis,n de sintomaticos respiratorios,2009-08-01,2,2
SALINAS DE GARCI MENDOZA,tuberculosis,n de sintomaticos respiratorios,2009-08-01,3,3
SAMAIPATA,tuberculosis,n de sintomaticos respiratorios,2009-08-01,4,4
SAN ANDRES,tuberculosis,n de sintomaticos respiratorios,2009-08-01,2,2
SAN ANDRES DE MACHACA,tuberculosis,n de sintomaticos respiratorios,2009-08-01,3,3
SAN ANTONIO DE ESMORUCO,tuberculosis,n de sintomaticos respiratorios,2009-08-01,2,2
SAN ANTONIO DE LOMERIO,tuberculosis,n de sintomaticos respiratorios,2009-08-01,13,13
SAN BENITO,tuberculosis,n de sintomaticos respiratorios,2009-08-01,1,1
SAN BORJA,tuberculosis,n de sintomaticos respiratorios,2009-08-01,68,68
SAN BUENA VENTURA,tuberculosis,n de sintomaticos respiratorios,2009-08-01,4,4
SAN CARLOS,tuberculosis,n de sintomaticos respiratorios,2009-08-01,22,22
SAN IGNACIO,tuberculosis,n de sintomaticos respiratorios,2009-08-01,23,23
SAN IGNACIO DE VELASCO,tuberculosis,n de sintomaticos respiratorios,2009-08-01,24,24
SAN JAVIER(STC),tuberculosis,n de sintomaticos respiratorios,2009-08-01,8,8
SAN JOAQUIN,tuberculosis,n de sintomaticos respiratorios,2009-08-01,9,9
SAN JOSE DE CHIQUITOS,tuberculosis,n de sintomaticos respiratorios,2009-08-01,11,11
SAN JUAN DE YAPACANI,tuberculosis,n de sintomaticos respiratorios,2009-08-01,19,19
SAN JULIAN,tuberculosis,n de sintomaticos respiratorios,2009-08-01,46,46
SAN LORENZO(PND),tuberculosis,n de sintomaticos respiratorios,2009-08-01,7,7
SAN LORENZO(TJA),tuberculosis,n de sintomaticos respiratorios,2009-08-01,10,10
SAN LUCAS,tuberculosis,n de sintomaticos respiratorios,2009-08-01,53,53
SAN MATIAS,tuberculosis,n de sintomaticos respiratorios,2009-08-01,2,2
SAN MIGUEL DE VELASCO,tuberculosis,n de sintomaticos respiratorios,2009-08-01,11,11
SAN PABLO DE LIPEZ,tuberculosis,n de sintomaticos respiratorios,2009-08-01,2,2
SAN PEDRO,tuberculosis,n de sintomaticos respiratorios,2009-08-01,9,9
SAN PEDRO DE BUENA VISTA,tuberculosis,n de sintomaticos respiratorios,2009-08-01,4,4
SAN PEDRO DE TIQUINA,tuberculosis,n de sintomaticos respiratorios,2009-08-01,9,9
SAN PEDRO(PND),tuberculosis,n de sintomaticos respiratorios,2009-08-01,1,1
SAN RAFAEL,tuberculosis,n de sintomaticos respiratorios,2009-08-01,1,1
SAN RAMON,tuberculosis,n de sintomaticos respiratorios,2009-08-01,20,20
SANTA ANA,tuberculosis,n de sintomaticos respiratorios,2009-08-01,6,6
SANTA CRUZ DE LA SIERRA,tuberculosis,n de sintomaticos respiratorios,2009-08-01,1063,1063
SANTA ROSA,tuberculosis,n de sintomaticos respiratorios,2009-08-01,3,3
SANTA ROSA DEL SARA,tuberculosis,n de sintomaticos respiratorios,2009-08-01,17,17
SANTIAGO DE HUARI,tuberculosis,n de sintomaticos respiratorios,2009-08-01,2,2
SANTIVAÑES,tuberculosis,n de sintomaticos respiratorios,2009-08-01,3,3
SAPAHAQUI,tuberculosis,n de sintomaticos respiratorios,2009-08-01,7,7
SENA,tuberculosis,n de sintomaticos respiratorios,2009-08-01,1,1
SICA SICA (VILLA AROMA),tuberculosis,n de sintomaticos respiratorios,2009-08-01,1,1
SICAYA,tuberculosis,n de sintomaticos respiratorios,2009-08-01,1,1
SIPE SIPE,tuberculosis,n de sintomaticos respiratorios,2009-08-01,8,8
SOPACHUY,tuberculosis,n de sintomaticos respiratorios,2009-08-01,10,10
SORACACHI,tuberculosis,n de sintomaticos respiratorios,2009-08-01,5,5
SORATA,tuberculosis,n de sintomaticos respiratorios,2009-08-01,35,35
SUCRE,tuberculosis,n de sintomaticos respiratorios,2009-08-01,306,306
TACACHI,tuberculosis,n de sintomaticos respiratorios,2009-08-01,1,1
TACACOMA,tuberculosis,n de sintomaticos respiratorios,2009-08-01,17,17
TACOBAMBA,tuberculosis,n de sintomaticos respiratorios,2009-08-01,12,12
TACOPAYA,tuberculosis,n de sintomaticos respiratorios,2009-08-01,5,5
TAPACARI,tuberculosis,n de sintomaticos respiratorios,2009-08-01,25,25
TARABUCO,tuberculosis,n de sintomaticos respiratorios,2009-08-01,32,32
TARACO,tuberculosis,n de sintomaticos respiratorios,2009-08-01,5,5
TARATA,tuberculosis,n de sintomaticos respiratorios,2009-08-01,6,6
TARIJA,tuberculosis,n de sintomaticos respiratorios,2009-08-01,144,144
TARVITA,tuberculosis,n de sintomaticos respiratorios,2009-08-01,19,19
TEOPONTE,tuberculosis,n de sintomaticos respiratorios,2009-08-01,14,14
TIAWANACU,tuberculosis,n de sintomaticos respiratorios,2009-08-01,9,9
TINGUIPAYA,tuberculosis,n de sintomaticos respiratorios,2009-08-01,8,8
TIPUANI,tuberculosis,n de sintomaticos respiratorios,2009-08-01,23,23
TIQUIPAYA,tuberculosis,n de sintomaticos respiratorios,2009-08-01,38,38
TIRAQUE (CBBA),tuberculosis,n de sintomaticos respiratorios,2009-08-01,30,30
TOCO,tuberculosis,n de sintomaticos respiratorios,2009-08-01,5,5
TOLATA,tuberculosis,n de sintomaticos respiratorios,2009-08-01,6,6
TOMAVE,tuberculosis,n de sintomaticos respiratorios,2009-08-01,4,4
TOMINA,tuberculosis,n de sintomaticos respiratorios,2009-08-01,15,15
TORO TORO,tuberculosis,n de sintomaticos respiratorios,2009-08-01,13,13
TOTORA(CBBA),tuberculosis,n de sintomaticos respiratorios,2009-08-01,11,11
TOTORA(ORR),tuberculosis,n de sintomaticos respiratorios,2009-08-01,4,4
TRIGAL,tuberculosis,n de sintomaticos respiratorios,2009-08-01,2,2
TRINIDAD,tuberculosis,n de sintomaticos respiratorios,2009-08-01,53,53
TUPIZA,tuberculosis,n de sintomaticos respiratorios,2009-08-01,122,122
TURCO,tuberculosis,n de sintomaticos respiratorios,2009-08-01,2,2
UNCIA,tuberculosis,n de sintomaticos respiratorios,2009-08-01,12,12
URIONDO (A. CONCEPCION),tuberculosis,n de sintomaticos respiratorios,2009-08-01,15,15
URUBICHA,tuberculosis,n de sintomaticos respiratorios,2009-08-01,3,3
UYUNI,tuberculosis,n de sintomaticos respiratorios,2009-08-01,14,14
VACAS,tuberculosis,n de sintomaticos respiratorios,2009-08-01,4,4
VALLEGRANDE,tuberculosis,n de sintomaticos respiratorios,2009-08-01,19,19
VIACHA,tuberculosis,n de sintomaticos respiratorios,2009-08-01,29,29
VILA VILA,tuberculosis,n de sintomaticos respiratorios,2009-08-01,1,1
VILLA MONTES,tuberculosis,n de sintomaticos respiratorios,2009-08-01,43,43
VILLA SERRANO,tuberculosis,n de sintomaticos respiratorios,2009-08-01,13,13
VILLA TUNARI,tuberculosis,n de sintomaticos respiratorios,2009-08-01,100,100
VILLA VACA GUZMAN (MUYUPAMPA),tuberculosis,n de sintomaticos respiratorios,2009-08-01,20,20
VILLAZON,tuberculosis,n de sintomaticos respiratorios,2009-08-01,23,23
VINTO,tuberculosis,n de sintomaticos respiratorios,2009-08-01,20,20
VITICHI,tuberculosis,n de sintomaticos respiratorios,2009-08-01,7,7
WALDO BALLIVIAN,tuberculosis,n de sintomaticos respiratorios,2009-08-01,1,1
WARNES,tuberculosis,n de sintomaticos respiratorios,2009-08-01,61,61
YACUIBA,tuberculosis,n de sintomaticos respiratorios,2009-08-01,160,160
YAMPARAEZ,tuberculosis,n de sintomaticos respiratorios,2009-08-01,12,12
YANACACHI,tuberculosis,n de sintomaticos respiratorios,2009-08-01,5,5
YAPACANI,tuberculosis,n de sintomaticos respiratorios,2009-08-01,101,101
YOCALLA,tuberculosis,n de sintomaticos respiratorios,2009-08-01,11,11
YUNCHARA,tuberculosis,n de sintomaticos respiratorios,2009-08-01,2,2
ZUDAÑEZ,tuberculosis,n de sintomaticos respiratorios,2009-08-01,12,12
ACACIO,tuberculosis,n de sintomaticos respiratorios,2009-09-01,3,3
ACHACACHI,tuberculosis,n de sintomaticos respiratorios,2009-09-01,38,38
AIQUILE,tuberculosis,n de sintomaticos respiratorios,2009-09-01,8,8
ALCALA,tuberculosis,n de sintomaticos respiratorios,2009-09-01,1,1
ANCORAIMES,tuberculosis,n de sintomaticos respiratorios,2009-09-01,6,6
ANDAMARCA,tuberculosis,n de sintomaticos respiratorios,2009-09-01,4,4
ANTEQUERA,tuberculosis,n de sintomaticos respiratorios,2009-09-01,3,3
ANZALDO,tuberculosis,n de sintomaticos respiratorios,2009-09-01,6,6
APOLO,tuberculosis,n de sintomaticos respiratorios,2009-09-01,2,2
ARAMPAMPA,tuberculosis,n de sintomaticos respiratorios,2009-09-01,2,2
ARANI,tuberculosis,n de sintomaticos respiratorios,2009-09-01,2,2
ARBIETO,tuberculosis,n de sintomaticos respiratorios,2009-09-01,5,5
ARQUE,tuberculosis,n de sintomaticos respiratorios,2009-09-01,8,8
ASCENCION DE GUARAYOS,tuberculosis,n de sintomaticos respiratorios,2009-09-01,30,30
ATOCHA,tuberculosis,n de sintomaticos respiratorios,2009-09-01,1,1
AUCAPATA,tuberculosis,n de sintomaticos respiratorios,2009-09-01,3,3
AYATA,tuberculosis,n de sintomaticos respiratorios,2009-09-01,2,2
AYO AYO,tuberculosis,n de sintomaticos respiratorios,2009-09-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),tuberculosis,n de sintomaticos respiratorios,2009-09-01,11,11
AZURDUY,tuberculosis,n de sintomaticos respiratorios,2009-09-01,14,14
BATALLAS,tuberculosis,n de sintomaticos respiratorios,2009-09-01,6,6
BAURES,tuberculosis,n de sintomaticos respiratorios,2009-09-01,3,3
BELEN DE ANDAMARCA,tuberculosis,n de sintomaticos respiratorios,2009-09-01,1,1
BERMEJO,tuberculosis,n de sintomaticos respiratorios,2009-09-01,132,132
BETANZOS,tuberculosis,n de sintomaticos respiratorios,2009-09-01,6,6
BOLIVAR,tuberculosis,n de sintomaticos respiratorios,2009-09-01,7,7
BOYUIBE,tuberculosis,n de sintomaticos respiratorios,2009-09-01,4,4
BUENA VISTA,tuberculosis,n de sintomaticos respiratorios,2009-09-01,7,7
CABEZAS,tuberculosis,n de sintomaticos respiratorios,2009-09-01,29,29
"CAIZA ""D""",tuberculosis,n de sintomaticos respiratorios,2009-09-01,10,10
CAJUATA,tuberculosis,n de sintomaticos respiratorios,2009-09-01,2,2
CALACOTO,tuberculosis,n de sintomaticos respiratorios,2009-09-01,3,3
CALAMARCA,tuberculosis,n de sintomaticos respiratorios,2009-09-01,12,12
CAMARGO,tuberculosis,n de sintomaticos respiratorios,2009-09-01,20,20
CAMATAQUI (C. VILLA ABECIA),tuberculosis,n de sintomaticos respiratorios,2009-09-01,5,5
CAMIRI,tuberculosis,n de sintomaticos respiratorios,2009-09-01,10,10
CAPINOTA,tuberculosis,n de sintomaticos respiratorios,2009-09-01,12,12
CARACOLLO,tuberculosis,n de sintomaticos respiratorios,2009-09-01,18,18
CARANAVI,tuberculosis,n de sintomaticos respiratorios,2009-09-01,124,124
CARAPARI,tuberculosis,n de sintomaticos respiratorios,2009-09-01,25,25
CARIPUYO,tuberculosis,n de sintomaticos respiratorios,2009-09-01,1,1
CHALLAPATA,tuberculosis,n de sintomaticos respiratorios,2009-09-01,17,17
CHAQUI,tuberculosis,n de sintomaticos respiratorios,2009-09-01,5,5
CHARAGUA,tuberculosis,n de sintomaticos respiratorios,2009-09-01,20,20
CHAYANTA,tuberculosis,n de sintomaticos respiratorios,2009-09-01,8,8
CHIMORE,tuberculosis,n de sintomaticos respiratorios,2009-09-01,25,25
CHOQUE COTA,tuberculosis,n de sintomaticos respiratorios,2009-09-01,1,1
CHULUMANI (V. DE LA LIBERTAD),tuberculosis,n de sintomaticos respiratorios,2009-09-01,44,44
CHUMA,tuberculosis,n de sintomaticos respiratorios,2009-09-01,12,12
CLIZA,tuberculosis,n de sintomaticos respiratorios,2009-09-01,4,4
COBIJA,tuberculosis,n de sintomaticos respiratorios,2009-09-01,80,80
COCHABAMBA,tuberculosis,n de sintomaticos respiratorios,2009-09-01,267,267
COLCAPIRHUA,tuberculosis,n de sintomaticos respiratorios,2009-09-01,63,63
"COLCHA ""K""",tuberculosis,n de sintomaticos respiratorios,2009-09-01,1,1
COLOMI,tuberculosis,n de sintomaticos respiratorios,2009-09-01,7,7
COLPA BELGICA,tuberculosis,n de sintomaticos respiratorios,2009-09-01,1,1
COLQUECHACA,tuberculosis,n de sintomaticos respiratorios,2009-09-01,19,19
COLQUENCHA,tuberculosis,n de sintomaticos respiratorios,2009-09-01,4,4
COLQUIRI,tuberculosis,n de sintomaticos respiratorios,2009-09-01,10,10
COMANCHE,tuberculosis,n de sintomaticos respiratorios,2009-09-01,1,1
COMARAPA,tuberculosis,n de sintomaticos respiratorios,2009-09-01,30,30
COMBAYA,tuberculosis,n de sintomaticos respiratorios,2009-09-01,2,2
CONCEPCION,tuberculosis,n de sintomaticos respiratorios,2009-09-01,10,10
CORIPATA,tuberculosis,n de sintomaticos respiratorios,2009-09-01,37,37
COROICO,tuberculosis,n de sintomaticos respiratorios,2009-09-01,38,38
CORQUE,tuberculosis,n de sintomaticos respiratorios,2009-09-01,3,3
COTAGAITA,tuberculosis,n de sintomaticos respiratorios,2009-09-01,28,28
COTOCA,tuberculosis,n de sintomaticos respiratorios,2009-09-01,30,30
CUATRO CAÑADAS,tuberculosis,n de sintomaticos respiratorios,2009-09-01,17,17
CUEVO,tuberculosis,n de sintomaticos respiratorios,2009-09-01,4,4
CULPINA,tuberculosis,n de sintomaticos respiratorios,2009-09-01,13,13
CURAHUARA DE CARANGAS,tuberculosis,n de sintomaticos respiratorios,2009-09-01,5,5
CURVA,tuberculosis,n de sintomaticos respiratorios,2009-09-01,1,1
DESAGUADERO,tuberculosis,n de sintomaticos respiratorios,2009-09-01,3,3
EL ALTO,tuberculosis,n de sintomaticos respiratorios,2009-09-01,506,506
EL CHORO,tuberculosis,n de sintomaticos respiratorios,2009-09-01,4,4
EL PUENTE(STC),tuberculosis,n de sintomaticos respiratorios,2009-09-01,7,7
