,group,variable,month,NÚMERO DE MUJERES QUE RECIBIERON ORIENTACIÓN EN ANTICONCEPCIÓN < 15,NÚMERO DE MUJERES QUE RECIBIERON ORIENTACIÓN EN ANTICONCEPCIÓN 15 - 19,NÚMERO DE MUJERES QUE RECIBIERON ORIENTACIÓN EN ANTICONCEPCIÓN 20 - 34,NÚMERO DE MUJERES QUE RECIBIERON ORIENTACIÓN EN ANTICONCEPCIÓN 35 - 49,NÚMERO DE MUJERES QUE RECIBIERON ORIENTACIÓN EN ANTICONCEPCIÓN 50 Y +,TOTALES
BOYUIBE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres que recibieron orientacion en anticoncepcion,2021-08-01,0,2,10,6,0,18
BUENA VISTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres que recibieron orientacion en anticoncepcion,2021-08-01,0,4,14,6,0,24
CABEZAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres que recibieron orientacion en anticoncepcion,2021-08-01,0,10,53,6,0,69
CAIROMA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres que recibieron orientacion en anticoncepcion,2021-08-01,0,8,22,6,0,36
"CAIZA ""D""","anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres que recibieron orientacion en anticoncepcion,2021-08-01,0,4,39,15,12,70
CAJUATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres que recibieron orientacion en anticoncepcion,2021-08-01,0,6,24,4,0,34
CALACOTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres que recibieron orientacion en anticoncepcion,2021-08-01,0,1,2,2,1,6
CALAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres que recibieron orientacion en anticoncepcion,2021-08-01,0,3,24,12,1,40
CAMARGO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres que recibieron orientacion en anticoncepcion,2021-08-01,45,34,72,30,12,193
CAMATAQUI (C. VILLA ABECIA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres que recibieron orientacion en anticoncepcion,2021-08-01,17,11,6,4,1,39
CAMIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres que recibieron orientacion en anticoncepcion,2021-08-01,0,2,18,7,0,27
CAPINOTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres que recibieron orientacion en anticoncepcion,2021-08-01,0,3,28,10,1,42
CAQUIAVIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres que recibieron orientacion en anticoncepcion,2021-08-01,0,2,8,3,0,13
CARACOLLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres que recibieron orientacion en anticoncepcion,2021-08-01,1,7,37,9,0,54
CARANAVI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres que recibieron orientacion en anticoncepcion,2021-08-01,0,14,68,14,3,99
CARANGAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres que recibieron orientacion en anticoncepcion,2021-08-01,0,0,1,0,0,1
CARAPARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres que recibieron orientacion en anticoncepcion,2021-08-01,0,5,28,22,0,55
CARIPUYO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres que recibieron orientacion en anticoncepcion,2021-08-01,0,9,21,12,0,42
CARMEN RIVERO TORREZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres que recibieron orientacion en anticoncepcion,2021-08-01,1,1,7,0,0,9
CATACORA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres que recibieron orientacion en anticoncepcion,2021-08-01,0,0,1,0,0,1
CHACARILLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres que recibieron orientacion en anticoncepcion,2021-08-01,0,2,2,2,0,6
CHALLAPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres que recibieron orientacion en anticoncepcion,2021-08-01,0,10,54,24,0,88
CHAQUI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres que recibieron orientacion en anticoncepcion,2021-08-01,0,3,4,1,0,8
CHARAGUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres que recibieron orientacion en anticoncepcion,2021-08-01,0,4,18,13,0,35
CHARAÑA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres que recibieron orientacion en anticoncepcion,2021-08-01,0,0,2,0,0,2
CHAYANTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres que recibieron orientacion en anticoncepcion,2021-08-01,0,7,38,14,1,60
CHIMORE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres que recibieron orientacion en anticoncepcion,2021-08-01,0,18,104,47,0,169
CHIPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres que recibieron orientacion en anticoncepcion,2021-08-01,0,0,2,0,0,2
CHOQUE COTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres que recibieron orientacion en anticoncepcion,2021-08-01,0,0,0,2,0,2
CHUA COCANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres que recibieron orientacion en anticoncepcion,2021-08-01,0,0,0,1,0,1
CHULUMANI (V. DE LA LIBERTAD),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres que recibieron orientacion en anticoncepcion,2021-08-01,0,0,14,7,0,21
CHUMA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres que recibieron orientacion en anticoncepcion,2021-08-01,1,3,19,4,1,28
CHUQUIHUTA AYLLU JUCUMANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres que recibieron orientacion en anticoncepcion,2021-08-01,0,7,13,7,0,27
CKOCHAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres que recibieron orientacion en anticoncepcion,2021-08-01,0,7,6,3,0,16
CLIZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres que recibieron orientacion en anticoncepcion,2021-08-01,0,0,67,17,0,84
COBIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres que recibieron orientacion en anticoncepcion,2021-08-01,4,52,131,28,6,221
COCAPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres que recibieron orientacion en anticoncepcion,2021-08-01,0,15,39,13,0,67
COCHABAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres que recibieron orientacion en anticoncepcion,2021-08-01,5,178,1264,400,36,1883
COIPASA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres que recibieron orientacion en anticoncepcion,2021-08-01,0,0,1,0,0,1
COLCAPIRHUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres que recibieron orientacion en anticoncepcion,2021-08-01,1,21,197,54,3,276
"COLCHA ""K""","anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres que recibieron orientacion en anticoncepcion,2021-08-01,0,3,16,6,5,30
COLLANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres que recibieron orientacion en anticoncepcion,2021-08-01,0,1,10,4,0,15
COLOMI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres que recibieron orientacion en anticoncepcion,2021-08-01,0,6,35,12,0,53
COLPA BELGICA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres que recibieron orientacion en anticoncepcion,2021-08-01,0,2,8,2,0,12
COLQUECHACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres que recibieron orientacion en anticoncepcion,2021-08-01,0,4,16,4,0,24
COLQUENCHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres que recibieron orientacion en anticoncepcion,2021-08-01,0,2,22,9,0,33
COLQUIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres que recibieron orientacion en anticoncepcion,2021-08-01,0,1,17,1,0,19
COMANCHE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres que recibieron orientacion en anticoncepcion,2021-08-01,0,0,3,2,2,7
COMARAPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres que recibieron orientacion en anticoncepcion,2021-08-01,0,15,38,13,2,68
COMBAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres que recibieron orientacion en anticoncepcion,2021-08-01,0,0,1,0,0,1
CONCEPCION,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres que recibieron orientacion en anticoncepcion,2021-08-01,0,3,4,1,0,8
COPACABANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres que recibieron orientacion en anticoncepcion,2021-08-01,0,3,12,12,7,34
CORIPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres que recibieron orientacion en anticoncepcion,2021-08-01,0,7,11,2,0,20
CORO CORO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres que recibieron orientacion en anticoncepcion,2021-08-01,0,0,5,4,0,9
COROICO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres que recibieron orientacion en anticoncepcion,2021-08-01,0,10,48,12,1,71
CORQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres que recibieron orientacion en anticoncepcion,2021-08-01,0,0,9,1,2,12
COTAGAITA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres que recibieron orientacion en anticoncepcion,2021-08-01,0,18,99,47,3,167
COTOCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres que recibieron orientacion en anticoncepcion,2021-08-01,1,14,43,5,1,64
CRUZ DE MACHACAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres que recibieron orientacion en anticoncepcion,2021-08-01,0,0,5,1,0,6
CUEVO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres que recibieron orientacion en anticoncepcion,2021-08-01,0,3,11,9,1,24
CULPINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres que recibieron orientacion en anticoncepcion,2021-08-01,80,74,42,21,1,218
CURAHUARA DE CARANGAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres que recibieron orientacion en anticoncepcion,2021-08-01,0,4,11,0,0,15
CURVA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres que recibieron orientacion en anticoncepcion,2021-08-01,0,0,1,0,0,1
DESAGUADERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres que recibieron orientacion en anticoncepcion,2021-08-01,0,0,2,0,0,2
EL ALTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres que recibieron orientacion en anticoncepcion,2021-08-01,6,133,1015,392,46,1592
EL CHORO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres que recibieron orientacion en anticoncepcion,2021-08-01,0,1,3,2,0,6
EL PUENTE(STC),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres que recibieron orientacion en anticoncepcion,2021-08-01,1,6,27,10,0,44
EL PUENTE(TJA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres que recibieron orientacion en anticoncepcion,2021-08-01,0,8,48,29,0,85
EL TORNO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres que recibieron orientacion en anticoncepcion,2021-08-01,1,6,35,19,10,71
EL VILLAR,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres que recibieron orientacion en anticoncepcion,2021-08-01,44,59,3,5,1,112
ENTRE RIOS TRJ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres que recibieron orientacion en anticoncepcion,2021-08-01,1,14,43,14,3,75
ENTRE RIOS CBBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres que recibieron orientacion en anticoncepcion,2021-08-01,0,25,115,29,1,170
ESCARA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres que recibieron orientacion en anticoncepcion,2021-08-01,0,0,1,0,0,1
ESCOMA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres que recibieron orientacion en anticoncepcion,2021-08-01,0,0,8,6,1,15
ESMERALDA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres que recibieron orientacion en anticoncepcion,2021-08-01,0,0,2,1,0,3
EUCALIPTUS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres que recibieron orientacion en anticoncepcion,2021-08-01,0,1,9,2,0,12
EUREKA (SANTOS MERCADO),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres que recibieron orientacion en anticoncepcion,2021-08-01,1,0,0,0,0,1
EXALTACION,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres que recibieron orientacion en anticoncepcion,2021-08-01,0,0,2,0,0,2
FERNANDEZ ALONSO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres que recibieron orientacion en anticoncepcion,2021-08-01,0,7,22,13,0,42
FILADELFIA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres que recibieron orientacion en anticoncepcion,2021-08-01,3,10,33,8,0,54
GENERAL SAAVEDRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres que recibieron orientacion en anticoncepcion,2021-08-01,0,16,105,56,7,184
GRAL. J.J. PEREZ (CHARAZANI),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres que recibieron orientacion en anticoncepcion,2021-08-01,0,7,36,14,2,59
GUANAY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres que recibieron orientacion en anticoncepcion,2021-08-01,0,1,19,9,0,29
GUAQUI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres que recibieron orientacion en anticoncepcion,2021-08-01,0,3,2,3,0,8
GUAYARAMERIN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres que recibieron orientacion en anticoncepcion,2021-08-01,6,96,323,62,14,501
GUTIERREZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres que recibieron orientacion en anticoncepcion,2021-08-01,0,5,16,13,2,36
HUACARETA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres que recibieron orientacion en anticoncepcion,2021-08-01,30,44,33,17,4,128
HUACAYA (VILLA DE HUACAYA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres que recibieron orientacion en anticoncepcion,2021-08-01,12,14,12,6,1,45
HUACHACALLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres que recibieron orientacion en anticoncepcion,2021-08-01,0,0,5,1,0,6
HUANUNI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres que recibieron orientacion en anticoncepcion,2021-08-01,0,5,18,6,1,30
HUARACAJE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres que recibieron orientacion en anticoncepcion,2021-08-01,1,6,21,11,0,39
HUARINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres que recibieron orientacion en anticoncepcion,2021-08-01,0,0,0,2,0,2
HUATAJATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres que recibieron orientacion en anticoncepcion,2021-08-01,0,0,2,1,0,3
HUAYLLAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres que recibieron orientacion en anticoncepcion,2021-08-01,0,2,8,4,2,16
HUMANATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres que recibieron orientacion en anticoncepcion,2021-08-01,0,1,4,0,0,5
ICHOCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres que recibieron orientacion en anticoncepcion,2021-08-01,0,1,6,2,0,9
ICLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres que recibieron orientacion en anticoncepcion,2021-08-01,54,53,4,6,0,117
INCAHUASI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres que recibieron orientacion en anticoncepcion,2021-08-01,93,111,25,7,0,236
INGAVI (HUMAITA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres que recibieron orientacion en anticoncepcion,2021-08-01,0,1,9,2,0,12
INQUISIVI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres que recibieron orientacion en anticoncepcion,2021-08-01,0,7,24,7,0,38
IRUPANA (VILLA DE LANZA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres que recibieron orientacion en anticoncepcion,2021-08-01,1,11,43,12,0,67
IXIAMAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres que recibieron orientacion en anticoncepcion,2021-08-01,1,3,10,3,1,18
JESUS DE MACHACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres que recibieron orientacion en anticoncepcion,2021-08-01,0,2,16,6,0,24
LA ASUNTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres que recibieron orientacion en anticoncepcion,2021-08-01,2,19,87,11,0,119
